"id","answered","concerned_teacher","how_teacher","again_teacher","respect_teacher","disrespectful_people","understand_people","energy_school","fights_students","support_adults","fair_rules","online_bully","respect_students","behavior_students","school_violence","belong_school","excited_teacher","adult_help"
stu-e4-34,y,Quite concerned,Sometimes,Slightly excited,Slightly respectful,Almost never,Understand somewhat,Neither negative or positive,Almost always,Some support,Neither unfair or fair,Quite likely,Some respect,Hurts my learning a little bit,Sometimes,Belong quite a bit,Sometimes,Somewhat difficult
stu-e4-35,y,Slightly concerned,Almost never,Somewhat excited,Somewhat respectful,Sometimes,Understand quite a bit,Very positive,Sometimes,A tremendous amount of support,Very fair,Slightly likely,A little bit of respect,Neither helps nor hurts my learning,Sometimes,Belong somewhat,Once in a while,Not at all difficult
stu-e4-39,y,Extremely concerned,Sometimes,Somewhat excited,Slightly respectful,Frequently,Understand somewhat,Slightly negative,Sometimes,A tremendous amount of support,Somewhat unfair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong quite a bit,Sometimes,Somewhat difficult
stu-e4-42,y,Slightly concerned,Once in a while,Slightly excited,Slightly respectful,Almost always,Do not understand at all,Very negative,Sometimes,A little bit of support,Somewhat unfair,Somewhat likely,A little bit of respect,Hurts my learning a tremendous amount,Sometimes,Belong a little bit,Sometimes,Extremely difficult
stu-e4-43,y,Quite concerned,Almost always,Extremely excited,Quite respectful,Almost never,Understand quite a bit,Slightly positive,Sometimes,No support at all,Slightly fair,Slightly likely,Quite a bit of respect,Helps my learning some,Sometimes,Belong somewhat,Almost always,Somewhat difficult
stu-e4-44,y,Quite concerned,Frequently,Somewhat excited,Quite respectful,Almost never,Understand quite a bit,Very positive,Almost always,A tremendous amount of support,Neither unfair or fair,Slightly likely,Quite a bit of respect,Helps my learning a little bit,Frequently,Do not belong at all,Frequently,Somewhat difficult
stu-e4-49,y,Quite concerned,Almost always,Somewhat excited,Slightly respectful,Almost always,Understand a little,Slightly negative,Once in a while,Some support,Slightly unfair,Extremely likely,Some respect,Hurts my learning a little bit,Almost always,Belong somewhat,Once in a while,Slightly difficult
stu-e4-53,y,Slightly concerned,Almost never,Not at all excited,Somewhat respectful,Once in a while,Understand somewhat,Slightly negative,Once in a while,Some support,Very unfair,Somewhat likely,Some respect,Hurts my learning a little bit,Frequently,Do not belong at all,Once in a while,Quite difficult
stu-e4-55,y,Quite concerned,Sometimes,Slightly excited,Not at all respectful,Frequently,Do not understand at all,Very negative,Sometimes,A little bit of support,Somewhat unfair,Extremely likely,Some respect,Helps my learning a little bit,Frequently,Do not belong at all,Almost never,Quite difficult
stu-e4-57,y,Not at all concerned,Sometimes,Slightly excited,Not at all respectful,Almost always,Understand a little,Neither negative or positive,Almost always,A little bit of support,Slightly unfair,Quite likely,Quite a bit of respect,Neither helps nor hurts my learning,Almost always,Belong somewhat,Sometimes,Somewhat difficult
stu-e4-59,y,Extremely concerned,Almost always,Quite excited,Extremely respectful,Sometimes,Understand a little,Slightly negative,Sometimes,Quite a bit of support,Very unfair,Quite likely,Some respect,Helps my learning a little bit,Frequently,Do not belong at all,Sometimes,Not at all difficult
stu-e4-60,y,Extremely concerned,Sometimes,Slightly excited,Slightly respectful,Sometimes,Understand somewhat,Slightly negative,Almost always,Quite a bit of support,Neither unfair or fair,Slightly likely,Quite a bit of respect,Helps my learning a tremendous amount,Sometimes,Belong somewhat,Almost never,Slightly difficult
stu-e4-62,y,Extremely concerned,Sometimes,Quite excited,Extremely respectful,Once in a while,Understand quite a bit,Slightly positive,Almost always,Some support,Somewhat fair,Not at all likely,Quite a bit of respect,Helps my learning a little bit,Once in a while,Completely belong,Almost always,Slightly difficult
stu-e4-64,y,Extremely concerned,Sometimes,Somewhat excited,Somewhat respectful,Once in a while,Understand somewhat,Neither negative or positive,Sometimes,Some support,Slightly unfair,Quite likely,A little bit of respect,Hurts my learning a little bit,Frequently,Belong a little bit,Once in a while,Quite difficult
stu-e4-65,y,Somewhat concerned,Once in a while,Not at all excited,Somewhat respectful,Almost never,Completely understand,Neither negative or positive,Almost always,Quite a bit of support,Slightly unfair,Not at all likely,Quite a bit of respect,Neither helps nor hurts my learning,Frequently,Belong a little bit,Frequently,Slightly difficult
stu-e4-66,y,Slightly concerned,Almost never,Slightly excited,Not at all respectful,Once in a while,Understand quite a bit,Very positive,Frequently,Quite a bit of support,Neither unfair or fair,Not at all likely,A tremendous amount of respect,Helps my learning a little bit,Sometimes,Belong a little bit,Almost never,Not at all difficult
stu-e4-69,y,Extremely concerned,Frequently,Quite excited,Somewhat respectful,Sometimes,Understand somewhat,Slightly positive,Sometimes,Some support,Slightly fair,Slightly likely,A little bit of respect,Hurts my learning a tremendous amount,Sometimes,Belong a little bit,Frequently,Slightly difficult
stu-e4-72,y,Quite concerned,Sometimes,Slightly excited,Somewhat respectful,Almost never,Understand quite a bit,Very positive,Sometimes,No support at all,Somewhat fair,Somewhat likely,Some respect,Hurts my learning a little bit,Sometimes,Belong somewhat,Sometimes,Quite difficult
stu-e4-73,y,Extremely concerned,Almost always,Quite excited,Somewhat respectful,Sometimes,Understand a little,Somewhat negative,Sometimes,A tremendous amount of support,Somewhat unfair,Extremely likely,Some respect,Hurts my learning a little bit,Almost always,Belong somewhat,Once in a while,Slightly difficult
stu-e4-74,y,Extremely concerned,Sometimes,Slightly excited,Somewhat respectful,Frequently,Do not understand at all,Neither negative or positive,Sometimes,A little bit of support,Neither unfair or fair,Quite likely,Quite a bit of respect,Helps my learning a little bit,Frequently,Do not belong at all,Once in a while,Somewhat difficult
stu-e4-78,y,Not at all concerned,Once in a while,Somewhat excited,Quite respectful,Almost never,Completely understand,Somewhat positive,Once in a while,Quite a bit of support,Slightly fair,Slightly likely,No respect at all,Hurts my learning a tremendous amount,Sometimes,Belong a little bit,Sometimes,Somewhat difficult
stu-e4-80,y,Quite concerned,Almost always,Quite excited,Somewhat respectful,Once in a while,Understand quite a bit,Very positive,Sometimes,No support at all,Neither unfair or fair,Not at all likely,A little bit of respect,Hurts my learning a little bit,Frequently,Belong a little bit,Sometimes,Quite difficult
stu-e4-82,y,Slightly concerned,Almost never,Somewhat excited,Slightly respectful,Frequently,Do not understand at all,Somewhat negative,Frequently,No support at all,Very unfair,Extremely likely,A tremendous amount of respect,Helps my learning some,Almost always,Do not belong at all,Once in a while,Somewhat difficult
stu-e4-84,y,Extremely concerned,Sometimes,Quite excited,Extremely respectful,Once in a while,Completely understand,Neither negative or positive,Once in a while,No support at all,Neither unfair or fair,Slightly likely,No respect at all,Hurts my learning a tremendous amount,Once in a while,Belong somewhat,Sometimes,Quite difficult
stu-e4-86,y,Quite concerned,Almost always,Somewhat excited,Quite respectful,Almost always,Understand somewhat,Neither negative or positive,Frequently,No support at all,Slightly fair,Slightly likely,Some respect,Helps my learning a little bit,Almost never,Belong somewhat,Sometimes,Somewhat difficult
stu-e4-93,y,Somewhat concerned,Once in a while,Not at all excited,Not at all respectful,Once in a while,Understand quite a bit,Neither negative or positive,Almost never,No support at all,Slightly unfair,Somewhat likely,No respect at all,Neither helps nor hurts my learning,Sometimes,Belong a little bit,Once in a while,Somewhat difficult
stu-e4-94,y,Slightly concerned,Almost never,Not at all excited,Somewhat respectful,Once in a while,Completely understand,Very positive,Sometimes,A tremendous amount of support,Very fair,Not at all likely,A little bit of respect,Hurts my learning a little bit,Once in a while,Completely belong,Sometimes,Slightly difficult
stu-e4-95,y,Not at all concerned,Almost never,Not at all excited,Somewhat respectful,Almost always,Do not understand at all,Slightly negative,Frequently,A little bit of support,Somewhat unfair,Somewhat likely,A tremendous amount of respect,Helps my learning some,Sometimes,Belong quite a bit,Sometimes,Somewhat difficult
stu-e4-96,y,Somewhat concerned,Once in a while,Not at all excited,Slightly respectful,Frequently,Understand a little,Very negative,Frequently,Some support,Slightly unfair,Somewhat likely,Some respect,Helps my learning a little bit,Almost always,Do not belong at all,Almost never,Slightly difficult
stu-e4-97,y,Not at all concerned,Once in a while,Slightly excited,Not at all respectful,Sometimes,Understand a little,Very negative,Frequently,Quite a bit of support,Slightly unfair,Quite likely,A tremendous amount of respect,Helps my learning some,Almost always,Belong somewhat,Sometimes,Not at all difficult
stu-e4-98,y,Not at all concerned,Sometimes,Slightly excited,Not at all respectful,Sometimes,Understand a little,Somewhat negative,Almost never,Some support,Neither unfair or fair,Quite likely,No respect at all,Hurts my learning a tremendous amount,Once in a while,Belong quite a bit,Sometimes,Slightly difficult
stu-e4-100,y,Quite concerned,Almost always,Extremely excited,Extremely respectful,Almost always,Do not understand at all,Very negative,Almost always,A little bit of support,Slightly unfair,Quite likely,Quite a bit of respect,Helps my learning a tremendous amount,Sometimes,Belong somewhat,Sometimes,Extremely difficult
stu-e4-108,y,Not at all concerned,Almost never,Slightly excited,Slightly respectful,Almost never,Understand quite a bit,Neither negative or positive,Frequently,No support at all,Neither unfair or fair,Somewhat likely,Quite a bit of respect,Helps my learning some,Once in a while,Belong somewhat,Once in a while,Extremely difficult
stu-e4-110,y,Not at all concerned,Sometimes,Somewhat excited,Somewhat respectful,Almost always,Do not understand at all,Somewhat negative,Almost always,A tremendous amount of support,Slightly unfair,Somewhat likely,A tremendous amount of respect,Helps my learning a tremendous amount,Sometimes,Belong quite a bit,Frequently,Somewhat difficult
stu-e4-111,y,Somewhat concerned,Frequently,Extremely excited,Quite respectful,Sometimes,Understand quite a bit,Neither negative or positive,Almost always,A little bit of support,Slightly fair,Somewhat likely,Some respect,Helps my learning a little bit,Almost never,Belong somewhat,Sometimes,Extremely difficult
stu-e4-112,y,Slightly concerned,Almost never,Somewhat excited,Quite respectful,Almost always,Understand a little,Very negative,Once in a while,A tremendous amount of support,Slightly unfair,Quite likely,A little bit of respect,Hurts my learning some,Almost always,Do not belong at all,Sometimes,Somewhat difficult
stu-e4-114,y,Somewhat concerned,Frequently,Quite excited,Somewhat respectful,Once in a while,Completely understand,Very positive,Almost never,Some support,Very fair,Not at all likely,Some respect,Helps my learning a little bit,Almost never,Completely belong,Frequently,Quite difficult
stu-e4-119,y,Not at all concerned,Sometimes,Somewhat excited,Slightly respectful,Sometimes,Understand quite a bit,Slightly positive,Frequently,Some support,Slightly fair,Not at all likely,Some respect,Helps my learning a little bit,Once in a while,Belong somewhat,Almost never,Slightly difficult
stu-e4-121,y,Extremely concerned,Almost always,Somewhat excited,Somewhat respectful,Almost never,Understand quite a bit,Slightly positive,Almost always,Some support,Neither unfair or fair,Somewhat likely,A tremendous amount of respect,Helps my learning some,Sometimes,Belong somewhat,Once in a while,Slightly difficult
stu-e4-122,y,Somewhat concerned,Sometimes,Somewhat excited,Slightly respectful,Almost always,Do not understand at all,Neither negative or positive,Once in a while,Quite a bit of support,Slightly fair,Quite likely,No respect at all,Hurts my learning a little bit,Once in a while,Completely belong,Once in a while,Slightly difficult
stu-e4-125,y,Slightly concerned,Almost never,Somewhat excited,Somewhat respectful,Almost never,Understand quite a bit,Very positive,Almost always,No support at all,Somewhat fair,Slightly likely,A tremendous amount of respect,Helps my learning a little bit,Almost never,Completely belong,Frequently,Somewhat difficult
stu-e4-128,y,Slightly concerned,Almost never,Somewhat excited,Quite respectful,Almost always,Understand a little,Somewhat negative,Sometimes,Quite a bit of support,Slightly unfair,Extremely likely,Some respect,Helps my learning a little bit,Sometimes,Belong a little bit,Frequently,Somewhat difficult
stu-e4-129,y,Extremely concerned,Sometimes,Somewhat excited,Slightly respectful,Almost always,Understand a little,Slightly negative,Once in a while,A tremendous amount of support,Slightly unfair,Quite likely,Some respect,Hurts my learning a little bit,Sometimes,Belong somewhat,Almost never,Somewhat difficult
stu-e4-130,y,Not at all concerned,Sometimes,Somewhat excited,Quite respectful,Almost always,Understand somewhat,Slightly positive,Almost never,A tremendous amount of support,Very fair,Slightly likely,A little bit of respect,Hurts my learning some,Sometimes,Belong a little bit,Almost always,Slightly difficult
stu-e4-131,y,Not at all concerned,Once in a while,Somewhat excited,Slightly respectful,Almost never,Understand somewhat,Slightly positive,Almost always,A little bit of support,Slightly fair,Slightly likely,A tremendous amount of respect,Neither helps nor hurts my learning,Sometimes,Belong quite a bit,Once in a while,Quite difficult
stu-e4-134,y,Not at all concerned,Almost never,Somewhat excited,Somewhat respectful,Frequently,Understand a little,Slightly negative,Almost always,Some support,Slightly unfair,Somewhat likely,Quite a bit of respect,Neither helps nor hurts my learning,Sometimes,Belong quite a bit,Sometimes,Quite difficult
stu-e4-137,y,Extremely concerned,Almost always,Extremely excited,Somewhat respectful,Almost always,Do not understand at all,Neither negative or positive,Sometimes,Quite a bit of support,Slightly unfair,Somewhat likely,Quite a bit of respect,Helps my learning a little bit,Frequently,Do not belong at all,Sometimes,Somewhat difficult
stu-e4-142,y,Slightly concerned,Almost never,Not at all excited,Slightly respectful,Almost always,Understand somewhat,Neither negative or positive,Once in a while,Some support,Neither unfair or fair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Once in a while,Belong quite a bit,Sometimes,Somewhat difficult
stu-e4-145,y,Not at all concerned,Sometimes,Slightly excited,Slightly respectful,Sometimes,Understand quite a bit,Somewhat positive,Almost never,A tremendous amount of support,Slightly fair,Not at all likely,A little bit of respect,Hurts my learning some,Almost never,Belong somewhat,Sometimes,Somewhat difficult
stu-e4-146,y,Slightly concerned,Almost never,Not at all excited,Somewhat respectful,Frequently,Understand somewhat,Slightly positive,Frequently,A little bit of support,Neither unfair or fair,Quite likely,A tremendous amount of respect,Neither helps nor hurts my learning,Frequently,Belong a little bit,Frequently,Extremely difficult
stu-e4-147,y,Somewhat concerned,Once in a while,Not at all excited,Slightly respectful,Sometimes,Understand a little,Slightly negative,Frequently,No support at all,Somewhat unfair,Extremely likely,Some respect,Helps my learning a little bit,Frequently,Belong somewhat,Once in a while,Somewhat difficult
stu-e4-148,y,Not at all concerned,Once in a while,Somewhat excited,Slightly respectful,Once in a while,Completely understand,Somewhat positive,Frequently,A little bit of support,Very fair,Not at all likely,Quite a bit of respect,Helps my learning a tremendous amount,Sometimes,Belong quite a bit,Once in a while,Somewhat difficult
stu-e4-149,y,Quite concerned,Sometimes,Quite excited,Somewhat respectful,Almost always,Understand a little,Somewhat negative,Once in a while,Quite a bit of support,Very unfair,Extremely likely,No respect at all,Neither helps nor hurts my learning,Almost always,Belong somewhat,Frequently,Not at all difficult
stu-e4-150,y,Quite concerned,Almost always,Somewhat excited,Somewhat respectful,Sometimes,Understand a little,Somewhat negative,Sometimes,A little bit of support,Slightly unfair,Quite likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong somewhat,Frequently,Extremely difficult
stu-e4-152,y,Quite concerned,Sometimes,Quite excited,Somewhat respectful,Sometimes,Understand somewhat,Slightly positive,Frequently,Some support,Very fair,Somewhat likely,Quite a bit of respect,Helps my learning some,Once in a while,Completely belong,Sometimes,Quite difficult
stu-e4-156,y,Extremely concerned,Almost always,Extremely excited,Extremely respectful,Almost never,Understand somewhat,Slightly negative,Frequently,No support at all,Neither unfair or fair,Somewhat likely,Some respect,Hurts my learning a little bit,Once in a while,Completely belong,Almost always,Extremely difficult
stu-e4-159,y,Not at all concerned,Almost never,Slightly excited,Slightly respectful,Frequently,Understand somewhat,Neither negative or positive,Frequently,A tremendous amount of support,Neither unfair or fair,Somewhat likely,A tremendous amount of respect,Helps my learning a little bit,Sometimes,Belong a little bit,Sometimes,Somewhat difficult
stu-e4-160,y,Quite concerned,Frequently,Quite excited,Extremely respectful,Frequently,Do not understand at all,Somewhat negative,Frequently,A tremendous amount of support,Neither unfair or fair,Somewhat likely,A tremendous amount of respect,Neither helps nor hurts my learning,Sometimes,Belong a little bit,Sometimes,Not at all difficult
stu-e4-161,y,Quite concerned,Almost always,Quite excited,Somewhat respectful,Almost never,Completely understand,Somewhat positive,Almost never,Quite a bit of support,Slightly fair,Somewhat likely,No respect at all,Hurts my learning some,Sometimes,Belong somewhat,Frequently,Not at all difficult
stu-e4-162,y,Not at all concerned,Once in a while,Not at all excited,Not at all respectful,Almost never,Understand somewhat,Slightly positive,Almost always,Some support,Very fair,Quite likely,Quite a bit of respect,Helps my learning a little bit,Almost never,Belong somewhat,Sometimes,Quite difficult
stu-e4-163,y,Not at all concerned,Almost never,Somewhat excited,Slightly respectful,Almost always,Do not understand at all,Somewhat negative,Frequently,A tremendous amount of support,Somewhat unfair,Quite likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong somewhat,Almost never,Not at all difficult
stu-e4-165,y,Somewhat concerned,Frequently,Quite excited,Quite respectful,Almost never,Understand somewhat,Slightly negative,Almost always,Some support,Slightly unfair,Quite likely,Some respect,Helps my learning a little bit,Almost always,Belong somewhat,Frequently,Somewhat difficult
stu-e4-166,y,Extremely concerned,Frequently,Quite excited,Extremely respectful,Sometimes,Understand a little,Somewhat negative,Frequently,A little bit of support,Neither unfair or fair,Somewhat likely,A tremendous amount of respect,Neither helps nor hurts my learning,Frequently,Belong a little bit,Frequently,Quite difficult
stu-e4-168,y,Quite concerned,Frequently,Quite excited,Extremely respectful,Almost never,Completely understand,Neither negative or positive,Sometimes,A little bit of support,Slightly unfair,Not at all likely,Quite a bit of respect,Helps my learning a tremendous amount,Almost always,Belong a little bit,Almost always,Extremely difficult
stu-e4-169,y,Quite concerned,Almost always,Extremely excited,Extremely respectful,Sometimes,Understand a little,Slightly negative,Almost always,Quite a bit of support,Very unfair,Quite likely,A tremendous amount of respect,Helps my learning a little bit,Frequently,Belong somewhat,Frequently,Somewhat difficult
stu-e4-171,y,Extremely concerned,Almost always,Quite excited,Quite respectful,Sometimes,Understand somewhat,Slightly negative,Frequently,Some support,Somewhat unfair,Quite likely,Quite a bit of respect,Helps my learning a tremendous amount,Frequently,Belong somewhat,Frequently,Somewhat difficult
stu-e4-172,y,Somewhat concerned,Frequently,Somewhat excited,Quite respectful,Frequently,Understand somewhat,Slightly negative,Almost always,Quite a bit of support,Neither unfair or fair,Somewhat likely,Quite a bit of respect,Neither helps nor hurts my learning,Frequently,Belong a little bit,Sometimes,Not at all difficult
stu-e4-173,y,Quite concerned,Frequently,Extremely excited,Quite respectful,Once in a while,Understand somewhat,Slightly negative,Almost always,Quite a bit of support,Very unfair,Somewhat likely,Some respect,Hurts my learning a little bit,Almost always,Belong somewhat,Almost always,Not at all difficult
stu-e4-176,y,Not at all concerned,Once in a while,Slightly excited,Somewhat respectful,Almost always,Understand somewhat,Slightly negative,Sometimes,A little bit of support,Neither unfair or fair,Quite likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong a little bit,Sometimes,Quite difficult
stu-e4-179,y,Extremely concerned,Sometimes,Somewhat excited,Slightly respectful,Frequently,Understand a little,Somewhat negative,Almost always,A little bit of support,Slightly unfair,Somewhat likely,Quite a bit of respect,Helps my learning a tremendous amount,Almost always,Belong somewhat,Once in a while,Extremely difficult
stu-e4-180,y,Quite concerned,Frequently,Quite excited,Extremely respectful,Almost never,Understand quite a bit,Very positive,Almost never,A tremendous amount of support,Somewhat fair,Slightly likely,A little bit of respect,Neither helps nor hurts my learning,Almost never,Completely belong,Sometimes,Slightly difficult
stu-e4-186,y,Not at all concerned,Almost never,Slightly excited,Slightly respectful,Frequently,Understand somewhat,Slightly positive,Once in a while,Quite a bit of support,Slightly fair,Somewhat likely,Some respect,Helps my learning a little bit,Sometimes,Belong quite a bit,Almost never,Not at all difficult
stu-e4-190,y,Extremely concerned,Sometimes,Somewhat excited,Somewhat respectful,Sometimes,Understand somewhat,Neither negative or positive,Almost always,A little bit of support,Slightly fair,Slightly likely,Some respect,Helps my learning a little bit,Once in a while,Belong somewhat,Once in a while,Quite difficult
stu-e4-194,y,Extremely concerned,Almost always,Somewhat excited,Slightly respectful,Almost never,Understand somewhat,Neither negative or positive,Sometimes,Some support,Neither unfair or fair,Quite likely,Some respect,Hurts my learning a little bit,Sometimes,Belong quite a bit,Sometimes,Somewhat difficult
stu-e4-196,y,Quite concerned,Frequently,Quite excited,Quite respectful,Almost never,Understand somewhat,Neither negative or positive,Frequently,A tremendous amount of support,Slightly fair,Quite likely,Quite a bit of respect,Neither helps nor hurts my learning,Sometimes,Belong somewhat,Frequently,Not at all difficult
stu-e4-197,y,Quite concerned,Sometimes,Quite excited,Quite respectful,Almost always,Do not understand at all,Very negative,Sometimes,No support at all,Somewhat unfair,Extremely likely,A little bit of respect,Hurts my learning a little bit,Sometimes,Belong a little bit,Almost always,Quite difficult
stu-e4-198,y,Quite concerned,Almost always,Extremely excited,Somewhat respectful,Sometimes,Understand somewhat,Slightly positive,Sometimes,A little bit of support,Neither unfair or fair,Somewhat likely,Quite a bit of respect,Helps my learning a tremendous amount,Sometimes,Belong quite a bit,Frequently,Extremely difficult
stu-e4-200,y,Extremely concerned,Almost always,Extremely excited,Extremely respectful,Almost always,Do not understand at all,Very negative,Frequently,Quite a bit of support,Slightly unfair,Extremely likely,Quite a bit of respect,Helps my learning a little bit,Sometimes,Belong a little bit,Sometimes,Not at all difficult
stu-e4-201,y,Extremely concerned,Frequently,Extremely excited,Quite respectful,Frequently,Understand a little,Very negative,Once in a while,Some support,Very unfair,Quite likely,A little bit of respect,Hurts my learning some,Almost always,Do not belong at all,Frequently,Somewhat difficult
stu-e4-206,y,Slightly concerned,Once in a while,Slightly excited,Somewhat respectful,Sometimes,Understand somewhat,Slightly positive,Once in a while,Some support,Neither unfair or fair,Quite likely,A little bit of respect,Neither helps nor hurts my learning,Once in a while,Belong somewhat,Once in a while,Slightly difficult
stu-e4-208,y,Extremely concerned,Almost always,Quite excited,Extremely respectful,Frequently,Understand somewhat,Neither negative or positive,Almost always,No support at all,Slightly fair,Somewhat likely,A tremendous amount of respect,Helps my learning a tremendous amount,Almost never,Belong somewhat,Frequently,Somewhat difficult
stu-e4-209,y,Somewhat concerned,Sometimes,Slightly excited,Somewhat respectful,Once in a while,Understand quite a bit,Slightly positive,Sometimes,Quite a bit of support,Very fair,Slightly likely,Some respect,Helps my learning a little bit,Sometimes,Belong a little bit,Once in a while,Not at all difficult
stu-e4-211,y,Slightly concerned,Sometimes,Slightly excited,Not at all respectful,Almost never,Understand quite a bit,Somewhat positive,Almost never,A tremendous amount of support,Somewhat fair,Somewhat likely,No respect at all,Hurts my learning some,Sometimes,Belong quite a bit,Once in a while,Slightly difficult
stu-e4-212,y,Quite concerned,Frequently,Quite excited,Somewhat respectful,Frequently,Understand somewhat,Neither negative or positive,Sometimes,Quite a bit of support,Slightly unfair,Slightly likely,Some respect,Helps my learning a little bit,Frequently,Belong somewhat,Sometimes,Not at all difficult
