"id","answered","concerned_teacher","how_teacher","again_teacher","respect_teacher","disrespectful_people","understand_people","energy_school","fights_students","support_adults","fair_rules","online_bully","respect_students","behavior_students","school_violence","belong_school","excited_teacher","adult_help"
stu-e11-23,y,Slightly concerned,Once in a while,Somewhat excited,Somewhat respectful,Almost never,Understand quite a bit,Neither negative or positive,Frequently,A little bit of support,Slightly unfair,Not at all likely,A tremendous amount of respect,Helps my learning a little bit,Frequently,Do not belong at all,Once in a while,Extremely difficult
stu-e11-27,y,Not at all concerned,Sometimes,Slightly excited,Somewhat respectful,Almost never,Understand somewhat,Slightly positive,Once in a while,No support at all,Neither unfair or fair,Slightly likely,A little bit of respect,Hurts my learning a little bit,Once in a while,Completely belong,Once in a while,Quite difficult
stu-e11-30,y,Not at all concerned,Sometimes,Quite excited,Quite respectful,Once in a while,Completely understand,Very positive,Almost never,A tremendous amount of support,Neither unfair or fair,Slightly likely,A little bit of respect,Hurts my learning a little bit,Sometimes,Belong quite a bit,Sometimes,Not at all difficult
stu-e11-32,y,Slightly concerned,Sometimes,Quite excited,Extremely respectful,Almost never,Understand quite a bit,Somewhat positive,Almost always,A little bit of support,Slightly fair,Slightly likely,A tremendous amount of respect,Helps my learning a little bit,Once in a while,Belong quite a bit,Sometimes,Quite difficult
stu-e11-35,y,Slightly concerned,Almost never,Somewhat excited,Slightly respectful,Sometimes,Understand quite a bit,Somewhat positive,Almost always,Quite a bit of support,Slightly fair,Not at all likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong quite a bit,Almost never,Slightly difficult
stu-e11-36,y,Extremely concerned,Frequently,Extremely excited,Somewhat respectful,Once in a while,Completely understand,Slightly positive,Frequently,A tremendous amount of support,Neither unfair or fair,Slightly likely,Quite a bit of respect,Helps my learning a little bit,Sometimes,Belong quite a bit,Sometimes,Slightly difficult
stu-e11-37,y,Extremely concerned,Sometimes,Quite excited,Extremely respectful,Almost always,Understand a little,Very negative,Once in a while,No support at all,Slightly unfair,Quite likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong quite a bit,Almost always,Somewhat difficult
stu-e11-38,y,Somewhat concerned,Once in a while,Somewhat excited,Slightly respectful,Almost never,Completely understand,Somewhat positive,Almost always,No support at all,Very fair,Slightly likely,Quite a bit of respect,Helps my learning some,Once in a while,Belong quite a bit,Once in a while,Extremely difficult
stu-e11-40,y,Somewhat concerned,Frequently,Somewhat excited,Quite respectful,Almost always,Understand somewhat,Slightly positive,Sometimes,A little bit of support,Somewhat fair,Somewhat likely,Quite a bit of respect,Helps my learning a little bit,Sometimes,Belong somewhat,Sometimes,Somewhat difficult
stu-e11-41,y,Quite concerned,Frequently,Extremely excited,Somewhat respectful,Frequently,Understand a little,Neither negative or positive,Almost always,Some support,Slightly unfair,Somewhat likely,A tremendous amount of respect,Helps my learning a tremendous amount,Frequently,Belong somewhat,Frequently,Somewhat difficult
stu-e11-42,y,Not at all concerned,Once in a while,Slightly excited,Somewhat respectful,Almost always,Understand somewhat,Slightly positive,Almost never,Quite a bit of support,Slightly fair,Somewhat likely,A little bit of respect,Neither helps nor hurts my learning,Almost never,Belong quite a bit,Once in a while,Slightly difficult
stu-e11-43,y,Quite concerned,Frequently,Extremely excited,Somewhat respectful,Sometimes,Understand a little,Slightly negative,Once in a while,A tremendous amount of support,Very unfair,Quite likely,A little bit of respect,Hurts my learning some,Sometimes,Belong somewhat,Sometimes,Somewhat difficult
stu-e11-45,y,Not at all concerned,Sometimes,Quite excited,Extremely respectful,Sometimes,Understand somewhat,Neither negative or positive,Sometimes,A little bit of support,Neither unfair or fair,Somewhat likely,Some respect,Helps my learning a little bit,Sometimes,Belong quite a bit,Frequently,Somewhat difficult
stu-e11-47,y,Slightly concerned,Almost never,Not at all excited,Slightly respectful,Sometimes,Understand somewhat,Slightly positive,Sometimes,No support at all,Neither unfair or fair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Once in a while,Completely belong,Sometimes,Somewhat difficult
stu-e11-48,y,Extremely concerned,Almost always,Somewhat excited,Slightly respectful,Almost always,Understand somewhat,Neither negative or positive,Frequently,Some support,Neither unfair or fair,Slightly likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong somewhat,Once in a while,Slightly difficult
stu-e11-49,y,Extremely concerned,Sometimes,Somewhat excited,Quite respectful,Once in a while,Completely understand,Very positive,Frequently,A tremendous amount of support,Neither unfair or fair,Slightly likely,Some respect,Hurts my learning a little bit,Sometimes,Belong somewhat,Sometimes,Somewhat difficult
stu-e11-50,y,Slightly concerned,Sometimes,Slightly excited,Not at all respectful,Sometimes,Understand somewhat,Neither negative or positive,Almost always,A little bit of support,Neither unfair or fair,Slightly likely,A tremendous amount of respect,Neither helps nor hurts my learning,Frequently,Belong a little bit,Sometimes,Quite difficult
stu-e11-51,y,Extremely concerned,Sometimes,Somewhat excited,Quite respectful,Almost always,Understand somewhat,Slightly positive,Frequently,Some support,Somewhat fair,Somewhat likely,Quite a bit of respect,Helps my learning some,Sometimes,Belong quite a bit,Frequently,Slightly difficult
stu-e11-54,y,Slightly concerned,Almost never,Somewhat excited,Slightly respectful,Sometimes,Understand quite a bit,Somewhat positive,Almost always,Some support,Neither unfair or fair,Slightly likely,Some respect,Hurts my learning a little bit,Frequently,Belong somewhat,Once in a while,Quite difficult
stu-e11-55,y,Not at all concerned,Almost never,Slightly excited,Not at all respectful,Frequently,Understand a little,Very negative,Almost always,Quite a bit of support,Somewhat unfair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Frequently,Do not belong at all,Once in a while,Slightly difficult
stu-e11-56,y,Somewhat concerned,Once in a while,Not at all excited,Somewhat respectful,Almost always,Do not understand at all,Neither negative or positive,Almost never,A tremendous amount of support,Neither unfair or fair,Quite likely,Some respect,Hurts my learning a little bit,Once in a while,Belong quite a bit,Sometimes,Slightly difficult
stu-e11-60,y,Slightly concerned,Once in a while,Not at all excited,Somewhat respectful,Almost never,Completely understand,Neither negative or positive,Almost never,No support at all,Slightly fair,Somewhat likely,Some respect,Hurts my learning a little bit,Sometimes,Belong quite a bit,Sometimes,Extremely difficult
stu-e11-61,y,Slightly concerned,Sometimes,Quite excited,Extremely respectful,Once in a while,Understand quite a bit,Very positive,Almost always,Quite a bit of support,Neither unfair or fair,Not at all likely,A tremendous amount of respect,Neither helps nor hurts my learning,Sometimes,Belong quite a bit,Sometimes,Somewhat difficult
stu-e11-63,y,Quite concerned,Frequently,Quite excited,Extremely respectful,Once in a while,Understand somewhat,Neither negative or positive,Almost never,A little bit of support,Neither unfair or fair,Slightly likely,No respect at all,Hurts my learning some,Frequently,Do not belong at all,Frequently,Extremely difficult
stu-e11-64,y,Not at all concerned,Once in a while,Somewhat excited,Quite respectful,Once in a while,Understand quite a bit,Very positive,Frequently,No support at all,Slightly fair,Slightly likely,Quite a bit of respect,Helps my learning a tremendous amount,Sometimes,Belong somewhat,Sometimes,Somewhat difficult
stu-e11-65,y,Quite concerned,Frequently,Quite excited,Extremely respectful,Almost always,Understand somewhat,Slightly negative,Almost always,Quite a bit of support,Somewhat unfair,Somewhat likely,A tremendous amount of respect,Helps my learning some,Almost always,Do not belong at all,Sometimes,Slightly difficult
stu-e11-67,y,Slightly concerned,Once in a while,Not at all excited,Not at all respectful,Almost never,Understand quite a bit,Neither negative or positive,Once in a while,Quite a bit of support,Slightly unfair,Not at all likely,A little bit of respect,Hurts my learning a little bit,Frequently,Belong somewhat,Sometimes,Slightly difficult
stu-e11-68,y,Slightly concerned,Sometimes,Quite excited,Extremely respectful,Frequently,Understand somewhat,Neither negative or positive,Almost always,A tremendous amount of support,Slightly fair,Quite likely,A tremendous amount of respect,Neither helps nor hurts my learning,Once in a while,Belong somewhat,Almost always,Slightly difficult
stu-e11-69,y,Extremely concerned,Sometimes,Quite excited,Extremely respectful,Frequently,Do not understand at all,Somewhat negative,Frequently,A tremendous amount of support,Somewhat unfair,Extremely likely,A tremendous amount of respect,Neither helps nor hurts my learning,Almost always,Do not belong at all,Frequently,Slightly difficult
stu-e11-70,y,Not at all concerned,Sometimes,Quite excited,Extremely respectful,Almost never,Understand somewhat,Slightly positive,Almost always,A tremendous amount of support,Slightly fair,Slightly likely,Quite a bit of respect,Helps my learning a tremendous amount,Once in a while,Belong somewhat,Almost always,Slightly difficult
stu-e11-72,y,Extremely concerned,Sometimes,Quite excited,Quite respectful,Almost always,Understand somewhat,Slightly positive,Frequently,A little bit of support,Neither unfair or fair,Somewhat likely,A tremendous amount of respect,Helps my learning a little bit,Frequently,Belong somewhat,Frequently,Somewhat difficult
stu-e11-78,y,Quite concerned,Sometimes,Quite excited,Somewhat respectful,Once in a while,Completely understand,Somewhat positive,Frequently,A little bit of support,Slightly fair,Not at all likely,A tremendous amount of respect,Helps my learning a little bit,Almost never,Belong somewhat,Sometimes,Quite difficult
stu-e11-80,y,Somewhat concerned,Sometimes,Slightly excited,Somewhat respectful,Almost always,Understand somewhat,Neither negative or positive,Almost never,A little bit of support,Neither unfair or fair,Slightly likely,A little bit of respect,Neither helps nor hurts my learning,Frequently,Belong a little bit,Frequently,Extremely difficult
stu-e11-81,y,Not at all concerned,Almost never,Not at all excited,Somewhat respectful,Almost never,Completely understand,Somewhat positive,Almost never,A tremendous amount of support,Somewhat fair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong somewhat,Sometimes,Not at all difficult
stu-e11-82,y,Slightly concerned,Once in a while,Somewhat excited,Quite respectful,Almost always,Understand a little,Somewhat negative,Almost always,Some support,Very unfair,Quite likely,Quite a bit of respect,Helps my learning a little bit,Almost always,Belong somewhat,Almost always,Somewhat difficult
stu-e11-88,y,Quite concerned,Sometimes,Somewhat excited,Slightly respectful,Almost always,Understand somewhat,Slightly positive,Once in a while,No support at all,Slightly fair,Quite likely,Some respect,Neither helps nor hurts my learning,Almost never,Belong somewhat,Almost never,Extremely difficult
stu-e11-89,y,Slightly concerned,Almost never,Slightly excited,Slightly respectful,Almost always,Understand a little,Slightly negative,Almost never,No support at all,Somewhat unfair,Extremely likely,Some respect,Hurts my learning a little bit,Almost always,Belong somewhat,Sometimes,Extremely difficult
stu-e11-90,y,Extremely concerned,Frequently,Somewhat excited,Quite respectful,Once in a while,Completely understand,Very positive,Almost never,A little bit of support,Neither unfair or fair,Somewhat likely,No respect at all,Neither helps nor hurts my learning,Frequently,Belong a little bit,Frequently,Quite difficult
stu-e11-91,y,Extremely concerned,Frequently,Quite excited,Extremely respectful,Once in a while,Understand quite a bit,Neither negative or positive,Frequently,Quite a bit of support,Neither unfair or fair,Somewhat likely,Some respect,Helps my learning a little bit,Once in a while,Belong somewhat,Sometimes,Slightly difficult
stu-e11-96,y,Not at all concerned,Once in a while,Slightly excited,Slightly respectful,Sometimes,Understand a little,Very negative,Almost never,A little bit of support,Neither unfair or fair,Quite likely,Some respect,Helps my learning a little bit,Sometimes,Belong quite a bit,Almost never,Extremely difficult
stu-e11-98,y,Quite concerned,Frequently,Extremely excited,Quite respectful,Almost never,Understand somewhat,Slightly negative,Almost never,A tremendous amount of support,Neither unfair or fair,Slightly likely,No respect at all,Hurts my learning a little bit,Sometimes,Belong somewhat,Almost always,Not at all difficult
stu-e11-100,y,Somewhat concerned,Sometimes,Slightly excited,Somewhat respectful,Once in a while,Understand quite a bit,Very positive,Frequently,A little bit of support,Somewhat fair,Somewhat likely,Some respect,Helps my learning a little bit,Once in a while,Completely belong,Sometimes,Extremely difficult
stu-e11-102,y,Quite concerned,Sometimes,Quite excited,Quite respectful,Sometimes,Understand somewhat,Neither negative or positive,Frequently,No support at all,Slightly unfair,Slightly likely,Quite a bit of respect,Neither helps nor hurts my learning,Frequently,Belong a little bit,Frequently,Quite difficult
stu-e11-107,y,Somewhat concerned,Once in a while,Somewhat excited,Somewhat respectful,Almost always,Understand a little,Slightly negative,Once in a while,Some support,Slightly unfair,Somewhat likely,A little bit of respect,Hurts my learning some,Almost always,Do not belong at all,Frequently,Slightly difficult
stu-e11-109,y,Not at all concerned,Almost never,Somewhat excited,Quite respectful,Sometimes,Understand a little,Very negative,Once in a while,Quite a bit of support,Slightly unfair,Somewhat likely,A little bit of respect,Hurts my learning a tremendous amount,Sometimes,Belong quite a bit,Frequently,Not at all difficult
stu-e11-111,y,Slightly concerned,Almost never,Not at all excited,Not at all respectful,Almost always,Understand somewhat,Neither negative or positive,Frequently,A little bit of support,Slightly unfair,Somewhat likely,Some respect,Hurts my learning a little bit,Frequently,Do not belong at all,Once in a while,Somewhat difficult
stu-e11-112,y,Quite concerned,Almost always,Somewhat excited,Slightly respectful,Almost always,Understand a little,Somewhat negative,Once in a while,A tremendous amount of support,Somewhat unfair,Quite likely,No respect at all,Hurts my learning a little bit,Frequently,Belong a little bit,Sometimes,Slightly difficult
stu-e11-113,y,Extremely concerned,Almost always,Extremely excited,Extremely respectful,Almost always,Do not understand at all,Neither negative or positive,Sometimes,Some support,Slightly fair,Quite likely,Quite a bit of respect,Neither helps nor hurts my learning,Once in a while,Belong quite a bit,Almost always,Slightly difficult
stu-e11-114,y,Quite concerned,Frequently,Somewhat excited,Somewhat respectful,Once in a while,Understand somewhat,Slightly negative,Frequently,A tremendous amount of support,Very unfair,Quite likely,A tremendous amount of respect,Helps my learning a tremendous amount,Almost always,Belong a little bit,Once in a while,Somewhat difficult
stu-e11-116,y,Not at all concerned,Sometimes,Quite excited,Somewhat respectful,Frequently,Do not understand at all,Neither negative or positive,Almost always,Some support,Slightly fair,Extremely likely,Quite a bit of respect,Helps my learning a tremendous amount,Sometimes,Belong somewhat,Sometimes,Quite difficult
stu-e11-119,y,Extremely concerned,Sometimes,Slightly excited,Not at all respectful,Sometimes,Understand somewhat,Slightly negative,Sometimes,A little bit of support,Very unfair,Quite likely,Some respect,Helps my learning a little bit,Almost always,Belong somewhat,Almost never,Quite difficult
stu-e11-120,y,Quite concerned,Sometimes,Somewhat excited,Somewhat respectful,Almost always,Do not understand at all,Slightly negative,Frequently,A little bit of support,Very unfair,Quite likely,Quite a bit of respect,Helps my learning a little bit,Sometimes,Belong a little bit,Sometimes,Somewhat difficult
stu-e11-122,y,Somewhat concerned,Once in a while,Somewhat excited,Quite respectful,Almost never,Understand quite a bit,Neither negative or positive,Sometimes,A tremendous amount of support,Slightly unfair,Somewhat likely,Quite a bit of respect,Helps my learning a little bit,Frequently,Belong a little bit,Frequently,Slightly difficult
stu-e11-124,y,Quite concerned,Almost always,Extremely excited,Extremely respectful,Frequently,Do not understand at all,Neither negative or positive,Almost never,A tremendous amount of support,Slightly fair,Quite likely,No respect at all,Hurts my learning a tremendous amount,Sometimes,Belong somewhat,Frequently,Somewhat difficult
stu-e11-129,y,Somewhat concerned,Frequently,Somewhat excited,Quite respectful,Almost never,Understand somewhat,Slightly negative,Almost always,Quite a bit of support,Somewhat unfair,Quite likely,Some respect,Hurts my learning a little bit,Frequently,Do not belong at all,Almost always,Slightly difficult
stu-e11-130,y,Not at all concerned,Once in a while,Slightly excited,Slightly respectful,Almost always,Understand somewhat,Slightly negative,Sometimes,A little bit of support,Very unfair,Quite likely,Some respect,Helps my learning a little bit,Almost always,Belong somewhat,Once in a while,Quite difficult
stu-e11-132,y,Somewhat concerned,Frequently,Quite excited,Extremely respectful,Sometimes,Understand quite a bit,Slightly positive,Sometimes,Quite a bit of support,Very fair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Once in a while,Completely belong,Sometimes,Not at all difficult
stu-e11-133,y,Not at all concerned,Once in a while,Not at all excited,Not at all respectful,Almost never,Completely understand,Very positive,Almost always,Some support,Very fair,Somewhat likely,Some respect,Helps my learning a little bit,Sometimes,Belong quite a bit,Sometimes,Slightly difficult
stu-e11-138,y,Somewhat concerned,Sometimes,Quite excited,Somewhat respectful,Almost never,Understand quite a bit,Very positive,Almost always,No support at all,Somewhat fair,Somewhat likely,A tremendous amount of respect,Helps my learning some,Almost never,Belong quite a bit,Sometimes,Extremely difficult
stu-e11-144,y,Somewhat concerned,Frequently,Extremely excited,Somewhat respectful,Once in a while,Completely understand,Slightly positive,Almost never,Quite a bit of support,Slightly fair,Slightly likely,A little bit of respect,Hurts my learning some,Almost never,Completely belong,Once in a while,Slightly difficult
stu-e11-145,y,Quite concerned,Frequently,Quite excited,Somewhat respectful,Sometimes,Understand somewhat,Slightly negative,Almost always,No support at all,Somewhat unfair,Quite likely,Some respect,Neither helps nor hurts my learning,Almost always,Belong somewhat,Once in a while,Extremely difficult
stu-e11-150,y,Slightly concerned,Almost never,Slightly excited,Not at all respectful,Once in a while,Understand somewhat,Slightly negative,Almost always,A little bit of support,Very unfair,Quite likely,Quite a bit of respect,Neither helps nor hurts my learning,Sometimes,Belong quite a bit,Sometimes,Quite difficult
stu-e11-151,y,Not at all concerned,Sometimes,Slightly excited,Not at all respectful,Almost never,Understand somewhat,Slightly positive,Sometimes,No support at all,Slightly fair,Somewhat likely,Quite a bit of respect,Helps my learning a tremendous amount,Once in a while,Completely belong,Sometimes,Quite difficult
stu-e11-155,y,Somewhat concerned,Once in a while,Somewhat excited,Somewhat respectful,Almost never,Understand somewhat,Slightly negative,Frequently,Some support,Somewhat unfair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Almost always,Do not belong at all,Sometimes,Somewhat difficult
stu-e11-158,y,Extremely concerned,Sometimes,Quite excited,Somewhat respectful,Once in a while,Understand somewhat,Neither negative or positive,Almost never,A little bit of support,Slightly unfair,Quite likely,A little bit of respect,Hurts my learning a little bit,Almost always,Do not belong at all,Once in a while,Somewhat difficult
stu-e11-161,y,Not at all concerned,Once in a while,Not at all excited,Not at all respectful,Once in a while,Understand quite a bit,Slightly positive,Almost never,A tremendous amount of support,Neither unfair or fair,Slightly likely,Some respect,Helps my learning a little bit,Frequently,Do not belong at all,Sometimes,Somewhat difficult
stu-e11-162,y,Slightly concerned,Once in a while,Somewhat excited,Slightly respectful,Once in a while,Understand somewhat,Slightly positive,Once in a while,No support at all,Somewhat fair,Quite likely,A little bit of respect,Hurts my learning a tremendous amount,Sometimes,Belong a little bit,Almost never,Quite difficult
stu-e11-163,y,Extremely concerned,Sometimes,Quite excited,Quite respectful,Once in a while,Completely understand,Somewhat positive,Sometimes,A little bit of support,Neither unfair or fair,Somewhat likely,Some respect,Helps my learning a little bit,Once in a while,Belong quite a bit,Frequently,Extremely difficult
stu-e11-164,y,Not at all concerned,Almost never,Somewhat excited,Quite respectful,Almost always,Do not understand at all,Somewhat negative,Almost never,A tremendous amount of support,Very unfair,Quite likely,No respect at all,Hurts my learning a tremendous amount,Almost always,Belong a little bit,Almost always,Slightly difficult
stu-e11-165,y,Extremely concerned,Frequently,Extremely excited,Somewhat respectful,Almost never,Completely understand,Very positive,Frequently,No support at all,Neither unfair or fair,Slightly likely,Some respect,Helps my learning a little bit,Frequently,Do not belong at all,Frequently,Quite difficult
stu-e11-166,y,Extremely concerned,Frequently,Quite excited,Quite respectful,Almost never,Understand somewhat,Slightly negative,Frequently,Quite a bit of support,Very unfair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Almost always,Do not belong at all,Sometimes,Not at all difficult
stu-e11-167,y,Slightly concerned,Almost never,Somewhat excited,Slightly respectful,Frequently,Understand somewhat,Slightly positive,Frequently,Quite a bit of support,Slightly fair,Slightly likely,Some respect,Helps my learning a little bit,Sometimes,Belong quite a bit,Sometimes,Somewhat difficult
stu-e11-168,y,Quite concerned,Sometimes,Quite excited,Quite respectful,Frequently,Understand somewhat,Neither negative or positive,Sometimes,A little bit of support,Neither unfair or fair,Somewhat likely,Quite a bit of respect,Helps my learning a tremendous amount,Sometimes,Belong a little bit,Frequently,Extremely difficult
stu-e11-169,y,Not at all concerned,Once in a while,Somewhat excited,Quite respectful,Sometimes,Understand somewhat,Slightly negative,Almost never,No support at all,Very unfair,Quite likely,Some respect,Helps my learning a little bit,Almost always,Do not belong at all,Frequently,Quite difficult
stu-e11-172,y,Slightly concerned,Almost never,Not at all excited,Not at all respectful,Frequently,Understand somewhat,Slightly positive,Once in a while,No support at all,Slightly fair,Quite likely,Some respect,Hurts my learning a little bit,Once in a while,Completely belong,Almost never,Quite difficult
stu-e11-173,y,Extremely concerned,Sometimes,Quite excited,Quite respectful,Almost never,Understand quite a bit,Very positive,Once in a while,A little bit of support,Neither unfair or fair,Somewhat likely,Some respect,Hurts my learning a little bit,Once in a while,Belong somewhat,Sometimes,Extremely difficult
stu-e11-175,y,Somewhat concerned,Once in a while,Somewhat excited,Somewhat respectful,Once in a while,Understand quite a bit,Neither negative or positive,Frequently,A little bit of support,Neither unfair or fair,Slightly likely,Some respect,Helps my learning a little bit,Frequently,Belong somewhat,Frequently,Extremely difficult
stu-e11-176,y,Quite concerned,Almost always,Quite excited,Somewhat respectful,Once in a while,Understand quite a bit,Slightly positive,Almost never,Quite a bit of support,Slightly fair,Slightly likely,Some respect,Helps my learning a little bit,Sometimes,Belong a little bit,Once in a while,Somewhat difficult
stu-e11-177,y,Extremely concerned,Frequently,Somewhat excited,Slightly respectful,Frequently,Do not understand at all,Somewhat negative,Frequently,Some support,Somewhat unfair,Somewhat likely,Some respect,Helps my learning a little bit,Almost always,Belong somewhat,Once in a while,Quite difficult
stu-e11-178,y,Somewhat concerned,Frequently,Quite excited,Somewhat respectful,Frequently,Understand somewhat,Slightly positive,Sometimes,No support at all,Slightly fair,Quite likely,Quite a bit of respect,Helps my learning a tremendous amount,Sometimes,Belong a little bit,Frequently,Extremely difficult
stu-e11-184,y,Slightly concerned,Once in a while,Slightly excited,Slightly respectful,Almost always,Understand somewhat,Slightly positive,Almost always,Quite a bit of support,Neither unfair or fair,Quite likely,Quite a bit of respect,Helps my learning a tremendous amount,Sometimes,Belong somewhat,Sometimes,Not at all difficult
stu-e11-185,y,Slightly concerned,Once in a while,Not at all excited,Slightly respectful,Almost always,Understand a little,Neither negative or positive,Almost never,Some support,Slightly fair,Extremely likely,Some respect,Hurts my learning a little bit,Once in a while,Completely belong,Almost never,Slightly difficult
stu-e11-188,y,Extremely concerned,Sometimes,Somewhat excited,Slightly respectful,Sometimes,Understand quite a bit,Very positive,Once in a while,Quite a bit of support,Neither unfair or fair,Not at all likely,Some respect,Helps my learning a little bit,Once in a while,Completely belong,Once in a while,Somewhat difficult
stu-e11-190,y,Not at all concerned,Sometimes,Quite excited,Quite respectful,Sometimes,Understand a little,Slightly negative,Sometimes,No support at all,Slightly unfair,Quite likely,A little bit of respect,Hurts my learning a tremendous amount,Frequently,Do not belong at all,Sometimes,Quite difficult
stu-e11-197,y,Extremely concerned,Frequently,Somewhat excited,Quite respectful,Almost always,Do not understand at all,Very negative,Frequently,Some support,Neither unfair or fair,Extremely likely,Quite a bit of respect,Neither helps nor hurts my learning,Sometimes,Belong a little bit,Frequently,Quite difficult
stu-e11-198,y,Extremely concerned,Frequently,Quite excited,Somewhat respectful,Frequently,Understand a little,Slightly negative,Almost always,No support at all,Slightly unfair,Extremely likely,Quite a bit of respect,Helps my learning a little bit,Almost always,Belong a little bit,Sometimes,Somewhat difficult
stu-e11-199,y,Quite concerned,Sometimes,Somewhat excited,Quite respectful,Almost always,Do not understand at all,Very negative,Sometimes,A tremendous amount of support,Neither unfair or fair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Frequently,Do not belong at all,Frequently,Somewhat difficult
