"id","answered","concerned_teacher","how_teacher","again_teacher","respect_teacher","disrespectful_people","understand_people","energy_school","fights_students","support_adults","fair_rules","online_bully","respect_students","behavior_students","school_violence","belong_school","excited_teacher","adult_help"
stu-e10-26,y,Slightly concerned,Almost never,Slightly excited,Slightly respectful,Once in a while,Understand quite a bit,Very positive,Almost never,A little bit of support,Very fair,Somewhat likely,Some respect,Hurts my learning a little bit,Sometimes,Belong somewhat,Once in a while,Extremely difficult
stu-e10-27,y,Slightly concerned,Almost never,Not at all excited,Not at all respectful,Once in a while,Understand quite a bit,Very positive,Sometimes,A tremendous amount of support,Very fair,Slightly likely,A little bit of respect,Hurts my learning some,Almost never,Completely belong,Once in a while,Not at all difficult
stu-e10-28,y,Not at all concerned,Almost never,Slightly excited,Slightly respectful,Sometimes,Understand a little,Slightly negative,Once in a while,No support at all,Neither unfair or fair,Quite likely,Some respect,Hurts my learning a little bit,Frequently,Do not belong at all,Almost never,Somewhat difficult
stu-e10-31,y,Quite concerned,Almost always,Somewhat excited,Quite respectful,Almost always,Do not understand at all,Slightly negative,Once in a while,A little bit of support,Neither unfair or fair,Extremely likely,A little bit of respect,Neither helps nor hurts my learning,Sometimes,Belong quite a bit,Almost always,Somewhat difficult
stu-e10-35,y,Somewhat concerned,Frequently,Somewhat excited,Somewhat respectful,Frequently,Understand somewhat,Slightly negative,Once in a while,No support at all,Neither unfair or fair,Slightly likely,Some respect,Neither helps nor hurts my learning,Frequently,Do not belong at all,Frequently,Quite difficult
stu-e10-38,y,Not at all concerned,Almost never,Slightly excited,Somewhat respectful,Sometimes,Understand a little,Very negative,Almost never,No support at all,Neither unfair or fair,Somewhat likely,Some respect,Hurts my learning a little bit,Frequently,Belong a little bit,Sometimes,Extremely difficult
stu-e10-39,y,Slightly concerned,Sometimes,Somewhat excited,Quite respectful,Frequently,Understand somewhat,Neither negative or positive,Almost always,A little bit of support,Slightly unfair,Quite likely,Some respect,Hurts my learning a little bit,Frequently,Belong somewhat,Almost always,Somewhat difficult
stu-e10-40,y,Quite concerned,Frequently,Somewhat excited,Slightly respectful,Once in a while,Understand somewhat,Neither negative or positive,Sometimes,A little bit of support,Slightly unfair,Slightly likely,A little bit of respect,Hurts my learning some,Frequently,Do not belong at all,Almost never,Quite difficult
stu-e10-41,y,Not at all concerned,Almost never,Not at all excited,Slightly respectful,Frequently,Understand a little,Slightly negative,Sometimes,Some support,Neither unfair or fair,Somewhat likely,Some respect,Helps my learning a little bit,Sometimes,Belong somewhat,Once in a while,Somewhat difficult
stu-e10-44,y,Extremely concerned,Almost always,Extremely excited,Quite respectful,Almost always,Understand a little,Slightly negative,Once in a while,A tremendous amount of support,Neither unfair or fair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Frequently,Do not belong at all,Almost always,Somewhat difficult
stu-e10-48,y,Not at all concerned,Sometimes,Somewhat excited,Quite respectful,Frequently,Understand a little,Very negative,Once in a while,Quite a bit of support,Very unfair,Quite likely,A little bit of respect,Hurts my learning a little bit,Almost always,Belong a little bit,Sometimes,Somewhat difficult
stu-e10-51,y,Quite concerned,Sometimes,Slightly excited,Somewhat respectful,Almost never,Completely understand,Slightly positive,Frequently,A little bit of support,Very fair,Slightly likely,A tremendous amount of respect,Helps my learning a tremendous amount,Almost never,Completely belong,Once in a while,Extremely difficult
stu-e10-52,y,Extremely concerned,Frequently,Somewhat excited,Somewhat respectful,Frequently,Do not understand at all,Neither negative or positive,Sometimes,A tremendous amount of support,Slightly fair,Quite likely,A little bit of respect,Hurts my learning some,Almost never,Belong quite a bit,Once in a while,Not at all difficult
stu-e10-54,y,Somewhat concerned,Sometimes,Somewhat excited,Slightly respectful,Sometimes,Understand somewhat,Slightly positive,Once in a while,Some support,Very fair,Quite likely,No respect at all,Hurts my learning some,Almost never,Completely belong,Almost never,Somewhat difficult
stu-e10-55,y,Somewhat concerned,Frequently,Extremely excited,Quite respectful,Frequently,Understand somewhat,Slightly negative,Almost never,A little bit of support,Somewhat unfair,Somewhat likely,A little bit of respect,Hurts my learning a tremendous amount,Sometimes,Belong somewhat,Frequently,Extremely difficult
stu-e10-56,y,Extremely concerned,Sometimes,Somewhat excited,Slightly respectful,Sometimes,Understand a little,Very negative,Sometimes,Quite a bit of support,Neither unfair or fair,Extremely likely,Some respect,Neither helps nor hurts my learning,Once in a while,Belong somewhat,Once in a while,Somewhat difficult
stu-e10-58,y,Slightly concerned,Almost never,Somewhat excited,Quite respectful,Almost always,Do not understand at all,Somewhat negative,Almost never,Quite a bit of support,Somewhat unfair,Somewhat likely,A little bit of respect,Hurts my learning a tremendous amount,Frequently,Belong a little bit,Almost always,Slightly difficult
stu-e10-60,y,Extremely concerned,Sometimes,Slightly excited,Not at all respectful,Almost always,Do not understand at all,Somewhat negative,Almost always,Quite a bit of support,Slightly unfair,Extremely likely,Some respect,Helps my learning a little bit,Frequently,Belong a little bit,Almost never,Slightly difficult
stu-e10-61,y,Extremely concerned,Frequently,Extremely excited,Extremely respectful,Sometimes,Understand somewhat,Neither negative or positive,Sometimes,Quite a bit of support,Slightly fair,Quite likely,Quite a bit of respect,Helps my learning some,Once in a while,Belong somewhat,Frequently,Slightly difficult
stu-e10-63,y,Slightly concerned,Almost never,Slightly excited,Not at all respectful,Sometimes,Understand quite a bit,Very positive,Almost never,Some support,Somewhat fair,Not at all likely,A little bit of respect,Hurts my learning a little bit,Sometimes,Belong quite a bit,Almost never,Quite difficult
stu-e10-64,y,Slightly concerned,Once in a while,Slightly excited,Not at all respectful,Almost never,Understand somewhat,Slightly negative,Almost always,No support at all,Neither unfair or fair,Quite likely,Quite a bit of respect,Helps my learning a little bit,Frequently,Do not belong at all,Sometimes,Somewhat difficult
stu-e10-65,y,Somewhat concerned,Frequently,Quite excited,Quite respectful,Once in a while,Understand quite a bit,Somewhat positive,Sometimes,No support at all,Slightly fair,Slightly likely,A little bit of respect,Hurts my learning a tremendous amount,Almost never,Belong somewhat,Sometimes,Extremely difficult
stu-e10-66,y,Quite concerned,Almost always,Somewhat excited,Somewhat respectful,Almost always,Understand somewhat,Slightly negative,Frequently,No support at all,Somewhat unfair,Quite likely,A tremendous amount of respect,Helps my learning a tremendous amount,Sometimes,Belong a little bit,Sometimes,Quite difficult
stu-e10-67,y,Somewhat concerned,Once in a while,Slightly excited,Slightly respectful,Almost never,Understand somewhat,Neither negative or positive,Almost always,Some support,Slightly fair,Quite likely,Some respect,Hurts my learning a little bit,Sometimes,Belong somewhat,Once in a while,Slightly difficult
stu-e10-68,y,Quite concerned,Almost always,Quite excited,Somewhat respectful,Sometimes,Understand somewhat,Slightly negative,Once in a while,A tremendous amount of support,Slightly unfair,Slightly likely,A little bit of respect,Hurts my learning a tremendous amount,Frequently,Belong somewhat,Sometimes,Somewhat difficult
stu-e10-69,y,Slightly concerned,Almost never,Not at all excited,Not at all respectful,Almost never,Completely understand,Neither negative or positive,Frequently,Some support,Slightly fair,Not at all likely,Quite a bit of respect,Neither helps nor hurts my learning,Sometimes,Belong quite a bit,Sometimes,Slightly difficult
stu-e10-71,y,Extremely concerned,Frequently,Extremely excited,Extremely respectful,Once in a while,Completely understand,Very positive,Frequently,Some support,Somewhat fair,Slightly likely,A tremendous amount of respect,Helps my learning a tremendous amount,Sometimes,Belong quite a bit,Sometimes,Somewhat difficult
stu-e10-72,y,Quite concerned,Sometimes,Quite excited,Quite respectful,Almost never,Understand somewhat,Neither negative or positive,Almost always,A tremendous amount of support,Slightly fair,Somewhat likely,A tremendous amount of respect,Neither helps nor hurts my learning,Once in a while,Belong somewhat,Sometimes,Slightly difficult
stu-e10-74,y,Quite concerned,Almost always,Somewhat excited,Somewhat respectful,Once in a while,Completely understand,Slightly positive,Once in a while,A tremendous amount of support,Somewhat fair,Somewhat likely,No respect at all,Hurts my learning a tremendous amount,Once in a while,Belong somewhat,Once in a while,Somewhat difficult
stu-e10-75,y,Extremely concerned,Sometimes,Somewhat excited,Slightly respectful,Almost never,Understand somewhat,Slightly negative,Sometimes,Quite a bit of support,Slightly unfair,Quite likely,Quite a bit of respect,Neither helps nor hurts my learning,Frequently,Belong a little bit,Almost never,Not at all difficult
stu-e10-79,y,Not at all concerned,Almost never,Slightly excited,Somewhat respectful,Frequently,Understand a little,Neither negative or positive,Sometimes,A little bit of support,Neither unfair or fair,Quite likely,A little bit of respect,Neither helps nor hurts my learning,Sometimes,Belong somewhat,Frequently,Extremely difficult
stu-e10-82,y,Extremely concerned,Sometimes,Quite excited,Extremely respectful,Almost never,Understand somewhat,Neither negative or positive,Once in a while,A little bit of support,Neither unfair or fair,Slightly likely,No respect at all,Hurts my learning some,Frequently,Do not belong at all,Frequently,Somewhat difficult
stu-e10-83,y,Slightly concerned,Sometimes,Slightly excited,Not at all respectful,Once in a while,Understand somewhat,Neither negative or positive,Frequently,A tremendous amount of support,Slightly fair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong a little bit,Almost never,Not at all difficult
stu-e10-87,y,Not at all concerned,Once in a while,Not at all excited,Not at all respectful,Almost never,Understand somewhat,Slightly negative,Sometimes,Some support,Neither unfair or fair,Quite likely,A little bit of respect,Neither helps nor hurts my learning,Frequently,Do not belong at all,Once in a while,Slightly difficult
stu-e10-88,y,Slightly concerned,Sometimes,Slightly excited,Slightly respectful,Sometimes,Understand somewhat,Slightly negative,Sometimes,Quite a bit of support,Very unfair,Quite likely,A little bit of respect,Neither helps nor hurts my learning,Almost always,Belong a little bit,Almost never,Slightly difficult
stu-e10-89,y,Quite concerned,Frequently,Somewhat excited,Somewhat respectful,Frequently,Do not understand at all,Neither negative or positive,Frequently,Quite a bit of support,Slightly fair,Somewhat likely,Quite a bit of respect,Helps my learning a tremendous amount,Once in a while,Belong quite a bit,Sometimes,Slightly difficult
stu-e10-91,y,Somewhat concerned,Once in a while,Not at all excited,Slightly respectful,Frequently,Do not understand at all,Slightly negative,Once in a while,Quite a bit of support,Slightly unfair,Somewhat likely,No respect at all,Hurts my learning some,Almost always,Belong a little bit,Almost never,Not at all difficult
stu-e10-92,y,Somewhat concerned,Once in a while,Slightly excited,Not at all respectful,Sometimes,Understand quite a bit,Somewhat positive,Once in a while,A tremendous amount of support,Neither unfair or fair,Not at all likely,Some respect,Helps my learning a little bit,Sometimes,Belong a little bit,Once in a while,Slightly difficult
stu-e10-93,y,Slightly concerned,Once in a while,Not at all excited,Not at all respectful,Almost always,Do not understand at all,Somewhat negative,Frequently,A tremendous amount of support,Somewhat unfair,Quite likely,A tremendous amount of respect,Helps my learning a little bit,Almost always,Belong somewhat,Sometimes,Not at all difficult
stu-e10-96,y,Somewhat concerned,Sometimes,Quite excited,Extremely respectful,Frequently,Do not understand at all,Slightly negative,Sometimes,Quite a bit of support,Very unfair,Quite likely,Quite a bit of respect,Helps my learning a tremendous amount,Almost always,Belong somewhat,Sometimes,Not at all difficult
stu-e10-97,y,Slightly concerned,Sometimes,Quite excited,Quite respectful,Almost always,Understand a little,Somewhat negative,Almost never,Some support,Neither unfair or fair,Quite likely,No respect at all,Hurts my learning a tremendous amount,Frequently,Belong somewhat,Sometimes,Somewhat difficult
stu-e10-104,y,Not at all concerned,Almost never,Somewhat excited,Somewhat respectful,Frequently,Understand a little,Somewhat negative,Almost always,Quite a bit of support,Slightly unfair,Somewhat likely,Some respect,Helps my learning a little bit,Almost always,Belong somewhat,Once in a while,Somewhat difficult
stu-e10-105,y,Slightly concerned,Almost never,Slightly excited,Slightly respectful,Sometimes,Understand a little,Somewhat negative,Once in a while,Some support,Neither unfair or fair,Somewhat likely,Some respect,Helps my learning a little bit,Sometimes,Belong quite a bit,Sometimes,Somewhat difficult
stu-e10-107,y,Quite concerned,Sometimes,Slightly excited,Not at all respectful,Almost never,Understand quite a bit,Neither negative or positive,Once in a while,Quite a bit of support,Slightly unfair,Somewhat likely,Some respect,Helps my learning a little bit,Almost always,Belong somewhat,Once in a while,Slightly difficult
stu-e10-109,y,Somewhat concerned,Frequently,Quite excited,Quite respectful,Frequently,Understand somewhat,Neither negative or positive,Sometimes,No support at all,Slightly fair,Somewhat likely,A little bit of respect,Hurts my learning a tremendous amount,Almost never,Belong quite a bit,Sometimes,Quite difficult
stu-e10-114,y,Slightly concerned,Once in a while,Not at all excited,Somewhat respectful,Frequently,Do not understand at all,Very negative,Almost never,Some support,Slightly unfair,Extremely likely,Some respect,Neither helps nor hurts my learning,Frequently,Do not belong at all,Frequently,Somewhat difficult
stu-e10-116,y,Quite concerned,Frequently,Somewhat excited,Somewhat respectful,Almost never,Completely understand,Neither negative or positive,Frequently,Quite a bit of support,Slightly fair,Not at all likely,A tremendous amount of respect,Helps my learning a tremendous amount,Once in a while,Belong quite a bit,Frequently,Not at all difficult
stu-e10-117,y,Somewhat concerned,Frequently,Extremely excited,Somewhat respectful,Once in a while,Understand quite a bit,Somewhat positive,Once in a while,A little bit of support,Somewhat fair,Not at all likely,No respect at all,Neither helps nor hurts my learning,Almost never,Completely belong,Sometimes,Extremely difficult
stu-e10-120,y,Quite concerned,Sometimes,Slightly excited,Not at all respectful,Almost never,Understand somewhat,Neither negative or positive,Once in a while,Some support,Slightly fair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Once in a while,Belong quite a bit,Sometimes,Slightly difficult
stu-e10-121,y,Slightly concerned,Once in a while,Not at all excited,Not at all respectful,Almost never,Completely understand,Somewhat positive,Frequently,No support at all,Very fair,Slightly likely,A tremendous amount of respect,Helps my learning some,Almost never,Belong quite a bit,Almost never,Extremely difficult
stu-e10-124,y,Not at all concerned,Almost never,Slightly excited,Not at all respectful,Once in a while,Understand quite a bit,Very positive,Sometimes,A tremendous amount of support,Neither unfair or fair,Somewhat likely,Some respect,Hurts my learning a little bit,Sometimes,Belong somewhat,Once in a while,Slightly difficult
stu-e10-125,y,Not at all concerned,Almost never,Not at all excited,Somewhat respectful,Almost never,Understand quite a bit,Slightly positive,Once in a while,A tremendous amount of support,Very fair,Not at all likely,Some respect,Neither helps nor hurts my learning,Almost never,Belong somewhat,Frequently,Not at all difficult
stu-e10-127,y,Extremely concerned,Almost always,Extremely excited,Extremely respectful,Sometimes,Understand somewhat,Slightly negative,Sometimes,Quite a bit of support,Somewhat unfair,Slightly likely,Quite a bit of respect,Helps my learning a tremendous amount,Frequently,Belong a little bit,Almost always,Not at all difficult
stu-e10-129,y,Not at all concerned,Sometimes,Slightly excited,Not at all respectful,Once in a while,Understand quite a bit,Somewhat positive,Almost always,Quite a bit of support,Neither unfair or fair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong a little bit,Almost never,Somewhat difficult
stu-e10-131,y,Extremely concerned,Sometimes,Somewhat excited,Somewhat respectful,Almost never,Understand quite a bit,Neither negative or positive,Once in a while,Some support,Neither unfair or fair,Somewhat likely,No respect at all,Neither helps nor hurts my learning,Once in a while,Belong quite a bit,Once in a while,Somewhat difficult
stu-e10-132,y,Quite concerned,Sometimes,Somewhat excited,Slightly respectful,Frequently,Understand a little,Very negative,Once in a while,A tremendous amount of support,Neither unfair or fair,Quite likely,Some respect,Neither helps nor hurts my learning,Once in a while,Belong somewhat,Almost never,Slightly difficult
stu-e10-133,y,Slightly concerned,Sometimes,Somewhat excited,Somewhat respectful,Almost always,Do not understand at all,Neither negative or positive,Almost never,No support at all,Slightly unfair,Quite likely,A little bit of respect,Hurts my learning some,Almost always,Belong a little bit,Once in a while,Quite difficult
stu-e10-134,y,Not at all concerned,Sometimes,Slightly excited,Somewhat respectful,Almost never,Understand quite a bit,Neither negative or positive,Once in a while,Quite a bit of support,Slightly fair,Not at all likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong somewhat,Sometimes,Not at all difficult
stu-e10-136,y,Quite concerned,Sometimes,Slightly excited,Somewhat respectful,Frequently,Do not understand at all,Very negative,Once in a while,A tremendous amount of support,Neither unfair or fair,Extremely likely,A little bit of respect,Hurts my learning a tremendous amount,Frequently,Belong a little bit,Frequently,Somewhat difficult
stu-e10-137,y,Not at all concerned,Almost never,Slightly excited,Slightly respectful,Almost always,Understand somewhat,Slightly positive,Sometimes,No support at all,Slightly fair,Somewhat likely,Quite a bit of respect,Helps my learning a little bit,Once in a while,Belong quite a bit,Almost never,Extremely difficult
stu-e10-139,y,Not at all concerned,Once in a while,Somewhat excited,Quite respectful,Almost never,Understand quite a bit,Slightly positive,Sometimes,Quite a bit of support,Neither unfair or fair,Not at all likely,A little bit of respect,Hurts my learning a tremendous amount,Sometimes,Belong a little bit,Sometimes,Somewhat difficult
stu-e10-140,y,Not at all concerned,Once in a while,Somewhat excited,Somewhat respectful,Sometimes,Understand a little,Somewhat negative,Almost never,A tremendous amount of support,Neither unfair or fair,Extremely likely,A little bit of respect,Hurts my learning a little bit,Frequently,Belong somewhat,Once in a while,Slightly difficult
stu-e10-145,y,Extremely concerned,Sometimes,Quite excited,Quite respectful,Almost never,Understand somewhat,Neither negative or positive,Sometimes,Quite a bit of support,Neither unfair or fair,Slightly likely,A little bit of respect,Hurts my learning some,Once in a while,Belong somewhat,Almost always,Slightly difficult
stu-e10-146,y,Quite concerned,Almost always,Somewhat excited,Somewhat respectful,Once in a while,Understand somewhat,Neither negative or positive,Almost always,Some support,Slightly fair,Slightly likely,Quite a bit of respect,Helps my learning a tremendous amount,Almost never,Belong quite a bit,Sometimes,Slightly difficult
stu-e10-150,y,Quite concerned,Frequently,Quite excited,Extremely respectful,Almost never,Understand quite a bit,Very positive,Once in a while,Quite a bit of support,Neither unfair or fair,Slightly likely,Some respect,Hurts my learning a little bit,Sometimes,Belong a little bit,Almost always,Not at all difficult
stu-e10-152,y,Quite concerned,Frequently,Extremely excited,Quite respectful,Sometimes,Understand somewhat,Neither negative or positive,Almost always,A tremendous amount of support,Neither unfair or fair,Somewhat likely,A tremendous amount of respect,Helps my learning a little bit,Sometimes,Belong quite a bit,Almost always,Somewhat difficult
stu-e10-153,y,Extremely concerned,Sometimes,Slightly excited,Slightly respectful,Sometimes,Understand a little,Neither negative or positive,Frequently,A tremendous amount of support,Slightly unfair,Quite likely,Some respect,Helps my learning a little bit,Almost always,Belong somewhat,Almost never,Somewhat difficult
stu-e10-154,y,Quite concerned,Frequently,Extremely excited,Extremely respectful,Sometimes,Understand quite a bit,Neither negative or positive,Almost always,A little bit of support,Neither unfair or fair,Not at all likely,Some respect,Helps my learning a little bit,Frequently,Do not belong at all,Sometimes,Quite difficult
stu-e10-156,y,Somewhat concerned,Frequently,Extremely excited,Extremely respectful,Frequently,Do not understand at all,Very negative,Almost always,A tremendous amount of support,Somewhat unfair,Quite likely,Some respect,Hurts my learning a little bit,Almost always,Belong a little bit,Frequently,Not at all difficult
stu-e10-158,y,Not at all concerned,Sometimes,Slightly excited,Somewhat respectful,Once in a while,Understand somewhat,Neither negative or positive,Almost never,Some support,Slightly unfair,Quite likely,No respect at all,Hurts my learning a tremendous amount,Sometimes,Belong a little bit,Once in a while,Slightly difficult
stu-e10-160,y,Slightly concerned,Almost never,Slightly excited,Not at all respectful,Once in a while,Understand quite a bit,Very positive,Almost always,A little bit of support,Somewhat fair,Slightly likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong a little bit,Sometimes,Somewhat difficult
stu-e10-161,y,Somewhat concerned,Frequently,Somewhat excited,Slightly respectful,Once in a while,Completely understand,Very positive,Sometimes,Some support,Somewhat fair,Somewhat likely,Some respect,Hurts my learning a little bit,Once in a while,Belong quite a bit,Almost never,Slightly difficult
stu-e10-163,y,Slightly concerned,Once in a while,Slightly excited,Somewhat respectful,Sometimes,Understand a little,Somewhat negative,Frequently,Some support,Slightly unfair,Extremely likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong quite a bit,Sometimes,Quite difficult
stu-e10-164,y,Extremely concerned,Almost always,Extremely excited,Quite respectful,Sometimes,Understand somewhat,Neither negative or positive,Almost always,Quite a bit of support,Neither unfair or fair,Slightly likely,Quite a bit of respect,Helps my learning some,Frequently,Belong a little bit,Almost always,Not at all difficult
stu-e10-165,y,Slightly concerned,Almost never,Not at all excited,Not at all respectful,Almost never,Understand somewhat,Slightly negative,Once in a while,A tremendous amount of support,Slightly unfair,Somewhat likely,No respect at all,Hurts my learning a tremendous amount,Frequently,Belong somewhat,Once in a while,Slightly difficult
stu-e10-167,y,Extremely concerned,Almost always,Quite excited,Quite respectful,Almost always,Understand a little,Slightly negative,Sometimes,No support at all,Neither unfair or fair,Extremely likely,Quite a bit of respect,Neither helps nor hurts my learning,Once in a while,Completely belong,Sometimes,Quite difficult
stu-e10-169,y,Extremely concerned,Almost always,Quite excited,Somewhat respectful,Sometimes,Understand somewhat,Neither negative or positive,Frequently,Quite a bit of support,Neither unfair or fair,Quite likely,Some respect,Hurts my learning a little bit,Once in a while,Belong quite a bit,Once in a while,Slightly difficult
stu-e10-170,y,Slightly concerned,Once in a while,Slightly excited,Slightly respectful,Almost always,Understand somewhat,Slightly negative,Once in a while,No support at all,Very unfair,Slightly likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong a little bit,Once in a while,Quite difficult
stu-e10-172,y,Extremely concerned,Frequently,Quite excited,Somewhat respectful,Sometimes,Understand somewhat,Slightly positive,Frequently,No support at all,Somewhat fair,Slightly likely,Some respect,Helps my learning a little bit,Once in a while,Belong somewhat,Once in a while,Somewhat difficult
stu-e10-174,y,Not at all concerned,Sometimes,Slightly excited,Not at all respectful,Frequently,Understand somewhat,Slightly negative,Sometimes,No support at all,Very unfair,Quite likely,Quite a bit of respect,Neither helps nor hurts my learning,Sometimes,Belong a little bit,Once in a while,Extremely difficult
stu-e10-178,y,Not at all concerned,Almost never,Somewhat excited,Somewhat respectful,Sometimes,Understand somewhat,Neither negative or positive,Sometimes,Quite a bit of support,Neither unfair or fair,Slightly likely,Some respect,Helps my learning a little bit,Sometimes,Belong quite a bit,Once in a while,Somewhat difficult
stu-e10-181,y,Quite concerned,Sometimes,Quite excited,Quite respectful,Once in a while,Understand quite a bit,Somewhat positive,Once in a while,A tremendous amount of support,Neither unfair or fair,Slightly likely,No respect at all,Hurts my learning a little bit,Frequently,Do not belong at all,Almost always,Not at all difficult
stu-e10-182,y,Quite concerned,Frequently,Quite excited,Extremely respectful,Almost always,Understand a little,Neither negative or positive,Almost never,Quite a bit of support,Slightly fair,Quite likely,Some respect,Hurts my learning a little bit,Almost never,Belong quite a bit,Almost always,Slightly difficult
stu-e10-185,y,Extremely concerned,Almost always,Extremely excited,Extremely respectful,Almost always,Understand a little,Neither negative or positive,Once in a while,Some support,Slightly fair,Extremely likely,A little bit of respect,Neither helps nor hurts my learning,Almost never,Belong quite a bit,Almost always,Somewhat difficult
stu-e10-186,y,Quite concerned,Sometimes,Slightly excited,Slightly respectful,Almost never,Understand somewhat,Neither negative or positive,Once in a while,Some support,Slightly fair,Slightly likely,A little bit of respect,Hurts my learning a tremendous amount,Sometimes,Belong a little bit,Once in a while,Somewhat difficult
stu-e10-190,y,Somewhat concerned,Sometimes,Quite excited,Quite respectful,Once in a while,Understand somewhat,Neither negative or positive,Once in a while,A little bit of support,Neither unfair or fair,Quite likely,Some respect,Neither helps nor hurts my learning,Frequently,Belong a little bit,Sometimes,Somewhat difficult
stu-e10-195,y,Extremely concerned,Almost always,Quite excited,Quite respectful,Almost always,Do not understand at all,Neither negative or positive,Almost always,A tremendous amount of support,Slightly unfair,Extremely likely,Quite a bit of respect,Helps my learning some,Sometimes,Belong quite a bit,Sometimes,Slightly difficult
stu-e10-196,y,Somewhat concerned,Sometimes,Quite excited,Quite respectful,Almost never,Completely understand,Somewhat positive,Sometimes,Quite a bit of support,Slightly fair,Not at all likely,Some respect,Hurts my learning a little bit,Sometimes,Belong quite a bit,Almost always,Slightly difficult
stu-e10-197,y,Quite concerned,Sometimes,Somewhat excited,Quite respectful,Frequently,Understand somewhat,Slightly negative,Almost never,A tremendous amount of support,Somewhat unfair,Somewhat likely,A little bit of respect,Hurts my learning a little bit,Sometimes,Belong quite a bit,Frequently,Somewhat difficult
stu-e10-199,y,Quite concerned,Frequently,Somewhat excited,Somewhat respectful,Almost never,Understand quite a bit,Neither negative or positive,Sometimes,Some support,Neither unfair or fair,Slightly likely,Some respect,Helps my learning a little bit,Frequently,Belong a little bit,Once in a while,Quite difficult
stu-e10-201,y,Somewhat concerned,Once in a while,Somewhat excited,Somewhat respectful,Almost never,Understand somewhat,Neither negative or positive,Sometimes,A tremendous amount of support,Neither unfair or fair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Frequently,Belong a little bit,Sometimes,Slightly difficult
stu-e10-206,y,Slightly concerned,Once in a while,Slightly excited,Slightly respectful,Once in a while,Understand somewhat,Slightly negative,Almost always,A tremendous amount of support,Very unfair,Slightly likely,Some respect,Hurts my learning a little bit,Almost always,Belong somewhat,Almost never,Not at all difficult
