"id","answered","respect_teacher","concerned_teacher","visit_teachers","how_teacher","again_teacher","disrespectful_people","understand_people","energy_school","fights_students","connected_adults","space_school","online_bully","respect_students","fair_rules","school_violence","matter_others","behavior_students","adult_help","belong_school","excited_teachers","unfair_adults","teachers_race","think_race","honest_race","encourage_race","share_race","often_race","adults_race","school_race"
stu-h5-78,y,Most of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,Sometimes,Understand somewhat,Slightly positive,Once in a while,Extremely connected,Slightly pleasant,Quite likely,Some respect,Slightly fair,Sometimes,Matter quite a bit,Neither helps nor hurts my learning,Somewhat difficult,Belong quite a bit,Almost always,Slightly unfairly,Sometimes,Frequently,Slightly confident,Sometimes,Slightly comfortable,Sometimes,Sometimes,Slightly well
stu-h5-81,y,All of my teachers,All of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Once in a while,Completely understand,Very positive,Almost never,Somewhat connected,Somewhat pleasant,Not at all likely,Some respect,Somewhat fair,Almost never,Matter a tremendous amount,Neither helps nor hurts my learning,Quite difficult,Completely belong,Sometimes,Somewhat unfairly,Sometimes,Almost never,Somewhat confident,Frequently,Quite comfortable,Once in a while,Once in a while,Extremely well
stu-h5-84,y,All of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Sometimes,Understand a little,Neither negative or positive,Once in a while,Quite connected,Slightly pleasant,Somewhat likely,A tremendous amount of respect,Very fair,Almost never,Matter a tremendous amount,Helps my learning a little bit,Slightly difficult,Belong somewhat,Once in a while,Not at all unfairly,Once in a while,Almost always,Extremely confident,Sometimes,Slightly comfortable,Frequently,Sometimes,Somewhat well
stu-h5-85,y,Most of my teachers,All of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Sometimes,Understand quite a bit,Slightly positive,Sometimes,Extremely connected,Somewhat pleasant,Slightly likely,A little bit of respect,Somewhat fair,Almost never,Matter quite a bit,Hurts my learning a tremendous amount,Not at all difficult,Completely belong,Frequently,Slightly unfairly,Almost always,Sometimes,Slightly confident,Almost always,Extremely comfortable,Almost never,Sometimes,Extremely well
stu-h5-90,y,All of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Almost always,Understand somewhat,Slightly negative,Frequently,Not at all connected,Somewhat unpleasant,Quite likely,A little bit of respect,Slightly unfair,Almost always,Matter somewhat,Hurts my learning a tremendous amount,Extremely difficult,Belong quite a bit,Once in a while,Extremely unfairly,Sometimes,Almost never,Not at all confident,Sometimes,Somewhat comfortable,Sometimes,Almost never,Somewhat well
stu-h5-91,y,None of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Frequently,Understand a little,Neither negative or positive,Sometimes,Slightly connected,Neither pleasant or unpleasant,Quite likely,Quite a bit of respect,Neither unfair or fair,Sometimes,Matter somewhat,Helps my learning some,Somewhat difficult,Belong somewhat,Once in a while,Slightly unfairly,Almost never,Once in a while,Extremely confident,Once in a while,Slightly comfortable,Almost always,Frequently,Not at all well
stu-h5-94,y,Most of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Almost always,Understand somewhat,Neither negative or positive,Once in a while,Quite connected,Slightly pleasant,Slightly likely,A tremendous amount of respect,Neither unfair or fair,Once in a while,Matter quite a bit,Helps my learning a little bit,Not at all difficult,Completely belong,Once in a while,Not at all unfairly,Sometimes,Sometimes,Somewhat confident,Almost always,Slightly comfortable,Sometimes,Sometimes,Somewhat well
stu-h5-96,y,All of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Almost always,Do not understand at all,Slightly negative,Frequently,Somewhat connected,Neither pleasant or unpleasant,Extremely likely,No respect at all,Slightly fair,Once in a while,Matter a tremendous amount,Hurts my learning a tremendous amount,Quite difficult,Belong somewhat,Sometimes,Somewhat unfairly,Once in a while,Once in a while,Somewhat confident,Frequently,Somewhat comfortable,Sometimes,Sometimes,Somewhat well
stu-h5-101,y,All of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,Almost always,Do not understand at all,Somewhat negative,Sometimes,Somewhat connected,Somewhat unpleasant,Quite likely,Quite a bit of respect,Very unfair,Sometimes,Matter a little bit,Helps my learning a tremendous amount,Slightly difficult,Belong a little bit,Almost always,Somewhat unfairly,Sometimes,Almost never,Quite confident,Almost never,Quite comfortable,Frequently,Once in a while,Somewhat well
stu-h5-102,y,Most of my teachers,All of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Once in a while,Completely understand,Neither negative or positive,Once in a while,Quite connected,Slightly unpleasant,Slightly likely,Some respect,Somewhat unfair,Sometimes,Matter a little bit,Neither helps nor hurts my learning,Slightly difficult,Belong somewhat,Almost always,Not at all unfairly,Almost always,Frequently,Quite confident,Frequently,Extremely comfortable,Sometimes,Frequently,Somewhat well
stu-h5-105,y,None of my teachers,None of my teachers,A few of my teachers,None of my teachers,A few of my teachers,Almost always,Understand somewhat,Neither negative or positive,Once in a while,Quite connected,Slightly unpleasant,Slightly likely,Quite a bit of respect,Neither unfair or fair,Frequently,Matter somewhat,Helps my learning a little bit,Slightly difficult,Belong a little bit,Sometimes,Not at all unfairly,Sometimes,Almost always,Extremely confident,Once in a while,Slightly comfortable,Almost always,Almost always,Not at all well
stu-h5-107,y,None of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Frequently,Understand somewhat,Slightly negative,Frequently,Somewhat connected,Slightly unpleasant,Slightly likely,Some respect,Very unfair,Sometimes,Matter a little bit,Helps my learning a little bit,Quite difficult,Do not belong at all,Sometimes,Somewhat unfairly,Sometimes,Frequently,Somewhat confident,Sometimes,Slightly comfortable,Sometimes,Frequently,Quite well
stu-h5-108,y,A few of my teachers,None of my teachers,A few of my teachers,A few of my teachers,None of my teachers,Frequently,Do not understand at all,Neither negative or positive,Frequently,Somewhat connected,Slightly pleasant,Extremely likely,No respect at all,Very fair,Sometimes,Matter a little bit,Hurts my learning some,Slightly difficult,Belong somewhat,Almost never,Not at all unfairly,Sometimes,Almost never,Slightly confident,Once in a while,Somewhat comfortable,Almost never,Almost always,Slightly well
stu-h5-110,y,All of my teachers,All of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Once in a while,Understand somewhat,Neither negative or positive,Frequently,Quite connected,Neither pleasant or unpleasant,Slightly likely,Some respect,Slightly fair,Sometimes,Matter a little bit,Hurts my learning a little bit,Slightly difficult,Belong a little bit,Almost always,Not at all unfairly,Almost always,Almost never,Slightly confident,Almost never,Somewhat comfortable,Sometimes,Almost always,Not at all well
stu-h5-112,y,None of my teachers,None of my teachers,None of my teachers,About half of my teachers,A few of my teachers,Sometimes,Understand a little,Neither negative or positive,Frequently,Quite connected,Neither pleasant or unpleasant,Quite likely,No respect at all,Slightly fair,Sometimes,Matter a little bit,Hurts my learning a little bit,Not at all difficult,Do not belong at all,Sometimes,Not at all unfairly,Frequently,Once in a while,Slightly confident,Sometimes,Somewhat comfortable,Once in a while,Frequently,Somewhat well
stu-h5-120,y,Most of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Once in a while,Understand quite a bit,Somewhat positive,Once in a while,Extremely connected,Neither pleasant or unpleasant,Somewhat likely,Quite a bit of respect,Neither unfair or fair,Frequently,Matter somewhat,Helps my learning a tremendous amount,Not at all difficult,Belong quite a bit,Frequently,Somewhat unfairly,Almost always,Almost never,Quite confident,Frequently,Somewhat comfortable,Sometimes,Once in a while,Extremely well
stu-h5-121,y,Most of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,Almost never,Completely understand,Neither negative or positive,Once in a while,Slightly connected,Slightly pleasant,Slightly likely,A tremendous amount of respect,Slightly fair,Sometimes,Matter quite a bit,Neither helps nor hurts my learning,Extremely difficult,Completely belong,Frequently,Extremely unfairly,Frequently,Frequently,Somewhat confident,Frequently,Somewhat comfortable,Once in a while,Once in a while,Somewhat well
stu-h5-124,y,All of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Most of my teachers,Almost never,Understand quite a bit,Slightly positive,Once in a while,Somewhat connected,Slightly pleasant,Somewhat likely,A tremendous amount of respect,Slightly fair,Sometimes,Matter somewhat,Helps my learning some,Quite difficult,Belong quite a bit,Almost always,Somewhat unfairly,Almost always,Almost never,Quite confident,Sometimes,Extremely comfortable,Frequently,Frequently,Slightly well
