"id","answered","respect_teacher","concerned_teacher","visit_teachers","how_teacher","again_teacher","disrespectful_people","understand_people","energy_school","fights_students","connected_adults","space_school","online_bully","respect_students","fair_rules","school_violence","matter_others","behavior_students","adult_help","belong_school","excited_teachers","unfair_adults","teachers_race","think_race","honest_race","encourage_race","share_race","often_race","adults_race","school_race"
stu-h2-22,y,A few of my teachers,None of my teachers,None of my teachers,About half of my teachers,About half of my teachers,Once in a while,Understand quite a bit,Somewhat positive,Sometimes,Extremely connected,Slightly pleasant,Not at all likely,Quite a bit of respect,Somewhat fair,Almost never,Matter quite a bit,Helps my learning some,Slightly difficult,Belong somewhat,Once in a while,Not at all unfairly,Sometimes,Frequently,Quite confident,Once in a while,Slightly comfortable,Frequently,Frequently,Not at all well
stu-h2-26,y,About half of my teachers,A few of my teachers,None of my teachers,A few of my teachers,A few of my teachers,Almost never,Understand somewhat,Slightly positive,Once in a while,Extremely connected,Somewhat pleasant,Quite likely,Quite a bit of respect,Very fair,Almost never,Matter quite a bit,Helps my learning some,Not at all difficult,Belong quite a bit,Almost never,Somewhat unfairly,Almost never,Frequently,Extremely confident,Sometimes,Somewhat comfortable,Frequently,Sometimes,Quite well
stu-h2-27,y,A few of my teachers,A few of my teachers,A few of my teachers,None of my teachers,A few of my teachers,Sometimes,Understand a little,Neither negative or positive,Frequently,Quite connected,Neither pleasant or unpleasant,Extremely likely,Some respect,Slightly fair,Sometimes,Matter quite a bit,Neither helps nor hurts my learning,Slightly difficult,Completely belong,Sometimes,Somewhat unfairly,Once in a while,Frequently,Quite confident,Almost always,Somewhat comfortable,Almost always,Once in a while,Somewhat well
stu-h2-28,y,About half of my teachers,A few of my teachers,None of my teachers,About half of my teachers,A few of my teachers,Almost never,Understand somewhat,Slightly positive,Almost never,Somewhat connected,Neither pleasant or unpleasant,Slightly likely,A tremendous amount of respect,Slightly unfair,Almost always,Do not matter at all,Helps my learning some,Somewhat difficult,Belong somewhat,Once in a while,Slightly unfairly,Once in a while,Sometimes,Quite confident,Sometimes,Somewhat comfortable,Sometimes,Frequently,Slightly well
stu-h2-29,y,Most of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Most of my teachers,Frequently,Do not understand at all,Very negative,Sometimes,Not at all connected,Neither pleasant or unpleasant,Extremely likely,A little bit of respect,Neither unfair or fair,Frequently,Do not matter at all,Hurts my learning a tremendous amount,Extremely difficult,Belong a little bit,Sometimes,Quite unfairly,Frequently,Once in a while,Slightly confident,Almost never,Extremely comfortable,Once in a while,Once in a while,Not at all well
stu-h2-30,y,Most of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,None of my teachers,Almost always,Understand somewhat,Neither negative or positive,Frequently,Slightly connected,Neither pleasant or unpleasant,Somewhat likely,A little bit of respect,Slightly unfair,Almost always,Do not matter at all,Hurts my learning a tremendous amount,Extremely difficult,Belong somewhat,Sometimes,Somewhat unfairly,Once in a while,Sometimes,Not at all confident,Sometimes,Slightly comfortable,Once in a while,Frequently,Slightly well
stu-h2-32,y,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,None of my teachers,Frequently,Do not understand at all,Somewhat negative,Sometimes,Slightly connected,Very unpleasant,Quite likely,Quite a bit of respect,Slightly unfair,Sometimes,Matter quite a bit,Neither helps nor hurts my learning,Quite difficult,Completely belong,Once in a while,Quite unfairly,Once in a while,Sometimes,Slightly confident,Sometimes,Somewhat comfortable,Once in a while,Sometimes,Quite well
stu-h2-33,y,Most of my teachers,All of my teachers,All of my teachers,Most of my teachers,Most of my teachers,Sometimes,Understand a little,Neither negative or positive,Once in a while,Slightly connected,Slightly pleasant,Somewhat likely,A tremendous amount of respect,Very fair,Once in a while,Matter quite a bit,Helps my learning some,Somewhat difficult,Completely belong,Frequently,Slightly unfairly,Frequently,Once in a while,Extremely confident,Almost always,Extremely comfortable,Sometimes,Almost always,Quite well
stu-h2-34,y,Most of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Frequently,Do not understand at all,Somewhat negative,Sometimes,Slightly connected,Somewhat unpleasant,Quite likely,A little bit of respect,Somewhat unfair,Frequently,Do not matter at all,Hurts my learning a little bit,Extremely difficult,Belong somewhat,Sometimes,Extremely unfairly,Once in a while,Sometimes,Slightly confident,Once in a while,Not at all comfortable,Sometimes,Once in a while,Not at all well
stu-h2-35,y,Most of my teachers,All of my teachers,All of my teachers,Most of my teachers,About half of my teachers,Frequently,Understand a little,Somewhat negative,Frequently,Not at all connected,Slightly unpleasant,Quite likely,Some respect,Very unfair,Sometimes,Matter somewhat,Helps my learning a little bit,Extremely difficult,Belong somewhat,Once in a while,Somewhat unfairly,Sometimes,Almost always,Somewhat confident,Sometimes,Somewhat comfortable,Sometimes,Sometimes,Somewhat well
stu-h2-36,y,None of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Almost always,Understand a little,Somewhat negative,Sometimes,Slightly connected,Neither pleasant or unpleasant,Somewhat likely,A little bit of respect,Slightly fair,Sometimes,Matter quite a bit,Hurts my learning some,Quite difficult,Completely belong,Almost always,Somewhat unfairly,Almost always,Once in a while,Somewhat confident,Frequently,Somewhat comfortable,Sometimes,Frequently,Somewhat well
stu-h2-39,y,None of my teachers,None of my teachers,A few of my teachers,A few of my teachers,None of my teachers,Almost never,Completely understand,Slightly positive,Sometimes,Quite connected,Somewhat pleasant,Not at all likely,Some respect,Very fair,Almost never,Matter quite a bit,Neither helps nor hurts my learning,Somewhat difficult,Belong somewhat,Almost never,Quite unfairly,Sometimes,Sometimes,Slightly confident,Once in a while,Quite comfortable,Sometimes,Once in a while,Slightly well
stu-h2-41,y,None of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,None of my teachers,Almost always,Understand a little,Very negative,Almost always,Not at all connected,Neither pleasant or unpleasant,Somewhat likely,Some respect,Neither unfair or fair,Once in a while,Matter somewhat,Helps my learning a little bit,Somewhat difficult,Belong quite a bit,Almost never,Quite unfairly,Once in a while,Almost never,Quite confident,Sometimes,Somewhat comfortable,Almost always,Almost never,Slightly well
stu-h2-42,y,None of my teachers,None of my teachers,None of my teachers,About half of my teachers,A few of my teachers,Frequently,Understand somewhat,Neither negative or positive,Sometimes,Quite connected,Neither pleasant or unpleasant,Quite likely,Quite a bit of respect,Slightly fair,Sometimes,Matter a little bit,Helps my learning some,Somewhat difficult,Do not belong at all,Sometimes,Somewhat unfairly,Frequently,Frequently,Quite confident,Sometimes,Extremely comfortable,Sometimes,Sometimes,Quite well
stu-h2-43,y,About half of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Sometimes,Understand quite a bit,Very positive,Sometimes,Extremely connected,Somewhat pleasant,Slightly likely,Quite a bit of respect,Somewhat fair,Sometimes,Matter somewhat,Helps my learning a tremendous amount,Not at all difficult,Belong quite a bit,Sometimes,Not at all unfairly,Once in a while,Almost always,Extremely confident,Frequently,Slightly comfortable,Sometimes,Frequently,Extremely well
stu-h2-44,y,All of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Almost always,Do not understand at all,Slightly negative,Sometimes,Slightly connected,Neither pleasant or unpleasant,Quite likely,Quite a bit of respect,Slightly unfair,Frequently,Do not matter at all,Helps my learning a little bit,Somewhat difficult,Belong a little bit,Sometimes,Slightly unfairly,Sometimes,Frequently,Quite confident,Sometimes,Quite comfortable,Sometimes,Sometimes,Slightly well
stu-h2-49,y,Most of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Almost always,Understand somewhat,Neither negative or positive,Sometimes,Somewhat connected,Neither pleasant or unpleasant,Quite likely,Some respect,Slightly fair,Almost never,Matter a tremendous amount,Helps my learning a little bit,Slightly difficult,Belong somewhat,Frequently,Slightly unfairly,Frequently,Sometimes,Quite confident,Sometimes,Somewhat comfortable,Sometimes,Almost always,Slightly well
stu-h2-50,y,A few of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Almost never,Understand quite a bit,Very positive,Sometimes,Somewhat connected,Slightly pleasant,Slightly likely,A little bit of respect,Somewhat fair,Once in a while,Matter somewhat,Hurts my learning a tremendous amount,Somewhat difficult,Belong quite a bit,Sometimes,Quite unfairly,Frequently,Sometimes,Somewhat confident,Almost always,Somewhat comfortable,Frequently,Once in a while,Extremely well
stu-h2-53,y,About half of my teachers,A few of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Sometimes,Understand quite a bit,Neither negative or positive,Sometimes,Somewhat connected,Slightly unpleasant,Not at all likely,Quite a bit of respect,Somewhat unfair,Almost always,Matter a little bit,Neither helps nor hurts my learning,Somewhat difficult,Belong a little bit,Frequently,Somewhat unfairly,Frequently,Sometimes,Slightly confident,Once in a while,Extremely comfortable,Once in a while,Sometimes,Somewhat well
stu-h2-54,y,A few of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Almost always,Understand a little,Somewhat negative,Frequently,Not at all connected,Slightly unpleasant,Quite likely,A little bit of respect,Very unfair,Almost always,Matter somewhat,Hurts my learning some,Quite difficult,Belong somewhat,Sometimes,Somewhat unfairly,Once in a while,Almost never,Slightly confident,Frequently,Somewhat comfortable,Sometimes,Sometimes,Somewhat well
stu-h2-55,y,None of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Frequently,Understand somewhat,Neither negative or positive,Sometimes,Slightly connected,Neither pleasant or unpleasant,Slightly likely,Quite a bit of respect,Slightly fair,Once in a while,Matter quite a bit,Helps my learning a tremendous amount,Extremely difficult,Completely belong,Sometimes,Somewhat unfairly,Frequently,Almost never,Somewhat confident,Sometimes,Quite comfortable,Sometimes,Once in a while,Quite well
stu-h2-57,y,A few of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,Once in a while,Understand somewhat,Neither negative or positive,Once in a while,Quite connected,Slightly pleasant,Somewhat likely,Quite a bit of respect,Neither unfair or fair,Sometimes,Matter a little bit,Helps my learning a little bit,Slightly difficult,Belong a little bit,Sometimes,Not at all unfairly,Once in a while,Almost always,Somewhat confident,Almost never,Slightly comfortable,Frequently,Sometimes,Not at all well
stu-h2-58,y,All of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Most of my teachers,Frequently,Understand somewhat,Slightly positive,Almost never,Quite connected,Slightly pleasant,Quite likely,Quite a bit of respect,Slightly fair,Once in a while,Matter a tremendous amount,Helps my learning a tremendous amount,Not at all difficult,Belong somewhat,Frequently,Somewhat unfairly,Frequently,Almost never,Extremely confident,Once in a while,Quite comfortable,Almost always,Once in a while,Not at all well
stu-h2-59,y,About half of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Sometimes,Understand somewhat,Neither negative or positive,Sometimes,Somewhat connected,Slightly unpleasant,Slightly likely,A little bit of respect,Very unfair,Almost always,Matter somewhat,Hurts my learning some,Slightly difficult,Belong quite a bit,Frequently,Slightly unfairly,Frequently,Sometimes,Slightly confident,Frequently,Extremely comfortable,Almost never,Almost always,Somewhat well
stu-h2-60,y,About half of my teachers,A few of my teachers,None of my teachers,About half of my teachers,A few of my teachers,Almost always,Do not understand at all,Slightly negative,Frequently,Not at all connected,Slightly unpleasant,Somewhat likely,No respect at all,Somewhat unfair,Sometimes,Matter somewhat,Hurts my learning some,Quite difficult,Belong a little bit,Sometimes,Quite unfairly,Frequently,Sometimes,Not at all confident,Almost never,Somewhat comfortable,Sometimes,Almost never,Slightly well
stu-h2-61,y,All of my teachers,All of my teachers,About half of my teachers,A few of my teachers,None of my teachers,Almost never,Understand quite a bit,Neither negative or positive,Sometimes,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,Some respect,Slightly fair,Sometimes,Matter a little bit,Hurts my learning a little bit,Somewhat difficult,Belong somewhat,Almost never,Somewhat unfairly,Sometimes,Almost never,Not at all confident,Once in a while,Somewhat comfortable,Almost never,Once in a while,Slightly well
stu-h2-65,y,About half of my teachers,A few of my teachers,None of my teachers,None of my teachers,About half of my teachers,Almost always,Do not understand at all,Somewhat negative,Frequently,Not at all connected,Very unpleasant,Somewhat likely,No respect at all,Somewhat unfair,Frequently,Do not matter at all,Hurts my learning a little bit,Somewhat difficult,Do not belong at all,Sometimes,Somewhat unfairly,Once in a while,Frequently,Slightly confident,Once in a while,Slightly comfortable,Sometimes,Once in a while,Not at all well
stu-h2-67,y,All of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,None of my teachers,Sometimes,Understand somewhat,Slightly negative,Frequently,Slightly connected,Slightly unpleasant,Quite likely,A little bit of respect,Very unfair,Sometimes,Matter a little bit,Hurts my learning a tremendous amount,Quite difficult,Do not belong at all,Once in a while,Extremely unfairly,Once in a while,Once in a while,Somewhat confident,Once in a while,Not at all comfortable,Frequently,Once in a while,Slightly well
stu-h2-69,y,All of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Almost never,Understand quite a bit,Very positive,Sometimes,Extremely connected,Somewhat pleasant,Slightly likely,Quite a bit of respect,Slightly fair,Almost never,Matter quite a bit,Neither helps nor hurts my learning,Not at all difficult,Belong somewhat,Once in a while,Somewhat unfairly,Almost never,Almost never,Quite confident,Sometimes,Somewhat comfortable,Frequently,Sometimes,Somewhat well
stu-h2-71,y,Most of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Once in a while,Understand quite a bit,Very positive,Sometimes,Quite connected,Somewhat pleasant,Somewhat likely,Some respect,Neither unfair or fair,Sometimes,Matter a little bit,Helps my learning a little bit,Not at all difficult,Belong a little bit,Once in a while,Slightly unfairly,Sometimes,Frequently,Quite confident,Almost never,Somewhat comfortable,Sometimes,Almost always,Slightly well
stu-h2-75,y,About half of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,Almost never,Understand somewhat,Slightly negative,Almost always,Not at all connected,Neither pleasant or unpleasant,Slightly likely,No respect at all,Neither unfair or fair,Frequently,Matter a little bit,Hurts my learning a tremendous amount,Somewhat difficult,Belong a little bit,Frequently,Quite unfairly,Frequently,Once in a while,Not at all confident,Almost never,Somewhat comfortable,Sometimes,Sometimes,Slightly well
stu-h2-78,y,A few of my teachers,None of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Sometimes,Understand somewhat,Slightly negative,Sometimes,Somewhat connected,Very unpleasant,Quite likely,Quite a bit of respect,Somewhat unfair,Almost always,Do not matter at all,Helps my learning a little bit,Somewhat difficult,Do not belong at all,Sometimes,Somewhat unfairly,Once in a while,Sometimes,Somewhat confident,Almost never,Not at all comfortable,Frequently,Frequently,Somewhat well
stu-h2-80,y,None of my teachers,None of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,Almost never,Completely understand,Very positive,Sometimes,Extremely connected,Slightly pleasant,Not at all likely,Quite a bit of respect,Neither unfair or fair,Sometimes,Matter a little bit,Helps my learning a tremendous amount,Slightly difficult,Do not belong at all,Sometimes,Slightly unfairly,Sometimes,Almost always,Extremely confident,Sometimes,Slightly comfortable,Sometimes,Almost always,Somewhat well
stu-h2-81,y,A few of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Sometimes,Understand quite a bit,Very positive,Once in a while,Extremely connected,Slightly pleasant,Somewhat likely,Quite a bit of respect,Slightly fair,Almost never,Matter quite a bit,Helps my learning some,Slightly difficult,Completely belong,Once in a while,Slightly unfairly,Sometimes,Frequently,Quite confident,Almost always,Somewhat comfortable,Sometimes,Sometimes,Extremely well
stu-h2-84,y,None of my teachers,None of my teachers,None of my teachers,None of my teachers,About half of my teachers,Almost never,Completely understand,Somewhat positive,Sometimes,Extremely connected,Slightly pleasant,Somewhat likely,Some respect,Neither unfair or fair,Sometimes,Matter somewhat,Hurts my learning a little bit,Not at all difficult,Belong quite a bit,Once in a while,Slightly unfairly,Almost never,Sometimes,Somewhat confident,Frequently,Somewhat comfortable,Frequently,Frequently,Quite well
stu-h2-86,y,None of my teachers,None of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Almost never,Understand quite a bit,Somewhat positive,Sometimes,Somewhat connected,Very pleasant,Not at all likely,Quite a bit of respect,Slightly fair,Sometimes,Matter quite a bit,Helps my learning a tremendous amount,Somewhat difficult,Completely belong,Frequently,Somewhat unfairly,Sometimes,Almost always,Somewhat confident,Sometimes,Quite comfortable,Frequently,Frequently,Quite well
stu-h2-89,y,Most of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Sometimes,Understand somewhat,Slightly positive,Sometimes,Extremely connected,Slightly pleasant,Somewhat likely,Some respect,Very fair,Once in a while,Matter quite a bit,Neither helps nor hurts my learning,Not at all difficult,Belong quite a bit,Sometimes,Somewhat unfairly,Once in a while,Almost never,Somewhat confident,Almost always,Somewhat comfortable,Once in a while,Sometimes,Extremely well
stu-h2-90,y,A few of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,Almost always,Understand somewhat,Slightly positive,Sometimes,Extremely connected,Very pleasant,Quite likely,Quite a bit of respect,Very fair,Sometimes,Matter somewhat,Helps my learning a little bit,Not at all difficult,Belong quite a bit,Frequently,Not at all unfairly,Almost always,Almost always,Extremely confident,Sometimes,Extremely comfortable,Frequently,Almost always,Somewhat well
stu-h2-91,y,None of my teachers,A few of my teachers,None of my teachers,About half of my teachers,A few of my teachers,Once in a while,Understand quite a bit,Neither negative or positive,Frequently,Somewhat connected,Slightly pleasant,Somewhat likely,A little bit of respect,Somewhat fair,Once in a while,Matter a tremendous amount,Neither helps nor hurts my learning,Quite difficult,Belong quite a bit,Almost never,Somewhat unfairly,Sometimes,Almost never,Quite confident,Almost always,Slightly comfortable,Frequently,Sometimes,Quite well
stu-h2-92,y,None of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Frequently,Do not understand at all,Neither negative or positive,Sometimes,Slightly connected,Slightly pleasant,Somewhat likely,A little bit of respect,Slightly fair,Sometimes,Matter a little bit,Hurts my learning a little bit,Somewhat difficult,Do not belong at all,Sometimes,Quite unfairly,Frequently,Almost always,Slightly confident,Sometimes,Quite comfortable,Once in a while,Sometimes,Slightly well
stu-h2-93,y,About half of my teachers,About half of my teachers,A few of my teachers,None of my teachers,A few of my teachers,Frequently,Understand a little,Slightly negative,Frequently,Not at all connected,Slightly unpleasant,Somewhat likely,No respect at all,Somewhat unfair,Almost always,Matter a little bit,Neither helps nor hurts my learning,Extremely difficult,Do not belong at all,Sometimes,Somewhat unfairly,Frequently,Once in a while,Quite confident,Sometimes,Extremely comfortable,Sometimes,Frequently,Somewhat well
stu-h2-94,y,Most of my teachers,All of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,Sometimes,Understand a little,Very negative,Almost always,Slightly connected,Neither pleasant or unpleasant,Somewhat likely,A little bit of respect,Neither unfair or fair,Once in a while,Matter somewhat,Hurts my learning a little bit,Extremely difficult,Belong somewhat,Frequently,Somewhat unfairly,Frequently,Almost always,Not at all confident,Frequently,Extremely comfortable,Almost never,Frequently,Somewhat well
stu-h2-98,y,About half of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Once in a while,Completely understand,Somewhat positive,Sometimes,Extremely connected,Very pleasant,Slightly likely,Quite a bit of respect,Slightly fair,Sometimes,Matter quite a bit,Helps my learning a little bit,Somewhat difficult,Completely belong,Sometimes,Slightly unfairly,Once in a while,Almost always,Somewhat confident,Frequently,Somewhat comfortable,Frequently,Sometimes,Extremely well
stu-h2-100,y,None of my teachers,A few of my teachers,A few of my teachers,None of my teachers,None of my teachers,Sometimes,Understand a little,Very negative,Sometimes,Somewhat connected,Neither pleasant or unpleasant,Extremely likely,Quite a bit of respect,Slightly fair,Sometimes,Matter a little bit,Helps my learning some,Somewhat difficult,Belong somewhat,Almost never,Quite unfairly,Almost never,Almost always,Extremely confident,Sometimes,Somewhat comfortable,Frequently,Sometimes,Somewhat well
stu-h2-101,y,About half of my teachers,Most of my teachers,All of my teachers,All of my teachers,About half of my teachers,Almost never,Completely understand,Slightly positive,Almost never,Extremely connected,Very pleasant,Not at all likely,A tremendous amount of respect,Neither unfair or fair,Sometimes,Matter somewhat,Helps my learning a little bit,Somewhat difficult,Belong quite a bit,Frequently,Quite unfairly,Sometimes,Almost always,Somewhat confident,Almost always,Quite comfortable,Once in a while,Almost never,Quite well
stu-h2-103,y,Most of my teachers,All of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Almost never,Understand quite a bit,Somewhat positive,Almost never,Quite connected,Somewhat pleasant,Slightly likely,Some respect,Slightly fair,Once in a while,Matter somewhat,Helps my learning a little bit,Somewhat difficult,Belong a little bit,Sometimes,Somewhat unfairly,Frequently,Frequently,Somewhat confident,Sometimes,Quite comfortable,Sometimes,Frequently,Slightly well
stu-h2-104,y,None of my teachers,None of my teachers,None of my teachers,About half of my teachers,About half of my teachers,Frequently,Do not understand at all,Neither negative or positive,Sometimes,Somewhat connected,Slightly pleasant,Extremely likely,Some respect,Neither unfair or fair,Sometimes,Matter somewhat,Hurts my learning a little bit,Slightly difficult,Belong quite a bit,Sometimes,Slightly unfairly,Once in a while,Once in a while,Not at all confident,Sometimes,Somewhat comfortable,Almost never,Frequently,Quite well
stu-h2-105,y,All of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Almost always,Understand somewhat,Slightly negative,Frequently,Not at all connected,Slightly unpleasant,Slightly likely,A little bit of respect,Somewhat unfair,Sometimes,Matter a little bit,Hurts my learning a little bit,Quite difficult,Do not belong at all,Almost never,Quite unfairly,Once in a while,Once in a while,Somewhat confident,Sometimes,Not at all comfortable,Sometimes,Sometimes,Somewhat well
stu-h2-112,y,A few of my teachers,A few of my teachers,None of my teachers,A few of my teachers,None of my teachers,Almost never,Understand somewhat,Slightly positive,Sometimes,Quite connected,Very pleasant,Slightly likely,A little bit of respect,Somewhat fair,Almost never,Matter quite a bit,Neither helps nor hurts my learning,Slightly difficult,Completely belong,Almost never,Not at all unfairly,Sometimes,Sometimes,Somewhat confident,Almost always,Slightly comfortable,Sometimes,Almost always,Somewhat well
stu-h2-115,y,About half of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Almost always,Understand somewhat,Neither negative or positive,Frequently,Somewhat connected,Slightly pleasant,Slightly likely,No respect at all,Slightly fair,Almost never,Matter somewhat,Hurts my learning a little bit,Quite difficult,Belong a little bit,Once in a while,Somewhat unfairly,Once in a while,Almost never,Slightly confident,Almost never,Not at all comfortable,Sometimes,Once in a while,Not at all well
stu-h2-116,y,Most of my teachers,Most of my teachers,All of my teachers,About half of my teachers,Most of my teachers,Almost never,Understand quite a bit,Neither negative or positive,Frequently,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,No respect at all,Slightly unfair,Frequently,Matter somewhat,Neither helps nor hurts my learning,Slightly difficult,Belong a little bit,Sometimes,Somewhat unfairly,Frequently,Sometimes,Quite confident,Almost never,Quite comfortable,Frequently,Once in a while,Somewhat well
