"id","answered","respect_teacher","concerned_teacher","visit_teachers","how_teacher","again_teacher","disrespectful_people","understand_people","energy_school","fights_students","connected_adults","space_school","online_bully","respect_students","fair_rules","school_violence","matter_others","behavior_students","adult_help","belong_school","excited_teachers","unfair_adults","teachers_race","think_race","honest_race","encourage_race","share_race","often_race","adults_race","school_race"
stu-h4-29,y,A few of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Sometimes,Understand a little,Very negative,Sometimes,Not at all connected,Neither pleasant or unpleasant,Quite likely,A little bit of respect,Neither unfair or fair,Frequently,Matter somewhat,Hurts my learning some,Somewhat difficult,Belong a little bit,Almost always,Somewhat unfairly,Almost always,Sometimes,Somewhat confident,Almost never,Quite comfortable,Sometimes,Sometimes,Slightly well
stu-h4-30,y,About half of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Once in a while,Completely understand,Very positive,Once in a while,Extremely connected,Very pleasant,Slightly likely,Quite a bit of respect,Very fair,Almost never,Matter quite a bit,Helps my learning a little bit,Slightly difficult,Completely belong,Once in a while,Somewhat unfairly,Sometimes,Almost always,Quite confident,Almost always,Quite comfortable,Sometimes,Sometimes,Extremely well
stu-h4-33,y,About half of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,Almost never,Completely understand,Very positive,Almost never,Extremely connected,Slightly pleasant,Somewhat likely,Quite a bit of respect,Neither unfair or fair,Sometimes,Matter quite a bit,Helps my learning a tremendous amount,Somewhat difficult,Belong somewhat,Sometimes,Quite unfairly,Frequently,Frequently,Somewhat confident,Once in a while,Quite comfortable,Once in a while,Sometimes,Slightly well
stu-h4-37,y,None of my teachers,None of my teachers,A few of my teachers,None of my teachers,None of my teachers,Once in a while,Completely understand,Slightly positive,Once in a while,Quite connected,Slightly pleasant,Slightly likely,Quite a bit of respect,Neither unfair or fair,Sometimes,Matter a little bit,Helps my learning a little bit,Somewhat difficult,Do not belong at all,Sometimes,Slightly unfairly,Frequently,Frequently,Somewhat confident,Once in a while,Extremely comfortable,Once in a while,Sometimes,Not at all well
stu-h4-38,y,All of my teachers,All of my teachers,All of my teachers,All of my teachers,About half of my teachers,Almost never,Completely understand,Somewhat positive,Sometimes,Extremely connected,Slightly pleasant,Not at all likely,Quite a bit of respect,Neither unfair or fair,Once in a while,Matter a tremendous amount,Helps my learning a little bit,Not at all difficult,Belong somewhat,Frequently,Slightly unfairly,Sometimes,Once in a while,Extremely confident,Sometimes,Quite comfortable,Frequently,Frequently,Slightly well
stu-h4-40,y,None of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,Almost always,Do not understand at all,Somewhat negative,Almost always,Somewhat connected,Neither pleasant or unpleasant,Extremely likely,No respect at all,Neither unfair or fair,Frequently,Matter somewhat,Hurts my learning a little bit,Somewhat difficult,Belong quite a bit,Once in a while,Somewhat unfairly,Sometimes,Once in a while,Slightly confident,Frequently,Quite comfortable,Once in a while,Sometimes,Quite well
stu-h4-41,y,All of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Frequently,Do not understand at all,Very negative,Sometimes,Somewhat connected,Slightly unpleasant,Quite likely,Quite a bit of respect,Slightly unfair,Almost always,Matter somewhat,Helps my learning a tremendous amount,Quite difficult,Belong a little bit,Sometimes,Quite unfairly,Once in a while,Sometimes,Somewhat confident,Sometimes,Somewhat comfortable,Sometimes,Almost never,Slightly well
stu-h4-42,y,All of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Frequently,Understand somewhat,Slightly positive,Once in a while,Extremely connected,Neither pleasant or unpleasant,Somewhat likely,Quite a bit of respect,Slightly unfair,Sometimes,Matter quite a bit,Neither helps nor hurts my learning,Not at all difficult,Belong quite a bit,Once in a while,Slightly unfairly,Once in a while,Sometimes,Quite confident,Almost always,Slightly comfortable,Almost always,Sometimes,Extremely well
stu-h4-45,y,All of my teachers,All of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,Frequently,Do not understand at all,Neither negative or positive,Once in a while,Quite connected,Slightly pleasant,Somewhat likely,Quite a bit of respect,Somewhat fair,Once in a while,Matter quite a bit,Helps my learning a tremendous amount,Slightly difficult,Belong somewhat,Once in a while,Somewhat unfairly,Once in a while,Almost never,Somewhat confident,Once in a while,Slightly comfortable,Sometimes,Frequently,Not at all well
stu-h4-47,y,All of my teachers,Most of my teachers,All of my teachers,All of my teachers,All of my teachers,Almost always,Understand somewhat,Slightly negative,Sometimes,Slightly connected,Slightly unpleasant,Slightly likely,Some respect,Neither unfair or fair,Once in a while,Matter somewhat,Helps my learning a little bit,Quite difficult,Belong somewhat,Sometimes,Somewhat unfairly,Once in a while,Frequently,Quite confident,Frequently,Somewhat comfortable,Frequently,Frequently,Extremely well
stu-h4-49,y,About half of my teachers,Most of my teachers,All of my teachers,All of my teachers,All of my teachers,Once in a while,Understand somewhat,Slightly positive,Sometimes,Somewhat connected,Neither pleasant or unpleasant,Slightly likely,Quite a bit of respect,Slightly fair,Almost never,Matter somewhat,Helps my learning a little bit,Quite difficult,Belong somewhat,Frequently,Somewhat unfairly,Almost always,Once in a while,Somewhat confident,Sometimes,Quite comfortable,Frequently,Sometimes,Slightly well
stu-h4-51,y,A few of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,Sometimes,Understand somewhat,Neither negative or positive,Once in a while,Quite connected,Slightly pleasant,Quite likely,Some respect,Very fair,Sometimes,Matter a little bit,Hurts my learning a little bit,Not at all difficult,Belong a little bit,Sometimes,Somewhat unfairly,Frequently,Sometimes,Somewhat confident,Almost never,Extremely comfortable,Frequently,Sometimes,Somewhat well
stu-h4-52,y,About half of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Once in a while,Completely understand,Somewhat positive,Sometimes,Extremely connected,Slightly pleasant,Slightly likely,A little bit of respect,Very fair,Once in a while,Matter somewhat,Hurts my learning a little bit,Slightly difficult,Belong quite a bit,Sometimes,Slightly unfairly,Frequently,Almost never,Somewhat confident,Frequently,Extremely comfortable,Once in a while,Frequently,Extremely well
stu-h4-53,y,Most of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,Sometimes,Understand somewhat,Neither negative or positive,Frequently,Slightly connected,Slightly pleasant,Slightly likely,A little bit of respect,Very fair,Almost never,Matter quite a bit,Hurts my learning a little bit,Somewhat difficult,Belong somewhat,Sometimes,Somewhat unfairly,Once in a while,Almost always,Slightly confident,Once in a while,Somewhat comfortable,Sometimes,Once in a while,Slightly well
stu-h4-55,y,A few of my teachers,None of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Almost always,Do not understand at all,Neither negative or positive,Once in a while,Quite connected,Neither pleasant or unpleasant,Somewhat likely,Quite a bit of respect,Slightly fair,Sometimes,Matter a little bit,Helps my learning some,Somewhat difficult,Belong somewhat,Sometimes,Somewhat unfairly,Once in a while,Almost always,Extremely confident,Frequently,Not at all comfortable,Frequently,Once in a while,Quite well
stu-h4-58,y,Most of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,None of my teachers,Once in a while,Understand quite a bit,Somewhat positive,Almost never,Extremely connected,Somewhat pleasant,Somewhat likely,Quite a bit of respect,Somewhat fair,Once in a while,Matter quite a bit,Helps my learning a tremendous amount,Slightly difficult,Belong somewhat,Sometimes,Somewhat unfairly,Once in a while,Sometimes,Quite confident,Once in a while,Slightly comfortable,Almost always,Frequently,Slightly well
stu-h4-60,y,About half of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,Frequently,Understand a little,Somewhat negative,Almost always,Somewhat connected,Somewhat unpleasant,Somewhat likely,No respect at all,Neither unfair or fair,Sometimes,Matter quite a bit,Hurts my learning some,Slightly difficult,Belong somewhat,Sometimes,Somewhat unfairly,Once in a while,Frequently,Somewhat confident,Once in a while,Slightly comfortable,Once in a while,Sometimes,Somewhat well
stu-h4-62,y,A few of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Frequently,Understand somewhat,Slightly negative,Almost always,Not at all connected,Somewhat unpleasant,Quite likely,No respect at all,Slightly unfair,Frequently,Matter a little bit,Hurts my learning a tremendous amount,Somewhat difficult,Belong a little bit,Once in a while,Quite unfairly,Sometimes,Sometimes,Slightly confident,Almost never,Somewhat comfortable,Sometimes,Once in a while,Slightly well
stu-h4-63,y,Most of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Once in a while,Understand quite a bit,Very positive,Sometimes,Extremely connected,Very pleasant,Somewhat likely,Some respect,Slightly fair,Almost never,Matter quite a bit,Neither helps nor hurts my learning,Slightly difficult,Completely belong,Once in a while,Somewhat unfairly,Once in a while,Once in a while,Somewhat confident,Almost always,Slightly comfortable,Once in a while,Once in a while,Extremely well
stu-h4-69,y,A few of my teachers,A few of my teachers,A few of my teachers,None of my teachers,None of my teachers,Frequently,Do not understand at all,Somewhat negative,Frequently,Not at all connected,Slightly unpleasant,Quite likely,A little bit of respect,Neither unfair or fair,Once in a while,Matter a tremendous amount,Neither helps nor hurts my learning,Somewhat difficult,Belong quite a bit,Almost never,Somewhat unfairly,Once in a while,Almost always,Slightly confident,Sometimes,Somewhat comfortable,Sometimes,Frequently,Slightly well
stu-h4-70,y,A few of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,None of my teachers,Almost never,Understand quite a bit,Very positive,Almost never,Somewhat connected,Slightly pleasant,Not at all likely,Quite a bit of respect,Somewhat fair,Sometimes,Matter quite a bit,Helps my learning a little bit,Quite difficult,Belong quite a bit,Sometimes,Somewhat unfairly,Frequently,Frequently,Extremely confident,Frequently,Quite comfortable,Almost always,Once in a while,Quite well
stu-h4-75,y,About half of my teachers,A few of my teachers,None of my teachers,None of my teachers,A few of my teachers,Sometimes,Understand a little,Slightly negative,Sometimes,Somewhat connected,Neither pleasant or unpleasant,Extremely likely,A little bit of respect,Slightly fair,Once in a while,Matter quite a bit,Hurts my learning some,Slightly difficult,Belong quite a bit,Once in a while,Slightly unfairly,Almost never,Almost always,Slightly confident,Sometimes,Somewhat comfortable,Once in a while,Frequently,Somewhat well
stu-h4-86,y,A few of my teachers,A few of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Almost always,Do not understand at all,Somewhat negative,Sometimes,Not at all connected,Very unpleasant,Quite likely,Some respect,Very unfair,Frequently,Matter somewhat,Helps my learning a little bit,Extremely difficult,Belong a little bit,Sometimes,Extremely unfairly,Sometimes,Sometimes,Quite confident,Once in a while,Quite comfortable,Frequently,Almost never,Slightly well
stu-h4-89,y,All of my teachers,All of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Sometimes,Understand quite a bit,Neither negative or positive,Once in a while,Somewhat connected,Slightly pleasant,Slightly likely,Quite a bit of respect,Neither unfair or fair,Frequently,Matter a little bit,Neither helps nor hurts my learning,Somewhat difficult,Belong somewhat,Frequently,Somewhat unfairly,Sometimes,Once in a while,Somewhat confident,Sometimes,Slightly comfortable,Once in a while,Once in a while,Quite well
stu-h4-93,y,None of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Sometimes,Understand somewhat,Slightly negative,Almost always,Not at all connected,Slightly unpleasant,Somewhat likely,Some respect,Slightly unfair,Almost always,Matter a little bit,Hurts my learning a little bit,Somewhat difficult,Belong a little bit,Frequently,Slightly unfairly,Sometimes,Almost always,Slightly confident,Sometimes,Quite comfortable,Once in a while,Almost always,Quite well
stu-h4-94,y,All of my teachers,About half of my teachers,Most of my teachers,All of my teachers,About half of my teachers,Almost never,Understand quite a bit,Slightly positive,Sometimes,Somewhat connected,Somewhat pleasant,Not at all likely,A little bit of respect,Slightly fair,Sometimes,Matter a little bit,Hurts my learning some,Slightly difficult,Belong somewhat,Frequently,Not at all unfairly,Sometimes,Sometimes,Somewhat confident,Frequently,Somewhat comfortable,Once in a while,Almost always,Quite well
stu-h4-95,y,About half of my teachers,Most of my teachers,All of my teachers,About half of my teachers,About half of my teachers,Sometimes,Understand somewhat,Neither negative or positive,Once in a while,Quite connected,Slightly unpleasant,Slightly likely,Quite a bit of respect,Very unfair,Frequently,Matter a little bit,Helps my learning a little bit,Not at all difficult,Do not belong at all,Sometimes,Slightly unfairly,Sometimes,Sometimes,Quite confident,Almost never,Quite comfortable,Almost always,Almost always,Somewhat well
stu-h4-96,y,Most of my teachers,All of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Once in a while,Completely understand,Very positive,Once in a while,Extremely connected,Somewhat pleasant,Somewhat likely,A tremendous amount of respect,Neither unfair or fair,Frequently,Do not matter at all,Helps my learning a tremendous amount,Somewhat difficult,Belong a little bit,Almost always,Slightly unfairly,Frequently,Frequently,Somewhat confident,Sometimes,Somewhat comfortable,Once in a while,Frequently,Quite well
stu-h4-98,y,Most of my teachers,All of my teachers,Most of my teachers,All of my teachers,All of my teachers,Almost always,Understand a little,Neither negative or positive,Once in a while,Slightly connected,Neither pleasant or unpleasant,Somewhat likely,A tremendous amount of respect,Neither unfair or fair,Sometimes,Matter somewhat,Helps my learning a tremendous amount,Somewhat difficult,Belong somewhat,Almost always,Slightly unfairly,Sometimes,Almost always,Somewhat confident,Sometimes,Somewhat comfortable,Sometimes,Frequently,Quite well
stu-h4-99,y,None of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Almost always,Do not understand at all,Very negative,Almost always,Not at all connected,Slightly unpleasant,Quite likely,No respect at all,Very unfair,Frequently,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong quite a bit,Sometimes,Somewhat unfairly,Sometimes,Once in a while,Slightly confident,Sometimes,Slightly comfortable,Almost never,Sometimes,Somewhat well
stu-h4-100,y,A few of my teachers,A few of my teachers,None of my teachers,None of my teachers,None of my teachers,Sometimes,Understand quite a bit,Neither negative or positive,Sometimes,Quite connected,Slightly unpleasant,Slightly likely,A little bit of respect,Slightly unfair,Almost always,Matter a little bit,Neither helps nor hurts my learning,Not at all difficult,Do not belong at all,Once in a while,Somewhat unfairly,Sometimes,Once in a while,Quite confident,Almost never,Slightly comfortable,Frequently,Once in a while,Somewhat well
stu-h4-101,y,Most of my teachers,All of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Almost never,Completely understand,Neither negative or positive,Once in a while,Slightly connected,Slightly pleasant,Not at all likely,Some respect,Neither unfair or fair,Sometimes,Matter quite a bit,Hurts my learning a little bit,Quite difficult,Completely belong,Almost never,Somewhat unfairly,Sometimes,Frequently,Somewhat confident,Almost always,Slightly comfortable,Frequently,Once in a while,Somewhat well
stu-h4-103,y,Most of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Almost always,Understand a little,Somewhat negative,Frequently,Not at all connected,Neither pleasant or unpleasant,Somewhat likely,A little bit of respect,Slightly fair,Almost never,Matter quite a bit,Hurts my learning a little bit,Extremely difficult,Belong quite a bit,Once in a while,Somewhat unfairly,Almost never,Once in a while,Somewhat confident,Almost always,Somewhat comfortable,Once in a while,Frequently,Quite well
stu-h4-104,y,About half of my teachers,Most of my teachers,All of my teachers,All of my teachers,About half of my teachers,Almost never,Understand quite a bit,Slightly positive,Sometimes,Quite connected,Neither pleasant or unpleasant,Not at all likely,A little bit of respect,Neither unfair or fair,Frequently,Matter somewhat,Neither helps nor hurts my learning,Slightly difficult,Belong somewhat,Once in a while,Slightly unfairly,Once in a while,Once in a while,Quite confident,Once in a while,Slightly comfortable,Sometimes,Sometimes,Not at all well
stu-h4-106,y,None of my teachers,None of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Almost never,Understand somewhat,Neither negative or positive,Sometimes,Quite connected,Slightly pleasant,Slightly likely,Quite a bit of respect,Somewhat fair,Almost never,Matter quite a bit,Helps my learning some,Slightly difficult,Belong somewhat,Almost never,Not at all unfairly,Almost never,Almost always,Quite confident,Sometimes,Slightly comfortable,Sometimes,Frequently,Quite well
stu-h4-108,y,A few of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Almost never,Understand quite a bit,Somewhat positive,Sometimes,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,A little bit of respect,Slightly unfair,Sometimes,Matter a little bit,Hurts my learning some,Quite difficult,Do not belong at all,Frequently,Quite unfairly,Sometimes,Almost never,Somewhat confident,Almost never,Slightly comfortable,Once in a while,Once in a while,Somewhat well
stu-h4-109,y,All of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Almost always,Understand somewhat,Slightly negative,Almost always,Somewhat connected,Very unpleasant,Quite likely,A little bit of respect,Neither unfair or fair,Once in a while,Matter somewhat,Hurts my learning some,Slightly difficult,Belong quite a bit,Frequently,Somewhat unfairly,Almost always,Almost always,Not at all confident,Sometimes,Somewhat comfortable,Once in a while,Frequently,Quite well
stu-h4-115,y,All of my teachers,All of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Sometimes,Understand quite a bit,Very positive,Once in a while,Quite connected,Neither pleasant or unpleasant,Slightly likely,Some respect,Slightly unfair,Sometimes,Matter a little bit,Hurts my learning a little bit,Not at all difficult,Do not belong at all,Sometimes,Slightly unfairly,Frequently,Almost never,Slightly confident,Once in a while,Quite comfortable,Sometimes,Almost always,Slightly well
stu-h4-116,y,None of my teachers,None of my teachers,None of my teachers,About half of my teachers,About half of my teachers,Almost never,Completely understand,Very positive,Almost never,Somewhat connected,Very pleasant,Not at all likely,A tremendous amount of respect,Slightly fair,Sometimes,Matter somewhat,Helps my learning a tremendous amount,Somewhat difficult,Belong a little bit,Frequently,Quite unfairly,Almost always,Almost always,Quite confident,Sometimes,Extremely comfortable,Sometimes,Sometimes,Slightly well
stu-h4-118,y,About half of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Once in a while,Understand somewhat,Slightly positive,Sometimes,Quite connected,Slightly pleasant,Slightly likely,Quite a bit of respect,Very fair,Once in a while,Matter a tremendous amount,Neither helps nor hurts my learning,Somewhat difficult,Belong somewhat,Sometimes,Quite unfairly,Sometimes,Sometimes,Somewhat confident,Sometimes,Slightly comfortable,Frequently,Sometimes,Quite well
stu-h4-120,y,Most of my teachers,All of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Once in a while,Completely understand,Slightly positive,Once in a while,Extremely connected,Neither pleasant or unpleasant,Not at all likely,Quite a bit of respect,Slightly fair,Almost never,Matter somewhat,Helps my learning a little bit,Not at all difficult,Belong somewhat,Sometimes,Not at all unfairly,Once in a while,Almost always,Somewhat confident,Once in a while,Somewhat comfortable,Sometimes,Sometimes,Not at all well
stu-h4-123,y,Most of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Most of my teachers,Almost never,Understand somewhat,Slightly negative,Sometimes,Slightly connected,Slightly unpleasant,Slightly likely,A little bit of respect,Slightly unfair,Frequently,Do not matter at all,Hurts my learning a tremendous amount,Extremely difficult,Belong somewhat,Sometimes,Somewhat unfairly,Sometimes,Sometimes,Slightly confident,Sometimes,Slightly comfortable,Almost never,Once in a while,Slightly well
stu-h4-125,y,None of my teachers,A few of my teachers,None of my teachers,About half of my teachers,A few of my teachers,Once in a while,Understand quite a bit,Somewhat positive,Once in a while,Somewhat connected,Slightly pleasant,Slightly likely,Quite a bit of respect,Somewhat fair,Once in a while,Matter quite a bit,Helps my learning some,Quite difficult,Belong quite a bit,Sometimes,Extremely unfairly,Once in a while,Frequently,Somewhat confident,Frequently,Slightly comfortable,Sometimes,Once in a while,Extremely well
stu-h4-126,y,All of my teachers,Most of my teachers,All of my teachers,About half of my teachers,About half of my teachers,Almost always,Do not understand at all,Slightly negative,Sometimes,Not at all connected,Somewhat unpleasant,Extremely likely,Some respect,Somewhat unfair,Frequently,Matter a little bit,Neither helps nor hurts my learning,Quite difficult,Do not belong at all,Frequently,Quite unfairly,Almost always,Almost never,Slightly confident,Sometimes,Somewhat comfortable,Almost never,Once in a while,Somewhat well
stu-h4-128,y,All of my teachers,All of my teachers,All of my teachers,Most of my teachers,All of my teachers,Frequently,Understand a little,Slightly negative,Frequently,Not at all connected,Neither pleasant or unpleasant,Quite likely,No respect at all,Neither unfair or fair,Sometimes,Matter quite a bit,Hurts my learning a little bit,Quite difficult,Completely belong,Frequently,Somewhat unfairly,Almost always,Once in a while,Not at all confident,Frequently,Extremely comfortable,Sometimes,Once in a while,Extremely well
