id,answered,enthusiastic_students,staff_trusted,positive_colleagues,supportive_students,respectful_staff_students,optimistic_improvement,students_help_students,colleagues_support_initiatives,positive_environment,positive_leaders,leaders_important_staff_satisfied,leaders_positive_influence,leaders_communicate_effective,leaders_knowledge,leaders_responsive,leaders_effective_rules,leaders_clear_goals,staff_input,friendly_families,meet_families,caring_families,supportive_families,trust_parents,respectful_parents,challenging_families
e3-32,y,Extremely enthusiastic,Trusted quite a bit,Not at all positive,Extremely supportive,Not at all respectful,Not at all optimistic,Almost all the time,Somewhat supportive,Quite positive,Somewhat positive,Somewhat important,Somewhat positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Quite effective,Somewhat clearly,A little bit of input,Somewhat friendly,Sometimes,Somewhat caring,Slightly supportive,Trust some,Quite respectful,Somewhat challenging
e3-33,y,Extremely enthusiastic,Trusted quite a bit,Extremely positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Once in a while,Somewhat supportive,Slightly positive,Quite positive,Extremely important,Somewhat positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,A little bit of input,Somewhat friendly,Once in a while,Slightly caring,Not at all supportive,Trust a little bit,Not at all respectful,Extremely challenging
e3-34,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-35,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-36,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-37,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-38,y,Slightly enthusiastic,Trusted a tremendous amount,Quite positive,Not at all supportive,Quite respectful,Extremely optimistic,Almost never,Somewhat supportive,Quite positive,Extremely positive,Somewhat important,Slightly positive,Not at all effectively,Not knowledgeable at all,Slightly responsive,Slightly effective,Somewhat clearly,A little bit of input,Not at all friendly,Once in a while,Not at all caring,Somewhat supportive,Trust some,Somewhat respectful,Somewhat challenging
e3-39,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-40,y,Somewhat enthusiastic,Trusted somewhat,Extremely positive,Somewhat supportive,Quite respectful,Extremely optimistic,Sometimes,Extremely supportive,Somewhat positive,Somewhat positive,Quite important,Quite positive,Extremely effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Not at all clearly,Some input,Slightly friendly,Almost all the time,Somewhat caring,Slightly supportive,Trust some,Slightly respectful,Quite challenging
e3-41,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-42,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-43,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-44,y,Not at all enthusiastic,Trusted a tremendous amount,Slightly positive,Slightly supportive,Slightly respectful,Not at all optimistic,Once in a while,Somewhat supportive,Slightly positive,Extremely positive,Somewhat important,Somewhat positive,Slightly effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Somewhat clearly,Quite a bit of input,Slightly friendly,Sometimes,Slightly caring,Slightly supportive,Do not trust at all,Slightly respectful,Extremely challenging
e3-45,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-46,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-47,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-48,y,Not at all enthusiastic,Trusted a little bit,Extremely positive,Not at all supportive,Somewhat respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Somewhat positive,Slightly positive,Slightly important,Not at all positive,Not at all effectively,Not knowledgeable at all,Somewhat responsive,Quite effective,Somewhat clearly,Some input,Not at all friendly,Almost never,Not at all caring,Somewhat supportive,Trust quite a bit,Quite respectful,Not at all challenging
e3-49,y,Not at all enthusiastic,Trusted a little bit,Extremely positive,Not at all supportive,Quite respectful,Somewhat optimistic,Almost never,Slightly supportive,Not at all positive,Not at all positive,Slightly important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,Almost no input,Not at all friendly,Frequently,Not at all caring,Slightly supportive,Do not trust at all,Slightly respectful,Somewhat challenging
e3-50,y,Quite enthusiastic,Trusted a tremendous amount,Extremely positive,Quite supportive,Somewhat respectful,Extremely optimistic,Almost all the time,Somewhat supportive,Quite positive,Extremely positive,Extremely important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,Some input,Somewhat friendly,Sometimes,Quite caring,Somewhat supportive,Trust some,Quite respectful,Slightly challenging
e3-51,y,Quite enthusiastic,Trusted a tremendous amount,Somewhat positive,Somewhat supportive,Quite respectful,Slightly optimistic,Once in a while,Somewhat supportive,Somewhat positive,Extremely positive,Quite important,Quite positive,Extremely effectively,Quite knowledgeable,Extremely responsive,Quite effective,Extremely clearly,Some input,Somewhat friendly,Sometimes,Somewhat caring,Somewhat supportive,Trust a little bit,Not at all respectful,Quite challenging
e3-52,y,Not at all enthusiastic,Trusted a little bit,Slightly positive,Not at all supportive,Not at all respectful,Slightly optimistic,Almost never,Not at all supportive,Slightly positive,Slightly positive,Somewhat important,Somewhat positive,Quite effectively,Quite knowledgeable,Extremely responsive,Quite effective,Extremely clearly,A tremendous amount of input,Slightly friendly,Almost all the time,Slightly caring,Somewhat supportive,Trust some,Slightly respectful,Quite challenging
e3-53,y,Quite enthusiastic,Trusted a little bit,Extremely positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Sometimes,Quite supportive,Quite positive,Not at all positive,Slightly important,Slightly positive,Not at all effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Slightly clearly,A little bit of input,Slightly friendly,Almost all the time,Slightly caring,Not at all supportive,Do not trust at all,Slightly respectful,Extremely challenging
e3-54,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-55,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-56,y,Somewhat enthusiastic,Not at all trusted,Slightly positive,Quite supportive,Somewhat respectful,Slightly optimistic,Almost all the time,Somewhat supportive,Somewhat positive,Not at all positive,Not important at all,Not at all positive,Slightly effectively,Slightly knowledgeable,Not at all responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Extremely friendly,Almost all the time,Somewhat caring,Slightly supportive,Trust a little bit,Somewhat respectful,Quite challenging
e3-57,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-58,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-59,y,Slightly enthusiastic,Trusted a tremendous amount,Slightly positive,Somewhat supportive,Not at all respectful,Slightly optimistic,Once in a while,Not at all supportive,Somewhat positive,Somewhat positive,Quite important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Quite clearly,Some input,Slightly friendly,Sometimes,Somewhat caring,Quite supportive,Trust a tremendous amount,Quite respectful,Not at all challenging
e3-60,y,Quite enthusiastic,Trusted quite a bit,Slightly positive,Extremely supportive,Slightly respectful,Slightly optimistic,Sometimes,Somewhat supportive,Somewhat positive,Somewhat positive,Slightly important,Not at all positive,Slightly effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Some input,Somewhat friendly,Sometimes,Slightly caring,Slightly supportive,Do not trust at all,Somewhat respectful,Somewhat challenging
e3-61,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-62,y,Not at all enthusiastic,Trusted a tremendous amount,Extremely positive,Slightly supportive,Somewhat respectful,Extremely optimistic,Sometimes,Extremely supportive,Somewhat positive,Somewhat positive,Somewhat important,Somewhat positive,Slightly effectively,Somewhat knowledgeable,Quite responsive,Extremely effective,Extremely clearly,Quite a bit of input,Somewhat friendly,Sometimes,Slightly caring,Somewhat supportive,Trust a little bit,Not at all respectful,Somewhat challenging
e3-63,y,Quite enthusiastic,Trusted a tremendous amount,Somewhat positive,Quite supportive,Quite respectful,Slightly optimistic,Almost all the time,Somewhat supportive,Somewhat positive,Quite positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Somewhat responsive,Quite effective,Quite clearly,Quite a bit of input,Somewhat friendly,Almost all the time,Somewhat caring,Slightly supportive,Trust some,Slightly respectful,Extremely challenging
e3-64,y,Somewhat enthusiastic,Trusted somewhat,Quite positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Quite positive,Quite positive,Somewhat important,Slightly positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,Some input,Quite friendly,Once in a while,Somewhat caring,Slightly supportive,Trust some,Slightly respectful,Extremely challenging
e3-65,y,Not at all enthusiastic,Trusted a little bit,Extremely positive,Slightly supportive,Quite respectful,Quite optimistic,Once in a while,Extremely supportive,Quite positive,Not at all positive,Not important at all,Slightly positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,Some input,Not at all friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust a little bit,Slightly respectful,Somewhat challenging
e3-66,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-67,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-68,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-69,y,Not at all enthusiastic,Trusted somewhat,Quite positive,Not at all supportive,Quite respectful,Quite optimistic,Sometimes,Somewhat supportive,Somewhat positive,Somewhat positive,Quite important,Quite positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Slightly effective,Somewhat clearly,A little bit of input,Slightly friendly,Frequently,Somewhat caring,Somewhat supportive,Trust some,Quite respectful,Somewhat challenging
e3-70,y,Quite enthusiastic,Not at all trusted,Extremely positive,Extremely supportive,Extremely respectful,Quite optimistic,Frequently,Quite supportive,Extremely positive,Slightly positive,Somewhat important,Slightly positive,Not at all effectively,Slightly knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,Some input,Extremely friendly,Sometimes,Quite caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Somewhat challenging
e3-71,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-72,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-73,y,Slightly enthusiastic,Trusted somewhat,Extremely positive,Slightly supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Slightly supportive,Slightly positive,Somewhat positive,Quite important,Extremely positive,Quite effectively,Quite knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,A little bit of input,Quite friendly,Frequently,Quite caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Quite challenging
e3-74,y,Not at all enthusiastic,Trusted somewhat,Extremely positive,Not at all supportive,Somewhat respectful,Extremely optimistic,Sometimes,Somewhat supportive,Slightly positive,Somewhat positive,Quite important,Somewhat positive,Slightly effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Slightly clearly,Almost no input,Quite friendly,Frequently,Extremely caring,Somewhat supportive,Trust a little bit,Not at all respectful,Quite challenging
e3-75,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-76,y,Somewhat enthusiastic,Trusted a tremendous amount,Somewhat positive,Slightly supportive,Somewhat respectful,Slightly optimistic,Sometimes,Slightly supportive,Somewhat positive,Quite positive,Extremely important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Somewhat responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Quite friendly,Frequently,Extremely caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Quite challenging
e3-77,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-78,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-79,y,Slightly enthusiastic,Trusted somewhat,Somewhat positive,Slightly supportive,Somewhat respectful,Slightly optimistic,Once in a while,Somewhat supportive,Quite positive,Slightly positive,Somewhat important,Slightly positive,Slightly effectively,Slightly knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,Some input,Slightly friendly,Almost never,Not at all caring,Slightly supportive,Trust a little bit,Slightly respectful,Somewhat challenging
e3-80,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-81,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-82,y,Quite enthusiastic,Trusted somewhat,Not at all positive,Quite supportive,Slightly respectful,Slightly optimistic,Frequently,Not at all supportive,Not at all positive,Slightly positive,Slightly important,Slightly positive,Slightly effectively,Somewhat knowledgeable,Somewhat responsive,Quite effective,Quite clearly,Some input,Extremely friendly,Almost all the time,Quite caring,Extremely supportive,Trust quite a bit,Extremely respectful,Somewhat challenging
e3-83,y,Quite enthusiastic,Trusted quite a bit,Quite positive,Somewhat supportive,Extremely respectful,Extremely optimistic,Once in a while,Quite supportive,Somewhat positive,Somewhat positive,Somewhat important,Somewhat positive,Slightly effectively,Somewhat knowledgeable,Quite responsive,Extremely effective,Quite clearly,Quite a bit of input,Somewhat friendly,Once in a while,Slightly caring,Somewhat supportive,Trust quite a bit,Quite respectful,Not at all challenging
e3-84,y,Somewhat enthusiastic,Trusted quite a bit,Not at all positive,Slightly supportive,Somewhat respectful,Not at all optimistic,Once in a while,Not at all supportive,Slightly positive,Extremely positive,Extremely important,Quite positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,A little bit of input,Somewhat friendly,Frequently,Quite caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Slightly challenging
e3-85,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-86,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-87,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-88,y,Not at all enthusiastic,Trusted a tremendous amount,Slightly positive,Not at all supportive,Not at all respectful,Slightly optimistic,Once in a while,Somewhat supportive,Quite positive,Quite positive,Quite important,Somewhat positive,Quite effectively,Quite knowledgeable,Extremely responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Slightly friendly,Frequently,Slightly caring,Not at all supportive,Do not trust at all,Somewhat respectful,Quite challenging
e3-89,y,Slightly enthusiastic,Trusted quite a bit,Somewhat positive,Somewhat supportive,Somewhat respectful,Quite optimistic,Once in a while,Somewhat supportive,Quite positive,Quite positive,Extremely important,Extremely positive,Quite effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Extremely clearly,Some input,Slightly friendly,Frequently,Slightly caring,Slightly supportive,Do not trust at all,Not at all respectful,Quite challenging
e3-90,y,Extremely enthusiastic,Trusted somewhat,Not at all positive,Quite supportive,Slightly respectful,Slightly optimistic,Almost all the time,Not at all supportive,Not at all positive,Slightly positive,Somewhat important,Somewhat positive,Quite effectively,Quite knowledgeable,Extremely responsive,Quite effective,Quite clearly,A tremendous amount of input,Extremely friendly,Sometimes,Extremely caring,Quite supportive,Trust quite a bit,Somewhat respectful,Slightly challenging
e3-91,y,Slightly enthusiastic,Trusted somewhat,Slightly positive,Slightly supportive,Not at all respectful,Somewhat optimistic,Once in a while,Quite supportive,Somewhat positive,Somewhat positive,Somewhat important,Slightly positive,Slightly effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Not at all friendly,Sometimes,Somewhat caring,Slightly supportive,Trust a little bit,Not at all respectful,Quite challenging
e3-92,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-93,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-94,y,Quite enthusiastic,Trusted quite a bit,Somewhat positive,Somewhat supportive,Slightly respectful,Somewhat optimistic,Frequently,Quite supportive,Extremely positive,Quite positive,Extremely important,Extremely positive,Extremely effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,Quite a bit of input,Quite friendly,Almost all the time,Quite caring,Quite supportive,Trust quite a bit,Extremely respectful,Somewhat challenging
e3-95,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-96,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-97,y,Extremely enthusiastic,Trusted somewhat,Slightly positive,Extremely supportive,Slightly respectful,Slightly optimistic,Frequently,Slightly supportive,Not at all positive,Quite positive,Somewhat important,Somewhat positive,Quite effectively,Extremely knowledgeable,Quite responsive,Extremely effective,Somewhat clearly,A little bit of input,Quite friendly,Frequently,Extremely caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Not at all challenging
e3-98,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-99,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-100,y,Slightly enthusiastic,Trusted somewhat,Not at all positive,Not at all supportive,Somewhat respectful,Slightly optimistic,Once in a while,Not at all supportive,Somewhat positive,Quite positive,Somewhat important,Slightly positive,Not at all effectively,Slightly knowledgeable,Slightly responsive,Slightly effective,Not at all clearly,A little bit of input,Not at all friendly,Sometimes,Somewhat caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Somewhat challenging
e3-101,y,Quite enthusiastic,Trusted a tremendous amount,Not at all positive,Somewhat supportive,Slightly respectful,Not at all optimistic,Frequently,Somewhat supportive,Somewhat positive,Somewhat positive,Quite important,Somewhat positive,Quite effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Quite friendly,Sometimes,Somewhat caring,Slightly supportive,Trust a little bit,Somewhat respectful,Quite challenging
e3-102,y,Extremely enthusiastic,Trusted a little bit,Quite positive,Somewhat supportive,Extremely respectful,Somewhat optimistic,Sometimes,Quite supportive,Quite positive,Somewhat positive,Quite important,Somewhat positive,Quite effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Not at all clearly,A little bit of input,Quite friendly,Almost never,Extremely caring,Somewhat supportive,Trust some,Quite respectful,Somewhat challenging
e3-103,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-104,y,Extremely enthusiastic,Trusted somewhat,Extremely positive,Quite supportive,Quite respectful,Extremely optimistic,Frequently,Quite supportive,Extremely positive,Quite positive,Quite important,Quite positive,Quite effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Almost all the time,Slightly caring,Somewhat supportive,Trust some,Quite respectful,Somewhat challenging
e3-105,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-106,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e3-107,y,Slightly enthusiastic,Not at all trusted,Somewhat positive,Not at all supportive,Slightly respectful,Somewhat optimistic,Almost never,Somewhat supportive,Slightly positive,Slightly positive,Slightly important,Slightly positive,Slightly effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Slightly clearly,A little bit of input,Somewhat friendly,Once in a while,Slightly caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Somewhat challenging
e3-108,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
