"id","answered","enthusiastic_students","staff_trusted","positive_colleagues","supportive_students","respectful_staff_students","optimistic_improvement","students_help_students","colleagues_support_initiatives","positive_environment","positive_leaders","leaders_important_staff_satisfied","leaders_positive_influence","leaders_communicate_effective","leaders_knowledge","leaders_responsive","leaders_effective_rules","leaders_clear_goals","staff_input","friendly_families","meet_families","caring_families","supportive_families","trust_parents","respectful_parents","challenging_families"
m6-32,y,Extremely enthusiastic,Trusted quite a bit,Somewhat positive,Extremely supportive,Somewhat respectful,Quite optimistic,Sometimes,Somewhat supportive,Quite positive,Somewhat positive,Quite important,Quite positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,Some input,Somewhat friendly,Frequently,Slightly caring,Not at all supportive,Do not trust at all,Slightly respectful,Quite challenging
m6-33,y,Extremely enthusiastic,Trusted a little bit,Extremely positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Frequently,Extremely supportive,Extremely positive,Somewhat positive,Slightly important,Slightly positive,Slightly effectively,Somewhat knowledgeable,Slightly responsive,Slightly effective,Slightly clearly,Some input,Extremely friendly,Frequently,Somewhat caring,Somewhat supportive,Trust quite a bit,Quite respectful,Not at all challenging
m6-34,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-35,y,Not at all enthusiastic,Trusted quite a bit,Slightly positive,Somewhat supportive,Slightly respectful,Not at all optimistic,Frequently,Slightly supportive,Not at all positive,Extremely positive,Quite important,Quite positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,Quite a bit of input,Extremely friendly,Frequently,Quite caring,Quite supportive,Trust a tremendous amount,Quite respectful,Somewhat challenging
m6-36,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-37,y,Slightly enthusiastic,Trusted a tremendous amount,Extremely positive,Not at all supportive,Quite respectful,Somewhat optimistic,Once in a while,Slightly supportive,Somewhat positive,Somewhat positive,Somewhat important,Quite positive,Quite effectively,Extremely knowledgeable,Quite responsive,Extremely effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Once in a while,Quite caring,Extremely supportive,Trust some,Somewhat respectful,Quite challenging
m6-38,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-39,y,Slightly enthusiastic,Not at all trusted,Slightly positive,Somewhat supportive,Slightly respectful,Not at all optimistic,Frequently,Not at all supportive,Somewhat positive,Slightly positive,Slightly important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,A little bit of input,Extremely friendly,Almost never,Extremely caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Quite challenging
m6-40,y,Somewhat enthusiastic,Trusted a little bit,Extremely positive,Somewhat supportive,Extremely respectful,Quite optimistic,Once in a while,Extremely supportive,Quite positive,Not at all positive,Somewhat important,Somewhat positive,Slightly effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Not at all friendly,Almost all the time,Somewhat caring,Somewhat supportive,Trust quite a bit,Quite respectful,Somewhat challenging
m6-41,y,Not at all enthusiastic,Not at all trusted,Quite positive,Slightly supportive,Quite respectful,Extremely optimistic,Once in a while,Somewhat supportive,Somewhat positive,Slightly positive,Not important at all,Not at all positive,Slightly effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,Some input,Not at all friendly,Frequently,Not at all caring,Slightly supportive,Do not trust at all,Not at all respectful,Quite challenging
m6-42,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-43,y,Extremely enthusiastic,Trusted a tremendous amount,Slightly positive,Quite supportive,Not at all respectful,Somewhat optimistic,Sometimes,Slightly supportive,Somewhat positive,Somewhat positive,Slightly important,Slightly positive,Slightly effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Quite a bit of input,Slightly friendly,Sometimes,Slightly caring,Not at all supportive,Trust some,Quite respectful,Slightly challenging
m6-44,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-45,y,Quite enthusiastic,Trusted quite a bit,Extremely positive,Quite supportive,Somewhat respectful,Quite optimistic,Almost all the time,Extremely supportive,Quite positive,Quite positive,Extremely important,Quite positive,Quite effectively,Quite knowledgeable,Extremely responsive,Somewhat effective,Somewhat clearly,A little bit of input,Quite friendly,Sometimes,Extremely caring,Somewhat supportive,Trust some,Somewhat respectful,Quite challenging
m6-46,y,Slightly enthusiastic,Trusted a tremendous amount,Not at all positive,Slightly supportive,Slightly respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Quite positive,Somewhat positive,Quite important,Quite positive,Quite effectively,Extremely knowledgeable,Extremely responsive,Somewhat effective,Slightly clearly,Some input,Slightly friendly,Almost never,Not at all caring,Slightly supportive,Trust some,Somewhat respectful,Quite challenging
m6-47,y,Not at all enthusiastic,Not at all trusted,Quite positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Sometimes,Quite supportive,Quite positive,Somewhat positive,Quite important,Quite positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Extremely effective,Extremely clearly,Some input,Quite friendly,Sometimes,Extremely caring,Quite supportive,Trust a tremendous amount,Somewhat respectful,Slightly challenging
m6-48,y,Extremely enthusiastic,Trusted quite a bit,Somewhat positive,Somewhat supportive,Quite respectful,Quite optimistic,Sometimes,Somewhat supportive,Quite positive,Quite positive,Extremely important,Quite positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Slightly friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust some,Quite respectful,Slightly challenging
m6-49,y,Quite enthusiastic,Trusted a tremendous amount,Quite positive,Quite supportive,Extremely respectful,Extremely optimistic,Sometimes,Extremely supportive,Quite positive,Somewhat positive,Somewhat important,Slightly positive,Not at all effectively,Not knowledgeable at all,Slightly responsive,Slightly effective,Not at all clearly,Almost no input,Quite friendly,Once in a while,Quite caring,Somewhat supportive,Trust quite a bit,Quite respectful,Slightly challenging
m6-50,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-51,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-52,y,Somewhat enthusiastic,Trusted quite a bit,Slightly positive,Slightly supportive,Somewhat respectful,Somewhat optimistic,Once in a while,Slightly supportive,Slightly positive,Extremely positive,Extremely important,Extremely positive,Quite effectively,Extremely knowledgeable,Quite responsive,Extremely effective,Quite clearly,Some input,Slightly friendly,Almost never,Somewhat caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Slightly challenging
m6-53,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-54,y,Not at all enthusiastic,Not at all trusted,Not at all positive,Somewhat supportive,Not at all respectful,Somewhat optimistic,Once in a while,Slightly supportive,Slightly positive,Somewhat positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Quite clearly,Quite a bit of input,Not at all friendly,Frequently,Somewhat caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Slightly challenging
m6-55,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-56,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-57,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-58,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-59,y,Slightly enthusiastic,Trusted quite a bit,Somewhat positive,Slightly supportive,Quite respectful,Somewhat optimistic,Once in a while,Slightly supportive,Slightly positive,Quite positive,Quite important,Quite positive,Extremely effectively,Quite knowledgeable,Quite responsive,Quite effective,Somewhat clearly,Some input,Not at all friendly,Almost never,Slightly caring,Not at all supportive,Do not trust at all,Somewhat respectful,Somewhat challenging
m6-60,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-61,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-62,y,Somewhat enthusiastic,Trusted quite a bit,Slightly positive,Quite supportive,Not at all respectful,Somewhat optimistic,Almost all the time,Quite supportive,Quite positive,Quite positive,Extremely important,Quite positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Slightly effective,Not at all clearly,A little bit of input,Somewhat friendly,Almost all the time,Somewhat caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Slightly challenging
m6-63,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-64,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-65,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-66,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-67,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-68,y,Not at all enthusiastic,Trusted a tremendous amount,Slightly positive,Not at all supportive,Slightly respectful,Slightly optimistic,Once in a while,Not at all supportive,Slightly positive,Quite positive,Extremely important,Extremely positive,Quite effectively,Quite knowledgeable,Extremely responsive,Quite effective,Quite clearly,A tremendous amount of input,Not at all friendly,Frequently,Not at all caring,Somewhat supportive,Trust quite a bit,Quite respectful,Somewhat challenging
m6-69,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-70,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-71,y,Quite enthusiastic,Trusted somewhat,Somewhat positive,Quite supportive,Quite respectful,Quite optimistic,Sometimes,Extremely supportive,Somewhat positive,Slightly positive,Slightly important,Not at all positive,Not at all effectively,Not knowledgeable at all,Not at all responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Quite friendly,Sometimes,Extremely caring,Extremely supportive,Trust a tremendous amount,Somewhat respectful,Quite challenging
m6-72,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-73,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-74,y,Extremely enthusiastic,Trusted quite a bit,Extremely positive,Quite supportive,Extremely respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Somewhat positive,Extremely positive,Extremely important,Extremely positive,Quite effectively,Quite knowledgeable,Somewhat responsive,Quite effective,Quite clearly,A tremendous amount of input,Slightly friendly,Frequently,Slightly caring,Somewhat supportive,Trust some,Somewhat respectful,Somewhat challenging
m6-75,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-76,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-77,y,Not at all enthusiastic,Trusted somewhat,Quite positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Once in a while,Quite supportive,Extremely positive,Slightly positive,Somewhat important,Somewhat positive,Slightly effectively,Somewhat knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,A little bit of input,Not at all friendly,Sometimes,Somewhat caring,Slightly supportive,Do not trust at all,Somewhat respectful,Somewhat challenging
m6-78,y,Slightly enthusiastic,Trusted somewhat,Not at all positive,Somewhat supportive,Not at all respectful,Somewhat optimistic,Once in a while,Slightly supportive,Not at all positive,Quite positive,Somewhat important,Quite positive,Quite effectively,Quite knowledgeable,Extremely responsive,Somewhat effective,Slightly clearly,A little bit of input,Not at all friendly,Frequently,Somewhat caring,Slightly supportive,Do not trust at all,Slightly respectful,Extremely challenging
m6-79,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-80,y,Not at all enthusiastic,Not at all trusted,Extremely positive,Not at all supportive,Quite respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Quite positive,Not at all positive,Not important at all,Slightly positive,Not at all effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Somewhat clearly,Some input,Quite friendly,Almost never,Somewhat caring,Quite supportive,Trust quite a bit,Somewhat respectful,Quite challenging
m6-81,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-82,y,Not at all enthusiastic,Trusted a tremendous amount,Quite positive,Slightly supportive,Quite respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Somewhat positive,Extremely positive,Quite important,Somewhat positive,Quite effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Almost never,Somewhat caring,Somewhat supportive,Trust some,Slightly respectful,Extremely challenging
m6-83,y,Quite enthusiastic,Not at all trusted,Extremely positive,Somewhat supportive,Extremely respectful,Quite optimistic,Sometimes,Quite supportive,Somewhat positive,Somewhat positive,Slightly important,Not at all positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Slightly friendly,Almost never,Somewhat caring,Slightly supportive,Do not trust at all,Somewhat respectful,Quite challenging
m6-84,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-85,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-86,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-87,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-88,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-89,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-90,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-91,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-92,y,Slightly enthusiastic,Trusted a little bit,Extremely positive,Slightly supportive,Quite respectful,Extremely optimistic,Almost never,Quite supportive,Somewhat positive,Somewhat positive,Quite important,Somewhat positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Slightly effective,Not at all clearly,Almost no input,Slightly friendly,Sometimes,Not at all caring,Slightly supportive,Trust a little bit,Not at all respectful,Somewhat challenging
m6-93,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-94,y,Somewhat enthusiastic,Trusted quite a bit,Extremely positive,Somewhat supportive,Extremely respectful,Somewhat optimistic,Frequently,Somewhat supportive,Quite positive,Somewhat positive,Somewhat important,Quite positive,Quite effectively,Extremely knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,Some input,Somewhat friendly,Once in a while,Slightly caring,Slightly supportive,Do not trust at all,Somewhat respectful,Slightly challenging
m6-95,y,Slightly enthusiastic,Trusted quite a bit,Somewhat positive,Not at all supportive,Quite respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Quite positive,Somewhat positive,Somewhat important,Slightly positive,Slightly effectively,Not knowledgeable at all,Somewhat responsive,Somewhat effective,Slightly clearly,Almost no input,Not at all friendly,Almost never,Somewhat caring,Quite supportive,Trust quite a bit,Extremely respectful,Not at all challenging
m6-96,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-97,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-98,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-99,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-100,y,Extremely enthusiastic,Trusted a tremendous amount,Quite positive,Extremely supportive,Quite respectful,Somewhat optimistic,Sometimes,Slightly supportive,Somewhat positive,Extremely positive,Quite important,Quite positive,Quite effectively,Quite knowledgeable,Somewhat responsive,Quite effective,Quite clearly,Quite a bit of input,Somewhat friendly,Almost all the time,Slightly caring,Not at all supportive,Do not trust at all,Slightly respectful,Somewhat challenging
m6-101,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-102,y,Somewhat enthusiastic,Not at all trusted,Quite positive,Quite supportive,Quite respectful,Quite optimistic,Sometimes,Somewhat supportive,Slightly positive,Not at all positive,Somewhat important,Slightly positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Extremely clearly,Quite a bit of input,Somewhat friendly,Once in a while,Quite caring,Somewhat supportive,Trust quite a bit,Quite respectful,Somewhat challenging
m6-103,y,Somewhat enthusiastic,Trusted a little bit,Somewhat positive,Slightly supportive,Somewhat respectful,Slightly optimistic,Once in a while,Somewhat supportive,Quite positive,Not at all positive,Somewhat important,Quite positive,Extremely effectively,Quite knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Some input,Slightly friendly,Almost never,Not at all caring,Not at all supportive,Trust a little bit,Slightly respectful,Somewhat challenging
m6-104,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-105,y,Quite enthusiastic,Trusted a tremendous amount,Somewhat positive,Extremely supportive,Quite respectful,Somewhat optimistic,Almost all the time,Somewhat supportive,Quite positive,Somewhat positive,Quite important,Extremely positive,Quite effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Not at all clearly,A little bit of input,Quite friendly,Sometimes,Extremely caring,Quite supportive,Trust some,Slightly respectful,Somewhat challenging
m6-106,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-107,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-108,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-109,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-110,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-111,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-112,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-113,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-114,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-115,y,Not at all enthusiastic,Not at all trusted,Slightly positive,Slightly supportive,Somewhat respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Somewhat positive,Slightly positive,Slightly important,Slightly positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Slightly effective,Not at all clearly,A little bit of input,Slightly friendly,Frequently,Somewhat caring,Somewhat supportive,Trust some,Quite respectful,Slightly challenging
m6-116,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-117,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-118,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-119,y,Not at all enthusiastic,Trusted a tremendous amount,Quite positive,Not at all supportive,Quite respectful,Somewhat optimistic,Sometimes,Slightly supportive,Not at all positive,Quite positive,Extremely important,Extremely positive,Quite effectively,Extremely knowledgeable,Extremely responsive,Extremely effective,Somewhat clearly,A little bit of input,Somewhat friendly,Almost never,Quite caring,Quite supportive,Trust quite a bit,Quite respectful,Slightly challenging
m6-120,y,Not at all enthusiastic,Trusted a little bit,Slightly positive,Not at all supportive,Somewhat respectful,Not at all optimistic,Once in a while,Slightly supportive,Somewhat positive,Somewhat positive,Slightly important,Slightly positive,Slightly effectively,Slightly knowledgeable,Not at all responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Slightly friendly,Once in a while,Not at all caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Slightly challenging
m6-121,n,,,,,,,,,,,,,,,,,,,,,,,,,
m6-122,y,Slightly enthusiastic,Not at all trusted,Quite positive,Slightly supportive,Quite respectful,Extremely optimistic,Almost never,Somewhat supportive,Quite positive,Somewhat positive,Quite important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Almost all the time,Quite caring,Quite supportive,Trust a tremendous amount,Quite respectful,Slightly challenging
m6-123,y,Somewhat enthusiastic,Not at all trusted,Somewhat positive,Slightly supportive,Quite respectful,Slightly optimistic,Once in a while,Slightly supportive,Slightly positive,Somewhat positive,Quite important,Quite positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,A little bit of input,Not at all friendly,Almost never,Slightly caring,Somewhat supportive,Trust some,Somewhat respectful,Quite challenging
