"id","answered","enthusiastic_students","staff_trusted","positive_colleagues","supportive_students","respectful_staff_students","optimistic_improvement","students_help_students","colleagues_support_initiatives","positive_environment","positive_leaders","leaders_important_staff_satisfied","leaders_positive_influence","leaders_communicate_effective","leaders_knowledge","leaders_responsive","leaders_effective_rules","leaders_clear_goals","staff_input","friendly_families","meet_families","caring_families","supportive_families","trust_parents","respectful_parents","challenging_families"
m3-12,y,Quite enthusiastic,Trusted a tremendous amount,Extremely positive,Extremely supportive,Extremely respectful,Somewhat optimistic,Frequently,Quite supportive,Somewhat positive,Somewhat positive,Slightly important,Somewhat positive,Quite effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,A little bit of input,Somewhat friendly,Once in a while,Quite caring,Somewhat supportive,Trust a little bit,Slightly respectful,Somewhat challenging
m3-13,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-14,y,Not at all enthusiastic,Trusted somewhat,Quite positive,Not at all supportive,Somewhat respectful,Somewhat optimistic,Once in a while,Quite supportive,Extremely positive,Somewhat positive,Slightly important,Slightly positive,Not at all effectively,Not knowledgeable at all,Not at all responsive,Not at all effective,Slightly clearly,Some input,Slightly friendly,Almost never,Not at all caring,Not at all supportive,Do not trust at all,Slightly respectful,Quite challenging
m3-15,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-16,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-17,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-18,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-19,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-20,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-21,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-22,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-23,y,Extremely enthusiastic,Not at all trusted,Extremely positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Quite supportive,Quite positive,Not at all positive,Slightly important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Quite clearly,Quite a bit of input,Somewhat friendly,Once in a while,Slightly caring,Slightly supportive,Trust some,Quite respectful,Not at all challenging
m3-24,y,Somewhat enthusiastic,Trusted quite a bit,Not at all positive,Somewhat supportive,Slightly respectful,Somewhat optimistic,Once in a while,Quite supportive,Somewhat positive,Somewhat positive,Somewhat important,Quite positive,Quite effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,A little bit of input,Slightly friendly,Almost never,Slightly caring,Not at all supportive,Do not trust at all,Not at all respectful,Quite challenging
m3-25,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-26,y,Somewhat enthusiastic,Trusted a little bit,Somewhat positive,Slightly supportive,Somewhat respectful,Somewhat optimistic,Almost never,Quite supportive,Somewhat positive,Somewhat positive,Slightly important,Slightly positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Quite effective,Quite clearly,Some input,Slightly friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Slightly challenging
m3-27,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-28,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-29,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-30,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-31,y,Slightly enthusiastic,Trusted a tremendous amount,Slightly positive,Somewhat supportive,Not at all respectful,Not at all optimistic,Once in a while,Somewhat supportive,Somewhat positive,Somewhat positive,Slightly important,Slightly positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,Some input,Somewhat friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust quite a bit,Quite respectful,Somewhat challenging
m3-32,y,Not at all enthusiastic,Trusted quite a bit,Not at all positive,Not at all supportive,Slightly respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Quite positive,Quite positive,Somewhat important,Slightly positive,Slightly effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Some input,Not at all friendly,Almost never,Not at all caring,Slightly supportive,Trust a little bit,Slightly respectful,Quite challenging
m3-33,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-34,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-35,y,Extremely enthusiastic,Trusted a little bit,Slightly positive,Somewhat supportive,Slightly respectful,Slightly optimistic,Frequently,Not at all supportive,Not at all positive,Not at all positive,Slightly important,Not at all positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Somewhat clearly,A little bit of input,Extremely friendly,Almost never,Somewhat caring,Slightly supportive,Do not trust at all,Slightly respectful,Somewhat challenging
m3-36,y,Extremely enthusiastic,Trusted somewhat,Extremely positive,Somewhat supportive,Extremely respectful,Extremely optimistic,Once in a while,Quite supportive,Quite positive,Somewhat positive,Slightly important,Somewhat positive,Slightly effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,A little bit of input,Not at all friendly,Almost never,Slightly caring,Slightly supportive,Trust a little bit,Somewhat respectful,Somewhat challenging
m3-37,y,Not at all enthusiastic,Trusted a tremendous amount,Not at all positive,Not at all supportive,Somewhat respectful,Somewhat optimistic,Almost never,Somewhat supportive,Somewhat positive,Extremely positive,Somewhat important,Slightly positive,Not at all effectively,Slightly knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,Almost no input,Slightly friendly,Once in a while,Not at all caring,Somewhat supportive,Trust a little bit,Slightly respectful,Somewhat challenging
m3-38,y,Somewhat enthusiastic,Not at all trusted,Extremely positive,Slightly supportive,Somewhat respectful,Quite optimistic,Once in a while,Quite supportive,Extremely positive,Slightly positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Slightly clearly,A little bit of input,Somewhat friendly,Sometimes,Slightly caring,Slightly supportive,Trust a little bit,Slightly respectful,Somewhat challenging
m3-39,y,Extremely enthusiastic,Trusted a tremendous amount,Extremely positive,Somewhat supportive,Extremely respectful,Quite optimistic,Frequently,Extremely supportive,Somewhat positive,Quite positive,Somewhat important,Somewhat positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Quite effective,Quite clearly,Some input,Somewhat friendly,Frequently,Somewhat caring,Slightly supportive,Trust some,Slightly respectful,Quite challenging
m3-40,y,Not at all enthusiastic,Trusted somewhat,Extremely positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Slightly supportive,Not at all positive,Slightly positive,Not important at all,Slightly positive,Slightly effectively,Somewhat knowledgeable,Slightly responsive,Slightly effective,Not at all clearly,Some input,Quite friendly,Sometimes,Quite caring,Quite supportive,Trust some,Quite respectful,Not at all challenging
m3-41,y,Extremely enthusiastic,Trusted quite a bit,Extremely positive,Extremely supportive,Extremely respectful,Extremely optimistic,Sometimes,Quite supportive,Extremely positive,Somewhat positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,Quite a bit of input,Quite friendly,Almost never,Somewhat caring,Slightly supportive,Trust some,Slightly respectful,Quite challenging
m3-42,y,Slightly enthusiastic,Not at all trusted,Somewhat positive,Somewhat supportive,Slightly respectful,Somewhat optimistic,Once in a while,Quite supportive,Extremely positive,Somewhat positive,Slightly important,Somewhat positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Some input,Slightly friendly,Frequently,Slightly caring,Slightly supportive,Trust a little bit,Somewhat respectful,Slightly challenging
m3-43,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-44,y,Extremely enthusiastic,Trusted quite a bit,Not at all positive,Somewhat supportive,Not at all respectful,Somewhat optimistic,Sometimes,Quite supportive,Quite positive,Extremely positive,Somewhat important,Slightly positive,Slightly effectively,Slightly knowledgeable,Not at all responsive,Slightly effective,Not at all clearly,Some input,Quite friendly,Once in a while,Quite caring,Extremely supportive,Trust quite a bit,Somewhat respectful,Slightly challenging
m3-45,y,Slightly enthusiastic,Trusted somewhat,Quite positive,Not at all supportive,Somewhat respectful,Somewhat optimistic,Almost never,Quite supportive,Somewhat positive,Somewhat positive,Slightly important,Not at all positive,Not at all effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,A little bit of input,Somewhat friendly,Sometimes,Quite caring,Somewhat supportive,Trust a little bit,Not at all respectful,Quite challenging
m3-46,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-47,y,Extremely enthusiastic,Trusted somewhat,Extremely positive,Quite supportive,Somewhat respectful,Extremely optimistic,Frequently,Somewhat supportive,Slightly positive,Slightly positive,Slightly important,Not at all positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,A little bit of input,Quite friendly,Once in a while,Quite caring,Quite supportive,Trust some,Somewhat respectful,Slightly challenging
m3-48,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-49,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-50,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-51,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-52,y,Extremely enthusiastic,Trusted a tremendous amount,Slightly positive,Somewhat supportive,Slightly respectful,Somewhat optimistic,Once in a while,Quite supportive,Quite positive,Extremely positive,Quite important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Once in a while,Quite caring,Extremely supportive,Trust quite a bit,Somewhat respectful,Somewhat challenging
m3-53,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-54,y,Quite enthusiastic,Trusted quite a bit,Quite positive,Extremely supportive,Somewhat respectful,Quite optimistic,Frequently,Extremely supportive,Somewhat positive,Quite positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Slightly responsive,Slightly effective,Not at all clearly,A little bit of input,Quite friendly,Sometimes,Somewhat caring,Slightly supportive,Trust some,Quite respectful,Not at all challenging
m3-55,y,Not at all enthusiastic,Not at all trusted,Not at all positive,Slightly supportive,Slightly respectful,Slightly optimistic,Almost never,Somewhat supportive,Quite positive,Slightly positive,Not important at all,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Almost all the time,Quite caring,Somewhat supportive,Trust some,Quite respectful,Slightly challenging
m3-56,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-57,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-58,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-59,y,Slightly enthusiastic,Trusted somewhat,Not at all positive,Not at all supportive,Slightly respectful,Slightly optimistic,Once in a while,Not at all supportive,Somewhat positive,Slightly positive,Not important at all,Slightly positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust a little bit,Not at all respectful,Somewhat challenging
m3-60,y,Somewhat enthusiastic,Trusted quite a bit,Extremely positive,Somewhat supportive,Extremely respectful,Extremely optimistic,Frequently,Quite supportive,Somewhat positive,Extremely positive,Somewhat important,Somewhat positive,Quite effectively,Extremely knowledgeable,Extremely responsive,Somewhat effective,Slightly clearly,Almost no input,Somewhat friendly,Once in a while,Quite caring,Somewhat supportive,Trust quite a bit,Quite respectful,Somewhat challenging
m3-61,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-62,y,Slightly enthusiastic,Not at all trusted,Not at all positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Frequently,Slightly supportive,Somewhat positive,Somewhat positive,Slightly important,Not at all positive,Slightly effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,Some input,Extremely friendly,Sometimes,Somewhat caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Somewhat challenging
m3-63,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-64,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-65,y,Slightly enthusiastic,Not at all trusted,Not at all positive,Not at all supportive,Somewhat respectful,Not at all optimistic,Sometimes,Slightly supportive,Somewhat positive,Not at all positive,Somewhat important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Not at all responsive,Slightly effective,Not at all clearly,Some input,Slightly friendly,Frequently,Slightly caring,Slightly supportive,Do not trust at all,Not at all respectful,Quite challenging
m3-66,y,Extremely enthusiastic,Trusted a tremendous amount,Slightly positive,Quite supportive,Slightly respectful,Not at all optimistic,Frequently,Not at all supportive,Slightly positive,Somewhat positive,Quite important,Quite positive,Quite effectively,Extremely knowledgeable,Extremely responsive,Quite effective,Somewhat clearly,Quite a bit of input,Extremely friendly,Almost all the time,Quite caring,Quite supportive,Trust some,Somewhat respectful,Somewhat challenging
m3-67,y,Quite enthusiastic,Trusted a little bit,Somewhat positive,Extremely supportive,Slightly respectful,Slightly optimistic,Sometimes,Somewhat supportive,Somewhat positive,Slightly positive,Slightly important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Somewhat clearly,Some input,Slightly friendly,Sometimes,Slightly caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Quite challenging
m3-68,y,Somewhat enthusiastic,Trusted somewhat,Quite positive,Slightly supportive,Quite respectful,Quite optimistic,Once in a while,Somewhat supportive,Somewhat positive,Somewhat positive,Somewhat important,Slightly positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Extremely effective,Somewhat clearly,Some input,Not at all friendly,Almost all the time,Slightly caring,Not at all supportive,Trust a little bit,Not at all respectful,Quite challenging
m3-69,y,Not at all enthusiastic,Trusted a tremendous amount,Not at all positive,Not at all supportive,Not at all respectful,Not at all optimistic,Sometimes,Not at all supportive,Slightly positive,Quite positive,Somewhat important,Quite positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,Some input,Slightly friendly,Frequently,Somewhat caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Somewhat challenging
m3-70,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-71,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-72,y,Quite enthusiastic,Trusted somewhat,Slightly positive,Extremely supportive,Slightly respectful,Not at all optimistic,Sometimes,Not at all supportive,Not at all positive,Somewhat positive,Somewhat important,Slightly positive,Slightly effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Not at all clearly,A little bit of input,Slightly friendly,Frequently,Not at all caring,Slightly supportive,Trust a little bit,Not at all respectful,Quite challenging
m3-73,y,Slightly enthusiastic,Trusted a little bit,Slightly positive,Somewhat supportive,Slightly respectful,Slightly optimistic,Once in a while,Somewhat supportive,Quite positive,Somewhat positive,Somewhat important,Somewhat positive,Quite effectively,Quite knowledgeable,Extremely responsive,Somewhat effective,Slightly clearly,Some input,Somewhat friendly,Once in a while,Somewhat caring,Quite supportive,Trust a tremendous amount,Quite respectful,Slightly challenging
m3-74,y,Extremely enthusiastic,Trusted a tremendous amount,Not at all positive,Extremely supportive,Not at all respectful,Not at all optimistic,Almost all the time,Not at all supportive,Not at all positive,Somewhat positive,Slightly important,Somewhat positive,Quite effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,A little bit of input,Somewhat friendly,Once in a while,Quite caring,Quite supportive,Trust some,Somewhat respectful,Somewhat challenging
m3-75,y,Quite enthusiastic,Trusted somewhat,Slightly positive,Somewhat supportive,Somewhat respectful,Slightly optimistic,Once in a while,Slightly supportive,Somewhat positive,Somewhat positive,Quite important,Quite positive,Extremely effectively,Quite knowledgeable,Quite responsive,Quite effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Almost all the time,Quite caring,Somewhat supportive,Trust some,Somewhat respectful,Quite challenging
m3-76,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-77,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-78,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-79,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-80,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-81,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-82,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-83,y,Extremely enthusiastic,Trusted quite a bit,Not at all positive,Quite supportive,Slightly respectful,Not at all optimistic,Frequently,Slightly supportive,Slightly positive,Extremely positive,Somewhat important,Somewhat positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Quite friendly,Frequently,Somewhat caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Not at all challenging
m3-84,y,Slightly enthusiastic,Trusted quite a bit,Somewhat positive,Somewhat supportive,Slightly respectful,Somewhat optimistic,Frequently,Somewhat supportive,Slightly positive,Quite positive,Quite important,Somewhat positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Quite a bit of input,Extremely friendly,Once in a while,Quite caring,Quite supportive,Trust quite a bit,Somewhat respectful,Slightly challenging
m3-85,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-86,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-87,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-88,y,Slightly enthusiastic,Trusted a little bit,Quite positive,Slightly supportive,Somewhat respectful,Extremely optimistic,Almost never,Quite supportive,Somewhat positive,Somewhat positive,Slightly important,Slightly positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Slightly clearly,A little bit of input,Not at all friendly,Almost never,Slightly caring,Not at all supportive,Trust some,Quite respectful,Somewhat challenging
m3-89,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-90,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-91,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-92,y,Extremely enthusiastic,Trusted a little bit,Not at all positive,Quite supportive,Somewhat respectful,Slightly optimistic,Sometimes,Slightly supportive,Slightly positive,Not at all positive,Not important at all,Slightly positive,Slightly effectively,Slightly knowledgeable,Slightly responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Sometimes,Slightly caring,Somewhat supportive,Trust a little bit,Not at all respectful,Somewhat challenging
m3-93,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-94,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-95,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-96,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-97,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-98,y,Quite enthusiastic,Trusted a little bit,Quite positive,Somewhat supportive,Quite respectful,Quite optimistic,Once in a while,Extremely supportive,Quite positive,Somewhat positive,Quite important,Extremely positive,Quite effectively,Extremely knowledgeable,Extremely responsive,Extremely effective,Somewhat clearly,Quite a bit of input,Not at all friendly,Frequently,Somewhat caring,Slightly supportive,Trust a little bit,Somewhat respectful,Slightly challenging
m3-99,y,Quite enthusiastic,Trusted somewhat,Somewhat positive,Quite supportive,Slightly respectful,Slightly optimistic,Almost all the time,Not at all supportive,Not at all positive,Somewhat positive,Slightly important,Not at all positive,Slightly effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Almost never,Slightly caring,Not at all supportive,Do not trust at all,Somewhat respectful,Slightly challenging
m3-100,y,Extremely enthusiastic,Trusted a tremendous amount,Somewhat positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Sometimes,Slightly supportive,Somewhat positive,Somewhat positive,Somewhat important,Slightly positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Not at all effective,Not at all clearly,Almost no input,Slightly friendly,Almost never,Not at all caring,Slightly supportive,Trust some,Slightly respectful,Quite challenging
m3-101,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-102,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-103,y,Not at all enthusiastic,Trusted somewhat,Slightly positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Slightly supportive,Slightly positive,Slightly positive,Somewhat important,Quite positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,A little bit of input,Slightly friendly,Once in a while,Not at all caring,Somewhat supportive,Trust quite a bit,Quite respectful,Not at all challenging
m3-104,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-105,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-106,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-107,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-108,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-109,y,Not at all enthusiastic,Trusted quite a bit,Quite positive,Not at all supportive,Extremely respectful,Quite optimistic,Almost never,Somewhat supportive,Quite positive,Extremely positive,Quite important,Extremely positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Quite clearly,Some input,Not at all friendly,Almost all the time,Not at all caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Quite challenging
m3-110,y,Somewhat enthusiastic,Not at all trusted,Somewhat positive,Quite supportive,Quite respectful,Quite optimistic,Almost all the time,Somewhat supportive,Somewhat positive,Somewhat positive,Somewhat important,Quite positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Extremely effective,Quite clearly,Quite a bit of input,Quite friendly,Almost never,Quite caring,Extremely supportive,Trust some,Quite respectful,Slightly challenging
m3-111,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-112,y,Somewhat enthusiastic,Trusted somewhat,Extremely positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Sometimes,Extremely supportive,Quite positive,Somewhat positive,Slightly important,Slightly positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,Quite a bit of input,Slightly friendly,Once in a while,Slightly caring,Somewhat supportive,Trust some,Quite respectful,Somewhat challenging
m3-113,y,Extremely enthusiastic,Trusted quite a bit,Slightly positive,Quite supportive,Somewhat respectful,Not at all optimistic,Frequently,Slightly supportive,Slightly positive,Extremely positive,Quite important,Extremely positive,Extremely effectively,Somewhat knowledgeable,Somewhat responsive,Quite effective,Quite clearly,A tremendous amount of input,Extremely friendly,Sometimes,Extremely caring,Extremely supportive,Trust some,Somewhat respectful,Quite challenging
m3-114,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-115,y,Somewhat enthusiastic,Not at all trusted,Quite positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Once in a while,Somewhat supportive,Slightly positive,Somewhat positive,Somewhat important,Somewhat positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Not at all clearly,A little bit of input,Not at all friendly,Sometimes,Somewhat caring,Slightly supportive,Do not trust at all,Slightly respectful,Quite challenging
m3-116,y,Extremely enthusiastic,Not at all trusted,Extremely positive,Extremely supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Slightly supportive,Somewhat positive,Not at all positive,Slightly important,Slightly positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Quite friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Quite challenging
m3-117,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-118,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-119,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-120,y,Quite enthusiastic,Trusted quite a bit,Slightly positive,Extremely supportive,Somewhat respectful,Not at all optimistic,Sometimes,Slightly supportive,Not at all positive,Somewhat positive,Somewhat important,Quite positive,Quite effectively,Quite knowledgeable,Extremely responsive,Quite effective,Extremely clearly,Quite a bit of input,Somewhat friendly,Frequently,Somewhat caring,Quite supportive,Trust quite a bit,Somewhat respectful,Slightly challenging
m3-121,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-122,y,Extremely enthusiastic,Not at all trusted,Slightly positive,Extremely supportive,Somewhat respectful,Slightly optimistic,Sometimes,Slightly supportive,Not at all positive,Somewhat positive,Slightly important,Not at all positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Extremely effective,Somewhat clearly,A little bit of input,Quite friendly,Almost never,Quite caring,Somewhat supportive,Trust some,Somewhat respectful,Slightly challenging
m3-123,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-124,n,,,,,,,,,,,,,,,,,,,,,,,,,
m3-125,n,,,,,,,,,,,,,,,,,,,,,,,,,
