"id","answered","enthusiastic_students","staff_trusted","positive_colleagues","supportive_students","respectful_staff_students","optimistic_improvement","students_help_students","colleagues_support_initiatives","positive_environment","positive_leaders","leaders_important_staff_satisfied","leaders_positive_influence","leaders_communicate_effective","leaders_knowledge","leaders_responsive","leaders_effective_rules","leaders_clear_goals","staff_input","friendly_families","meet_families","caring_families","supportive_families","trust_parents","respectful_parents","challenging_families"
m11-53,y,Extremely enthusiastic,Trusted a little bit,Quite positive,Extremely supportive,Quite respectful,Quite optimistic,Almost all the time,Somewhat supportive,Somewhat positive,Somewhat positive,Somewhat important,Quite positive,Extremely effectively,Extremely knowledgeable,Extremely responsive,Extremely effective,Extremely clearly,Some input,Extremely friendly,Sometimes,Extremely caring,Extremely supportive,Trust a tremendous amount,Extremely respectful,Not at all challenging
m11-57,y,Quite enthusiastic,Trusted a tremendous amount,Extremely positive,Quite supportive,Quite respectful,Somewhat optimistic,Sometimes,Quite supportive,Extremely positive,Extremely positive,Quite important,Extremely positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,Some input,Slightly friendly,Once in a while,Slightly caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Slightly challenging
m11-60,y,Somewhat enthusiastic,Trusted a tremendous amount,Somewhat positive,Quite supportive,Quite respectful,Quite optimistic,Sometimes,Quite supportive,Quite positive,Quite positive,Quite important,Extremely positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Slightly clearly,Some input,Somewhat friendly,Frequently,Somewhat caring,Slightly supportive,Trust a little bit,Slightly respectful,Extremely challenging
m11-62,y,Not at all enthusiastic,Trusted quite a bit,Quite positive,Slightly supportive,Somewhat respectful,Extremely optimistic,Sometimes,Quite supportive,Quite positive,Quite positive,Somewhat important,Slightly positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Slightly clearly,A little bit of input,Somewhat friendly,Sometimes,Slightly caring,Somewhat supportive,Trust a little bit,Slightly respectful,Extremely challenging
m11-63,y,Slightly enthusiastic,Trusted a little bit,Slightly positive,Somewhat supportive,Slightly respectful,Somewhat optimistic,Once in a while,Slightly supportive,Not at all positive,Not at all positive,Somewhat important,Quite positive,Quite effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Not at all friendly,Almost all the time,Slightly caring,Not at all supportive,Do not trust at all,Slightly respectful,Somewhat challenging
m11-64,y,Quite enthusiastic,Trusted a little bit,Quite positive,Quite supportive,Extremely respectful,Somewhat optimistic,Frequently,Quite supportive,Extremely positive,Slightly positive,Somewhat important,Slightly positive,Not at all effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Slightly clearly,Some input,Quite friendly,Almost never,Somewhat caring,Quite supportive,Trust a tremendous amount,Quite respectful,Slightly challenging
m11-67,y,Somewhat enthusiastic,Trusted quite a bit,Extremely positive,Somewhat supportive,Extremely respectful,Somewhat optimistic,Once in a while,Slightly supportive,Not at all positive,Somewhat positive,Somewhat important,Slightly positive,Slightly effectively,Not knowledgeable at all,Somewhat responsive,Quite effective,Quite clearly,A tremendous amount of input,Slightly friendly,Almost all the time,Slightly caring,Somewhat supportive,Trust some,Somewhat respectful,Slightly challenging
m11-68,y,Extremely enthusiastic,Trusted a tremendous amount,Extremely positive,Extremely supportive,Quite respectful,Quite optimistic,Almost all the time,Extremely supportive,Extremely positive,Somewhat positive,Quite important,Extremely positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Extremely friendly,Frequently,Extremely caring,Somewhat supportive,Trust some,Quite respectful,Not at all challenging
m11-70,y,Extremely enthusiastic,Trusted a little bit,Extremely positive,Extremely supportive,Quite respectful,Extremely optimistic,Almost all the time,Quite supportive,Quite positive,Slightly positive,Somewhat important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Slightly effective,Somewhat clearly,Some input,Somewhat friendly,Almost all the time,Slightly caring,Slightly supportive,Trust a little bit,Slightly respectful,Extremely challenging
m11-71,y,Extremely enthusiastic,Trusted a little bit,Quite positive,Quite supportive,Quite respectful,Extremely optimistic,Sometimes,Somewhat supportive,Somewhat positive,Somewhat positive,Somewhat important,Slightly positive,Not at all effectively,Not knowledgeable at all,Slightly responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Sometimes,Quite caring,Extremely supportive,Trust some,Somewhat respectful,Somewhat challenging
m11-73,y,Slightly enthusiastic,Trusted a little bit,Quite positive,Not at all supportive,Extremely respectful,Somewhat optimistic,Sometimes,Slightly supportive,Somewhat positive,Slightly positive,Somewhat important,Somewhat positive,Quite effectively,Quite knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,Quite a bit of input,Slightly friendly,Almost all the time,Slightly caring,Slightly supportive,Trust some,Quite respectful,Somewhat challenging
m11-74,y,Quite enthusiastic,Not at all trusted,Not at all positive,Quite supportive,Not at all respectful,Slightly optimistic,Sometimes,Somewhat supportive,Slightly positive,Somewhat positive,Somewhat important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Slightly effective,Somewhat clearly,Some input,Quite friendly,Almost all the time,Somewhat caring,Slightly supportive,Trust a little bit,Somewhat respectful,Slightly challenging
m11-75,y,Extremely enthusiastic,Trusted quite a bit,Extremely positive,Extremely supportive,Somewhat respectful,Somewhat optimistic,Frequently,Somewhat supportive,Slightly positive,Somewhat positive,Slightly important,Not at all positive,Slightly effectively,Not knowledgeable at all,Somewhat responsive,Slightly effective,Slightly clearly,A little bit of input,Extremely friendly,Sometimes,Extremely caring,Somewhat supportive,Trust some,Slightly respectful,Somewhat challenging
m11-76,y,Quite enthusiastic,Not at all trusted,Slightly positive,Somewhat supportive,Not at all respectful,Slightly optimistic,Frequently,Not at all supportive,Somewhat positive,Somewhat positive,Quite important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Quite friendly,Almost all the time,Extremely caring,Extremely supportive,Trust some,Somewhat respectful,Somewhat challenging
m11-77,y,Extremely enthusiastic,Trusted a little bit,Not at all positive,Somewhat supportive,Slightly respectful,Slightly optimistic,Frequently,Somewhat supportive,Slightly positive,Slightly positive,Not important at all,Somewhat positive,Quite effectively,Quite knowledgeable,Quite responsive,Extremely effective,Quite clearly,A tremendous amount of input,Extremely friendly,Almost never,Somewhat caring,Slightly supportive,Do not trust at all,Somewhat respectful,Slightly challenging
m11-82,y,Extremely enthusiastic,Not at all trusted,Slightly positive,Extremely supportive,Somewhat respectful,Not at all optimistic,Almost all the time,Slightly supportive,Slightly positive,Slightly positive,Not important at all,Not at all positive,Slightly effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,A little bit of input,Extremely friendly,Sometimes,Extremely caring,Extremely supportive,Trust quite a bit,Quite respectful,Somewhat challenging
m11-83,y,Somewhat enthusiastic,Trusted a tremendous amount,Extremely positive,Somewhat supportive,Somewhat respectful,Quite optimistic,Frequently,Quite supportive,Extremely positive,Somewhat positive,Slightly important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Not at all effective,Not at all clearly,Some input,Extremely friendly,Frequently,Somewhat caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Slightly challenging
m11-84,y,Not at all enthusiastic,Trusted a little bit,Not at all positive,Somewhat supportive,Not at all respectful,Not at all optimistic,Frequently,Not at all supportive,Slightly positive,Slightly positive,Slightly important,Slightly positive,Not at all effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,Almost no input,Extremely friendly,Once in a while,Extremely caring,Quite supportive,Trust some,Slightly respectful,Somewhat challenging
m11-86,y,Not at all enthusiastic,Trusted a little bit,Not at all positive,Slightly supportive,Slightly respectful,Slightly optimistic,Sometimes,Not at all supportive,Slightly positive,Not at all positive,Not important at all,Somewhat positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Not at all effective,Not at all clearly,Some input,Slightly friendly,Almost never,Not at all caring,Not at all supportive,Do not trust at all,Somewhat respectful,Slightly challenging
m11-87,y,Not at all enthusiastic,Trusted a little bit,Not at all positive,Slightly supportive,Not at all respectful,Slightly optimistic,Sometimes,Not at all supportive,Somewhat positive,Slightly positive,Somewhat important,Slightly positive,Somewhat effectively,Somewhat knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,Quite a bit of input,Slightly friendly,Almost all the time,Somewhat caring,Quite supportive,Trust quite a bit,Extremely respectful,Slightly challenging
m11-90,y,Somewhat enthusiastic,Trusted somewhat,Somewhat positive,Slightly supportive,Slightly respectful,Slightly optimistic,Sometimes,Somewhat supportive,Quite positive,Quite positive,Extremely important,Quite positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Almost all the time,Quite caring,Quite supportive,Trust quite a bit,Extremely respectful,Not at all challenging
m11-93,y,Somewhat enthusiastic,Trusted a tremendous amount,Somewhat positive,Somewhat supportive,Quite respectful,Slightly optimistic,Once in a while,Somewhat supportive,Slightly positive,Somewhat positive,Slightly important,Not at all positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Not at all effective,Not at all clearly,A little bit of input,Not at all friendly,Almost all the time,Somewhat caring,Somewhat supportive,Trust some,Quite respectful,Somewhat challenging
m11-94,y,Extremely enthusiastic,Trusted somewhat,Somewhat positive,Quite supportive,Quite respectful,Quite optimistic,Sometimes,Somewhat supportive,Slightly positive,Quite positive,Extremely important,Quite positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Somewhat clearly,Some input,Somewhat friendly,Frequently,Quite caring,Extremely supportive,Trust some,Quite respectful,Slightly challenging
m11-95,y,Slightly enthusiastic,Not at all trusted,Slightly positive,Not at all supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Slightly supportive,Not at all positive,Somewhat positive,Somewhat important,Slightly positive,Slightly effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Quite clearly,Quite a bit of input,Somewhat friendly,Almost all the time,Somewhat caring,Slightly supportive,Trust some,Somewhat respectful,Quite challenging
m11-96,y,Slightly enthusiastic,Not at all trusted,Quite positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Frequently,Somewhat supportive,Quite positive,Slightly positive,Slightly important,Slightly positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,Some input,Quite friendly,Sometimes,Somewhat caring,Quite supportive,Trust quite a bit,Extremely respectful,Slightly challenging
m11-97,y,Somewhat enthusiastic,Trusted somewhat,Extremely positive,Slightly supportive,Extremely respectful,Quite optimistic,Almost never,Somewhat supportive,Slightly positive,Quite positive,Quite important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Extremely effective,Extremely clearly,A tremendous amount of input,Slightly friendly,Sometimes,Slightly caring,Not at all supportive,Trust some,Slightly respectful,Quite challenging
m11-98,y,Quite enthusiastic,Trusted quite a bit,Slightly positive,Quite supportive,Slightly respectful,Not at all optimistic,Sometimes,Slightly supportive,Somewhat positive,Somewhat positive,Quite important,Extremely positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Somewhat clearly,A little bit of input,Slightly friendly,Once in a while,Somewhat caring,Slightly supportive,Do not trust at all,Slightly respectful,Extremely challenging
m11-99,y,Somewhat enthusiastic,Trusted quite a bit,Slightly positive,Quite supportive,Somewhat respectful,Slightly optimistic,Frequently,Somewhat supportive,Somewhat positive,Extremely positive,Quite important,Somewhat positive,Quite effectively,Extremely knowledgeable,Quite responsive,Quite effective,Extremely clearly,Quite a bit of input,Extremely friendly,Frequently,Somewhat caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Not at all challenging
m11-101,y,Slightly enthusiastic,Trusted somewhat,Quite positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Once in a while,Somewhat supportive,Slightly positive,Slightly positive,Slightly important,Slightly positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Slightly clearly,A little bit of input,Slightly friendly,Almost all the time,Slightly caring,Not at all supportive,Trust a little bit,Not at all respectful,Somewhat challenging
m11-103,y,Quite enthusiastic,Trusted quite a bit,Extremely positive,Quite supportive,Quite respectful,Quite optimistic,Almost all the time,Quite supportive,Extremely positive,Extremely positive,Extremely important,Extremely positive,Extremely effectively,Extremely knowledgeable,Quite responsive,Extremely effective,Somewhat clearly,Some input,Somewhat friendly,Almost all the time,Somewhat caring,Somewhat supportive,Trust a little bit,Not at all respectful,Extremely challenging
m11-105,y,Quite enthusiastic,Trusted quite a bit,Quite positive,Quite supportive,Extremely respectful,Quite optimistic,Frequently,Quite supportive,Quite positive,Extremely positive,Quite important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Somewhat clearly,Some input,Somewhat friendly,Almost all the time,Slightly caring,Not at all supportive,Do not trust at all,Slightly respectful,Quite challenging
m11-107,y,Extremely enthusiastic,Trusted somewhat,Not at all positive,Extremely supportive,Somewhat respectful,Not at all optimistic,Frequently,Not at all supportive,Slightly positive,Slightly positive,Somewhat important,Slightly positive,Somewhat effectively,Somewhat knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,Some input,Quite friendly,Almost never,Extremely caring,Extremely supportive,Trust quite a bit,Quite respectful,Slightly challenging
m11-110,y,Slightly enthusiastic,Trusted somewhat,Somewhat positive,Slightly supportive,Quite respectful,Somewhat optimistic,Once in a while,Quite supportive,Quite positive,Somewhat positive,Somewhat important,Somewhat positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Slightly friendly,Almost all the time,Somewhat caring,Slightly supportive,Do not trust at all,Not at all respectful,Somewhat challenging
m11-111,y,Slightly enthusiastic,Trusted quite a bit,Not at all positive,Not at all supportive,Somewhat respectful,Not at all optimistic,Once in a while,Slightly supportive,Not at all positive,Extremely positive,Quite important,Quite positive,Extremely effectively,Extremely knowledgeable,Quite responsive,Somewhat effective,Slightly clearly,Almost no input,Somewhat friendly,Once in a while,Slightly caring,Slightly supportive,Trust some,Somewhat respectful,Quite challenging
m11-112,y,Slightly enthusiastic,Not at all trusted,Extremely positive,Not at all supportive,Extremely respectful,Extremely optimistic,Sometimes,Somewhat supportive,Quite positive,Slightly positive,Not important at all,Not at all positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Extremely effective,Extremely clearly,Quite a bit of input,Somewhat friendly,Sometimes,Slightly caring,Not at all supportive,Trust some,Slightly respectful,Quite challenging
m11-113,y,Slightly enthusiastic,Trusted a little bit,Somewhat positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Sometimes,Quite supportive,Somewhat positive,Not at all positive,Somewhat important,Slightly positive,Slightly effectively,Slightly knowledgeable,Not at all responsive,Slightly effective,Somewhat clearly,A little bit of input,Quite friendly,Frequently,Extremely caring,Quite supportive,Trust some,Somewhat respectful,Quite challenging
m11-114,y,Not at all enthusiastic,Not at all trusted,Slightly positive,Slightly supportive,Not at all respectful,Slightly optimistic,Once in a while,Not at all supportive,Somewhat positive,Not at all positive,Slightly important,Somewhat positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Almost never,Somewhat caring,Slightly supportive,Trust a little bit,Slightly respectful,Quite challenging
m11-115,y,Extremely enthusiastic,Trusted somewhat,Extremely positive,Quite supportive,Extremely respectful,Quite optimistic,Frequently,Somewhat supportive,Quite positive,Quite positive,Somewhat important,Somewhat positive,Quite effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Almost never,Somewhat caring,Quite supportive,Trust some,Quite respectful,Somewhat challenging
m11-117,y,Quite enthusiastic,Not at all trusted,Somewhat positive,Quite supportive,Slightly respectful,Somewhat optimistic,Almost all the time,Quite supportive,Extremely positive,Slightly positive,Not important at all,Not at all positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,Almost no input,Extremely friendly,Frequently,Quite caring,Quite supportive,Trust some,Quite respectful,Slightly challenging
