"id","answered","enthusiastic_students","staff_trusted","positive_colleagues","supportive_students","respectful_staff_students","optimistic_improvement","students_help_students","colleagues_support_initiatives","positive_environment","positive_leaders","leaders_important_staff_satisfied","leaders_positive_influence","leaders_communicate_effective","leaders_knowledge","leaders_responsive","leaders_effective_rules","leaders_clear_goals","staff_input","friendly_families","meet_families","caring_families","supportive_families","trust_parents","respectful_parents","challenging_families"
m10-46,y,Slightly enthusiastic,Trusted somewhat,Quite positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Quite positive,Slightly positive,Slightly important,Not at all positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Not at all effective,Somewhat clearly,A little bit of input,Not at all friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust a little bit,Not at all respectful,Somewhat challenging
m10-50,y,Quite enthusiastic,Trusted a tremendous amount,Quite positive,Somewhat supportive,Extremely respectful,Quite optimistic,Once in a while,Somewhat supportive,Slightly positive,Extremely positive,Extremely important,Quite positive,Quite effectively,Quite knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Some input,Somewhat friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust some,Slightly respectful,Quite challenging
m10-51,y,Somewhat enthusiastic,Trusted a little bit,Slightly positive,Slightly supportive,Slightly respectful,Slightly optimistic,Sometimes,Not at all supportive,Slightly positive,Slightly positive,Not important at all,Somewhat positive,Quite effectively,Quite knowledgeable,Extremely responsive,Somewhat effective,Quite clearly,Some input,Quite friendly,Once in a while,Somewhat caring,Slightly supportive,Trust some,Slightly respectful,Somewhat challenging
m10-53,y,Extremely enthusiastic,Trusted quite a bit,Not at all positive,Quite supportive,Somewhat respectful,Not at all optimistic,Frequently,Not at all supportive,Not at all positive,Quite positive,Extremely important,Quite positive,Extremely effectively,Quite knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,A little bit of input,Extremely friendly,Almost all the time,Quite caring,Quite supportive,Trust some,Somewhat respectful,Quite challenging
m10-54,y,Slightly enthusiastic,Trusted a little bit,Extremely positive,Not at all supportive,Quite respectful,Extremely optimistic,Once in a while,Quite supportive,Quite positive,Slightly positive,Slightly important,Not at all positive,Slightly effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,A little bit of input,Somewhat friendly,Sometimes,Quite caring,Somewhat supportive,Trust some,Somewhat respectful,Quite challenging
m10-55,y,Quite enthusiastic,Trusted a tremendous amount,Not at all positive,Extremely supportive,Not at all respectful,Slightly optimistic,Almost all the time,Slightly supportive,Somewhat positive,Somewhat positive,Quite important,Quite positive,Extremely effectively,Extremely knowledgeable,Extremely responsive,Extremely effective,Quite clearly,Quite a bit of input,Quite friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust a little bit,Not at all respectful,Somewhat challenging
m10-61,y,Somewhat enthusiastic,Trusted a little bit,Extremely positive,Somewhat supportive,Quite respectful,Quite optimistic,Sometimes,Quite supportive,Somewhat positive,Somewhat positive,Somewhat important,Slightly positive,Not at all effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,Some input,Quite friendly,Frequently,Quite caring,Quite supportive,Trust some,Quite respectful,Somewhat challenging
m10-63,y,Somewhat enthusiastic,Trusted somewhat,Slightly positive,Somewhat supportive,Somewhat respectful,Slightly optimistic,Frequently,Not at all supportive,Somewhat positive,Slightly positive,Slightly important,Somewhat positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Slightly effective,Not at all clearly,A little bit of input,Somewhat friendly,Almost all the time,Quite caring,Extremely supportive,Trust some,Quite respectful,Slightly challenging
m10-65,y,Not at all enthusiastic,Trusted a tremendous amount,Slightly positive,Slightly supportive,Slightly respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Slightly positive,Quite positive,Quite important,Somewhat positive,Slightly effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Slightly clearly,Almost no input,Quite friendly,Frequently,Quite caring,Somewhat supportive,Trust some,Slightly respectful,Quite challenging
m10-67,y,Somewhat enthusiastic,Not at all trusted,Not at all positive,Quite supportive,Somewhat respectful,Slightly optimistic,Almost all the time,Not at all supportive,Slightly positive,Somewhat positive,Quite important,Quite positive,Quite effectively,Extremely knowledgeable,Quite responsive,Extremely effective,Extremely clearly,A tremendous amount of input,Quite friendly,Sometimes,Extremely caring,Somewhat supportive,Trust some,Quite respectful,Somewhat challenging
m10-68,y,Somewhat enthusiastic,Trusted a little bit,Quite positive,Somewhat supportive,Quite respectful,Extremely optimistic,Once in a while,Quite supportive,Extremely positive,Slightly positive,Not important at all,Slightly positive,Slightly effectively,Somewhat knowledgeable,Quite responsive,Extremely effective,Somewhat clearly,Quite a bit of input,Slightly friendly,Almost all the time,Slightly caring,Not at all supportive,Do not trust at all,Slightly respectful,Quite challenging
m10-69,y,Not at all enthusiastic,Not at all trusted,Not at all positive,Slightly supportive,Not at all respectful,Not at all optimistic,Sometimes,Somewhat supportive,Somewhat positive,Slightly positive,Not important at all,Not at all positive,Not at all effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Sometimes,Quite caring,Quite supportive,Trust some,Somewhat respectful,Somewhat challenging
m10-71,y,Not at all enthusiastic,Trusted somewhat,Extremely positive,Not at all supportive,Quite respectful,Quite optimistic,Once in a while,Somewhat supportive,Quite positive,Somewhat positive,Quite important,Extremely positive,Extremely effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,A little bit of input,Somewhat friendly,Almost all the time,Quite caring,Quite supportive,Trust quite a bit,Quite respectful,Not at all challenging
m10-72,y,Not at all enthusiastic,Trusted somewhat,Not at all positive,Slightly supportive,Not at all respectful,Somewhat optimistic,Almost never,Slightly supportive,Somewhat positive,Slightly positive,Slightly important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Not at all responsive,Somewhat effective,Quite clearly,Quite a bit of input,Somewhat friendly,Once in a while,Slightly caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Slightly challenging
m10-73,y,Not at all enthusiastic,Trusted a tremendous amount,Somewhat positive,Not at all supportive,Quite respectful,Somewhat optimistic,Once in a while,Slightly supportive,Slightly positive,Quite positive,Quite important,Extremely positive,Somewhat effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Quite a bit of input,Not at all friendly,Frequently,Not at all caring,Somewhat supportive,Trust a little bit,Slightly respectful,Extremely challenging
m10-75,y,Slightly enthusiastic,Trusted quite a bit,Somewhat positive,Somewhat supportive,Somewhat respectful,Quite optimistic,Sometimes,Somewhat supportive,Quite positive,Quite positive,Quite important,Quite positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,A little bit of input,Somewhat friendly,Frequently,Quite caring,Quite supportive,Trust some,Somewhat respectful,Somewhat challenging
m10-76,y,Somewhat enthusiastic,Trusted a tremendous amount,Quite positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Frequently,Slightly supportive,Slightly positive,Quite positive,Quite important,Extremely positive,Extremely effectively,Extremely knowledgeable,Quite responsive,Extremely effective,Extremely clearly,Some input,Somewhat friendly,Almost never,Quite caring,Extremely supportive,Trust quite a bit,Quite respectful,Somewhat challenging
m10-78,y,Not at all enthusiastic,Trusted a little bit,Slightly positive,Slightly supportive,Not at all respectful,Slightly optimistic,Once in a while,Slightly supportive,Somewhat positive,Somewhat positive,Quite important,Quite positive,Quite effectively,Extremely knowledgeable,Extremely responsive,Somewhat effective,Somewhat clearly,Some input,Somewhat friendly,Frequently,Quite caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Quite challenging
m10-79,y,Somewhat enthusiastic,Trusted quite a bit,Not at all positive,Quite supportive,Slightly respectful,Not at all optimistic,Sometimes,Not at all supportive,Slightly positive,Extremely positive,Extremely important,Somewhat positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,Almost no input,Quite friendly,Frequently,Extremely caring,Extremely supportive,Trust a tremendous amount,Extremely respectful,Somewhat challenging
m10-80,y,Somewhat enthusiastic,Not at all trusted,Extremely positive,Somewhat supportive,Quite respectful,Extremely optimistic,Sometimes,Somewhat supportive,Quite positive,Slightly positive,Somewhat important,Quite positive,Quite effectively,Extremely knowledgeable,Extremely responsive,Quite effective,Extremely clearly,Some input,Somewhat friendly,Almost never,Slightly caring,Slightly supportive,Trust some,Quite respectful,Not at all challenging
m10-81,y,Extremely enthusiastic,Trusted a tremendous amount,Somewhat positive,Somewhat supportive,Slightly respectful,Somewhat optimistic,Frequently,Somewhat supportive,Somewhat positive,Quite positive,Quite important,Quite positive,Quite effectively,Extremely knowledgeable,Quite responsive,Somewhat effective,Slightly clearly,Almost no input,Extremely friendly,Almost all the time,Extremely caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Not at all challenging
m10-82,y,Extremely enthusiastic,Trusted somewhat,Somewhat positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Frequently,Quite supportive,Quite positive,Slightly positive,Slightly important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Extremely clearly,Some input,Somewhat friendly,Sometimes,Quite caring,Somewhat supportive,Trust a little bit,Not at all respectful,Somewhat challenging
m10-88,y,Slightly enthusiastic,Trusted somewhat,Quite positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Frequently,Extremely supportive,Quite positive,Somewhat positive,Somewhat important,Quite positive,Quite effectively,Quite knowledgeable,Quite responsive,Extremely effective,Somewhat clearly,Some input,Extremely friendly,Almost never,Somewhat caring,Somewhat supportive,Trust some,Somewhat respectful,Somewhat challenging
m10-90,y,Somewhat enthusiastic,Trusted a little bit,Extremely positive,Quite supportive,Extremely respectful,Extremely optimistic,Frequently,Somewhat supportive,Slightly positive,Slightly positive,Not important at all,Somewhat positive,Slightly effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Not at all clearly,A little bit of input,Somewhat friendly,Sometimes,Slightly caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Slightly challenging
m10-91,y,Somewhat enthusiastic,Trusted a tremendous amount,Extremely positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Frequently,Somewhat supportive,Somewhat positive,Quite positive,Quite important,Somewhat positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Extremely effective,Quite clearly,Quite a bit of input,Somewhat friendly,Almost never,Slightly caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Slightly challenging
m10-93,y,Slightly enthusiastic,Trusted somewhat,Somewhat positive,Somewhat supportive,Somewhat respectful,Slightly optimistic,Sometimes,Slightly supportive,Slightly positive,Somewhat positive,Slightly important,Somewhat positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,Some input,Somewhat friendly,Sometimes,Slightly caring,Not at all supportive,Trust some,Slightly respectful,Somewhat challenging
m10-94,y,Not at all enthusiastic,Trusted a little bit,Somewhat positive,Slightly supportive,Slightly respectful,Somewhat optimistic,Sometimes,Quite supportive,Extremely positive,Not at all positive,Slightly important,Slightly positive,Not at all effectively,Not knowledgeable at all,Not at all responsive,Not at all effective,Somewhat clearly,A little bit of input,Somewhat friendly,Sometimes,Quite caring,Somewhat supportive,Trust a little bit,Not at all respectful,Extremely challenging
m10-98,y,Somewhat enthusiastic,Trusted a tremendous amount,Slightly positive,Quite supportive,Slightly respectful,Slightly optimistic,Frequently,Not at all supportive,Not at all positive,Extremely positive,Extremely important,Extremely positive,Quite effectively,Somewhat knowledgeable,Quite responsive,Extremely effective,Extremely clearly,Some input,Extremely friendly,Almost all the time,Quite caring,Extremely supportive,Trust a tremendous amount,Extremely respectful,Not at all challenging
m10-99,y,Slightly enthusiastic,Trusted a tremendous amount,Extremely positive,Slightly supportive,Somewhat respectful,Quite optimistic,Once in a while,Somewhat supportive,Slightly positive,Somewhat positive,Somewhat important,Slightly positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Somewhat effective,Quite clearly,Quite a bit of input,Not at all friendly,Frequently,Not at all caring,Somewhat supportive,Trust some,Quite respectful,Somewhat challenging
m10-100,y,Somewhat enthusiastic,Trusted a little bit,Somewhat positive,Slightly supportive,Quite respectful,Somewhat optimistic,Almost never,Quite supportive,Extremely positive,Somewhat positive,Somewhat important,Slightly positive,Not at all effectively,Somewhat knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,Some input,Somewhat friendly,Almost all the time,Slightly caring,Not at all supportive,Trust a little bit,Not at all respectful,Quite challenging
m10-101,y,Quite enthusiastic,Not at all trusted,Not at all positive,Somewhat supportive,Not at all respectful,Slightly optimistic,Frequently,Not at all supportive,Slightly positive,Not at all positive,Somewhat important,Slightly positive,Not at all effectively,Not knowledgeable at all,Slightly responsive,Slightly effective,Somewhat clearly,Some input,Quite friendly,Once in a while,Quite caring,Extremely supportive,Trust a tremendous amount,Extremely respectful,Not at all challenging
m10-105,y,Extremely enthusiastic,Trusted quite a bit,Extremely positive,Quite supportive,Extremely respectful,Quite optimistic,Almost all the time,Quite supportive,Quite positive,Quite positive,Extremely important,Somewhat positive,Slightly effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Somewhat clearly,Some input,Extremely friendly,Almost never,Somewhat caring,Slightly supportive,Do not trust at all,Slightly respectful,Extremely challenging
m10-106,y,Slightly enthusiastic,Trusted a little bit,Slightly positive,Somewhat supportive,Slightly respectful,Somewhat optimistic,Once in a while,Slightly supportive,Slightly positive,Somewhat positive,Quite important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Slightly friendly,Sometimes,Somewhat caring,Somewhat supportive,Trust a little bit,Slightly respectful,Somewhat challenging
m10-108,y,Not at all enthusiastic,Trusted a little bit,Somewhat positive,Slightly supportive,Quite respectful,Somewhat optimistic,Sometimes,Quite supportive,Extremely positive,Not at all positive,Slightly important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Not at all clearly,Some input,Somewhat friendly,Sometimes,Somewhat caring,Somewhat supportive,Trust a little bit,Not at all respectful,Extremely challenging
m10-109,y,Extremely enthusiastic,Not at all trusted,Extremely positive,Quite supportive,Quite respectful,Extremely optimistic,Almost all the time,Extremely supportive,Extremely positive,Slightly positive,Somewhat important,Slightly positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Quite friendly,Sometimes,Somewhat caring,Somewhat supportive,Trust a little bit,Slightly respectful,Quite challenging
m10-111,y,Not at all enthusiastic,Trusted somewhat,Extremely positive,Not at all supportive,Extremely respectful,Somewhat optimistic,Sometimes,Quite supportive,Somewhat positive,Quite positive,Extremely important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,Some input,Somewhat friendly,Once in a while,Slightly caring,Not at all supportive,Do not trust at all,Somewhat respectful,Quite challenging
