"id","answered","respect_teacher","concerned_teacher","visit_teachers","how_teacher","again_teacher","disrespectful_people","understand_people","energy_school","fights_students","connected_adults","space_school","online_bully","respect_students","fair_rules","school_violence","matter_others","behavior_students","adult_help","belong_school","excited_teachers","unfair_adults","teachers_race","think_race","honest_race","encourage_race","share_race","often_race","adults_race","school_race"
stu-m1-40,y,None of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,Once in a while,Understand somewhat,Slightly negative,Almost always,Somewhat connected,Slightly unpleasant,Quite likely,Some respect,Slightly unfair,Almost always,Do not matter at all,Helps my learning a little bit,Somewhat difficult,Belong a little bit,Sometimes,Slightly unfairly,Frequently,Almost always,Somewhat confident,Sometimes,Somewhat comfortable,Sometimes,Frequently,Slightly well
stu-m1-41,y,None of my teachers,About half of my teachers,Most of my teachers,All of my teachers,All of my teachers,Almost never,Understand quite a bit,Slightly positive,Sometimes,Quite connected,Somewhat pleasant,Not at all likely,A little bit of respect,Somewhat fair,Sometimes,Matter a little bit,Hurts my learning a tremendous amount,Somewhat difficult,Belong somewhat,Sometimes,Quite unfairly,Sometimes,Almost always,Slightly confident,Sometimes,Somewhat comfortable,Once in a while,Once in a while,Somewhat well
stu-m1-46,y,None of my teachers,A few of my teachers,None of my teachers,A few of my teachers,A few of my teachers,Sometimes,Understand quite a bit,Somewhat positive,Sometimes,Somewhat connected,Very pleasant,Somewhat likely,A little bit of respect,Neither unfair or fair,Frequently,Matter somewhat,Hurts my learning a tremendous amount,Slightly difficult,Belong somewhat,Almost never,Not at all unfairly,Once in a while,Almost never,Slightly confident,Sometimes,Somewhat comfortable,Sometimes,Sometimes,Somewhat well
stu-m1-48,y,All of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Most of my teachers,Frequently,Understand a little,Very negative,Almost always,Somewhat connected,Slightly unpleasant,Extremely likely,Some respect,Somewhat unfair,Almost always,Do not matter at all,Hurts my learning a little bit,Somewhat difficult,Do not belong at all,Almost always,Slightly unfairly,Almost always,Almost never,Slightly confident,Almost never,Somewhat comfortable,Almost never,Sometimes,Not at all well
stu-m1-49,y,About half of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Almost always,Do not understand at all,Very negative,Almost always,Not at all connected,Somewhat unpleasant,Somewhat likely,A little bit of respect,Slightly unfair,Frequently,Do not matter at all,Hurts my learning some,Quite difficult,Belong a little bit,Frequently,Extremely unfairly,Almost always,Almost always,Somewhat confident,Almost never,Quite comfortable,Once in a while,Sometimes,Somewhat well
stu-m1-52,y,A few of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Almost always,Do not understand at all,Slightly negative,Almost always,Slightly connected,Slightly unpleasant,Extremely likely,No respect at all,Very unfair,Almost always,Matter a little bit,Hurts my learning some,Quite difficult,Do not belong at all,Once in a while,Quite unfairly,Sometimes,Frequently,Not at all confident,Sometimes,Somewhat comfortable,Sometimes,Once in a while,Somewhat well
stu-m1-55,y,About half of my teachers,A few of my teachers,None of my teachers,About half of my teachers,About half of my teachers,Once in a while,Completely understand,Slightly positive,Sometimes,Somewhat connected,Very pleasant,Somewhat likely,Some respect,Somewhat fair,Almost never,Matter quite a bit,Helps my learning a little bit,Quite difficult,Completely belong,Sometimes,Somewhat unfairly,Frequently,Almost never,Somewhat confident,Almost always,Extremely comfortable,Once in a while,Once in a while,Extremely well
stu-m1-57,y,A few of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,Most of my teachers,Once in a while,Completely understand,Somewhat positive,Sometimes,Somewhat connected,Somewhat pleasant,Not at all likely,Quite a bit of respect,Very fair,Sometimes,Matter a little bit,Helps my learning a tremendous amount,Slightly difficult,Belong somewhat,Sometimes,Somewhat unfairly,Once in a while,Almost always,Somewhat confident,Frequently,Not at all comfortable,Frequently,Sometimes,Somewhat well
stu-m1-61,y,About half of my teachers,Most of my teachers,All of my teachers,All of my teachers,All of my teachers,Sometimes,Understand a little,Very negative,Almost always,Not at all connected,Slightly unpleasant,Extremely likely,A little bit of respect,Somewhat unfair,Almost always,Matter somewhat,Hurts my learning a tremendous amount,Quite difficult,Belong a little bit,Frequently,Extremely unfairly,Frequently,Almost always,Not at all confident,Once in a while,Somewhat comfortable,Once in a while,Sometimes,Not at all well
stu-m1-62,y,About half of my teachers,A few of my teachers,A few of my teachers,None of my teachers,None of my teachers,Almost never,Completely understand,Neither negative or positive,Frequently,Slightly connected,Slightly pleasant,Somewhat likely,No respect at all,Somewhat fair,Almost never,Matter quite a bit,Neither helps nor hurts my learning,Quite difficult,Belong quite a bit,Almost never,Somewhat unfairly,Almost never,Frequently,Somewhat confident,Almost always,Somewhat comfortable,Frequently,Frequently,Quite well
stu-m1-63,y,None of my teachers,A few of my teachers,A few of my teachers,None of my teachers,None of my teachers,Almost always,Understand somewhat,Slightly negative,Sometimes,Slightly connected,Somewhat unpleasant,Somewhat likely,Quite a bit of respect,Slightly unfair,Almost always,Matter somewhat,Helps my learning a little bit,Quite difficult,Belong somewhat,Once in a while,Extremely unfairly,Almost never,Almost always,Extremely confident,Once in a while,Slightly comfortable,Almost always,Once in a while,Slightly well
stu-m1-64,y,About half of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Almost never,Understand quite a bit,Neither negative or positive,Frequently,Slightly connected,Slightly pleasant,Somewhat likely,A little bit of respect,Neither unfair or fair,Once in a while,Matter a tremendous amount,Hurts my learning a tremendous amount,Quite difficult,Belong somewhat,Once in a while,Somewhat unfairly,Sometimes,Sometimes,Somewhat confident,Once in a while,Slightly comfortable,Once in a while,Once in a while,Somewhat well
stu-m1-65,y,A few of my teachers,None of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Frequently,Do not understand at all,Somewhat negative,Sometimes,Somewhat connected,Slightly unpleasant,Quite likely,Some respect,Very unfair,Almost always,Matter somewhat,Hurts my learning a little bit,Slightly difficult,Belong a little bit,Frequently,Slightly unfairly,Frequently,Almost always,Somewhat confident,Almost never,Somewhat comfortable,Once in a while,Almost always,Slightly well
stu-m1-67,y,A few of my teachers,None of my teachers,A few of my teachers,None of my teachers,A few of my teachers,Almost never,Understand quite a bit,Somewhat positive,Once in a while,Extremely connected,Somewhat pleasant,Not at all likely,A tremendous amount of respect,Very fair,Sometimes,Matter a little bit,Helps my learning some,Not at all difficult,Do not belong at all,Sometimes,Not at all unfairly,Once in a while,Sometimes,Extremely confident,Once in a while,Slightly comfortable,Almost always,Almost always,Slightly well
stu-m1-70,y,About half of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Sometimes,Understand quite a bit,Somewhat positive,Sometimes,Quite connected,Somewhat pleasant,Not at all likely,A little bit of respect,Slightly fair,Once in a while,Matter quite a bit,Hurts my learning a little bit,Slightly difficult,Completely belong,Almost always,Not at all unfairly,Frequently,Once in a while,Somewhat confident,Frequently,Quite comfortable,Sometimes,Almost always,Somewhat well
stu-m1-72,y,None of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Frequently,Do not understand at all,Very negative,Almost always,Not at all connected,Slightly unpleasant,Somewhat likely,A little bit of respect,Slightly unfair,Sometimes,Matter somewhat,Hurts my learning a little bit,Extremely difficult,Belong somewhat,Sometimes,Somewhat unfairly,Sometimes,Once in a while,Somewhat confident,Once in a while,Quite comfortable,Once in a while,Frequently,Not at all well
stu-m1-74,y,About half of my teachers,About half of my teachers,Most of my teachers,All of my teachers,All of my teachers,Sometimes,Understand somewhat,Slightly negative,Sometimes,Not at all connected,Very unpleasant,Slightly likely,A little bit of respect,Somewhat unfair,Sometimes,Matter somewhat,Hurts my learning some,Extremely difficult,Belong somewhat,Sometimes,Extremely unfairly,Sometimes,Sometimes,Not at all confident,Once in a while,Somewhat comfortable,Almost never,Almost never,Not at all well
stu-m1-75,y,A few of my teachers,A few of my teachers,None of my teachers,About half of my teachers,About half of my teachers,Frequently,Understand a little,Very negative,Sometimes,Not at all connected,Slightly unpleasant,Quite likely,Some respect,Neither unfair or fair,Once in a while,Matter a tremendous amount,Hurts my learning a little bit,Extremely difficult,Completely belong,Once in a while,Somewhat unfairly,Almost never,Almost always,Somewhat confident,Frequently,Not at all comfortable,Frequently,Once in a while,Quite well
stu-m1-78,y,About half of my teachers,About half of my teachers,A few of my teachers,None of my teachers,None of my teachers,Once in a while,Understand somewhat,Slightly positive,Once in a while,Somewhat connected,Somewhat pleasant,Quite likely,A tremendous amount of respect,Somewhat fair,Sometimes,Matter somewhat,Helps my learning some,Quite difficult,Belong a little bit,Once in a while,Somewhat unfairly,Almost never,Almost always,Extremely confident,Sometimes,Slightly comfortable,Sometimes,Frequently,Somewhat well
stu-m1-79,y,None of my teachers,A few of my teachers,A few of my teachers,None of my teachers,About half of my teachers,Once in a while,Completely understand,Slightly positive,Sometimes,Somewhat connected,Very pleasant,Not at all likely,A little bit of respect,Neither unfair or fair,Frequently,Do not matter at all,Hurts my learning a tremendous amount,Somewhat difficult,Do not belong at all,Sometimes,Slightly unfairly,Sometimes,Frequently,Not at all confident,Almost never,Quite comfortable,Once in a while,Sometimes,Slightly well
stu-m1-81,y,Most of my teachers,All of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Almost never,Completely understand,Very positive,Almost never,Quite connected,Very pleasant,Slightly likely,Some respect,Somewhat fair,Sometimes,Matter a little bit,Neither helps nor hurts my learning,Not at all difficult,Belong somewhat,Sometimes,Slightly unfairly,Frequently,Frequently,Somewhat confident,Sometimes,Quite comfortable,Frequently,Almost always,Quite well
stu-m1-82,y,A few of my teachers,None of my teachers,None of my teachers,None of my teachers,None of my teachers,Frequently,Understand a little,Neither negative or positive,Sometimes,Somewhat connected,Slightly pleasant,Somewhat likely,Some respect,Neither unfair or fair,Sometimes,Matter a little bit,Helps my learning a little bit,Somewhat difficult,Belong a little bit,Once in a while,Slightly unfairly,Almost never,Sometimes,Quite confident,Once in a while,Somewhat comfortable,Frequently,Sometimes,Not at all well
stu-m1-83,y,Most of my teachers,About half of my teachers,Most of my teachers,All of my teachers,All of my teachers,Frequently,Understand a little,Very negative,Sometimes,Slightly connected,Very unpleasant,Extremely likely,Some respect,Somewhat unfair,Almost always,Matter somewhat,Neither helps nor hurts my learning,Extremely difficult,Belong a little bit,Frequently,Quite unfairly,Almost always,Almost never,Quite confident,Almost never,Extremely comfortable,Almost always,Once in a while,Not at all well
stu-m1-84,y,A few of my teachers,None of my teachers,None of my teachers,A few of my teachers,None of my teachers,Almost never,Understand quite a bit,Somewhat positive,Sometimes,Somewhat connected,Somewhat pleasant,Not at all likely,Some respect,Somewhat fair,Sometimes,Matter somewhat,Hurts my learning a little bit,Quite difficult,Belong quite a bit,Once in a while,Quite unfairly,Sometimes,Once in a while,Not at all confident,Frequently,Quite comfortable,Once in a while,Once in a while,Quite well
stu-m1-86,y,A few of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,None of my teachers,Almost never,Understand quite a bit,Slightly positive,Once in a while,Quite connected,Slightly pleasant,Somewhat likely,Quite a bit of respect,Somewhat fair,Almost never,Matter a tremendous amount,Helps my learning some,Slightly difficult,Belong quite a bit,Almost never,Not at all unfairly,Once in a while,Once in a while,Quite confident,Frequently,Somewhat comfortable,Almost always,Almost always,Quite well
stu-m1-88,y,A few of my teachers,About half of my teachers,Most of my teachers,All of my teachers,About half of my teachers,Almost never,Understand quite a bit,Neither negative or positive,Once in a while,Somewhat connected,Neither pleasant or unpleasant,Slightly likely,Quite a bit of respect,Slightly unfair,Sometimes,Matter quite a bit,Helps my learning a tremendous amount,Slightly difficult,Completely belong,Frequently,Not at all unfairly,Sometimes,Sometimes,Extremely confident,Sometimes,Quite comfortable,Frequently,Almost always,Quite well
stu-m1-90,y,About half of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,Most of my teachers,Once in a while,Understand quite a bit,Slightly positive,Once in a while,Extremely connected,Very pleasant,Somewhat likely,Some respect,Slightly fair,Almost never,Matter quite a bit,Hurts my learning a little bit,Somewhat difficult,Belong quite a bit,Frequently,Quite unfairly,Frequently,Almost never,Somewhat confident,Frequently,Somewhat comfortable,Sometimes,Sometimes,Quite well
stu-m1-94,y,About half of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Sometimes,Understand a little,Neither negative or positive,Sometimes,Somewhat connected,Slightly pleasant,Somewhat likely,Quite a bit of respect,Somewhat fair,Almost never,Matter a tremendous amount,Helps my learning a tremendous amount,Slightly difficult,Completely belong,Frequently,Not at all unfairly,Frequently,Almost always,Extremely confident,Frequently,Somewhat comfortable,Sometimes,Almost always,Quite well
stu-m1-95,y,Most of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,Almost always,Understand somewhat,Neither negative or positive,Frequently,Somewhat connected,Neither pleasant or unpleasant,Quite likely,Some respect,Neither unfair or fair,Frequently,Do not matter at all,Hurts my learning a little bit,Quite difficult,Do not belong at all,Frequently,Quite unfairly,Sometimes,Almost never,Not at all confident,Almost never,Slightly comfortable,Sometimes,Sometimes,Slightly well
stu-m1-97,y,None of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Once in a while,Understand somewhat,Slightly positive,Once in a while,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,Some respect,Neither unfair or fair,Once in a while,Matter a tremendous amount,Hurts my learning a little bit,Somewhat difficult,Belong quite a bit,Sometimes,Quite unfairly,Once in a while,Sometimes,Not at all confident,Sometimes,Slightly comfortable,Almost never,Sometimes,Slightly well
stu-m1-98,y,All of my teachers,All of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Almost always,Do not understand at all,Slightly negative,Almost always,Not at all connected,Somewhat unpleasant,Quite likely,No respect at all,Very unfair,Sometimes,Matter quite a bit,Hurts my learning some,Quite difficult,Belong somewhat,Once in a while,Somewhat unfairly,Once in a while,Once in a while,Not at all confident,Once in a while,Somewhat comfortable,Once in a while,Once in a while,Not at all well
stu-m1-101,y,None of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,Almost never,Understand quite a bit,Neither negative or positive,Frequently,Slightly connected,Slightly pleasant,Not at all likely,Some respect,Slightly fair,Once in a while,Matter a tremendous amount,Neither helps nor hurts my learning,Quite difficult,Belong quite a bit,Once in a while,Quite unfairly,Sometimes,Almost never,Slightly confident,Frequently,Somewhat comfortable,Once in a while,Once in a while,Somewhat well
stu-m1-102,y,Most of my teachers,Most of my teachers,All of my teachers,About half of my teachers,About half of my teachers,Sometimes,Understand quite a bit,Slightly positive,Sometimes,Extremely connected,Somewhat pleasant,Somewhat likely,Some respect,Somewhat fair,Sometimes,Matter quite a bit,Helps my learning a little bit,Somewhat difficult,Belong somewhat,Once in a while,Somewhat unfairly,Almost never,Sometimes,Somewhat confident,Sometimes,Not at all comfortable,Once in a while,Sometimes,Quite well
stu-m1-104,y,A few of my teachers,None of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Almost always,Understand a little,Very negative,Frequently,Slightly connected,Slightly unpleasant,Extremely likely,No respect at all,Very unfair,Sometimes,Matter a little bit,Hurts my learning a tremendous amount,Somewhat difficult,Belong somewhat,Sometimes,Slightly unfairly,Frequently,Once in a while,Not at all confident,Sometimes,Quite comfortable,Once in a while,Frequently,Slightly well
stu-m1-107,y,About half of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Frequently,Understand somewhat,Slightly positive,Sometimes,Quite connected,Somewhat pleasant,Somewhat likely,Some respect,Very fair,Once in a while,Matter a tremendous amount,Hurts my learning a little bit,Not at all difficult,Belong quite a bit,Almost never,Slightly unfairly,Once in a while,Once in a while,Not at all confident,Frequently,Somewhat comfortable,Once in a while,Almost always,Quite well
stu-m1-108,y,About half of my teachers,Most of my teachers,All of my teachers,All of my teachers,Most of my teachers,Almost always,Understand a little,Very negative,Almost always,Somewhat connected,Somewhat unpleasant,Extremely likely,No respect at all,Very unfair,Sometimes,Matter quite a bit,Hurts my learning a little bit,Quite difficult,Completely belong,Frequently,Extremely unfairly,Almost always,Frequently,Somewhat confident,Almost always,Somewhat comfortable,Once in a while,Sometimes,Extremely well
stu-m1-110,y,All of my teachers,All of my teachers,All of my teachers,Most of my teachers,All of my teachers,Once in a while,Understand quite a bit,Somewhat positive,Once in a while,Quite connected,Slightly pleasant,Somewhat likely,Some respect,Somewhat fair,Sometimes,Matter quite a bit,Helps my learning a little bit,Somewhat difficult,Belong somewhat,Sometimes,Slightly unfairly,Once in a while,Almost never,Extremely confident,Sometimes,Somewhat comfortable,Frequently,Sometimes,Somewhat well
stu-m1-111,y,About half of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Almost always,Understand somewhat,Slightly negative,Frequently,Somewhat connected,Very unpleasant,Somewhat likely,No respect at all,Somewhat unfair,Sometimes,Matter a little bit,Hurts my learning some,Slightly difficult,Do not belong at all,Frequently,Slightly unfairly,Frequently,Frequently,Slightly confident,Once in a while,Extremely comfortable,Sometimes,Sometimes,Not at all well
stu-m1-112,y,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Frequently,Understand a little,Neither negative or positive,Sometimes,Somewhat connected,Slightly pleasant,Quite likely,Quite a bit of respect,Slightly fair,Almost never,Matter quite a bit,Helps my learning a little bit,Quite difficult,Completely belong,Frequently,Quite unfairly,Frequently,Almost never,Extremely confident,Almost always,Somewhat comfortable,Almost always,Sometimes,Quite well
stu-m1-113,y,None of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Frequently,Do not understand at all,Very negative,Sometimes,Somewhat connected,Somewhat unpleasant,Quite likely,A little bit of respect,Neither unfair or fair,Frequently,Matter somewhat,Hurts my learning some,Slightly difficult,Belong a little bit,Sometimes,Somewhat unfairly,Once in a while,Sometimes,Somewhat confident,Once in a while,Slightly comfortable,Once in a while,Sometimes,Slightly well
