"id","answered","respect_teacher","concerned_teacher","visit_teachers","how_teacher","again_teacher","disrespectful_people","understand_people","energy_school","fights_students","connected_adults","space_school","online_bully","respect_students","fair_rules","school_violence","matter_others","behavior_students","adult_help","belong_school","excited_teachers","unfair_adults","teachers_race","think_race","honest_race","encourage_race","share_race","often_race","adults_race","school_race"
stu-m10-21,y,All of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Almost never,Understand somewhat,Slightly positive,Sometimes,Somewhat connected,Slightly pleasant,Slightly likely,A little bit of respect,Somewhat fair,Once in a while,Matter quite a bit,Hurts my learning a tremendous amount,Slightly difficult,Belong somewhat,Frequently,Somewhat unfairly,Frequently,Almost always,Somewhat confident,Frequently,Extremely comfortable,Once in a while,Sometimes,Somewhat well
stu-m10-24,y,A few of my teachers,None of my teachers,None of my teachers,About half of my teachers,About half of my teachers,Frequently,Do not understand at all,Very negative,Frequently,Slightly connected,Somewhat unpleasant,Somewhat likely,A little bit of respect,Neither unfair or fair,Sometimes,Matter quite a bit,Neither helps nor hurts my learning,Extremely difficult,Belong quite a bit,Once in a while,Somewhat unfairly,Almost never,Almost always,Quite confident,Almost always,Slightly comfortable,Frequently,Sometimes,Quite well
stu-m10-25,y,None of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,Frequently,Do not understand at all,Somewhat negative,Frequently,Somewhat connected,Very unpleasant,Quite likely,Some respect,Very unfair,Frequently,Matter somewhat,Helps my learning a little bit,Somewhat difficult,Belong somewhat,Once in a while,Slightly unfairly,Once in a while,Once in a while,Somewhat confident,Sometimes,Slightly comfortable,Once in a while,Almost always,Somewhat well
stu-m10-26,y,None of my teachers,A few of my teachers,None of my teachers,None of my teachers,A few of my teachers,Almost never,Understand somewhat,Slightly negative,Frequently,Slightly connected,Neither pleasant or unpleasant,Slightly likely,Some respect,Slightly fair,Once in a while,Matter quite a bit,Helps my learning a little bit,Somewhat difficult,Completely belong,Almost never,Somewhat unfairly,Almost never,Almost never,Extremely confident,Sometimes,Somewhat comfortable,Almost always,Frequently,Quite well
stu-m10-27,y,A few of my teachers,None of my teachers,A few of my teachers,None of my teachers,None of my teachers,Once in a while,Understand quite a bit,Very positive,Sometimes,Somewhat connected,Very pleasant,Somewhat likely,Some respect,Slightly fair,Almost never,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong somewhat,Sometimes,Extremely unfairly,Sometimes,Frequently,Slightly confident,Once in a while,Quite comfortable,Once in a while,Once in a while,Somewhat well
stu-m10-29,y,About half of my teachers,About half of my teachers,A few of my teachers,None of my teachers,About half of my teachers,Once in a while,Understand somewhat,Neither negative or positive,Once in a while,Quite connected,Slightly unpleasant,Somewhat likely,A tremendous amount of respect,Neither unfair or fair,Frequently,Do not matter at all,Helps my learning some,Slightly difficult,Belong somewhat,Sometimes,Slightly unfairly,Frequently,Frequently,Somewhat confident,Sometimes,Somewhat comfortable,Once in a while,Frequently,Somewhat well
stu-m10-30,y,About half of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Almost always,Understand somewhat,Neither negative or positive,Frequently,Somewhat connected,Neither pleasant or unpleasant,Quite likely,No respect at all,Slightly fair,Almost never,Matter somewhat,Hurts my learning a tremendous amount,Somewhat difficult,Belong quite a bit,Frequently,Somewhat unfairly,Almost always,Once in a while,Not at all confident,Sometimes,Quite comfortable,Once in a while,Sometimes,Slightly well
stu-m10-31,y,None of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,Frequently,Understand somewhat,Slightly negative,Frequently,Somewhat connected,Neither pleasant or unpleasant,Quite likely,No respect at all,Neither unfair or fair,Sometimes,Matter quite a bit,Hurts my learning a tremendous amount,Quite difficult,Belong somewhat,Once in a while,Somewhat unfairly,Sometimes,Sometimes,Somewhat confident,Frequently,Slightly comfortable,Sometimes,Frequently,Somewhat well
stu-m10-33,y,All of my teachers,All of my teachers,All of my teachers,About half of my teachers,About half of my teachers,Once in a while,Understand quite a bit,Very positive,Almost never,Extremely connected,Slightly pleasant,Slightly likely,Some respect,Somewhat fair,Almost never,Matter quite a bit,Hurts my learning a little bit,Somewhat difficult,Completely belong,Frequently,Quite unfairly,Almost always,Almost always,Somewhat confident,Almost always,Quite comfortable,Once in a while,Almost never,Extremely well
stu-m10-34,y,All of my teachers,All of my teachers,All of my teachers,All of my teachers,Most of my teachers,Almost never,Understand somewhat,Slightly negative,Frequently,Slightly connected,Neither pleasant or unpleasant,Quite likely,Some respect,Neither unfair or fair,Sometimes,Matter somewhat,Helps my learning a little bit,Somewhat difficult,Belong quite a bit,Almost always,Slightly unfairly,Frequently,Sometimes,Extremely confident,Sometimes,Extremely comfortable,Sometimes,Frequently,Somewhat well
stu-m10-39,y,Most of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Almost always,Understand a little,Very negative,Sometimes,Not at all connected,Very unpleasant,Extremely likely,A little bit of respect,Neither unfair or fair,Once in a while,Matter a tremendous amount,Hurts my learning a little bit,Extremely difficult,Belong quite a bit,Sometimes,Somewhat unfairly,Sometimes,Sometimes,Not at all confident,Sometimes,Quite comfortable,Almost never,Once in a while,Quite well
stu-m10-40,y,None of my teachers,A few of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Once in a while,Understand somewhat,Neither negative or positive,Once in a while,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,Some respect,Slightly unfair,Almost always,Matter somewhat,Helps my learning a little bit,Slightly difficult,Belong a little bit,Frequently,Not at all unfairly,Almost always,Almost always,Somewhat confident,Almost never,Quite comfortable,Sometimes,Sometimes,Not at all well
stu-m10-43,y,All of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,Frequently,Understand a little,Somewhat negative,Almost always,Slightly connected,Neither pleasant or unpleasant,Quite likely,A little bit of respect,Slightly unfair,Almost always,Do not matter at all,Hurts my learning a little bit,Somewhat difficult,Belong somewhat,Almost never,Quite unfairly,Once in a while,Once in a while,Slightly confident,Sometimes,Slightly comfortable,Once in a while,Sometimes,Slightly well
stu-m10-46,y,All of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Almost always,Understand somewhat,Slightly negative,Almost always,Slightly connected,Neither pleasant or unpleasant,Somewhat likely,Some respect,Slightly fair,Sometimes,Matter quite a bit,Hurts my learning a little bit,Quite difficult,Belong quite a bit,Frequently,Extremely unfairly,Almost always,Once in a while,Not at all confident,Almost always,Somewhat comfortable,Almost never,Almost never,Quite well
stu-m10-52,y,Most of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Most of my teachers,Frequently,Do not understand at all,Very negative,Almost always,Slightly connected,Somewhat unpleasant,Extremely likely,No respect at all,Somewhat unfair,Almost always,Matter a little bit,Hurts my learning a tremendous amount,Extremely difficult,Do not belong at all,Frequently,Extremely unfairly,Sometimes,Almost never,Slightly confident,Almost never,Quite comfortable,Almost never,Almost never,Somewhat well
stu-m10-56,y,About half of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Almost never,Completely understand,Neither negative or positive,Frequently,Somewhat connected,Slightly unpleasant,Not at all likely,A little bit of respect,Very unfair,Almost always,Do not matter at all,Hurts my learning some,Somewhat difficult,Belong somewhat,Almost never,Somewhat unfairly,Almost never,Frequently,Slightly confident,Frequently,Not at all comfortable,Sometimes,Sometimes,Extremely well
stu-m10-60,y,About half of my teachers,Most of my teachers,All of my teachers,About half of my teachers,About half of my teachers,Frequently,Understand somewhat,Slightly negative,Sometimes,Somewhat connected,Very unpleasant,Slightly likely,Some respect,Neither unfair or fair,Frequently,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong quite a bit,Sometimes,Somewhat unfairly,Once in a while,Almost always,Somewhat confident,Frequently,Not at all comfortable,Once in a while,Frequently,Extremely well
stu-m10-61,y,None of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Sometimes,Understand a little,Slightly negative,Sometimes,Slightly connected,Slightly unpleasant,Extremely likely,Some respect,Somewhat unfair,Sometimes,Matter somewhat,Neither helps nor hurts my learning,Somewhat difficult,Belong a little bit,Frequently,Somewhat unfairly,Almost always,Frequently,Quite confident,Once in a while,Extremely comfortable,Almost always,Frequently,Slightly well
stu-m10-63,y,Most of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Frequently,Do not understand at all,Neither negative or positive,Frequently,Quite connected,Slightly unpleasant,Somewhat likely,Some respect,Somewhat unfair,Almost always,Matter somewhat,Neither helps nor hurts my learning,Somewhat difficult,Belong somewhat,Sometimes,Somewhat unfairly,Once in a while,Almost never,Slightly confident,Once in a while,Not at all comfortable,Almost never,Frequently,Somewhat well
stu-m10-65,y,Most of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Sometimes,Understand somewhat,Neither negative or positive,Sometimes,Somewhat connected,Slightly pleasant,Slightly likely,A little bit of respect,Somewhat fair,Sometimes,Matter somewhat,Hurts my learning a little bit,Slightly difficult,Belong somewhat,Almost always,Not at all unfairly,Frequently,Once in a while,Somewhat confident,Sometimes,Extremely comfortable,Frequently,Sometimes,Quite well
stu-m10-66,y,None of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,None of my teachers,Almost always,Do not understand at all,Very negative,Almost always,Slightly connected,Somewhat unpleasant,Extremely likely,No respect at all,Neither unfair or fair,Sometimes,Matter somewhat,Hurts my learning some,Quite difficult,Belong a little bit,Almost never,Somewhat unfairly,Sometimes,Almost always,Not at all confident,Once in a while,Quite comfortable,Once in a while,Frequently,Slightly well
stu-m10-67,y,A few of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Almost always,Understand somewhat,Neither negative or positive,Sometimes,Slightly connected,Slightly unpleasant,Somewhat likely,A little bit of respect,Slightly unfair,Frequently,Do not matter at all,Hurts my learning some,Extremely difficult,Do not belong at all,Once in a while,Quite unfairly,Sometimes,Almost never,Somewhat confident,Sometimes,Slightly comfortable,Once in a while,Once in a while,Slightly well
stu-m10-68,y,Most of my teachers,All of my teachers,All of my teachers,About half of my teachers,Most of my teachers,Once in a while,Understand quite a bit,Slightly positive,Sometimes,Quite connected,Somewhat pleasant,Somewhat likely,Quite a bit of respect,Neither unfair or fair,Frequently,Matter a little bit,Helps my learning some,Somewhat difficult,Belong a little bit,Sometimes,Quite unfairly,Sometimes,Almost always,Extremely confident,Almost never,Slightly comfortable,Frequently,Sometimes,Not at all well
stu-m10-69,y,None of my teachers,A few of my teachers,None of my teachers,None of my teachers,About half of my teachers,Almost never,Understand somewhat,Slightly positive,Sometimes,Quite connected,Slightly pleasant,Quite likely,A little bit of respect,Somewhat fair,Once in a while,Matter somewhat,Hurts my learning some,Somewhat difficult,Belong a little bit,Sometimes,Quite unfairly,Once in a while,Frequently,Somewhat confident,Once in a while,Somewhat comfortable,Sometimes,Once in a while,Slightly well
stu-m10-70,y,None of my teachers,A few of my teachers,None of my teachers,About half of my teachers,A few of my teachers,Almost always,Understand a little,Very negative,Almost always,Slightly connected,Neither pleasant or unpleasant,Quite likely,A little bit of respect,Slightly unfair,Sometimes,Matter somewhat,Hurts my learning some,Extremely difficult,Belong a little bit,Once in a while,Extremely unfairly,Almost never,Almost never,Not at all confident,Sometimes,Somewhat comfortable,Sometimes,Once in a while,Somewhat well
stu-m10-71,y,About half of my teachers,Most of my teachers,All of my teachers,Most of my teachers,All of my teachers,Once in a while,Understand somewhat,Neither negative or positive,Sometimes,Somewhat connected,Slightly pleasant,Somewhat likely,A little bit of respect,Slightly fair,Once in a while,Matter a tremendous amount,Neither helps nor hurts my learning,Somewhat difficult,Belong somewhat,Sometimes,Slightly unfairly,Sometimes,Frequently,Somewhat confident,Sometimes,Somewhat comfortable,Sometimes,Frequently,Somewhat well
stu-m10-74,y,A few of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Almost never,Completely understand,Somewhat positive,Sometimes,Extremely connected,Neither pleasant or unpleasant,Not at all likely,Quite a bit of respect,Slightly fair,Almost never,Matter quite a bit,Neither helps nor hurts my learning,Not at all difficult,Belong somewhat,Almost always,Somewhat unfairly,Frequently,Sometimes,Slightly confident,Once in a while,Quite comfortable,Once in a while,Once in a while,Somewhat well
stu-m10-76,y,Most of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Once in a while,Completely understand,Neither negative or positive,Once in a while,Quite connected,Slightly pleasant,Somewhat likely,A tremendous amount of respect,Neither unfair or fair,Frequently,Matter a little bit,Helps my learning some,Slightly difficult,Belong a little bit,Almost always,Somewhat unfairly,Almost always,Once in a while,Extremely confident,Once in a while,Quite comfortable,Sometimes,Frequently,Somewhat well
stu-m10-77,y,About half of my teachers,Most of my teachers,Most of my teachers,All of my teachers,All of my teachers,Frequently,Understand a little,Slightly negative,Frequently,Somewhat connected,Very unpleasant,Quite likely,Some respect,Very unfair,Almost always,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong quite a bit,Frequently,Extremely unfairly,Almost always,Once in a while,Somewhat confident,Sometimes,Somewhat comfortable,Frequently,Almost never,Slightly well
stu-m10-80,y,None of my teachers,A few of my teachers,None of my teachers,About half of my teachers,A few of my teachers,Almost never,Completely understand,Slightly positive,Sometimes,Extremely connected,Neither pleasant or unpleasant,Not at all likely,Quite a bit of respect,Neither unfair or fair,Frequently,Matter somewhat,Helps my learning some,Not at all difficult,Belong quite a bit,Once in a while,Somewhat unfairly,Almost never,Almost always,Somewhat confident,Sometimes,Not at all comfortable,Once in a while,Sometimes,Somewhat well
stu-m10-81,y,None of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Frequently,Understand a little,Somewhat negative,Almost always,Slightly connected,Very unpleasant,Quite likely,A little bit of respect,Slightly unfair,Sometimes,Matter quite a bit,Hurts my learning a tremendous amount,Extremely difficult,Belong somewhat,Sometimes,Extremely unfairly,Once in a while,Once in a while,Not at all confident,Frequently,Slightly comfortable,Almost never,Almost never,Extremely well
stu-m10-82,y,None of my teachers,None of my teachers,None of my teachers,About half of my teachers,A few of my teachers,Once in a while,Completely understand,Neither negative or positive,Frequently,Slightly connected,Slightly unpleasant,Somewhat likely,Some respect,Neither unfair or fair,Sometimes,Matter quite a bit,Helps my learning a little bit,Somewhat difficult,Completely belong,Almost never,Slightly unfairly,Sometimes,Almost never,Quite confident,Frequently,Quite comfortable,Sometimes,Sometimes,Somewhat well
stu-m10-83,y,A few of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Almost never,Understand somewhat,Slightly positive,Once in a while,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,Quite a bit of respect,Slightly fair,Sometimes,Matter somewhat,Helps my learning a little bit,Somewhat difficult,Belong somewhat,Sometimes,Somewhat unfairly,Frequently,Once in a while,Extremely confident,Once in a while,Somewhat comfortable,Sometimes,Once in a while,Not at all well
stu-m10-84,y,About half of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Sometimes,Understand a little,Very negative,Almost always,Not at all connected,Somewhat unpleasant,Somewhat likely,Some respect,Somewhat unfair,Sometimes,Matter quite a bit,Neither helps nor hurts my learning,Somewhat difficult,Belong quite a bit,Frequently,Quite unfairly,Almost always,Once in a while,Slightly confident,Sometimes,Extremely comfortable,Once in a while,Almost never,Slightly well
stu-m10-85,y,A few of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,None of my teachers,Almost always,Understand somewhat,Slightly negative,Almost always,Not at all connected,Very unpleasant,Somewhat likely,Some respect,Somewhat unfair,Sometimes,Matter somewhat,Neither helps nor hurts my learning,Extremely difficult,Belong a little bit,Sometimes,Quite unfairly,Sometimes,Almost always,Somewhat confident,Almost never,Quite comfortable,Once in a while,Once in a while,Not at all well
stu-m10-86,y,None of my teachers,A few of my teachers,None of my teachers,None of my teachers,None of my teachers,Almost always,Do not understand at all,Somewhat negative,Frequently,Somewhat connected,Very unpleasant,Quite likely,A little bit of respect,Somewhat unfair,Sometimes,Matter a little bit,Neither helps nor hurts my learning,Slightly difficult,Do not belong at all,Almost never,Somewhat unfairly,Once in a while,Sometimes,Slightly confident,Once in a while,Not at all comfortable,Sometimes,Once in a while,Slightly well
stu-m10-87,y,About half of my teachers,About half of my teachers,A few of my teachers,None of my teachers,None of my teachers,Sometimes,Understand a little,Slightly negative,Almost always,Slightly connected,Somewhat unpleasant,Extremely likely,Some respect,Somewhat unfair,Frequently,Matter a little bit,Helps my learning a little bit,Extremely difficult,Belong somewhat,Sometimes,Extremely unfairly,Once in a while,Almost never,Extremely confident,Once in a while,Slightly comfortable,Frequently,Almost never,Somewhat well
stu-m10-89,y,A few of my teachers,None of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Once in a while,Completely understand,Slightly positive,Sometimes,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,Quite a bit of respect,Slightly unfair,Sometimes,Matter quite a bit,Neither helps nor hurts my learning,Slightly difficult,Completely belong,Almost always,Slightly unfairly,Almost always,Sometimes,Slightly confident,Almost always,Somewhat comfortable,Sometimes,Sometimes,Quite well
stu-m10-90,y,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Sometimes,Understand quite a bit,Neither negative or positive,Frequently,Quite connected,Neither pleasant or unpleasant,Slightly likely,No respect at all,Neither unfair or fair,Frequently,Matter a little bit,Hurts my learning a little bit,Not at all difficult,Belong somewhat,Sometimes,Not at all unfairly,Sometimes,Almost always,Somewhat confident,Frequently,Quite comfortable,Frequently,Frequently,Extremely well
stu-m10-92,y,All of my teachers,All of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,Frequently,Do not understand at all,Somewhat negative,Sometimes,Not at all connected,Very unpleasant,Quite likely,Quite a bit of respect,Slightly unfair,Sometimes,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong somewhat,Almost always,Extremely unfairly,Sometimes,Frequently,Quite confident,Once in a while,Quite comfortable,Almost always,Sometimes,Somewhat well
stu-m10-93,y,About half of my teachers,Most of my teachers,All of my teachers,Most of my teachers,All of my teachers,Almost never,Understand somewhat,Neither negative or positive,Once in a while,Quite connected,Slightly pleasant,Somewhat likely,Quite a bit of respect,Somewhat fair,Almost never,Matter quite a bit,Neither helps nor hurts my learning,Not at all difficult,Completely belong,Almost always,Not at all unfairly,Frequently,Almost always,Quite confident,Almost always,Somewhat comfortable,Sometimes,Sometimes,Extremely well
stu-m10-96,y,About half of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,Sometimes,Understand a little,Neither negative or positive,Sometimes,Quite connected,Slightly pleasant,Extremely likely,Some respect,Somewhat fair,Once in a while,Matter a tremendous amount,Hurts my learning a little bit,Not at all difficult,Belong somewhat,Sometimes,Not at all unfairly,Once in a while,Frequently,Somewhat confident,Sometimes,Slightly comfortable,Sometimes,Frequently,Quite well
stu-m10-97,y,Most of my teachers,All of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Almost always,Understand somewhat,Slightly positive,Almost never,Extremely connected,Somewhat pleasant,Slightly likely,A tremendous amount of respect,Neither unfair or fair,Frequently,Matter somewhat,Helps my learning some,Slightly difficult,Belong somewhat,Sometimes,Not at all unfairly,Sometimes,Almost always,Quite confident,Frequently,Slightly comfortable,Almost always,Almost always,Somewhat well
stu-m10-99,y,A few of my teachers,None of my teachers,A few of my teachers,None of my teachers,About half of my teachers,Sometimes,Understand quite a bit,Neither negative or positive,Sometimes,Slightly connected,Neither pleasant or unpleasant,Not at all likely,A little bit of respect,Slightly fair,Once in a while,Matter somewhat,Neither helps nor hurts my learning,Extremely difficult,Belong quite a bit,Once in a while,Extremely unfairly,Once in a while,Sometimes,Slightly confident,Sometimes,Somewhat comfortable,Sometimes,Once in a while,Quite well
stu-m10-102,y,A few of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Once in a while,Understand somewhat,Slightly negative,Almost always,Slightly connected,Very unpleasant,Somewhat likely,A little bit of respect,Somewhat unfair,Sometimes,Matter somewhat,Neither helps nor hurts my learning,Extremely difficult,Belong quite a bit,Once in a while,Quite unfairly,Almost never,Frequently,Somewhat confident,Almost always,Not at all comfortable,Frequently,Sometimes,Somewhat well
stu-m10-103,y,None of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Almost never,Understand quite a bit,Somewhat positive,Sometimes,Quite connected,Somewhat pleasant,Somewhat likely,Some respect,Very fair,Once in a while,Matter quite a bit,Neither helps nor hurts my learning,Somewhat difficult,Belong somewhat,Sometimes,Quite unfairly,Once in a while,Frequently,Slightly confident,Once in a while,Not at all comfortable,Once in a while,Sometimes,Slightly well
stu-m10-105,y,Most of my teachers,All of my teachers,All of my teachers,About half of my teachers,About half of my teachers,Frequently,Understand somewhat,Slightly negative,Frequently,Somewhat connected,Neither pleasant or unpleasant,Quite likely,A little bit of respect,Slightly fair,Sometimes,Matter quite a bit,Hurts my learning some,Slightly difficult,Belong somewhat,Sometimes,Somewhat unfairly,Frequently,Almost never,Not at all confident,Sometimes,Quite comfortable,Once in a while,Once in a while,Slightly well
stu-m10-106,y,A few of my teachers,A few of my teachers,None of my teachers,About half of my teachers,About half of my teachers,Once in a while,Understand quite a bit,Very positive,Sometimes,Somewhat connected,Very pleasant,Somewhat likely,A little bit of respect,Somewhat fair,Sometimes,Matter quite a bit,Hurts my learning some,Slightly difficult,Completely belong,Sometimes,Not at all unfairly,Sometimes,Once in a while,Slightly confident,Frequently,Slightly comfortable,Almost never,Almost always,Somewhat well
stu-m10-108,y,A few of my teachers,None of my teachers,A few of my teachers,A few of my teachers,None of my teachers,Once in a while,Understand quite a bit,Neither negative or positive,Frequently,Slightly connected,Slightly pleasant,Not at all likely,A little bit of respect,Neither unfair or fair,Sometimes,Matter a little bit,Hurts my learning a little bit,Extremely difficult,Belong a little bit,Sometimes,Extremely unfairly,Frequently,Sometimes,Not at all confident,Almost never,Somewhat comfortable,Sometimes,Once in a while,Somewhat well
stu-m10-109,y,A few of my teachers,None of my teachers,A few of my teachers,None of my teachers,None of my teachers,Sometimes,Understand somewhat,Slightly positive,Almost never,Quite connected,Very pleasant,Quite likely,A tremendous amount of respect,Very fair,Sometimes,Matter somewhat,Helps my learning a tremendous amount,Not at all difficult,Belong quite a bit,Once in a while,Somewhat unfairly,Sometimes,Frequently,Quite confident,Frequently,Quite comfortable,Frequently,Sometimes,Quite well
stu-m10-111,y,All of my teachers,Most of my teachers,All of my teachers,Most of my teachers,All of my teachers,Almost always,Understand a little,Very negative,Sometimes,Somewhat connected,Slightly unpleasant,Somewhat likely,Quite a bit of respect,Somewhat unfair,Almost always,Do not matter at all,Helps my learning a little bit,Somewhat difficult,Do not belong at all,Almost always,Quite unfairly,Frequently,Almost always,Somewhat confident,Sometimes,Extremely comfortable,Frequently,Once in a while,Slightly well
