"id","answered","respect_teacher","concerned_teacher","visit_teachers","how_teacher","again_teacher","disrespectful_people","understand_people","energy_school","fights_students","connected_adults","space_school","online_bully","respect_students","fair_rules","school_violence","matter_others","behavior_students","adult_help","belong_school","excited_teachers","unfair_adults","teachers_race","think_race","honest_race","encourage_race","share_race","often_race","adults_race","school_race"
stu-m7-29,y,A few of my teachers,About half of my teachers,A few of my teachers,None of my teachers,None of my teachers,Frequently,Understand somewhat,Neither negative or positive,Sometimes,Somewhat connected,Slightly unpleasant,Quite likely,A little bit of respect,Very unfair,Almost always,Matter somewhat,Hurts my learning a little bit,Slightly difficult,Belong a little bit,Almost never,Somewhat unfairly,Almost never,Frequently,Slightly confident,Almost never,Somewhat comfortable,Almost never,Sometimes,Somewhat well
stu-m7-30,y,About half of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Almost never,Completely understand,Neither negative or positive,Sometimes,Slightly connected,Slightly unpleasant,Not at all likely,Some respect,Very unfair,Sometimes,Matter a little bit,Helps my learning a little bit,Quite difficult,Belong somewhat,Almost always,Somewhat unfairly,Frequently,Almost always,Somewhat confident,Once in a while,Quite comfortable,Sometimes,Sometimes,Slightly well
stu-m7-31,y,All of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Frequently,Understand somewhat,Slightly negative,Sometimes,Somewhat connected,Very unpleasant,Slightly likely,Some respect,Slightly unfair,Sometimes,Matter somewhat,Neither helps nor hurts my learning,Slightly difficult,Belong quite a bit,Frequently,Not at all unfairly,Sometimes,Almost never,Quite confident,Almost always,Slightly comfortable,Sometimes,Sometimes,Extremely well
stu-m7-32,y,None of my teachers,None of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,Once in a while,Completely understand,Neither negative or positive,Once in a while,Slightly connected,Slightly unpleasant,Slightly likely,Some respect,Somewhat unfair,Sometimes,Matter quite a bit,Hurts my learning a little bit,Somewhat difficult,Belong somewhat,Once in a while,Somewhat unfairly,Once in a while,Frequently,Not at all confident,Once in a while,Somewhat comfortable,Almost never,Sometimes,Slightly well
stu-m7-33,y,A few of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,Almost always,Understand somewhat,Slightly positive,Sometimes,Extremely connected,Somewhat pleasant,Quite likely,Some respect,Very fair,Once in a while,Matter somewhat,Hurts my learning a little bit,Not at all difficult,Belong somewhat,Once in a while,Somewhat unfairly,Once in a while,Once in a while,Somewhat confident,Once in a while,Slightly comfortable,Once in a while,Once in a while,Somewhat well
stu-m7-34,y,About half of my teachers,A few of my teachers,None of my teachers,None of my teachers,About half of my teachers,Almost always,Do not understand at all,Somewhat negative,Sometimes,Slightly connected,Very unpleasant,Quite likely,Quite a bit of respect,Very unfair,Sometimes,Matter a little bit,Neither helps nor hurts my learning,Somewhat difficult,Belong somewhat,Once in a while,Quite unfairly,Sometimes,Once in a while,Somewhat confident,Once in a while,Somewhat comfortable,Frequently,Almost never,Slightly well
stu-m7-37,y,A few of my teachers,About half of my teachers,A few of my teachers,None of my teachers,About half of my teachers,Once in a while,Understand somewhat,Neither negative or positive,Once in a while,Quite connected,Slightly pleasant,Somewhat likely,Some respect,Somewhat fair,Once in a while,Matter a tremendous amount,Hurts my learning a little bit,Somewhat difficult,Completely belong,Frequently,Quite unfairly,Frequently,Almost never,Not at all confident,Almost always,Quite comfortable,Sometimes,Almost never,Somewhat well
stu-m7-38,y,A few of my teachers,None of my teachers,None of my teachers,None of my teachers,About half of my teachers,Once in a while,Understand quite a bit,Slightly positive,Once in a while,Extremely connected,Neither pleasant or unpleasant,Somewhat likely,Some respect,Slightly unfair,Sometimes,Matter somewhat,Helps my learning a little bit,Somewhat difficult,Belong a little bit,Frequently,Quite unfairly,Frequently,Once in a while,Quite confident,Once in a while,Quite comfortable,Sometimes,Once in a while,Slightly well
stu-m7-40,y,Most of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,Almost always,Understand somewhat,Slightly positive,Once in a while,Somewhat connected,Very pleasant,Somewhat likely,Quite a bit of respect,Somewhat fair,Once in a while,Matter a tremendous amount,Helps my learning some,Quite difficult,Belong somewhat,Once in a while,Extremely unfairly,Once in a while,Frequently,Extremely confident,Sometimes,Somewhat comfortable,Frequently,Almost never,Somewhat well
stu-m7-41,y,About half of my teachers,Most of my teachers,All of my teachers,All of my teachers,All of my teachers,Almost never,Understand quite a bit,Somewhat positive,Sometimes,Extremely connected,Slightly pleasant,Somewhat likely,Quite a bit of respect,Somewhat fair,Almost never,Matter somewhat,Helps my learning some,Slightly difficult,Belong quite a bit,Frequently,Slightly unfairly,Frequently,Almost never,Somewhat confident,Sometimes,Extremely comfortable,Frequently,Almost always,Slightly well
stu-m7-42,y,None of my teachers,None of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Once in a while,Understand quite a bit,Neither negative or positive,Once in a while,Quite connected,Neither pleasant or unpleasant,Not at all likely,Quite a bit of respect,Slightly unfair,Frequently,Matter a little bit,Helps my learning a little bit,Slightly difficult,Do not belong at all,Frequently,Somewhat unfairly,Frequently,Once in a while,Quite confident,Sometimes,Quite comfortable,Sometimes,Frequently,Slightly well
stu-m7-43,y,Most of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Most of my teachers,Frequently,Understand somewhat,Neither negative or positive,Frequently,Somewhat connected,Slightly unpleasant,Quite likely,No respect at all,Slightly unfair,Frequently,Matter a little bit,Hurts my learning a tremendous amount,Somewhat difficult,Belong a little bit,Almost always,Slightly unfairly,Sometimes,Frequently,Somewhat confident,Almost never,Somewhat comfortable,Once in a while,Frequently,Slightly well
stu-m7-45,y,Most of my teachers,About half of my teachers,A few of my teachers,None of my teachers,About half of my teachers,Sometimes,Understand a little,Neither negative or positive,Once in a while,Quite connected,Slightly unpleasant,Extremely likely,Quite a bit of respect,Very unfair,Sometimes,Matter a little bit,Helps my learning a little bit,Slightly difficult,Do not belong at all,Frequently,Slightly unfairly,Frequently,Frequently,Extremely confident,Once in a while,Somewhat comfortable,Sometimes,Sometimes,Somewhat well
stu-m7-46,y,All of my teachers,About half of my teachers,Most of my teachers,All of my teachers,All of my teachers,Frequently,Do not understand at all,Slightly negative,Sometimes,Not at all connected,Very unpleasant,Extremely likely,Some respect,Somewhat unfair,Sometimes,Matter somewhat,Hurts my learning a little bit,Quite difficult,Belong quite a bit,Almost always,Quite unfairly,Frequently,Sometimes,Somewhat confident,Frequently,Quite comfortable,Frequently,Almost never,Quite well
stu-m7-47,y,All of my teachers,Most of my teachers,All of my teachers,Most of my teachers,Most of my teachers,Sometimes,Understand a little,Slightly negative,Almost always,Slightly connected,Neither pleasant or unpleasant,Quite likely,A little bit of respect,Slightly unfair,Sometimes,Matter a little bit,Hurts my learning some,Somewhat difficult,Belong a little bit,Sometimes,Quite unfairly,Once in a while,Sometimes,Slightly confident,Almost never,Somewhat comfortable,Sometimes,Once in a while,Slightly well
stu-m7-48,y,None of my teachers,None of my teachers,A few of my teachers,None of my teachers,A few of my teachers,Frequently,Understand somewhat,Neither negative or positive,Sometimes,Quite connected,Neither pleasant or unpleasant,Slightly likely,A little bit of respect,Neither unfair or fair,Sometimes,Matter somewhat,Neither helps nor hurts my learning,Slightly difficult,Belong quite a bit,Once in a while,Somewhat unfairly,Once in a while,Almost always,Quite confident,Almost always,Slightly comfortable,Frequently,Sometimes,Extremely well
stu-m7-49,y,About half of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,Almost always,Understand a little,Slightly negative,Frequently,Slightly connected,Somewhat unpleasant,Quite likely,No respect at all,Somewhat unfair,Almost always,Matter somewhat,Hurts my learning some,Extremely difficult,Belong somewhat,Once in a while,Quite unfairly,Almost never,Almost never,Slightly confident,Sometimes,Slightly comfortable,Almost never,Once in a while,Somewhat well
stu-m7-50,y,A few of my teachers,None of my teachers,None of my teachers,About half of my teachers,Most of my teachers,Frequently,Understand somewhat,Slightly negative,Almost always,Not at all connected,Somewhat unpleasant,Slightly likely,A little bit of respect,Slightly unfair,Almost always,Do not matter at all,Neither helps nor hurts my learning,Quite difficult,Belong a little bit,Frequently,Somewhat unfairly,Frequently,Almost always,Quite confident,Almost never,Quite comfortable,Frequently,Once in a while,Somewhat well
stu-m7-51,y,Most of my teachers,Most of my teachers,All of my teachers,Most of my teachers,Most of my teachers,Once in a while,Understand somewhat,Neither negative or positive,Frequently,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,A little bit of respect,Slightly unfair,Almost always,Matter somewhat,Hurts my learning a little bit,Quite difficult,Belong somewhat,Frequently,Somewhat unfairly,Frequently,Almost never,Somewhat confident,Once in a while,Extremely comfortable,Sometimes,Frequently,Not at all well
stu-m7-52,y,Most of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,Once in a while,Completely understand,Neither negative or positive,Frequently,Quite connected,Slightly unpleasant,Slightly likely,Some respect,Very unfair,Almost always,Do not matter at all,Neither helps nor hurts my learning,Not at all difficult,Belong somewhat,Once in a while,Somewhat unfairly,Sometimes,Once in a while,Slightly confident,Frequently,Quite comfortable,Sometimes,Frequently,Somewhat well
stu-m7-53,y,A few of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Almost never,Completely understand,Slightly positive,Once in a while,Extremely connected,Somewhat pleasant,Not at all likely,Quite a bit of respect,Very fair,Almost never,Matter a tremendous amount,Helps my learning a little bit,Not at all difficult,Belong somewhat,Sometimes,Not at all unfairly,Frequently,Almost never,Quite confident,Frequently,Extremely comfortable,Sometimes,Almost always,Extremely well
stu-m7-55,y,Most of my teachers,Most of my teachers,All of my teachers,About half of my teachers,Most of my teachers,Frequently,Understand somewhat,Slightly negative,Sometimes,Not at all connected,Very unpleasant,Somewhat likely,Some respect,Somewhat unfair,Frequently,Matter somewhat,Neither helps nor hurts my learning,Somewhat difficult,Belong quite a bit,Frequently,Slightly unfairly,Almost always,Almost always,Slightly confident,Frequently,Somewhat comfortable,Sometimes,Almost always,Somewhat well
stu-m7-56,y,A few of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,Almost always,Do not understand at all,Very negative,Sometimes,Not at all connected,Very unpleasant,Somewhat likely,A little bit of respect,Slightly unfair,Frequently,Matter somewhat,Hurts my learning a little bit,Quite difficult,Belong a little bit,Frequently,Somewhat unfairly,Almost always,Almost never,Slightly confident,Almost never,Quite comfortable,Once in a while,Frequently,Somewhat well
stu-m7-57,y,All of my teachers,Most of my teachers,All of my teachers,All of my teachers,Most of my teachers,Once in a while,Understand quite a bit,Slightly positive,Once in a while,Extremely connected,Slightly pleasant,Not at all likely,Quite a bit of respect,Very fair,Once in a while,Matter quite a bit,Helps my learning a tremendous amount,Somewhat difficult,Belong somewhat,Sometimes,Quite unfairly,Sometimes,Almost never,Extremely confident,Once in a while,Quite comfortable,Frequently,Sometimes,Not at all well
stu-m7-58,y,About half of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Sometimes,Understand a little,Slightly negative,Frequently,Somewhat connected,Very unpleasant,Extremely likely,Some respect,Somewhat unfair,Almost always,Matter a little bit,Hurts my learning a little bit,Somewhat difficult,Do not belong at all,Once in a while,Slightly unfairly,Once in a while,Sometimes,Not at all confident,Almost never,Slightly comfortable,Once in a while,Sometimes,Somewhat well
stu-m7-63,y,About half of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Sometimes,Understand somewhat,Slightly negative,Almost always,Slightly connected,Very unpleasant,Somewhat likely,No respect at all,Somewhat unfair,Frequently,Do not matter at all,Hurts my learning a tremendous amount,Extremely difficult,Belong a little bit,Almost always,Extremely unfairly,Sometimes,Almost always,Somewhat confident,Almost never,Slightly comfortable,Once in a while,Sometimes,Not at all well
stu-m7-66,y,About half of my teachers,Most of my teachers,All of my teachers,About half of my teachers,Most of my teachers,Almost never,Completely understand,Neither negative or positive,Frequently,Quite connected,Slightly pleasant,Somewhat likely,A little bit of respect,Slightly fair,Once in a while,Matter a tremendous amount,Hurts my learning a little bit,Not at all difficult,Completely belong,Frequently,Not at all unfairly,Sometimes,Once in a while,Somewhat confident,Frequently,Quite comfortable,Frequently,Almost always,Quite well
stu-m7-69,y,About half of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,Sometimes,Understand a little,Somewhat negative,Sometimes,Not at all connected,Very unpleasant,Quite likely,A little bit of respect,Very unfair,Sometimes,Matter quite a bit,Hurts my learning a tremendous amount,Extremely difficult,Completely belong,Sometimes,Somewhat unfairly,Sometimes,Once in a while,Not at all confident,Almost always,Slightly comfortable,Once in a while,Once in a while,Somewhat well
stu-m7-70,y,All of my teachers,All of my teachers,All of my teachers,All of my teachers,About half of my teachers,Sometimes,Understand quite a bit,Neither negative or positive,Frequently,Somewhat connected,Slightly pleasant,Slightly likely,A little bit of respect,Somewhat fair,Almost never,Matter quite a bit,Neither helps nor hurts my learning,Slightly difficult,Belong quite a bit,Once in a while,Slightly unfairly,Almost never,Almost never,Somewhat confident,Almost always,Not at all comfortable,Frequently,Almost always,Quite well
stu-m7-71,y,None of my teachers,A few of my teachers,None of my teachers,None of my teachers,None of my teachers,Almost always,Understand somewhat,Neither negative or positive,Sometimes,Somewhat connected,Neither pleasant or unpleasant,Quite likely,Some respect,Slightly unfair,Almost always,Matter a little bit,Hurts my learning a little bit,Quite difficult,Belong a little bit,Once in a while,Somewhat unfairly,Sometimes,Almost never,Not at all confident,Sometimes,Somewhat comfortable,Sometimes,Once in a while,Quite well
stu-m7-73,y,About half of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,Almost always,Understand somewhat,Neither negative or positive,Sometimes,Slightly connected,Slightly unpleasant,Somewhat likely,Some respect,Slightly unfair,Sometimes,Matter quite a bit,Helps my learning a little bit,Extremely difficult,Belong somewhat,Frequently,Quite unfairly,Almost always,Almost never,Quite confident,Once in a while,Somewhat comfortable,Sometimes,Sometimes,Not at all well
stu-m7-74,y,A few of my teachers,A few of my teachers,None of my teachers,None of my teachers,A few of my teachers,Frequently,Understand somewhat,Slightly negative,Frequently,Not at all connected,Somewhat unpleasant,Quite likely,Some respect,Somewhat unfair,Sometimes,Matter quite a bit,Hurts my learning a little bit,Quite difficult,Belong somewhat,Once in a while,Somewhat unfairly,Almost never,Sometimes,Not at all confident,Once in a while,Slightly comfortable,Once in a while,Frequently,Not at all well
stu-m7-78,y,All of my teachers,All of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Frequently,Understand somewhat,Slightly negative,Frequently,Not at all connected,Neither pleasant or unpleasant,Somewhat likely,A little bit of respect,Neither unfair or fair,Once in a while,Matter a tremendous amount,Hurts my learning some,Quite difficult,Belong somewhat,Sometimes,Somewhat unfairly,Sometimes,Once in a while,Somewhat confident,Once in a while,Quite comfortable,Sometimes,Once in a while,Not at all well
stu-m7-83,y,Most of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,None of my teachers,Almost never,Understand somewhat,Neither negative or positive,Sometimes,Quite connected,Neither pleasant or unpleasant,Slightly likely,Some respect,Slightly fair,Once in a while,Matter a tremendous amount,Neither helps nor hurts my learning,Slightly difficult,Completely belong,Sometimes,Slightly unfairly,Sometimes,Once in a while,Slightly confident,Frequently,Somewhat comfortable,Once in a while,Sometimes,Quite well
stu-m7-84,y,A few of my teachers,None of my teachers,None of my teachers,About half of my teachers,A few of my teachers,Once in a while,Understand quite a bit,Somewhat positive,Almost never,Extremely connected,Somewhat pleasant,Somewhat likely,Quite a bit of respect,Somewhat fair,Once in a while,Matter quite a bit,Neither helps nor hurts my learning,Slightly difficult,Belong quite a bit,Sometimes,Not at all unfairly,Frequently,Sometimes,Quite confident,Almost always,Quite comfortable,Sometimes,Frequently,Extremely well
stu-m7-85,y,None of my teachers,None of my teachers,A few of my teachers,None of my teachers,A few of my teachers,Once in a while,Understand quite a bit,Slightly positive,Once in a while,Extremely connected,Somewhat pleasant,Not at all likely,A tremendous amount of respect,Very fair,Almost never,Matter somewhat,Neither helps nor hurts my learning,Slightly difficult,Belong quite a bit,Once in a while,Somewhat unfairly,Once in a while,Once in a while,Somewhat confident,Sometimes,Not at all comfortable,Frequently,Frequently,Slightly well
stu-m7-86,y,All of my teachers,Most of my teachers,Most of my teachers,All of my teachers,About half of my teachers,Once in a while,Understand quite a bit,Neither negative or positive,Sometimes,Quite connected,Slightly unpleasant,Not at all likely,Quite a bit of respect,Neither unfair or fair,Once in a while,Matter quite a bit,Helps my learning a tremendous amount,Somewhat difficult,Completely belong,Once in a while,Slightly unfairly,Almost never,Sometimes,Somewhat confident,Almost always,Somewhat comfortable,Frequently,Almost always,Extremely well
stu-m7-87,y,All of my teachers,All of my teachers,Most of my teachers,All of my teachers,Most of my teachers,Frequently,Understand somewhat,Slightly negative,Sometimes,Somewhat connected,Somewhat unpleasant,Slightly likely,Quite a bit of respect,Slightly unfair,Frequently,Do not matter at all,Helps my learning a tremendous amount,Quite difficult,Do not belong at all,Sometimes,Quite unfairly,Sometimes,Almost always,Quite confident,Sometimes,Quite comfortable,Frequently,Almost never,Slightly well
stu-m7-88,y,A few of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Almost never,Understand quite a bit,Slightly positive,Sometimes,Extremely connected,Slightly pleasant,Slightly likely,Some respect,Slightly fair,Once in a while,Matter a tremendous amount,Helps my learning a little bit,Somewhat difficult,Belong quite a bit,Sometimes,Somewhat unfairly,Frequently,Almost always,Extremely confident,Frequently,Somewhat comfortable,Almost always,Once in a while,Somewhat well
stu-m7-89,y,A few of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,Almost never,Completely understand,Neither negative or positive,Frequently,Slightly connected,Neither pleasant or unpleasant,Not at all likely,A little bit of respect,Slightly fair,Almost never,Matter quite a bit,Hurts my learning a little bit,Quite difficult,Belong somewhat,Frequently,Somewhat unfairly,Sometimes,Almost always,Slightly confident,Sometimes,Somewhat comfortable,Once in a while,Once in a while,Slightly well
stu-m7-90,y,All of my teachers,Most of my teachers,All of my teachers,Most of my teachers,All of my teachers,Sometimes,Understand somewhat,Slightly negative,Frequently,Somewhat connected,Slightly unpleasant,Slightly likely,A little bit of respect,Neither unfair or fair,Once in a while,Matter a tremendous amount,Hurts my learning some,Quite difficult,Belong somewhat,Almost always,Extremely unfairly,Sometimes,Almost never,Slightly confident,Sometimes,Somewhat comfortable,Once in a while,Almost never,Slightly well
stu-m7-91,y,Most of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Frequently,Understand a little,Neither negative or positive,Frequently,Slightly connected,Neither pleasant or unpleasant,Extremely likely,No respect at all,Neither unfair or fair,Frequently,Do not matter at all,Hurts my learning a little bit,Somewhat difficult,Do not belong at all,Sometimes,Somewhat unfairly,Sometimes,Once in a while,Somewhat confident,Almost never,Slightly comfortable,Once in a while,Once in a while,Not at all well
stu-m7-94,y,Most of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Frequently,Do not understand at all,Neither negative or positive,Sometimes,Quite connected,Slightly unpleasant,Extremely likely,A little bit of respect,Neither unfair or fair,Frequently,Matter somewhat,Hurts my learning some,Slightly difficult,Belong somewhat,Almost always,Not at all unfairly,Almost always,Almost always,Slightly confident,Once in a while,Somewhat comfortable,Almost never,Frequently,Somewhat well
stu-m7-95,y,Most of my teachers,Most of my teachers,All of my teachers,All of my teachers,Most of my teachers,Once in a while,Understand quite a bit,Very positive,Sometimes,Extremely connected,Neither pleasant or unpleasant,Slightly likely,Quite a bit of respect,Neither unfair or fair,Sometimes,Matter somewhat,Neither helps nor hurts my learning,Not at all difficult,Belong a little bit,Sometimes,Slightly unfairly,Frequently,Almost always,Slightly confident,Once in a while,Extremely comfortable,Sometimes,Frequently,Somewhat well
stu-m7-97,y,None of my teachers,A few of my teachers,None of my teachers,About half of my teachers,About half of my teachers,Frequently,Do not understand at all,Somewhat negative,Almost always,Not at all connected,Very unpleasant,Quite likely,No respect at all,Somewhat unfair,Frequently,Do not matter at all,Hurts my learning a little bit,Somewhat difficult,Do not belong at all,Once in a while,Quite unfairly,Sometimes,Almost never,Somewhat confident,Once in a while,Slightly comfortable,Sometimes,Once in a while,Somewhat well
stu-m7-101,y,None of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Sometimes,Understand quite a bit,Slightly positive,Once in a while,Quite connected,Somewhat pleasant,Not at all likely,Quite a bit of respect,Slightly fair,Almost never,Matter quite a bit,Helps my learning a tremendous amount,Not at all difficult,Belong somewhat,Sometimes,Somewhat unfairly,Sometimes,Almost never,Extremely confident,Frequently,Quite comfortable,Sometimes,Frequently,Quite well
stu-m7-103,y,None of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Almost always,Understand a little,Slightly negative,Frequently,Somewhat connected,Very unpleasant,Somewhat likely,A little bit of respect,Slightly unfair,Almost always,Do not matter at all,Hurts my learning a tremendous amount,Slightly difficult,Belong a little bit,Almost never,Slightly unfairly,Sometimes,Sometimes,Slightly confident,Once in a while,Quite comfortable,Once in a while,Almost always,Not at all well
stu-m7-104,y,About half of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,Almost always,Do not understand at all,Very negative,Sometimes,Slightly connected,Neither pleasant or unpleasant,Extremely likely,A little bit of respect,Slightly unfair,Frequently,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong quite a bit,Frequently,Quite unfairly,Frequently,Frequently,Somewhat confident,Frequently,Somewhat comfortable,Sometimes,Once in a while,Somewhat well
stu-m7-105,y,None of my teachers,None of my teachers,About half of my teachers,A few of my teachers,None of my teachers,Almost always,Understand a little,Very negative,Frequently,Somewhat connected,Slightly unpleasant,Somewhat likely,A little bit of respect,Neither unfair or fair,Sometimes,Matter a little bit,Hurts my learning a little bit,Somewhat difficult,Do not belong at all,Almost never,Quite unfairly,Almost never,Frequently,Somewhat confident,Almost never,Not at all comfortable,Frequently,Sometimes,Slightly well
