id,answered,enthusiastic_students,staff_trusted,positive_colleagues,supportive_students,respectful_staff_students,optimistic_improvement,students_help_students,colleagues_support_initiatives,positive_environment,positive_leaders,leaders_important_staff_satisfied,leaders_positive_influence,leaders_communicate_effective,leaders_knowledge,leaders_responsive,leaders_effective_rules,leaders_clear_goals,staff_input,friendly_families,meet_families,caring_families,supportive_families,trust_parents,respectful_parents,challenging_families
h3-48,y,Slightly enthusiastic,Not at all trusted,Not at all positive,Slightly supportive,Slightly respectful,Not at all optimistic,Sometimes,Slightly supportive,Not at all positive,Slightly positive,Not important at all,Slightly positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Extremely effective,Extremely clearly,Quite a bit of input,Somewhat friendly,Sometimes,Somewhat caring,Quite supportive,Trust quite a bit,Extremely respectful,Slightly challenging
h3-49,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
h3-50,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
h3-51,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
h3-52,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
h3-53,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
h3-54,y,Not at all enthusiastic,Trusted quite a bit,Not at all positive,Slightly supportive,Slightly respectful,Somewhat optimistic,Once in a while,Quite supportive,Quite positive,Somewhat positive,Somewhat important,Quite positive,Extremely effectively,Quite knowledgeable,Quite responsive,Quite effective,Extremely clearly,Quite a bit of input,Somewhat friendly,Almost never,Somewhat caring,Somewhat supportive,Trust a little bit,Slightly respectful,Somewhat challenging
h3-55,y,Quite enthusiastic,Not at all trusted,Slightly positive,Quite supportive,Slightly respectful,Somewhat optimistic,Frequently,Quite supportive,Somewhat positive,Not at all positive,Somewhat important,Somewhat positive,Quite effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Quite clearly,Some input,Somewhat friendly,Once in a while,Somewhat caring,Quite supportive,Trust a tremendous amount,Quite respectful,Somewhat challenging
h3-56,y,Not at all enthusiastic,Trusted somewhat,Extremely positive,Slightly supportive,Extremely respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Quite positive,Slightly positive,Not important at all,Somewhat positive,Quite effectively,Somewhat knowledgeable,Quite responsive,Extremely effective,Somewhat clearly,Quite a bit of input,Not at all friendly,Almost never,Slightly caring,Somewhat supportive,Trust a little bit,Not at all respectful,Extremely challenging
h3-57,y,Slightly enthusiastic,Trusted quite a bit,Quite positive,Not at all supportive,Quite respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Somewhat positive,Quite positive,Quite important,Extremely positive,Extremely effectively,Somewhat knowledgeable,Slightly responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Not at all friendly,Sometimes,Somewhat caring,Somewhat supportive,Trust some,Slightly respectful,Extremely challenging
h3-58,y,Slightly enthusiastic,Trusted a little bit,Slightly positive,Slightly supportive,Slightly respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Somewhat positive,Slightly positive,Somewhat important,Somewhat positive,Slightly effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Somewhat clearly,Some input,Somewhat friendly,Frequently,Somewhat caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Not at all challenging
h3-59,y,Slightly enthusiastic,Trusted a tremendous amount,Slightly positive,Slightly supportive,Somewhat respectful,Slightly optimistic,Sometimes,Somewhat supportive,Somewhat positive,Somewhat positive,Somewhat important,Quite positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Slightly friendly,Frequently,Not at all caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Quite challenging
h3-60,y,Quite enthusiastic,Trusted quite a bit,Not at all positive,Quite supportive,Slightly respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Quite positive,Quite positive,Somewhat important,Quite positive,Extremely effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Quite clearly,Quite a bit of input,Somewhat friendly,Almost never,Somewhat caring,Slightly supportive,Trust some,Somewhat respectful,Slightly challenging
h3-61,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
h3-62,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
h3-63,y,Extremely enthusiastic,Trusted somewhat,Not at all positive,Extremely supportive,Somewhat respectful,Somewhat optimistic,Almost all the time,Quite supportive,Somewhat positive,Slightly positive,Somewhat important,Slightly positive,Not at all effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Not at all clearly,A little bit of input,Somewhat friendly,Sometimes,Quite caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Slightly challenging
h3-64,y,Extremely enthusiastic,Trusted somewhat,Somewhat positive,Somewhat supportive,Slightly respectful,Quite optimistic,Frequently,Somewhat supportive,Slightly positive,Somewhat positive,Somewhat important,Quite positive,Quite effectively,Extremely knowledgeable,Quite responsive,Extremely effective,Quite clearly,Some input,Extremely friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust some,Slightly respectful,Extremely challenging
h3-65,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
h3-66,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
h3-67,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
h3-68,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
h3-69,y,Somewhat enthusiastic,Not at all trusted,Extremely positive,Slightly supportive,Quite respectful,Somewhat optimistic,Almost never,Somewhat supportive,Somewhat positive,Slightly positive,Slightly important,Not at all positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,A tremendous amount of input,Slightly friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust quite a bit,Quite respectful,Not at all challenging
h3-70,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
h3-71,y,Quite enthusiastic,Trusted a little bit,Quite positive,Somewhat supportive,Extremely respectful,Quite optimistic,Frequently,Somewhat supportive,Slightly positive,Not at all positive,Slightly important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Slightly clearly,Almost no input,Quite friendly,Sometimes,Quite caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Somewhat challenging
h3-72,y,Quite enthusiastic,Trusted somewhat,Extremely positive,Extremely supportive,Somewhat respectful,Quite optimistic,Frequently,Quite supportive,Quite positive,Somewhat positive,Quite important,Extremely positive,Extremely effectively,Extremely knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,A little bit of input,Somewhat friendly,Almost never,Slightly caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Slightly challenging
h3-73,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
h3-74,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
h3-75,y,Quite enthusiastic,Trusted a tremendous amount,Not at all positive,Extremely supportive,Not at all respectful,Slightly optimistic,Frequently,Slightly supportive,Somewhat positive,Extremely positive,Somewhat important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Slightly clearly,Some input,Somewhat friendly,Frequently,Somewhat caring,Quite supportive,Trust some,Somewhat respectful,Slightly challenging
h3-76,y,Quite enthusiastic,Trusted a little bit,Not at all positive,Somewhat supportive,Slightly respectful,Not at all optimistic,Sometimes,Not at all supportive,Slightly positive,Somewhat positive,Slightly important,Slightly positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Some input,Quite friendly,Almost all the time,Somewhat caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Slightly challenging
h3-77,y,Slightly enthusiastic,Trusted somewhat,Somewhat positive,Not at all supportive,Somewhat respectful,Quite optimistic,Almost never,Quite supportive,Extremely positive,Quite positive,Extremely important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,Some input,Somewhat friendly,Almost never,Quite caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Somewhat challenging
h3-78,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
h3-79,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
h3-80,y,Extremely enthusiastic,Not at all trusted,Quite positive,Quite supportive,Extremely respectful,Quite optimistic,Frequently,Extremely supportive,Somewhat positive,Somewhat positive,Slightly important,Not at all positive,Slightly effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Somewhat clearly,A little bit of input,Quite friendly,Almost all the time,Extremely caring,Extremely supportive,Trust quite a bit,Quite respectful,Slightly challenging
h3-81,y,Slightly enthusiastic,Trusted quite a bit,Quite positive,Slightly supportive,Quite respectful,Quite optimistic,Sometimes,Somewhat supportive,Somewhat positive,Somewhat positive,Slightly important,Not at all positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Some input,Somewhat friendly,Almost all the time,Quite caring,Quite supportive,Trust some,Slightly respectful,Extremely challenging
h3-82,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
