"id","answered","enthusiastic_students","staff_trusted","positive_colleagues","supportive_students","respectful_staff_students","optimistic_improvement","students_help_students","colleagues_support_initiatives","positive_environment","positive_leaders","leaders_important_staff_satisfied","leaders_positive_influence","leaders_communicate_effective","leaders_knowledge","leaders_responsive","leaders_effective_rules","leaders_clear_goals","staff_input","friendly_families","meet_families","caring_families","supportive_families","trust_parents","respectful_parents","challenging_families"
a2-6,y,Not at all enthusiastic,Trusted a tremendous amount,Extremely positive,Somewhat supportive,Quite respectful,Extremely optimistic,Frequently,Somewhat supportive,Slightly positive,Somewhat positive,Quite important,Extremely positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,A tremendous amount of input,Quite friendly,Almost never,Quite caring,Extremely supportive,Trust quite a bit,Quite respectful,Somewhat challenging
a2-8,y,Slightly enthusiastic,Trusted somewhat,Quite positive,Somewhat supportive,Quite respectful,Quite optimistic,Frequently,Quite supportive,Somewhat positive,Somewhat positive,Slightly important,Somewhat positive,Quite effectively,Quite knowledgeable,Quite responsive,Quite effective,Extremely clearly,Quite a bit of input,Extremely friendly,Frequently,Extremely caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Quite challenging
a2-9,y,Quite enthusiastic,Not at all trusted,Slightly positive,Somewhat supportive,Not at all respectful,Slightly optimistic,Sometimes,Not at all supportive,Not at all positive,Slightly positive,Somewhat important,Slightly positive,Not at all effectively,Not knowledgeable at all,Slightly responsive,Not at all effective,Not at all clearly,Some input,Slightly friendly,Once in a while,Somewhat caring,Quite supportive,Trust some,Somewhat respectful,Slightly challenging
a2-10,y,Extremely enthusiastic,Trusted quite a bit,Slightly positive,Extremely supportive,Somewhat respectful,Slightly optimistic,Frequently,Slightly supportive,Not at all positive,Quite positive,Somewhat important,Quite positive,Somewhat effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,Some input,Extremely friendly,Once in a while,Quite caring,Extremely supportive,Trust a tremendous amount,Somewhat respectful,Slightly challenging
a2-12,y,Quite enthusiastic,Trusted a little bit,Quite positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Frequently,Somewhat supportive,Quite positive,Slightly positive,Not important at all,Not at all positive,Not at all effectively,Slightly knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,A little bit of input,Extremely friendly,Frequently,Extremely caring,Extremely supportive,Trust quite a bit,Extremely respectful,Somewhat challenging
a2-13,y,Not at all enthusiastic,Trusted a tremendous amount,Quite positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Frequently,Somewhat supportive,Somewhat positive,Extremely positive,Extremely important,Somewhat positive,Slightly effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,Almost no input,Somewhat friendly,Once in a while,Slightly caring,Somewhat supportive,Trust a little bit,Not at all respectful,Somewhat challenging
a2-21,y,Extremely enthusiastic,Trusted a little bit,Slightly positive,Extremely supportive,Slightly respectful,Somewhat optimistic,Frequently,Quite supportive,Quite positive,Somewhat positive,Somewhat important,Slightly positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Slightly effective,Not at all clearly,A little bit of input,Somewhat friendly,Almost all the time,Quite caring,Somewhat supportive,Trust some,Quite respectful,Slightly challenging
a2-23,y,Extremely enthusiastic,Trusted quite a bit,Slightly positive,Somewhat supportive,Slightly respectful,Slightly optimistic,Sometimes,Somewhat supportive,Quite positive,Quite positive,Somewhat important,Quite positive,Somewhat effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Some input,Slightly friendly,Once in a while,Slightly caring,Somewhat supportive,Trust quite a bit,Quite respectful,Slightly challenging
a2-24,y,Somewhat enthusiastic,Trusted a tremendous amount,Somewhat positive,Somewhat supportive,Slightly respectful,Quite optimistic,Sometimes,Somewhat supportive,Quite positive,Somewhat positive,Slightly important,Slightly positive,Not at all effectively,Not knowledgeable at all,Slightly responsive,Slightly effective,Not at all clearly,Almost no input,Somewhat friendly,Almost never,Slightly caring,Slightly supportive,Trust some,Quite respectful,Somewhat challenging
a2-28,y,Not at all enthusiastic,Trusted a tremendous amount,Somewhat positive,Not at all supportive,Slightly respectful,Slightly optimistic,Once in a while,Somewhat supportive,Quite positive,Quite positive,Extremely important,Extremely positive,Extremely effectively,Quite knowledgeable,Extremely responsive,Extremely effective,Somewhat clearly,Some input,Not at all friendly,Almost all the time,Somewhat caring,Somewhat supportive,Trust some,Quite respectful,Not at all challenging
a2-31,y,Not at all enthusiastic,Not at all trusted,Quite positive,Not at all supportive,Extremely respectful,Extremely optimistic,Once in a while,Quite supportive,Quite positive,Somewhat positive,Somewhat important,Quite positive,Quite effectively,Extremely knowledgeable,Extremely responsive,Somewhat effective,Quite clearly,Some input,Somewhat friendly,Almost all the time,Slightly caring,Slightly supportive,Trust some,Slightly respectful,Somewhat challenging
a2-32,y,Extremely enthusiastic,Trusted a tremendous amount,Not at all positive,Somewhat supportive,Somewhat respectful,Slightly optimistic,Frequently,Slightly supportive,Slightly positive,Somewhat positive,Quite important,Extremely positive,Extremely effectively,Quite knowledgeable,Extremely responsive,Extremely effective,Extremely clearly,A tremendous amount of input,Quite friendly,Frequently,Extremely caring,Extremely supportive,Trust some,Slightly respectful,Somewhat challenging
a2-33,y,Slightly enthusiastic,Trusted quite a bit,Somewhat positive,Slightly supportive,Slightly respectful,Somewhat optimistic,Once in a while,Quite supportive,Extremely positive,Quite positive,Quite important,Quite positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Slightly effective,Not at all clearly,Almost no input,Not at all friendly,Sometimes,Slightly caring,Slightly supportive,Trust a little bit,Slightly respectful,Somewhat challenging
a2-35,y,Extremely enthusiastic,Trusted a little bit,Not at all positive,Somewhat supportive,Somewhat respectful,Slightly optimistic,Once in a while,Somewhat supportive,Somewhat positive,Not at all positive,Slightly important,Not at all positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Slightly clearly,Some input,Somewhat friendly,Sometimes,Quite caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Somewhat challenging
a2-37,y,Slightly enthusiastic,Trusted quite a bit,Not at all positive,Slightly supportive,Somewhat respectful,Slightly optimistic,Once in a while,Not at all supportive,Slightly positive,Extremely positive,Somewhat important,Somewhat positive,Quite effectively,Quite knowledgeable,Extremely responsive,Quite effective,Extremely clearly,Some input,Not at all friendly,Frequently,Somewhat caring,Somewhat supportive,Trust some,Somewhat respectful,Slightly challenging
a2-38,y,Slightly enthusiastic,Trusted somewhat,Somewhat positive,Somewhat supportive,Somewhat respectful,Slightly optimistic,Sometimes,Not at all supportive,Slightly positive,Somewhat positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Not at all clearly,A little bit of input,Quite friendly,Once in a while,Extremely caring,Quite supportive,Trust some,Slightly respectful,Extremely challenging
a2-39,y,Extremely enthusiastic,Trusted quite a bit,Quite positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Frequently,Quite supportive,Somewhat positive,Extremely positive,Extremely important,Quite positive,Quite effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,A little bit of input,Somewhat friendly,Once in a while,Slightly caring,Not at all supportive,Do not trust at all,Slightly respectful,Extremely challenging
a2-40,y,Somewhat enthusiastic,Trusted somewhat,Extremely positive,Quite supportive,Quite respectful,Quite optimistic,Frequently,Quite supportive,Somewhat positive,Slightly positive,Somewhat important,Quite positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Extremely effective,Quite clearly,Quite a bit of input,Somewhat friendly,Frequently,Slightly caring,Slightly supportive,Do not trust at all,Slightly respectful,Quite challenging
a2-41,y,Extremely enthusiastic,Trusted a tremendous amount,Quite positive,Quite supportive,Somewhat respectful,Somewhat optimistic,Frequently,Slightly supportive,Not at all positive,Extremely positive,Somewhat important,Quite positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,A little bit of input,Extremely friendly,Frequently,Somewhat caring,Slightly supportive,Do not trust at all,Slightly respectful,Extremely challenging
a2-42,y,Extremely enthusiastic,Trusted a tremendous amount,Extremely positive,Extremely supportive,Extremely respectful,Somewhat optimistic,Frequently,Quite supportive,Extremely positive,Quite positive,Somewhat important,Quite positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Slightly clearly,Almost no input,Extremely friendly,Almost all the time,Quite caring,Somewhat supportive,Trust some,Quite respectful,Somewhat challenging
a2-43,y,Slightly enthusiastic,Trusted a little bit,Not at all positive,Somewhat supportive,Slightly respectful,Somewhat optimistic,Frequently,Quite supportive,Extremely positive,Not at all positive,Slightly important,Not at all positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Not at all effective,Not at all clearly,Almost no input,Extremely friendly,Almost never,Quite caring,Somewhat supportive,Trust some,Somewhat respectful,Quite challenging
a2-44,y,Quite enthusiastic,Trusted a tremendous amount,Not at all positive,Quite supportive,Somewhat respectful,Not at all optimistic,Frequently,Slightly supportive,Somewhat positive,Somewhat positive,Slightly important,Slightly positive,Slightly effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Some input,Quite friendly,Almost all the time,Extremely caring,Quite supportive,Trust quite a bit,Extremely respectful,Somewhat challenging
a2-46,y,Slightly enthusiastic,Trusted quite a bit,Somewhat positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Frequently,Slightly supportive,Somewhat positive,Extremely positive,Quite important,Quite positive,Extremely effectively,Quite knowledgeable,Quite responsive,Quite effective,Somewhat clearly,A little bit of input,Quite friendly,Frequently,Somewhat caring,Slightly supportive,Trust a little bit,Slightly respectful,Somewhat challenging
a2-48,y,Slightly enthusiastic,Trusted somewhat,Quite positive,Slightly supportive,Somewhat respectful,Extremely optimistic,Sometimes,Somewhat supportive,Quite positive,Quite positive,Somewhat important,Quite positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Quite friendly,Sometimes,Somewhat caring,Slightly supportive,Trust some,Somewhat respectful,Somewhat challenging
a2-49,y,Quite enthusiastic,Trusted quite a bit,Not at all positive,Quite supportive,Slightly respectful,Not at all optimistic,Sometimes,Somewhat supportive,Somewhat positive,Quite positive,Extremely important,Quite positive,Extremely effectively,Extremely knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,Some input,Quite friendly,Frequently,Quite caring,Somewhat supportive,Trust some,Quite respectful,Slightly challenging
a3-1,y,Quite enthusiastic,Trusted quite a bit,Extremely positive,Quite supportive,Somewhat respectful,Quite optimistic,Almost all the time,Quite supportive,Extremely positive,Somewhat positive,Slightly important,Not at all positive,Slightly effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Somewhat clearly,A little bit of input,Extremely friendly,Once in a while,Somewhat caring,Quite supportive,Trust a tremendous amount,Quite respectful,Slightly challenging
a3-3,y,Somewhat enthusiastic,Trusted somewhat,Slightly positive,Slightly supportive,Somewhat respectful,Not at all optimistic,Once in a while,Somewhat supportive,Quite positive,Somewhat positive,Somewhat important,Slightly positive,Not at all effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,A little bit of input,Somewhat friendly,Almost all the time,Slightly caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Slightly challenging
a3-5,y,Extremely enthusiastic,Trusted a little bit,Extremely positive,Extremely supportive,Extremely respectful,Quite optimistic,Sometimes,Somewhat supportive,Quite positive,Not at all positive,Not important at all,Slightly positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,Some input,Somewhat friendly,Sometimes,Somewhat caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Slightly challenging
a3-7,y,Quite enthusiastic,Trusted quite a bit,Slightly positive,Extremely supportive,Slightly respectful,Somewhat optimistic,Frequently,Quite supportive,Somewhat positive,Quite positive,Somewhat important,Slightly positive,Not at all effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,Some input,Extremely friendly,Sometimes,Somewhat caring,Somewhat supportive,Trust quite a bit,Quite respectful,Not at all challenging
a3-8,y,Slightly enthusiastic,Trusted a little bit,Quite positive,Somewhat supportive,Quite respectful,Extremely optimistic,Frequently,Somewhat supportive,Quite positive,Not at all positive,Slightly important,Slightly positive,Not at all effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Not at all clearly,Almost no input,Somewhat friendly,Once in a while,Somewhat caring,Quite supportive,Trust some,Slightly respectful,Extremely challenging
a3-13,y,Not at all enthusiastic,Not at all trusted,Extremely positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Frequently,Somewhat supportive,Somewhat positive,Slightly positive,Slightly important,Not at all positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Quite friendly,Once in a while,Extremely caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Somewhat challenging
a3-14,y,Somewhat enthusiastic,Trusted a little bit,Not at all positive,Slightly supportive,Somewhat respectful,Not at all optimistic,Once in a while,Not at all supportive,Not at all positive,Somewhat positive,Slightly important,Not at all positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Slightly effective,Slightly clearly,Some input,Somewhat friendly,Almost never,Quite caring,Extremely supportive,Trust a tremendous amount,Quite respectful,Somewhat challenging
a3-18,y,Quite enthusiastic,Trusted a tremendous amount,Not at all positive,Somewhat supportive,Slightly respectful,Slightly optimistic,Once in a while,Somewhat supportive,Somewhat positive,Somewhat positive,Somewhat important,Slightly positive,Slightly effectively,Slightly knowledgeable,Not at all responsive,Slightly effective,Somewhat clearly,Some input,Somewhat friendly,Once in a while,Quite caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Quite challenging
a3-27,y,Somewhat enthusiastic,Trusted somewhat,Not at all positive,Quite supportive,Not at all respectful,Not at all optimistic,Frequently,Slightly supportive,Not at all positive,Quite positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Slightly clearly,Almost no input,Somewhat friendly,Once in a while,Slightly caring,Not at all supportive,Trust some,Quite respectful,Slightly challenging
a3-30,y,Slightly enthusiastic,Trusted quite a bit,Somewhat positive,Not at all supportive,Somewhat respectful,Slightly optimistic,Once in a while,Not at all supportive,Somewhat positive,Extremely positive,Quite important,Quite positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Not at all clearly,A little bit of input,Slightly friendly,Almost never,Slightly caring,Not at all supportive,Trust some,Slightly respectful,Quite challenging
a3-32,y,Extremely enthusiastic,Trusted a little bit,Not at all positive,Extremely supportive,Not at all respectful,Not at all optimistic,Sometimes,Somewhat supportive,Somewhat positive,Slightly positive,Slightly important,Not at all positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Quite effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Almost all the time,Somewhat caring,Quite supportive,Trust a tremendous amount,Quite respectful,Slightly challenging
a3-33,y,Not at all enthusiastic,Not at all trusted,Not at all positive,Slightly supportive,Slightly respectful,Somewhat optimistic,Once in a while,Slightly supportive,Somewhat positive,Slightly positive,Not important at all,Somewhat positive,Slightly effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Not at all clearly,A little bit of input,Somewhat friendly,Almost all the time,Quite caring,Quite supportive,Trust some,Slightly respectful,Somewhat challenging
a3-34,y,Extremely enthusiastic,Trusted a tremendous amount,Somewhat positive,Extremely supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Somewhat positive,Extremely positive,Extremely important,Quite positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,Almost no input,Slightly friendly,Almost never,Somewhat caring,Quite supportive,Trust a tremendous amount,Somewhat respectful,Slightly challenging
a3-36,y,Extremely enthusiastic,Trusted a little bit,Extremely positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Once in a while,Somewhat supportive,Slightly positive,Somewhat positive,Somewhat important,Quite positive,Quite effectively,Extremely knowledgeable,Extremely responsive,Quite effective,Somewhat clearly,A little bit of input,Slightly friendly,Almost all the time,Somewhat caring,Quite supportive,Trust a tremendous amount,Somewhat respectful,Slightly challenging
a3-37,y,Slightly enthusiastic,Trusted a little bit,Quite positive,Slightly supportive,Quite respectful,Somewhat optimistic,Once in a while,Slightly supportive,Slightly positive,Not at all positive,Not important at all,Not at all positive,Not at all effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,A little bit of input,Not at all friendly,Almost all the time,Somewhat caring,Quite supportive,Trust some,Quite respectful,Not at all challenging
a3-38,y,Extremely enthusiastic,Not at all trusted,Quite positive,Somewhat supportive,Extremely respectful,Somewhat optimistic,Frequently,Slightly supportive,Slightly positive,Slightly positive,Not important at all,Somewhat positive,Slightly effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,Some input,Quite friendly,Almost never,Extremely caring,Extremely supportive,Trust some,Somewhat respectful,Slightly challenging
a3-39,y,Not at all enthusiastic,Trusted a tremendous amount,Somewhat positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Frequently,Slightly supportive,Somewhat positive,Quite positive,Somewhat important,Quite positive,Quite effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Quite friendly,Once in a while,Extremely caring,Quite supportive,Trust some,Somewhat respectful,Quite challenging
a3-41,y,Slightly enthusiastic,Trusted quite a bit,Somewhat positive,Not at all supportive,Quite respectful,Quite optimistic,Almost never,Quite supportive,Quite positive,Quite positive,Quite important,Extremely positive,Quite effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Quite a bit of input,Somewhat friendly,Almost never,Quite caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Slightly challenging
a3-42,y,Quite enthusiastic,Trusted a tremendous amount,Quite positive,Quite supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Slightly positive,Extremely positive,Quite important,Extremely positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Some input,Slightly friendly,Almost never,Somewhat caring,Quite supportive,Trust quite a bit,Quite respectful,Somewhat challenging
a3-44,y,Somewhat enthusiastic,Trusted somewhat,Slightly positive,Quite supportive,Slightly respectful,Slightly optimistic,Frequently,Somewhat supportive,Quite positive,Somewhat positive,Slightly important,Somewhat positive,Slightly effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,Quite a bit of input,Quite friendly,Almost never,Extremely caring,Somewhat supportive,Trust some,Quite respectful,Not at all challenging
a3-45,y,Slightly enthusiastic,Trusted somewhat,Slightly positive,Somewhat supportive,Somewhat respectful,Not at all optimistic,Sometimes,Not at all supportive,Somewhat positive,Somewhat positive,Somewhat important,Slightly positive,Not at all effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,Quite a bit of input,Quite friendly,Once in a while,Somewhat caring,Quite supportive,Trust a tremendous amount,Quite respectful,Somewhat challenging
a3-46,y,Somewhat enthusiastic,Trusted a tremendous amount,Quite positive,Quite supportive,Somewhat respectful,Extremely optimistic,Almost all the time,Somewhat supportive,Slightly positive,Extremely positive,Somewhat important,Slightly positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,Almost no input,Extremely friendly,Sometimes,Extremely caring,Extremely supportive,Trust a tremendous amount,Extremely respectful,Slightly challenging
a3-47,y,Quite enthusiastic,Trusted a little bit,Quite positive,Somewhat supportive,Extremely respectful,Quite optimistic,Sometimes,Extremely supportive,Extremely positive,Slightly positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Somewhat responsive,Quite effective,Quite clearly,A tremendous amount of input,Slightly friendly,Almost all the time,Slightly caring,Not at all supportive,Trust a little bit,Slightly respectful,Extremely challenging
a3-49,y,Not at all enthusiastic,Trusted somewhat,Quite positive,Slightly supportive,Somewhat respectful,Extremely optimistic,Once in a while,Somewhat supportive,Quite positive,Somewhat positive,Quite important,Extremely positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,Some input,Somewhat friendly,Frequently,Slightly caring,Somewhat supportive,Trust a little bit,Slightly respectful,Somewhat challenging
a3-50,y,Extremely enthusiastic,Trusted somewhat,Extremely positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Frequently,Slightly supportive,Slightly positive,Quite positive,Extremely important,Extremely positive,Extremely effectively,Extremely knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,Some input,Quite friendly,Almost never,Extremely caring,Quite supportive,Trust some,Quite respectful,Slightly challenging
a4-2,y,Slightly enthusiastic,Not at all trusted,Slightly positive,Somewhat supportive,Somewhat respectful,Not at all optimistic,Sometimes,Not at all supportive,Somewhat positive,Not at all positive,Slightly important,Slightly positive,Slightly effectively,Slightly knowledgeable,Not at all responsive,Slightly effective,Somewhat clearly,Some input,Somewhat friendly,Frequently,Quite caring,Extremely supportive,Trust quite a bit,Somewhat respectful,Quite challenging
a4-3,y,Not at all enthusiastic,Trusted quite a bit,Slightly positive,Not at all supportive,Slightly respectful,Somewhat optimistic,Almost never,Slightly supportive,Slightly positive,Extremely positive,Quite important,Quite positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Not at all friendly,Once in a while,Not at all caring,Slightly supportive,Trust some,Somewhat respectful,Slightly challenging
a4-4,y,Quite enthusiastic,Not at all trusted,Extremely positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Sometimes,Quite supportive,Quite positive,Slightly positive,Not important at all,Slightly positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Extremely effective,Somewhat clearly,Some input,Somewhat friendly,Sometimes,Quite caring,Extremely supportive,Trust quite a bit,Quite respectful,Slightly challenging
a4-7,y,Not at all enthusiastic,Trusted a tremendous amount,Extremely positive,Not at all supportive,Quite respectful,Quite optimistic,Sometimes,Quite supportive,Somewhat positive,Somewhat positive,Slightly important,Not at all positive,Not at all effectively,Not knowledgeable at all,Slightly responsive,Slightly effective,Not at all clearly,Some input,Quite friendly,Once in a while,Quite caring,Somewhat supportive,Trust a little bit,Not at all respectful,Somewhat challenging
a4-9,y,Not at all enthusiastic,Not at all trusted,Not at all positive,Slightly supportive,Slightly respectful,Somewhat optimistic,Sometimes,Quite supportive,Extremely positive,Slightly positive,Slightly important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Somewhat responsive,Somewhat effective,Quite clearly,Quite a bit of input,Slightly friendly,Almost all the time,Somewhat caring,Quite supportive,Trust quite a bit,Quite respectful,Not at all challenging
a4-10,y,Slightly enthusiastic,Trusted a little bit,Not at all positive,Not at all supportive,Not at all respectful,Slightly optimistic,Sometimes,Slightly supportive,Slightly positive,Slightly positive,Not important at all,Somewhat positive,Quite effectively,Quite knowledgeable,Extremely responsive,Somewhat effective,Quite clearly,Some input,Slightly friendly,Once in a while,Slightly caring,Slightly supportive,Do not trust at all,Not at all respectful,Quite challenging
