id,answered,respect_teacher,concerned_teacher,visit_teachers,how_teacher,again_teacher,disrespectful_people,understand_people,energy_school,fights_students,connected_adults,space_school,online_bully,respect_students,fair_rules,school_violence,matter_others,behavior_students,adult_help,belong_school,excited_teachers,unfair_adults,teachers_race,think_race,honest_race,encourage_race,share_race,often_race,adults_race,school_race
stu-h4-81,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h4-82,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h4-83,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h4-84,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h4-85,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h4-86,y,A few of my teachers,A few of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Almost always,Do not understand at all,Somewhat negative,Sometimes,Not at all connected,Very unpleasant,Quite likely,Some respect,Very unfair,Frequently,Matter somewhat,Helps my learning a little bit,Extremely difficult,Belong a little bit,Sometimes,Extremely unfairly,Sometimes,Sometimes,Quite confident,Once in a while,Quite comfortable,Frequently,Almost never,Slightly well
stu-h4-87,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h4-88,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h4-89,y,All of my teachers,All of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Sometimes,Understand quite a bit,Neither negative or positive,Once in a while,Somewhat connected,Slightly pleasant,Slightly likely,Quite a bit of respect,Neither unfair or fair,Frequently,Matter a little bit,Neither helps nor hurts my learning,Somewhat difficult,Belong somewhat,Frequently,Somewhat unfairly,Sometimes,Once in a while,Somewhat confident,Sometimes,Slightly comfortable,Once in a while,Once in a while,Quite well
stu-h4-90,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h4-91,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h4-92,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-h4-93,y,None of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Sometimes,Understand somewhat,Slightly negative,Almost always,Not at all connected,Slightly unpleasant,Somewhat likely,Some respect,Slightly unfair,Almost always,Matter a little bit,Hurts my learning a little bit,Somewhat difficult,Belong a little bit,Frequently,Slightly unfairly,Sometimes,Almost always,Slightly confident,Sometimes,Quite comfortable,Once in a while,Almost always,Quite well
stu-h4-94,y,All of my teachers,About half of my teachers,Most of my teachers,All of my teachers,About half of my teachers,Almost never,Understand quite a bit,Slightly positive,Sometimes,Somewhat connected,Somewhat pleasant,Not at all likely,A little bit of respect,Slightly fair,Sometimes,Matter a little bit,Hurts my learning some,Slightly difficult,Belong somewhat,Frequently,Not at all unfairly,Sometimes,Sometimes,Somewhat confident,Frequently,Somewhat comfortable,Once in a while,Almost always,Quite well
stu-h4-95,y,About half of my teachers,Most of my teachers,All of my teachers,About half of my teachers,About half of my teachers,Sometimes,Understand somewhat,Neither negative or positive,Once in a while,Quite connected,Slightly unpleasant,Slightly likely,Quite a bit of respect,Very unfair,Frequently,Matter a little bit,Helps my learning a little bit,Not at all difficult,Do not belong at all,Sometimes,Slightly unfairly,Sometimes,Sometimes,Quite confident,Almost never,Quite comfortable,Almost always,Almost always,Somewhat well
stu-h4-96,y,Most of my teachers,All of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Once in a while,Completely understand,Very positive,Once in a while,Extremely connected,Somewhat pleasant,Somewhat likely,A tremendous amount of respect,Neither unfair or fair,Frequently,Do not matter at all,Helps my learning a tremendous amount,Somewhat difficult,Belong a little bit,Almost always,Slightly unfairly,Frequently,Frequently,Somewhat confident,Sometimes,Somewhat comfortable,Once in a while,Frequently,Quite well
stu-h4-97,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
