id,answered,enthusiastic_students,staff_trusted,positive_colleagues,supportive_students,respectful_staff_students,optimistic_improvement,students_help_students,colleagues_support_initiatives,positive_environment,positive_leaders,leaders_important_staff_satisfied,leaders_positive_influence,leaders_communicate_effective,leaders_knowledge,leaders_responsive,leaders_effective_rules,leaders_clear_goals,staff_input,friendly_families,meet_families,caring_families,supportive_families,trust_parents,respectful_parents,challenging_families
a3-14,y,Somewhat enthusiastic,Trusted a little bit,Not at all positive,Slightly supportive,Somewhat respectful,Not at all optimistic,Once in a while,Not at all supportive,Not at all positive,Somewhat positive,Slightly important,Not at all positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Slightly effective,Slightly clearly,Some input,Somewhat friendly,Almost never,Quite caring,Extremely supportive,Trust a tremendous amount,Quite respectful,Somewhat challenging
a3-15,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-16,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-17,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-18,y,Quite enthusiastic,Trusted a tremendous amount,Not at all positive,Somewhat supportive,Slightly respectful,Slightly optimistic,Once in a while,Somewhat supportive,Somewhat positive,Somewhat positive,Somewhat important,Slightly positive,Slightly effectively,Slightly knowledgeable,Not at all responsive,Slightly effective,Somewhat clearly,Some input,Somewhat friendly,Once in a while,Quite caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Quite challenging
a3-19,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-20,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-21,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-22,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-23,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-24,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-25,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-26,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-27,y,Somewhat enthusiastic,Trusted somewhat,Not at all positive,Quite supportive,Not at all respectful,Not at all optimistic,Frequently,Slightly supportive,Not at all positive,Quite positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Slightly clearly,Almost no input,Somewhat friendly,Once in a while,Slightly caring,Not at all supportive,Trust some,Quite respectful,Slightly challenging
a3-28,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-29,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-30,y,Slightly enthusiastic,Trusted quite a bit,Somewhat positive,Not at all supportive,Somewhat respectful,Slightly optimistic,Once in a while,Not at all supportive,Somewhat positive,Extremely positive,Quite important,Quite positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Not at all clearly,A little bit of input,Slightly friendly,Almost never,Slightly caring,Not at all supportive,Trust some,Slightly respectful,Quite challenging
a3-31,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-32,y,Extremely enthusiastic,Trusted a little bit,Not at all positive,Extremely supportive,Not at all respectful,Not at all optimistic,Sometimes,Somewhat supportive,Somewhat positive,Slightly positive,Slightly important,Not at all positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Quite effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Almost all the time,Somewhat caring,Quite supportive,Trust a tremendous amount,Quite respectful,Slightly challenging
a3-33,y,Not at all enthusiastic,Not at all trusted,Not at all positive,Slightly supportive,Slightly respectful,Somewhat optimistic,Once in a while,Slightly supportive,Somewhat positive,Slightly positive,Not important at all,Somewhat positive,Slightly effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Not at all clearly,A little bit of input,Somewhat friendly,Almost all the time,Quite caring,Quite supportive,Trust some,Slightly respectful,Somewhat challenging
a3-34,y,Extremely enthusiastic,Trusted a tremendous amount,Somewhat positive,Extremely supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Somewhat positive,Extremely positive,Extremely important,Quite positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,Almost no input,Slightly friendly,Almost never,Somewhat caring,Quite supportive,Trust a tremendous amount,Somewhat respectful,Slightly challenging
a3-35,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-36,y,Extremely enthusiastic,Trusted a little bit,Extremely positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Once in a while,Somewhat supportive,Slightly positive,Somewhat positive,Somewhat important,Quite positive,Quite effectively,Extremely knowledgeable,Extremely responsive,Quite effective,Somewhat clearly,A little bit of input,Slightly friendly,Almost all the time,Somewhat caring,Quite supportive,Trust a tremendous amount,Somewhat respectful,Slightly challenging
a3-37,y,Slightly enthusiastic,Trusted a little bit,Quite positive,Slightly supportive,Quite respectful,Somewhat optimistic,Once in a while,Slightly supportive,Slightly positive,Not at all positive,Not important at all,Not at all positive,Not at all effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,A little bit of input,Not at all friendly,Almost all the time,Somewhat caring,Quite supportive,Trust some,Quite respectful,Not at all challenging
a3-38,y,Extremely enthusiastic,Not at all trusted,Quite positive,Somewhat supportive,Extremely respectful,Somewhat optimistic,Frequently,Slightly supportive,Slightly positive,Slightly positive,Not important at all,Somewhat positive,Slightly effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,Some input,Quite friendly,Almost never,Extremely caring,Extremely supportive,Trust some,Somewhat respectful,Slightly challenging
a3-39,y,Not at all enthusiastic,Trusted a tremendous amount,Somewhat positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Frequently,Slightly supportive,Somewhat positive,Quite positive,Somewhat important,Quite positive,Quite effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Quite friendly,Once in a while,Extremely caring,Quite supportive,Trust some,Somewhat respectful,Quite challenging
a3-40,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-41,y,Slightly enthusiastic,Trusted quite a bit,Somewhat positive,Not at all supportive,Quite respectful,Quite optimistic,Almost never,Quite supportive,Quite positive,Quite positive,Quite important,Extremely positive,Quite effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Quite a bit of input,Somewhat friendly,Almost never,Quite caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Slightly challenging
a3-42,y,Quite enthusiastic,Trusted a tremendous amount,Quite positive,Quite supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Slightly positive,Extremely positive,Quite important,Extremely positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Some input,Slightly friendly,Almost never,Somewhat caring,Quite supportive,Trust quite a bit,Quite respectful,Somewhat challenging
a3-43,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-44,y,Somewhat enthusiastic,Trusted somewhat,Slightly positive,Quite supportive,Slightly respectful,Slightly optimistic,Frequently,Somewhat supportive,Quite positive,Somewhat positive,Slightly important,Somewhat positive,Slightly effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,Quite a bit of input,Quite friendly,Almost never,Extremely caring,Somewhat supportive,Trust some,Quite respectful,Not at all challenging
a3-45,y,Slightly enthusiastic,Trusted somewhat,Slightly positive,Somewhat supportive,Somewhat respectful,Not at all optimistic,Sometimes,Not at all supportive,Somewhat positive,Somewhat positive,Somewhat important,Slightly positive,Not at all effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,Quite a bit of input,Quite friendly,Once in a while,Somewhat caring,Quite supportive,Trust a tremendous amount,Quite respectful,Somewhat challenging
a3-46,y,Somewhat enthusiastic,Trusted a tremendous amount,Quite positive,Quite supportive,Somewhat respectful,Extremely optimistic,Almost all the time,Somewhat supportive,Slightly positive,Extremely positive,Somewhat important,Slightly positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,Almost no input,Extremely friendly,Sometimes,Extremely caring,Extremely supportive,Trust a tremendous amount,Extremely respectful,Slightly challenging
a3-47,y,Quite enthusiastic,Trusted a little bit,Quite positive,Somewhat supportive,Extremely respectful,Quite optimistic,Sometimes,Extremely supportive,Extremely positive,Slightly positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Somewhat responsive,Quite effective,Quite clearly,A tremendous amount of input,Slightly friendly,Almost all the time,Slightly caring,Not at all supportive,Trust a little bit,Slightly respectful,Extremely challenging
a3-48,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a3-49,y,Not at all enthusiastic,Trusted somewhat,Quite positive,Slightly supportive,Somewhat respectful,Extremely optimistic,Once in a while,Somewhat supportive,Quite positive,Somewhat positive,Quite important,Extremely positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,Some input,Somewhat friendly,Frequently,Slightly caring,Somewhat supportive,Trust a little bit,Slightly respectful,Somewhat challenging
a3-50,y,Extremely enthusiastic,Trusted somewhat,Extremely positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Frequently,Slightly supportive,Slightly positive,Quite positive,Extremely important,Extremely positive,Extremely effectively,Extremely knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,Some input,Quite friendly,Almost never,Extremely caring,Quite supportive,Trust some,Quite respectful,Slightly challenging
a3-51,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
