"id","answered","enthusiastic_students","staff_trusted","positive_colleagues","supportive_students","respectful_staff_students","optimistic_improvement","students_help_students","colleagues_support_initiatives","positive_environment","positive_leaders","leaders_important_staff_satisfied","leaders_positive_influence","leaders_communicate_effective","leaders_knowledge","leaders_responsive","leaders_effective_rules","leaders_clear_goals","staff_input","friendly_families","meet_families","caring_families","supportive_families","trust_parents","respectful_parents","challenging_families"
e1-22,y,Extremely enthusiastic,Trusted somewhat,Somewhat positive,Somewhat supportive,Quite respectful,Slightly optimistic,Once in a while,Somewhat supportive,Quite positive,Quite positive,Extremely important,Extremely positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,Quite a bit of input,Not at all friendly,Sometimes,Not at all caring,Not at all supportive,Trust a little bit,Not at all respectful,Extremely challenging
e1-23,y,Quite enthusiastic,Not at all trusted,Quite positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Frequently,Slightly supportive,Somewhat positive,Slightly positive,Slightly important,Not at all positive,Slightly effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Slightly clearly,Almost no input,Somewhat friendly,Almost never,Slightly caring,Somewhat supportive,Trust some,Somewhat respectful,Slightly challenging
e1-24,y,Somewhat enthusiastic,Not at all trusted,Quite positive,Quite supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Slightly supportive,Not at all positive,Somewhat positive,Slightly important,Not at all positive,Not at all effectively,Slightly knowledgeable,Not at all responsive,Not at all effective,Not at all clearly,A little bit of input,Slightly friendly,Almost never,Slightly caring,Slightly supportive,Trust a little bit,Not at all respectful,Quite challenging
e1-28,y,Somewhat enthusiastic,Trusted quite a bit,Quite positive,Quite supportive,Somewhat respectful,Extremely optimistic,Almost all the time,Extremely supportive,Somewhat positive,Somewhat positive,Somewhat important,Quite positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,A little bit of input,Quite friendly,Frequently,Somewhat caring,Slightly supportive,Trust a little bit,Slightly respectful,Extremely challenging
e1-33,y,Slightly enthusiastic,Trusted a little bit,Slightly positive,Somewhat supportive,Slightly respectful,Not at all optimistic,Once in a while,Slightly supportive,Not at all positive,Slightly positive,Somewhat important,Somewhat positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Some input,Not at all friendly,Once in a while,Slightly caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Not at all challenging
e1-36,y,Not at all enthusiastic,Trusted somewhat,Quite positive,Not at all supportive,Quite respectful,Extremely optimistic,Sometimes,Quite supportive,Somewhat positive,Slightly positive,Somewhat important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Not at all effective,Slightly clearly,Almost no input,Slightly friendly,Sometimes,Not at all caring,Slightly supportive,Trust a little bit,Slightly respectful,Quite challenging
e1-39,y,Quite enthusiastic,Trusted a tremendous amount,Somewhat positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Slightly positive,Extremely positive,Quite important,Somewhat positive,Quite effectively,Quite knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,Quite a bit of input,Slightly friendly,Sometimes,Somewhat caring,Slightly supportive,Trust some,Somewhat respectful,Quite challenging
e1-40,y,Not at all enthusiastic,Not at all trusted,Somewhat positive,Slightly supportive,Slightly respectful,Slightly optimistic,Almost never,Not at all supportive,Not at all positive,Slightly positive,Somewhat important,Quite positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,Some input,Slightly friendly,Almost all the time,Slightly caring,Somewhat supportive,Trust a little bit,Slightly respectful,Somewhat challenging
e1-41,y,Slightly enthusiastic,Not at all trusted,Somewhat positive,Slightly supportive,Slightly respectful,Slightly optimistic,Sometimes,Slightly supportive,Somewhat positive,Somewhat positive,Somewhat important,Quite positive,Extremely effectively,Extremely knowledgeable,Extremely responsive,Somewhat effective,Slightly clearly,A little bit of input,Slightly friendly,Almost all the time,Somewhat caring,Quite supportive,Trust a tremendous amount,Quite respectful,Somewhat challenging
e1-42,y,Quite enthusiastic,Trusted somewhat,Extremely positive,Quite supportive,Extremely respectful,Extremely optimistic,Almost all the time,Extremely supportive,Somewhat positive,Quite positive,Extremely important,Somewhat positive,Slightly effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Somewhat clearly,A little bit of input,Quite friendly,Frequently,Somewhat caring,Quite supportive,Trust a tremendous amount,Somewhat respectful,Somewhat challenging
e1-44,y,Not at all enthusiastic,Trusted a little bit,Slightly positive,Slightly supportive,Not at all respectful,Not at all optimistic,Sometimes,Somewhat supportive,Quite positive,Somewhat positive,Slightly important,Slightly positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Somewhat clearly,A little bit of input,Somewhat friendly,Sometimes,Quite caring,Quite supportive,Trust quite a bit,Extremely respectful,Not at all challenging
e1-45,y,Not at all enthusiastic,Not at all trusted,Extremely positive,Slightly supportive,Quite respectful,Extremely optimistic,Once in a while,Extremely supportive,Somewhat positive,Not at all positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Almost never,Slightly caring,Not at all supportive,Trust a little bit,Somewhat respectful,Somewhat challenging
e1-46,y,Not at all enthusiastic,Trusted quite a bit,Extremely positive,Not at all supportive,Quite respectful,Somewhat optimistic,Sometimes,Slightly supportive,Somewhat positive,Extremely positive,Somewhat important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Not at all responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Quite friendly,Almost all the time,Extremely caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Quite challenging
e1-50,y,Extremely enthusiastic,Trusted quite a bit,Quite positive,Extremely supportive,Extremely respectful,Extremely optimistic,Frequently,Somewhat supportive,Slightly positive,Extremely positive,Extremely important,Somewhat positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Not at all clearly,Some input,Somewhat friendly,Once in a while,Quite caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Not at all challenging
e1-51,y,Somewhat enthusiastic,Trusted somewhat,Quite positive,Somewhat supportive,Extremely respectful,Somewhat optimistic,Once in a while,Quite supportive,Quite positive,Slightly positive,Slightly important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,Some input,Somewhat friendly,Frequently,Quite caring,Quite supportive,Trust a tremendous amount,Quite respectful,Somewhat challenging
e1-52,y,Somewhat enthusiastic,Trusted somewhat,Not at all positive,Slightly supportive,Somewhat respectful,Somewhat optimistic,Once in a while,Slightly supportive,Slightly positive,Quite positive,Somewhat important,Slightly positive,Slightly effectively,Slightly knowledgeable,Not at all responsive,Not at all effective,Somewhat clearly,A little bit of input,Not at all friendly,Sometimes,Not at all caring,Somewhat supportive,Trust some,Quite respectful,Not at all challenging
e1-53,y,Quite enthusiastic,Not at all trusted,Quite positive,Quite supportive,Quite respectful,Somewhat optimistic,Almost all the time,Slightly supportive,Somewhat positive,Not at all positive,Not important at all,Not at all positive,Slightly effectively,Not knowledgeable at all,Somewhat responsive,Quite effective,Quite clearly,Some input,Extremely friendly,Frequently,Extremely caring,Quite supportive,Trust quite a bit,Extremely respectful,Slightly challenging
e1-54,y,Quite enthusiastic,Not at all trusted,Slightly positive,Extremely supportive,Not at all respectful,Slightly optimistic,Almost all the time,Not at all supportive,Somewhat positive,Slightly positive,Slightly important,Slightly positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Slightly effective,Slightly clearly,Almost no input,Quite friendly,Frequently,Extremely caring,Extremely supportive,Trust quite a bit,Quite respectful,Not at all challenging
e1-55,y,Slightly enthusiastic,Trusted somewhat,Quite positive,Slightly supportive,Somewhat respectful,Extremely optimistic,Sometimes,Quite supportive,Extremely positive,Slightly positive,Not important at all,Somewhat positive,Slightly effectively,Somewhat knowledgeable,Quite responsive,Extremely effective,Extremely clearly,Quite a bit of input,Quite friendly,Sometimes,Somewhat caring,Somewhat supportive,Trust quite a bit,Quite respectful,Not at all challenging
e1-56,y,Not at all enthusiastic,Trusted somewhat,Extremely positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Quite supportive,Somewhat positive,Somewhat positive,Slightly important,Slightly positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Quite effective,Quite clearly,Quite a bit of input,Somewhat friendly,Frequently,Quite caring,Extremely supportive,Trust some,Somewhat respectful,Somewhat challenging
e1-57,y,Quite enthusiastic,Trusted somewhat,Not at all positive,Somewhat supportive,Not at all respectful,Slightly optimistic,Once in a while,Somewhat supportive,Quite positive,Quite positive,Extremely important,Extremely positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,A little bit of input,Somewhat friendly,Almost never,Quite caring,Somewhat supportive,Trust quite a bit,Quite respectful,Not at all challenging
e1-59,y,Somewhat enthusiastic,Trusted quite a bit,Slightly positive,Somewhat supportive,Not at all respectful,Slightly optimistic,Frequently,Slightly supportive,Somewhat positive,Extremely positive,Extremely important,Extremely positive,Quite effectively,Quite knowledgeable,Quite responsive,Extremely effective,Extremely clearly,A tremendous amount of input,Quite friendly,Sometimes,Extremely caring,Extremely supportive,Trust quite a bit,Extremely respectful,Somewhat challenging
e1-60,y,Somewhat enthusiastic,Trusted somewhat,Not at all positive,Quite supportive,Somewhat respectful,Slightly optimistic,Frequently,Slightly supportive,Slightly positive,Quite positive,Somewhat important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Some input,Somewhat friendly,Frequently,Slightly caring,Not at all supportive,Do not trust at all,Not at all respectful,Somewhat challenging
e1-62,y,Not at all enthusiastic,Trusted quite a bit,Slightly positive,Somewhat supportive,Slightly respectful,Not at all optimistic,Sometimes,Slightly supportive,Not at all positive,Extremely positive,Somewhat important,Slightly positive,Not at all effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Not at all clearly,Almost no input,Slightly friendly,Almost never,Slightly caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Somewhat challenging
e1-65,y,Somewhat enthusiastic,Trusted a little bit,Not at all positive,Slightly supportive,Slightly respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Slightly positive,Somewhat positive,Slightly important,Slightly positive,Slightly effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,Some input,Slightly friendly,Sometimes,Somewhat caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Somewhat challenging
e1-67,y,Slightly enthusiastic,Trusted a tremendous amount,Somewhat positive,Slightly supportive,Quite respectful,Quite optimistic,Once in a while,Quite supportive,Extremely positive,Somewhat positive,Slightly important,Slightly positive,Not at all effectively,Not knowledgeable at all,Not at all responsive,Somewhat effective,Quite clearly,Some input,Not at all friendly,Once in a while,Slightly caring,Not at all supportive,Trust a little bit,Not at all respectful,Somewhat challenging
e1-68,y,Not at all enthusiastic,Trusted somewhat,Slightly positive,Slightly supportive,Somewhat respectful,Slightly optimistic,Sometimes,Not at all supportive,Somewhat positive,Quite positive,Quite important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Not at all effective,Slightly clearly,Some input,Somewhat friendly,Sometimes,Slightly caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Quite challenging
e1-69,y,Extremely enthusiastic,Not at all trusted,Quite positive,Extremely supportive,Somewhat respectful,Quite optimistic,Frequently,Extremely supportive,Extremely positive,Slightly positive,Slightly important,Not at all positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Somewhat clearly,Some input,Extremely friendly,Almost never,Quite caring,Extremely supportive,Trust quite a bit,Somewhat respectful,Slightly challenging
e1-70,y,Slightly enthusiastic,Trusted a little bit,Extremely positive,Not at all supportive,Extremely respectful,Somewhat optimistic,Sometimes,Slightly supportive,Not at all positive,Somewhat positive,Slightly important,Not at all positive,Slightly effectively,Not knowledgeable at all,Not at all responsive,Slightly effective,Not at all clearly,Almost no input,Somewhat friendly,Frequently,Quite caring,Quite supportive,Trust quite a bit,Quite respectful,Slightly challenging
e1-71,y,Extremely enthusiastic,Not at all trusted,Slightly positive,Somewhat supportive,Not at all respectful,Not at all optimistic,Frequently,Somewhat supportive,Quite positive,Not at all positive,Somewhat important,Quite positive,Quite effectively,Quite knowledgeable,Extremely responsive,Quite effective,Extremely clearly,Quite a bit of input,Somewhat friendly,Almost never,Somewhat caring,Slightly supportive,Trust a little bit,Not at all respectful,Quite challenging
e1-72,y,Quite enthusiastic,Trusted quite a bit,Extremely positive,Extremely supportive,Extremely respectful,Quite optimistic,Almost all the time,Quite supportive,Extremely positive,Extremely positive,Quite important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,Some input,Quite friendly,Almost never,Somewhat caring,Somewhat supportive,Trust some,Quite respectful,Somewhat challenging
e1-74,y,Not at all enthusiastic,Trusted a little bit,Extremely positive,Slightly supportive,Extremely respectful,Somewhat optimistic,Almost never,Slightly supportive,Not at all positive,Somewhat positive,Slightly important,Not at all positive,Not at all effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Slightly friendly,Sometimes,Slightly caring,Somewhat supportive,Trust a little bit,Not at all respectful,Quite challenging
e1-75,y,Somewhat enthusiastic,Trusted quite a bit,Not at all positive,Quite supportive,Somewhat respectful,Somewhat optimistic,Almost all the time,Slightly supportive,Slightly positive,Extremely positive,Extremely important,Extremely positive,Quite effectively,Quite knowledgeable,Extremely responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Sometimes,Somewhat caring,Somewhat supportive,Trust quite a bit,Quite respectful,Somewhat challenging
e1-77,y,Somewhat enthusiastic,Trusted quite a bit,Somewhat positive,Quite supportive,Quite respectful,Quite optimistic,Frequently,Somewhat supportive,Somewhat positive,Extremely positive,Somewhat important,Somewhat positive,Quite effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Frequently,Slightly caring,Slightly supportive,Do not trust at all,Not at all respectful,Somewhat challenging
e1-78,y,Extremely enthusiastic,Trusted a little bit,Extremely positive,Quite supportive,Somewhat respectful,Quite optimistic,Almost all the time,Somewhat supportive,Quite positive,Not at all positive,Slightly important,Not at all positive,Not at all effectively,Slightly knowledgeable,Somewhat responsive,Quite effective,Quite clearly,Quite a bit of input,Somewhat friendly,Sometimes,Slightly caring,Not at all supportive,Trust a little bit,Slightly respectful,Quite challenging
e1-80,y,Not at all enthusiastic,Trusted somewhat,Quite positive,Somewhat supportive,Quite respectful,Quite optimistic,Sometimes,Somewhat supportive,Somewhat positive,Slightly positive,Not important at all,Not at all positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Somewhat effective,Slightly clearly,Almost no input,Quite friendly,Frequently,Quite caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Slightly challenging
e1-85,y,Extremely enthusiastic,Trusted quite a bit,Not at all positive,Somewhat supportive,Somewhat respectful,Slightly optimistic,Sometimes,Somewhat supportive,Slightly positive,Extremely positive,Somewhat important,Slightly positive,Slightly effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Not at all clearly,Almost no input,Somewhat friendly,Almost all the time,Somewhat caring,Slightly supportive,Trust some,Slightly respectful,Extremely challenging
e1-87,y,Quite enthusiastic,Trusted a tremendous amount,Not at all positive,Somewhat supportive,Not at all respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Quite positive,Extremely positive,Quite important,Quite positive,Quite effectively,Extremely knowledgeable,Quite responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Once in a while,Quite caring,Extremely supportive,Trust a tremendous amount,Quite respectful,Somewhat challenging
e1-88,y,Extremely enthusiastic,Trusted quite a bit,Somewhat positive,Extremely supportive,Quite respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Somewhat positive,Quite positive,Extremely important,Quite positive,Extremely effectively,Quite knowledgeable,Quite responsive,Quite effective,Quite clearly,A tremendous amount of input,Quite friendly,Almost never,Quite caring,Extremely supportive,Trust a tremendous amount,Quite respectful,Not at all challenging
e1-89,y,Slightly enthusiastic,Trusted a little bit,Quite positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Frequently,Slightly supportive,Somewhat positive,Somewhat positive,Slightly important,Slightly positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Almost all the time,Somewhat caring,Slightly supportive,Trust a little bit,Somewhat respectful,Quite challenging
e1-90,y,Somewhat enthusiastic,Trusted a tremendous amount,Slightly positive,Somewhat supportive,Slightly respectful,Somewhat optimistic,Sometimes,Slightly supportive,Somewhat positive,Somewhat positive,Quite important,Extremely positive,Extremely effectively,Somewhat knowledgeable,Quite responsive,Extremely effective,Extremely clearly,Some input,Quite friendly,Frequently,Somewhat caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Somewhat challenging
