"id","answered","enthusiastic_students","staff_trusted","positive_colleagues","supportive_students","respectful_staff_students","optimistic_improvement","students_help_students","colleagues_support_initiatives","positive_environment","positive_leaders","leaders_important_staff_satisfied","leaders_positive_influence","leaders_communicate_effective","leaders_knowledge","leaders_responsive","leaders_effective_rules","leaders_clear_goals","staff_input","friendly_families","meet_families","caring_families","supportive_families","trust_parents","respectful_parents","challenging_families"
e11-36,y,Quite enthusiastic,Trusted a tremendous amount,Extremely positive,Extremely supportive,Somewhat respectful,Extremely optimistic,Frequently,Quite supportive,Quite positive,Quite positive,Somewhat important,Somewhat positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Frequently,Quite caring,Extremely supportive,Trust a tremendous amount,Extremely respectful,Not at all challenging
e11-37,y,Quite enthusiastic,Trusted a tremendous amount,Not at all positive,Quite supportive,Slightly respectful,Not at all optimistic,Sometimes,Slightly supportive,Somewhat positive,Extremely positive,Extremely important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,Some input,Quite friendly,Almost never,Quite caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Somewhat challenging
e11-38,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-39,y,Slightly enthusiastic,Trusted a little bit,Somewhat positive,Not at all supportive,Quite respectful,Slightly optimistic,Sometimes,Slightly supportive,Not at all positive,Not at all positive,Slightly important,Not at all positive,Not at all effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Quite friendly,Frequently,Extremely caring,Extremely supportive,Trust some,Somewhat respectful,Somewhat challenging
e11-40,y,Quite enthusiastic,Trusted a little bit,Not at all positive,Quite supportive,Slightly respectful,Somewhat optimistic,Frequently,Quite supportive,Extremely positive,Not at all positive,Somewhat important,Somewhat positive,Quite effectively,Quite knowledgeable,Extremely responsive,Somewhat effective,Quite clearly,Some input,Quite friendly,Almost all the time,Somewhat caring,Somewhat supportive,Trust quite a bit,Quite respectful,Not at all challenging
e11-41,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-42,y,Not at all enthusiastic,Trusted a tremendous amount,Extremely positive,Not at all supportive,Quite respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Quite positive,Quite positive,Extremely important,Quite positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Somewhat clearly,A little bit of input,Slightly friendly,Almost all the time,Slightly caring,Somewhat supportive,Trust quite a bit,Quite respectful,Not at all challenging
e11-43,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-44,y,Slightly enthusiastic,Trusted quite a bit,Extremely positive,Slightly supportive,Extremely respectful,Extremely optimistic,Once in a while,Somewhat supportive,Slightly positive,Somewhat positive,Quite important,Extremely positive,Quite effectively,Extremely knowledgeable,Quite responsive,Quite effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Frequently,Quite caring,Extremely supportive,Trust a tremendous amount,Quite respectful,Slightly challenging
e11-45,y,Quite enthusiastic,Trusted somewhat,Quite positive,Quite supportive,Quite respectful,Extremely optimistic,Almost all the time,Extremely supportive,Quite positive,Somewhat positive,Quite important,Quite positive,Extremely effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,A little bit of input,Extremely friendly,Almost all the time,Extremely caring,Extremely supportive,Trust some,Slightly respectful,Somewhat challenging
e11-46,y,Extremely enthusiastic,Not at all trusted,Slightly positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Slightly supportive,Somewhat positive,Slightly positive,Not important at all,Somewhat positive,Slightly effectively,Not knowledgeable at all,Not at all responsive,Somewhat effective,Quite clearly,Some input,Somewhat friendly,Almost all the time,Slightly caring,Not at all supportive,Do not trust at all,Not at all respectful,Quite challenging
e11-47,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-48,y,Somewhat enthusiastic,Trusted quite a bit,Extremely positive,Somewhat supportive,Somewhat respectful,Quite optimistic,Once in a while,Somewhat supportive,Somewhat positive,Quite positive,Extremely important,Extremely positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Some input,Somewhat friendly,Sometimes,Slightly caring,Not at all supportive,Trust some,Somewhat respectful,Somewhat challenging
e11-49,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-50,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-51,y,Somewhat enthusiastic,Trusted a little bit,Quite positive,Slightly supportive,Extremely respectful,Somewhat optimistic,Sometimes,Quite supportive,Extremely positive,Not at all positive,Slightly important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Not at all clearly,A little bit of input,Somewhat friendly,Sometimes,Quite caring,Quite supportive,Trust a tremendous amount,Quite respectful,Somewhat challenging
e11-52,y,Quite enthusiastic,Trusted somewhat,Not at all positive,Extremely supportive,Somewhat respectful,Not at all optimistic,Sometimes,Slightly supportive,Slightly positive,Slightly positive,Not important at all,Somewhat positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Extremely effective,Quite clearly,Some input,Slightly friendly,Sometimes,Not at all caring,Not at all supportive,Trust some,Quite respectful,Not at all challenging
e11-53,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-54,y,Not at all enthusiastic,Trusted somewhat,Somewhat positive,Not at all supportive,Slightly respectful,Slightly optimistic,Almost never,Slightly supportive,Slightly positive,Somewhat positive,Quite important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Not at all effective,Not at all clearly,Almost no input,Not at all friendly,Frequently,Somewhat caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Somewhat challenging
e11-55,y,Quite enthusiastic,Trusted quite a bit,Slightly positive,Quite supportive,Not at all respectful,Slightly optimistic,Almost all the time,Not at all supportive,Somewhat positive,Somewhat positive,Slightly important,Not at all positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Slightly effective,Not at all clearly,A little bit of input,Quite friendly,Almost all the time,Somewhat caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Quite challenging
e11-56,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-57,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-58,y,Not at all enthusiastic,Trusted somewhat,Slightly positive,Not at all supportive,Not at all respectful,Slightly optimistic,Once in a while,Somewhat supportive,Somewhat positive,Slightly positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,A little bit of input,Slightly friendly,Frequently,Not at all caring,Not at all supportive,Do not trust at all,Slightly respectful,Extremely challenging
e11-59,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-60,y,Somewhat enthusiastic,Not at all trusted,Somewhat positive,Quite supportive,Quite respectful,Quite optimistic,Sometimes,Somewhat supportive,Quite positive,Somewhat positive,Somewhat important,Quite positive,Extremely effectively,Extremely knowledgeable,Extremely responsive,Quite effective,Somewhat clearly,Some input,Somewhat friendly,Almost never,Slightly caring,Not at all supportive,Trust some,Somewhat respectful,Slightly challenging
e11-61,y,Extremely enthusiastic,Trusted a tremendous amount,Somewhat positive,Somewhat supportive,Somewhat respectful,Slightly optimistic,Sometimes,Not at all supportive,Not at all positive,Somewhat positive,Slightly important,Not at all positive,Slightly effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,Some input,Somewhat friendly,Sometimes,Slightly caring,Somewhat supportive,Trust a little bit,Not at all respectful,Quite challenging
e11-62,y,Somewhat enthusiastic,Trusted quite a bit,Quite positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Sometimes,Extremely supportive,Extremely positive,Extremely positive,Somewhat important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Not at all responsive,Somewhat effective,Quite clearly,Quite a bit of input,Somewhat friendly,Sometimes,Somewhat caring,Somewhat supportive,Trust a little bit,Slightly respectful,Extremely challenging
e11-63,y,Quite enthusiastic,Trusted quite a bit,Somewhat positive,Extremely supportive,Somewhat respectful,Slightly optimistic,Sometimes,Slightly supportive,Not at all positive,Extremely positive,Extremely important,Quite positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Quite effective,Extremely clearly,Some input,Quite friendly,Once in a while,Quite caring,Extremely supportive,Trust quite a bit,Somewhat respectful,Slightly challenging
e11-64,y,Quite enthusiastic,Not at all trusted,Extremely positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Once in a while,Slightly supportive,Slightly positive,Somewhat positive,Slightly important,Slightly positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Slightly friendly,Sometimes,Somewhat caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Slightly challenging
e11-65,y,Extremely enthusiastic,Not at all trusted,Extremely positive,Somewhat supportive,Somewhat respectful,Quite optimistic,Sometimes,Extremely supportive,Extremely positive,Not at all positive,Slightly important,Somewhat positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Extremely effective,Quite clearly,Some input,Quite friendly,Frequently,Quite caring,Somewhat supportive,Trust some,Quite respectful,Not at all challenging
e11-66,y,Quite enthusiastic,Trusted a little bit,Quite positive,Quite supportive,Somewhat respectful,Somewhat optimistic,Frequently,Slightly supportive,Slightly positive,Somewhat positive,Quite important,Extremely positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,Some input,Extremely friendly,Sometimes,Quite caring,Quite supportive,Trust some,Quite respectful,Slightly challenging
e11-67,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-68,y,Somewhat enthusiastic,Trusted a little bit,Slightly positive,Slightly supportive,Not at all respectful,Somewhat optimistic,Once in a while,Slightly supportive,Not at all positive,Not at all positive,Not important at all,Slightly positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Extremely effective,Extremely clearly,Some input,Somewhat friendly,Frequently,Quite caring,Quite supportive,Trust quite a bit,Somewhat respectful,Somewhat challenging
e11-69,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-70,y,Somewhat enthusiastic,Trusted a little bit,Slightly positive,Quite supportive,Somewhat respectful,Slightly optimistic,Frequently,Not at all supportive,Somewhat positive,Slightly positive,Not important at all,Somewhat positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Quite effective,Quite clearly,A tremendous amount of input,Extremely friendly,Frequently,Somewhat caring,Somewhat supportive,Trust some,Quite respectful,Not at all challenging
e11-71,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-72,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-73,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-74,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-75,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-76,y,Quite enthusiastic,Not at all trusted,Extremely positive,Somewhat supportive,Quite respectful,Extremely optimistic,Frequently,Quite supportive,Somewhat positive,Not at all positive,Somewhat important,Slightly positive,Slightly effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Quite clearly,Quite a bit of input,Quite friendly,Once in a while,Extremely caring,Extremely supportive,Trust a tremendous amount,Extremely respectful,Not at all challenging
e11-77,y,Slightly enthusiastic,Trusted a little bit,Quite positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Frequently,Somewhat supportive,Somewhat positive,Somewhat positive,Slightly important,Slightly positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Somewhat clearly,Some input,Quite friendly,Almost all the time,Somewhat caring,Somewhat supportive,Trust a little bit,Slightly respectful,Extremely challenging
e11-78,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-79,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-80,y,Quite enthusiastic,Trusted a tremendous amount,Extremely positive,Extremely supportive,Quite respectful,Extremely optimistic,Almost all the time,Somewhat supportive,Slightly positive,Quite positive,Somewhat important,Quite positive,Quite effectively,Quite knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Some input,Extremely friendly,Frequently,Quite caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Somewhat challenging
e11-81,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-82,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-83,y,Somewhat enthusiastic,Trusted somewhat,Not at all positive,Slightly supportive,Somewhat respectful,Not at all optimistic,Sometimes,Not at all supportive,Somewhat positive,Slightly positive,Somewhat important,Slightly positive,Slightly effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,Some input,Quite friendly,Almost never,Somewhat caring,Slightly supportive,Do not trust at all,Not at all respectful,Quite challenging
e11-84,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-85,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-86,y,Slightly enthusiastic,Trusted quite a bit,Quite positive,Somewhat supportive,Extremely respectful,Quite optimistic,Sometimes,Quite supportive,Somewhat positive,Extremely positive,Somewhat important,Somewhat positive,Slightly effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Quite friendly,Almost all the time,Extremely caring,Somewhat supportive,Trust some,Slightly respectful,Extremely challenging
e11-87,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-88,y,Not at all enthusiastic,Trusted quite a bit,Extremely positive,Somewhat supportive,Extremely respectful,Extremely optimistic,Sometimes,Somewhat supportive,Quite positive,Extremely positive,Quite important,Somewhat positive,Quite effectively,Extremely knowledgeable,Quite responsive,Quite effective,Quite clearly,A tremendous amount of input,Slightly friendly,Frequently,Not at all caring,Not at all supportive,Trust a little bit,Somewhat respectful,Slightly challenging
e11-89,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-90,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-91,y,Somewhat enthusiastic,Not at all trusted,Slightly positive,Quite supportive,Slightly respectful,Not at all optimistic,Frequently,Somewhat supportive,Quite positive,Slightly positive,Not important at all,Not at all positive,Not at all effectively,Slightly knowledgeable,Slightly responsive,Slightly effective,Not at all clearly,A little bit of input,Somewhat friendly,Sometimes,Somewhat caring,Slightly supportive,Trust a little bit,Not at all respectful,Somewhat challenging
e11-92,y,Extremely enthusiastic,Trusted quite a bit,Extremely positive,Extremely supportive,Somewhat respectful,Extremely optimistic,Almost all the time,Extremely supportive,Somewhat positive,Quite positive,Somewhat important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Frequently,Somewhat caring,Quite supportive,Trust a tremendous amount,Quite respectful,Somewhat challenging
e11-93,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-94,y,Somewhat enthusiastic,Trusted a little bit,Not at all positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Frequently,Slightly supportive,Somewhat positive,Somewhat positive,Quite important,Extremely positive,Extremely effectively,Extremely knowledgeable,Extremely responsive,Extremely effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Frequently,Somewhat caring,Somewhat supportive,Trust some,Quite respectful,Slightly challenging
e11-95,y,Somewhat enthusiastic,Not at all trusted,Quite positive,Somewhat supportive,Quite respectful,Extremely optimistic,Frequently,Somewhat supportive,Quite positive,Somewhat positive,Slightly important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Quite effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Frequently,Quite caring,Extremely supportive,Trust some,Quite respectful,Not at all challenging
e11-96,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-97,y,Extremely enthusiastic,Trusted quite a bit,Extremely positive,Somewhat supportive,Quite respectful,Quite optimistic,Sometimes,Extremely supportive,Extremely positive,Somewhat positive,Somewhat important,Quite positive,Quite effectively,Quite knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Quite a bit of input,Quite friendly,Almost all the time,Extremely caring,Somewhat supportive,Trust a little bit,Not at all respectful,Somewhat challenging
e11-98,y,Slightly enthusiastic,Trusted quite a bit,Extremely positive,Not at all supportive,Somewhat respectful,Quite optimistic,Almost never,Extremely supportive,Extremely positive,Extremely positive,Somewhat important,Quite positive,Quite effectively,Somewhat knowledgeable,Somewhat responsive,Quite effective,Quite clearly,Quite a bit of input,Somewhat friendly,Frequently,Somewhat caring,Slightly supportive,Trust some,Slightly respectful,Somewhat challenging
e11-99,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-100,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-101,y,Not at all enthusiastic,Trusted quite a bit,Slightly positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Quite positive,Somewhat positive,Quite important,Quite positive,Extremely effectively,Extremely knowledgeable,Extremely responsive,Quite effective,Extremely clearly,Some input,Somewhat friendly,Almost all the time,Slightly caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Quite challenging
e11-102,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-103,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-104,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-105,y,Quite enthusiastic,Trusted quite a bit,Somewhat positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Quite positive,Quite positive,Somewhat important,Somewhat positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Extremely effective,Quite clearly,Quite a bit of input,Somewhat friendly,Once in a while,Slightly caring,Not at all supportive,Trust a little bit,Somewhat respectful,Slightly challenging
e11-106,n,,,,,,,,,,,,,,,,,,,,,,,,,
e11-107,n,,,,,,,,,,,,,,,,,,,,,,,,,
