"id","answered","enthusiastic_students","staff_trusted","positive_colleagues","supportive_students","respectful_staff_students","optimistic_improvement","students_help_students","colleagues_support_initiatives","positive_environment","positive_leaders","leaders_important_staff_satisfied","leaders_positive_influence","leaders_communicate_effective","leaders_knowledge","leaders_responsive","leaders_effective_rules","leaders_clear_goals","staff_input","friendly_families","meet_families","caring_families","supportive_families","trust_parents","respectful_parents","challenging_families"
e10-24,y,Not at all enthusiastic,Trusted quite a bit,Extremely positive,Not at all supportive,Somewhat respectful,Somewhat optimistic,Almost never,Slightly supportive,Somewhat positive,Quite positive,Quite important,Quite positive,Quite effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Slightly clearly,Some input,Not at all friendly,Frequently,Slightly caring,Slightly supportive,Do not trust at all,Not at all respectful,Somewhat challenging
e10-25,y,Extremely enthusiastic,Not at all trusted,Not at all positive,Somewhat supportive,Somewhat respectful,Not at all optimistic,Frequently,Somewhat supportive,Quite positive,Somewhat positive,Slightly important,Not at all positive,Slightly effectively,Not knowledgeable at all,Not at all responsive,Slightly effective,Not at all clearly,Almost no input,Quite friendly,Almost never,Extremely caring,Extremely supportive,Trust quite a bit,Quite respectful,Slightly challenging
e10-26,y,Extremely enthusiastic,Trusted somewhat,Not at all positive,Somewhat supportive,Not at all respectful,Somewhat optimistic,Once in a while,Quite supportive,Quite positive,Slightly positive,Not important at all,Somewhat positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,Some input,Somewhat friendly,Frequently,Quite caring,Quite supportive,Trust some,Somewhat respectful,Somewhat challenging
e10-28,y,Quite enthusiastic,Trusted a little bit,Extremely positive,Extremely supportive,Extremely respectful,Quite optimistic,Almost all the time,Quite supportive,Extremely positive,Slightly positive,Not important at all,Slightly positive,Not at all effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,Almost no input,Quite friendly,Once in a while,Quite caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Somewhat challenging
e10-31,y,Somewhat enthusiastic,Trusted a little bit,Slightly positive,Slightly supportive,Not at all respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Slightly positive,Somewhat positive,Slightly important,Not at all positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,A tremendous amount of input,Slightly friendly,Sometimes,Somewhat caring,Slightly supportive,Trust a little bit,Not at all respectful,Quite challenging
e10-34,y,Not at all enthusiastic,Trusted a little bit,Quite positive,Slightly supportive,Quite respectful,Extremely optimistic,Almost never,Quite supportive,Extremely positive,Not at all positive,Slightly important,Not at all positive,Slightly effectively,Not knowledgeable at all,Somewhat responsive,Somewhat effective,Somewhat clearly,Some input,Somewhat friendly,Almost never,Quite caring,Somewhat supportive,Trust a little bit,Slightly respectful,Extremely challenging
e10-35,y,Somewhat enthusiastic,Trusted somewhat,Somewhat positive,Quite supportive,Slightly respectful,Quite optimistic,Frequently,Extremely supportive,Extremely positive,Somewhat positive,Slightly important,Not at all positive,Slightly effectively,Slightly knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,Quite a bit of input,Somewhat friendly,Almost never,Quite caring,Extremely supportive,Trust some,Quite respectful,Not at all challenging
e10-36,y,Quite enthusiastic,Trusted a tremendous amount,Slightly positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Frequently,Slightly supportive,Slightly positive,Somewhat positive,Somewhat important,Quite positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Quite clearly,Quite a bit of input,Somewhat friendly,Once in a while,Quite caring,Extremely supportive,Trust some,Quite respectful,Slightly challenging
e10-38,y,Quite enthusiastic,Not at all trusted,Not at all positive,Somewhat supportive,Slightly respectful,Slightly optimistic,Once in a while,Not at all supportive,Somewhat positive,Slightly positive,Somewhat important,Slightly positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Slightly effective,Slightly clearly,Some input,Slightly friendly,Almost never,Not at all caring,Slightly supportive,Trust some,Somewhat respectful,Quite challenging
e10-39,y,Quite enthusiastic,Trusted a tremendous amount,Slightly positive,Somewhat supportive,Somewhat respectful,Not at all optimistic,Once in a while,Somewhat supportive,Somewhat positive,Somewhat positive,Slightly important,Not at all positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,Some input,Not at all friendly,Frequently,Slightly caring,Slightly supportive,Trust some,Slightly respectful,Somewhat challenging
e10-40,y,Not at all enthusiastic,Trusted a tremendous amount,Not at all positive,Somewhat supportive,Not at all respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Somewhat positive,Extremely positive,Somewhat important,Slightly positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Slightly effective,Not at all clearly,Almost no input,Somewhat friendly,Almost all the time,Somewhat caring,Quite supportive,Trust a tremendous amount,Somewhat respectful,Slightly challenging
e10-43,y,Quite enthusiastic,Not at all trusted,Quite positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Somewhat positive,Slightly positive,Not important at all,Not at all positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Somewhat clearly,Some input,Not at all friendly,Frequently,Slightly caring,Slightly supportive,Trust a little bit,Slightly respectful,Somewhat challenging
e10-47,y,Not at all enthusiastic,Trusted a little bit,Not at all positive,Somewhat supportive,Slightly respectful,Not at all optimistic,Sometimes,Slightly supportive,Somewhat positive,Somewhat positive,Quite important,Somewhat positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,Quite a bit of input,Somewhat friendly,Sometimes,Quite caring,Quite supportive,Trust quite a bit,Extremely respectful,Slightly challenging
e10-51,y,Quite enthusiastic,Trusted a tremendous amount,Quite positive,Extremely supportive,Somewhat respectful,Quite optimistic,Frequently,Quite supportive,Extremely positive,Somewhat positive,Quite important,Extremely positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Quite clearly,Some input,Extremely friendly,Once in a while,Quite caring,Quite supportive,Trust some,Somewhat respectful,Somewhat challenging
e10-54,y,Slightly enthusiastic,Trusted a little bit,Quite positive,Not at all supportive,Quite respectful,Quite optimistic,Almost never,Quite supportive,Quite positive,Somewhat positive,Somewhat important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Somewhat clearly,Quite a bit of input,Slightly friendly,Almost all the time,Somewhat caring,Quite supportive,Trust some,Slightly respectful,Extremely challenging
e10-61,y,Not at all enthusiastic,Trusted a little bit,Slightly positive,Slightly supportive,Slightly respectful,Slightly optimistic,Sometimes,Somewhat supportive,Quite positive,Not at all positive,Slightly important,Slightly positive,Slightly effectively,Somewhat knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,A little bit of input,Slightly friendly,Once in a while,Slightly caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Quite challenging
e10-62,y,Slightly enthusiastic,Trusted somewhat,Slightly positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Once in a while,Slightly supportive,Slightly positive,Quite positive,Quite important,Somewhat positive,Quite effectively,Extremely knowledgeable,Quite responsive,Somewhat effective,Slightly clearly,A little bit of input,Slightly friendly,Frequently,Slightly caring,Slightly supportive,Do not trust at all,Not at all respectful,Extremely challenging
e10-64,y,Quite enthusiastic,Trusted somewhat,Slightly positive,Quite supportive,Not at all respectful,Slightly optimistic,Frequently,Somewhat supportive,Quite positive,Quite positive,Quite important,Somewhat positive,Quite effectively,Quite knowledgeable,Extremely responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Quite friendly,Sometimes,Somewhat caring,Slightly supportive,Trust some,Slightly respectful,Somewhat challenging
e10-65,y,Extremely enthusiastic,Not at all trusted,Slightly positive,Somewhat supportive,Not at all respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Slightly positive,Slightly positive,Not important at all,Slightly positive,Slightly effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,Almost no input,Slightly friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Somewhat challenging
e10-69,y,Somewhat enthusiastic,Trusted a little bit,Quite positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Sometimes,Quite supportive,Extremely positive,Slightly positive,Not important at all,Somewhat positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,Some input,Quite friendly,Sometimes,Quite caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Slightly challenging
e10-71,y,Not at all enthusiastic,Trusted a little bit,Extremely positive,Slightly supportive,Somewhat respectful,Quite optimistic,Once in a while,Quite supportive,Extremely positive,Somewhat positive,Quite important,Quite positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,A little bit of input,Not at all friendly,Frequently,Not at all caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Slightly challenging
e10-74,y,Somewhat enthusiastic,Trusted a tremendous amount,Quite positive,Slightly supportive,Somewhat respectful,Extremely optimistic,Once in a while,Extremely supportive,Quite positive,Quite positive,Somewhat important,Slightly positive,Not at all effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Somewhat clearly,A little bit of input,Not at all friendly,Sometimes,Not at all caring,Not at all supportive,Trust some,Somewhat respectful,Slightly challenging
e10-76,y,Extremely enthusiastic,Trusted a tremendous amount,Slightly positive,Extremely supportive,Not at all respectful,Not at all optimistic,Sometimes,Slightly supportive,Slightly positive,Extremely positive,Somewhat important,Quite positive,Extremely effectively,Quite knowledgeable,Quite responsive,Quite effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Frequently,Quite caring,Somewhat supportive,Trust some,Slightly respectful,Quite challenging
e10-77,y,Slightly enthusiastic,Trusted a little bit,Quite positive,Not at all supportive,Quite respectful,Extremely optimistic,Sometimes,Extremely supportive,Quite positive,Not at all positive,Slightly important,Not at all positive,Slightly effectively,Not knowledgeable at all,Somewhat responsive,Slightly effective,Slightly clearly,A little bit of input,Quite friendly,Sometimes,Quite caring,Extremely supportive,Trust some,Somewhat respectful,Slightly challenging
e10-79,y,Quite enthusiastic,Trusted a little bit,Extremely positive,Extremely supportive,Quite respectful,Somewhat optimistic,Sometimes,Slightly supportive,Slightly positive,Somewhat positive,Quite important,Quite positive,Extremely effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Somewhat clearly,Some input,Somewhat friendly,Sometimes,Quite caring,Extremely supportive,Trust a tremendous amount,Somewhat respectful,Slightly challenging
e10-80,y,Somewhat enthusiastic,Trusted a tremendous amount,Somewhat positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Sometimes,Slightly supportive,Somewhat positive,Extremely positive,Extremely important,Extremely positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,Some input,Somewhat friendly,Sometimes,Quite caring,Extremely supportive,Trust some,Slightly respectful,Quite challenging
e10-81,y,Somewhat enthusiastic,Not at all trusted,Quite positive,Somewhat supportive,Quite respectful,Quite optimistic,Sometimes,Extremely supportive,Extremely positive,Somewhat positive,Quite important,Quite positive,Quite effectively,Extremely knowledgeable,Extremely responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Quite friendly,Almost never,Extremely caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Slightly challenging
e10-83,y,Quite enthusiastic,Trusted a tremendous amount,Extremely positive,Quite supportive,Extremely respectful,Extremely optimistic,Almost all the time,Somewhat supportive,Somewhat positive,Quite positive,Quite important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Extremely friendly,Almost all the time,Extremely caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Slightly challenging
e10-84,y,Somewhat enthusiastic,Not at all trusted,Somewhat positive,Somewhat supportive,Quite respectful,Slightly optimistic,Frequently,Slightly supportive,Not at all positive,Not at all positive,Slightly important,Slightly positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Extremely effective,Quite clearly,A tremendous amount of input,Quite friendly,Frequently,Somewhat caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Not at all challenging
e10-86,y,Not at all enthusiastic,Trusted a little bit,Not at all positive,Not at all supportive,Not at all respectful,Somewhat optimistic,Almost never,Slightly supportive,Somewhat positive,Slightly positive,Slightly important,Not at all positive,Not at all effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,Almost no input,Not at all friendly,Almost all the time,Somewhat caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Quite challenging
e10-87,y,Quite enthusiastic,Trusted quite a bit,Extremely positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Sometimes,Quite supportive,Quite positive,Extremely positive,Somewhat important,Somewhat positive,Slightly effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Slightly clearly,A little bit of input,Quite friendly,Once in a while,Extremely caring,Extremely supportive,Trust some,Slightly respectful,Extremely challenging
e10-91,y,Extremely enthusiastic,Trusted somewhat,Extremely positive,Somewhat supportive,Extremely respectful,Extremely optimistic,Frequently,Quite supportive,Quite positive,Somewhat positive,Somewhat important,Slightly positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Slightly effective,Slightly clearly,Almost no input,Quite friendly,Sometimes,Extremely caring,Somewhat supportive,Trust a little bit,Not at all respectful,Somewhat challenging
e10-93,y,Somewhat enthusiastic,Trusted a little bit,Extremely positive,Quite supportive,Quite respectful,Quite optimistic,Almost all the time,Somewhat supportive,Somewhat positive,Not at all positive,Somewhat important,Slightly positive,Not at all effectively,Slightly knowledgeable,Slightly responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Sometimes,Slightly caring,Slightly supportive,Trust some,Somewhat respectful,Quite challenging
e10-95,y,Slightly enthusiastic,Not at all trusted,Not at all positive,Somewhat supportive,Slightly respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Somewhat positive,Not at all positive,Somewhat important,Somewhat positive,Slightly effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Some input,Slightly friendly,Sometimes,Slightly caring,Not at all supportive,Trust a little bit,Slightly respectful,Quite challenging
e10-99,y,Somewhat enthusiastic,Not at all trusted,Not at all positive,Slightly supportive,Slightly respectful,Slightly optimistic,Sometimes,Somewhat supportive,Somewhat positive,Slightly positive,Not important at all,Slightly positive,Not at all effectively,Not knowledgeable at all,Somewhat responsive,Quite effective,Somewhat clearly,A little bit of input,Slightly friendly,Almost all the time,Slightly caring,Not at all supportive,Do not trust at all,Slightly respectful,Quite challenging
