id,answered,respect_teacher,concerned_teacher,visit_teachers,how_teacher,again_teacher,disrespectful_people,understand_people,energy_school,fights_students,connected_adults,space_school,online_bully,respect_students,fair_rules,school_violence,matter_others,behavior_students,adult_help,belong_school,excited_teachers,unfair_adults,teachers_race,think_race,honest_race,encourage_race,share_race,often_race,adults_race,school_race
stu-m12-38,y,None of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Frequently,Do not understand at all,Somewhat negative,Frequently,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,A little bit of respect,Slightly fair,Sometimes,Matter a little bit,Hurts my learning a tremendous amount,Somewhat difficult,Belong somewhat,Once in a while,Somewhat unfairly,Once in a while,Once in a while,Not at all confident,Frequently,Not at all comfortable,Sometimes,Once in a while,Somewhat well
stu-m12-39,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-40,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-41,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-42,y,Most of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,Almost never,Understand quite a bit,Somewhat positive,Once in a while,Quite connected,Very pleasant,Slightly likely,A tremendous amount of respect,Very fair,Sometimes,Matter quite a bit,Neither helps nor hurts my learning,Not at all difficult,Completely belong,Once in a while,Slightly unfairly,Once in a while,Sometimes,Somewhat confident,Almost always,Somewhat comfortable,Frequently,Frequently,Quite well
stu-m12-43,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-44,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-45,y,About half of my teachers,About half of my teachers,A few of my teachers,None of my teachers,About half of my teachers,Frequently,Understand somewhat,Neither negative or positive,Once in a while,Slightly connected,Slightly unpleasant,Quite likely,Quite a bit of respect,Slightly unfair,Frequently,Matter a little bit,Helps my learning some,Somewhat difficult,Belong somewhat,Once in a while,Somewhat unfairly,Once in a while,Frequently,Somewhat confident,Frequently,Slightly comfortable,Once in a while,Once in a while,Quite well
stu-m12-46,y,None of my teachers,A few of my teachers,A few of my teachers,None of my teachers,None of my teachers,Once in a while,Completely understand,Slightly positive,Almost never,Quite connected,Neither pleasant or unpleasant,Not at all likely,A tremendous amount of respect,Slightly unfair,Frequently,Matter a little bit,Helps my learning a tremendous amount,Somewhat difficult,Do not belong at all,Almost never,Slightly unfairly,Sometimes,Once in a while,Quite confident,Once in a while,Slightly comfortable,Sometimes,Sometimes,Not at all well
stu-m12-47,y,Most of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Most of my teachers,Sometimes,Understand a little,Somewhat negative,Frequently,Somewhat connected,Somewhat unpleasant,Somewhat likely,A little bit of respect,Neither unfair or fair,Frequently,Matter a little bit,Hurts my learning a tremendous amount,Slightly difficult,Belong somewhat,Almost always,Somewhat unfairly,Almost always,Frequently,Somewhat confident,Once in a while,Somewhat comfortable,Frequently,Frequently,Not at all well
stu-m12-48,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-49,y,About half of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Almost never,Understand quite a bit,Slightly positive,Once in a while,Quite connected,Slightly pleasant,Somewhat likely,Quite a bit of respect,Slightly fair,Almost never,Matter a tremendous amount,Neither helps nor hurts my learning,Not at all difficult,Belong quite a bit,Once in a while,Somewhat unfairly,Almost never,Almost never,Quite confident,Almost always,Not at all comfortable,Frequently,Frequently,Extremely well
stu-m12-50,y,About half of my teachers,A few of my teachers,A few of my teachers,None of my teachers,A few of my teachers,Almost always,Understand a little,Slightly negative,Almost always,Slightly connected,Very unpleasant,Quite likely,Some respect,Neither unfair or fair,Sometimes,Matter quite a bit,Hurts my learning a little bit,Extremely difficult,Belong quite a bit,Sometimes,Somewhat unfairly,Sometimes,Almost always,Slightly confident,Almost always,Somewhat comfortable,Almost never,Sometimes,Quite well
stu-m12-51,y,About half of my teachers,About half of my teachers,A few of my teachers,None of my teachers,A few of my teachers,Sometimes,Understand quite a bit,Neither negative or positive,Sometimes,Slightly connected,Slightly unpleasant,Somewhat likely,A little bit of respect,Very unfair,Sometimes,Matter a little bit,Hurts my learning a little bit,Quite difficult,Do not belong at all,Almost never,Somewhat unfairly,Almost never,Almost never,Not at all confident,Almost never,Slightly comfortable,Once in a while,Frequently,Somewhat well
stu-m12-52,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-53,y,All of my teachers,All of my teachers,All of my teachers,Most of my teachers,Most of my teachers,Almost never,Understand somewhat,Neither negative or positive,Sometimes,Quite connected,Neither pleasant or unpleasant,Quite likely,A little bit of respect,Slightly fair,Once in a while,Matter quite a bit,Hurts my learning some,Not at all difficult,Belong somewhat,Sometimes,Not at all unfairly,Frequently,Once in a while,Somewhat confident,Frequently,Extremely comfortable,Sometimes,Frequently,Quite well
stu-m12-54,y,All of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Once in a while,Understand somewhat,Slightly positive,Almost never,Somewhat connected,Slightly pleasant,Slightly likely,Quite a bit of respect,Slightly fair,Once in a while,Matter a tremendous amount,Helps my learning a little bit,Somewhat difficult,Belong somewhat,Once in a while,Quite unfairly,Once in a while,Almost always,Somewhat confident,Sometimes,Somewhat comfortable,Sometimes,Sometimes,Quite well
stu-m12-55,y,About half of my teachers,Most of my teachers,Most of my teachers,All of my teachers,All of my teachers,Once in a while,Completely understand,Somewhat positive,Once in a while,Quite connected,Somewhat pleasant,Slightly likely,A tremendous amount of respect,Very fair,Once in a while,Matter a tremendous amount,Helps my learning some,Somewhat difficult,Belong quite a bit,Almost always,Somewhat unfairly,Sometimes,Sometimes,Somewhat confident,Almost always,Slightly comfortable,Frequently,Frequently,Extremely well
stu-m12-56,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-57,y,About half of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Frequently,Understand somewhat,Neither negative or positive,Frequently,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,A little bit of respect,Slightly unfair,Sometimes,Matter somewhat,Hurts my learning some,Quite difficult,Belong a little bit,Frequently,Quite unfairly,Frequently,Frequently,Not at all confident,Almost never,Quite comfortable,Once in a while,Once in a while,Slightly well
stu-m12-58,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-59,y,A few of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Sometimes,Understand quite a bit,Neither negative or positive,Sometimes,Somewhat connected,Slightly pleasant,Somewhat likely,A little bit of respect,Slightly fair,Almost never,Matter somewhat,Hurts my learning a tremendous amount,Quite difficult,Belong somewhat,Frequently,Quite unfairly,Almost always,Once in a while,Slightly confident,Once in a while,Extremely comfortable,Sometimes,Almost never,Slightly well
stu-m12-60,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-61,y,None of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Most of my teachers,Once in a while,Understand quite a bit,Somewhat positive,Once in a while,Extremely connected,Slightly pleasant,Slightly likely,Quite a bit of respect,Neither unfair or fair,Once in a while,Matter somewhat,Neither helps nor hurts my learning,Slightly difficult,Belong quite a bit,Almost always,Not at all unfairly,Sometimes,Sometimes,Somewhat confident,Frequently,Quite comfortable,Sometimes,Frequently,Extremely well
stu-m12-62,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-63,y,Most of my teachers,Most of my teachers,All of my teachers,About half of my teachers,About half of my teachers,Frequently,Do not understand at all,Somewhat negative,Almost always,Not at all connected,Very unpleasant,Somewhat likely,Some respect,Somewhat unfair,Frequently,Matter somewhat,Hurts my learning a little bit,Somewhat difficult,Belong quite a bit,Once in a while,Slightly unfairly,Almost never,Once in a while,Not at all confident,Almost always,Somewhat comfortable,Once in a while,Frequently,Quite well
stu-m12-64,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-65,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-66,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-67,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-68,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-69,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-70,y,About half of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Frequently,Understand a little,Slightly negative,Almost always,Somewhat connected,Somewhat unpleasant,Somewhat likely,No respect at all,Slightly unfair,Almost always,Matter a little bit,Neither helps nor hurts my learning,Slightly difficult,Do not belong at all,Frequently,Somewhat unfairly,Almost always,Once in a while,Slightly confident,Sometimes,Quite comfortable,Almost never,Once in a while,Slightly well
stu-m12-71,y,Most of my teachers,All of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Sometimes,Understand quite a bit,Neither negative or positive,Frequently,Slightly connected,Slightly unpleasant,Not at all likely,No respect at all,Very unfair,Sometimes,Matter quite a bit,Hurts my learning a tremendous amount,Somewhat difficult,Belong quite a bit,Sometimes,Slightly unfairly,Once in a while,Almost always,Not at all confident,Sometimes,Slightly comfortable,Sometimes,Frequently,Quite well
stu-m12-72,y,All of my teachers,All of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Frequently,Do not understand at all,Neither negative or positive,Sometimes,Somewhat connected,Slightly pleasant,Extremely likely,A little bit of respect,Somewhat fair,Almost never,Matter a tremendous amount,Hurts my learning a tremendous amount,Quite difficult,Completely belong,Frequently,Somewhat unfairly,Frequently,Frequently,Not at all confident,Frequently,Somewhat comfortable,Almost never,Frequently,Quite well
stu-m12-73,y,About half of my teachers,A few of my teachers,None of my teachers,A few of my teachers,A few of my teachers,Once in a while,Understand somewhat,Neither negative or positive,Frequently,Somewhat connected,Slightly pleasant,Quite likely,A little bit of respect,Slightly fair,Once in a while,Matter a tremendous amount,Neither helps nor hurts my learning,Quite difficult,Belong somewhat,Almost never,Somewhat unfairly,Sometimes,Almost never,Slightly confident,Frequently,Quite comfortable,Almost never,Frequently,Extremely well
stu-m12-74,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-75,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-76,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-77,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-78,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-79,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-80,y,About half of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,Almost always,Understand a little,Neither negative or positive,Once in a while,Slightly connected,Slightly pleasant,Quite likely,Some respect,Neither unfair or fair,Once in a while,Matter a tremendous amount,Helps my learning a little bit,Extremely difficult,Completely belong,Sometimes,Somewhat unfairly,Frequently,Frequently,Somewhat confident,Almost always,Somewhat comfortable,Sometimes,Frequently,Quite well
stu-m12-81,y,About half of my teachers,A few of my teachers,A few of my teachers,None of my teachers,A few of my teachers,Almost always,Understand a little,Slightly negative,Frequently,Not at all connected,Neither pleasant or unpleasant,Somewhat likely,A little bit of respect,Slightly unfair,Frequently,Matter a little bit,Hurts my learning a tremendous amount,Extremely difficult,Belong somewhat,Sometimes,Extremely unfairly,Frequently,Almost always,Somewhat confident,Sometimes,Extremely comfortable,Sometimes,Almost never,Quite well
stu-m12-82,y,None of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,Frequently,Do not understand at all,Somewhat negative,Frequently,Slightly connected,Slightly unpleasant,Somewhat likely,No respect at all,Neither unfair or fair,Frequently,Matter somewhat,Hurts my learning some,Extremely difficult,Belong somewhat,Sometimes,Somewhat unfairly,Once in a while,Frequently,Not at all confident,Once in a while,Slightly comfortable,Sometimes,Sometimes,Somewhat well
stu-m12-83,y,About half of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,Almost always,Understand somewhat,Slightly negative,Almost always,Slightly connected,Neither pleasant or unpleasant,Quite likely,A little bit of respect,Slightly fair,Almost never,Matter somewhat,Hurts my learning some,Extremely difficult,Belong a little bit,Once in a while,Extremely unfairly,Sometimes,Almost always,Somewhat confident,Sometimes,Somewhat comfortable,Frequently,Once in a while,Quite well
stu-m12-84,y,All of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Almost never,Understand quite a bit,Neither negative or positive,Once in a while,Somewhat connected,Slightly unpleasant,Somewhat likely,A tremendous amount of respect,Very unfair,Sometimes,Matter quite a bit,Neither helps nor hurts my learning,Quite difficult,Completely belong,Sometimes,Extremely unfairly,Once in a while,Sometimes,Somewhat confident,Almost always,Somewhat comfortable,Once in a while,Almost never,Somewhat well
stu-m12-85,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-86,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m12-87,y,About half of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,Once in a while,Understand somewhat,Slightly positive,Almost never,Extremely connected,Neither pleasant or unpleasant,Quite likely,Quite a bit of respect,Neither unfair or fair,Sometimes,Matter somewhat,Neither helps nor hurts my learning,Not at all difficult,Belong quite a bit,Sometimes,Not at all unfairly,Once in a while,Almost always,Quite confident,Sometimes,Slightly comfortable,Almost always,Sometimes,Somewhat well
stu-m12-88,y,None of my teachers,None of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,Sometimes,Understand quite a bit,Somewhat positive,Almost never,Somewhat connected,Neither pleasant or unpleasant,Slightly likely,Some respect,Slightly fair,Almost never,Matter somewhat,Helps my learning a little bit,Slightly difficult,Belong a little bit,Frequently,Somewhat unfairly,Frequently,Once in a while,Extremely confident,Almost never,Extremely comfortable,Almost always,Frequently,Not at all well
stu-m12-89,y,None of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,Almost never,Completely understand,Very positive,Sometimes,Somewhat connected,Neither pleasant or unpleasant,Not at all likely,A little bit of respect,Slightly fair,Once in a while,Matter a tremendous amount,Neither helps nor hurts my learning,Quite difficult,Completely belong,Frequently,Somewhat unfairly,Sometimes,Almost always,Slightly confident,Almost always,Quite comfortable,Sometimes,Frequently,Quite well
stu-m12-90,y,None of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,None of my teachers,Almost always,Do not understand at all,Very negative,Sometimes,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,Some respect,Slightly fair,Once in a while,Matter somewhat,Hurts my learning a little bit,Quite difficult,Belong quite a bit,Sometimes,Extremely unfairly,Once in a while,Once in a while,Somewhat confident,Almost always,Slightly comfortable,Frequently,Sometimes,Extremely well
stu-m12-91,y,About half of my teachers,About half of my teachers,A few of my teachers,None of my teachers,A few of my teachers,Sometimes,Understand somewhat,Slightly positive,Once in a while,Quite connected,Neither pleasant or unpleasant,Slightly likely,A tremendous amount of respect,Slightly unfair,Sometimes,Matter somewhat,Neither helps nor hurts my learning,Slightly difficult,Belong somewhat,Almost never,Somewhat unfairly,Almost never,Once in a while,Slightly confident,Once in a while,Somewhat comfortable,Once in a while,Once in a while,Somewhat well
stu-m12-92,y,Most of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Almost always,Understand a little,Slightly negative,Almost always,Not at all connected,Slightly unpleasant,Extremely likely,Some respect,Somewhat unfair,Frequently,Matter a little bit,Hurts my learning a little bit,Quite difficult,Belong somewhat,Once in a while,Extremely unfairly,Almost never,Frequently,Not at all confident,Once in a while,Somewhat comfortable,Almost never,Once in a while,Somewhat well
stu-m12-93,y,Most of my teachers,All of my teachers,All of my teachers,About half of my teachers,A few of my teachers,Frequently,Understand a little,Neither negative or positive,Once in a while,Quite connected,Slightly unpleasant,Extremely likely,Some respect,Slightly unfair,Almost always,Matter somewhat,Neither helps nor hurts my learning,Somewhat difficult,Belong a little bit,Once in a while,Somewhat unfairly,Sometimes,Once in a while,Somewhat confident,Sometimes,Quite comfortable,Sometimes,Frequently,Slightly well
stu-m12-94,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
