id,answered,respect_teacher,concerned_teacher,visit_teachers,how_teacher,again_teacher,disrespectful_people,understand_people,energy_school,fights_students,connected_adults,space_school,online_bully,respect_students,fair_rules,school_violence,matter_others,behavior_students,adult_help,belong_school,excited_teachers,unfair_adults,teachers_race,think_race,honest_race,encourage_race,share_race,often_race,adults_race,school_race
stu-m5-21,y,About half of my teachers,A few of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,Sometimes,Understand quite a bit,Neither negative or positive,Frequently,Quite connected,Slightly unpleasant,Slightly likely,No respect at all,Neither unfair or fair,Once in a while,Matter quite a bit,Hurts my learning a little bit,Slightly difficult,Completely belong,Frequently,Slightly unfairly,Sometimes,Once in a while,Somewhat confident,Almost always,Somewhat comfortable,Sometimes,Frequently,Quite well
stu-m5-22,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-23,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-24,y,Most of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,Once in a while,Understand somewhat,Neither negative or positive,Frequently,Slightly connected,Neither pleasant or unpleasant,Somewhat likely,A little bit of respect,Slightly fair,Sometimes,Matter quite a bit,Hurts my learning a tremendous amount,Extremely difficult,Belong somewhat,Almost never,Somewhat unfairly,Sometimes,Sometimes,Somewhat confident,Sometimes,Somewhat comfortable,Frequently,Frequently,Quite well
stu-m5-25,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-26,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-27,y,A few of my teachers,None of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,Once in a while,Completely understand,Slightly positive,Once in a while,Somewhat connected,Very pleasant,Not at all likely,A tremendous amount of respect,Slightly fair,Sometimes,Matter somewhat,Helps my learning some,Slightly difficult,Belong a little bit,Almost never,Not at all unfairly,Sometimes,Once in a while,Quite confident,Once in a while,Somewhat comfortable,Almost always,Sometimes,Slightly well
stu-m5-28,y,A few of my teachers,None of my teachers,None of my teachers,About half of my teachers,A few of my teachers,Once in a while,Completely understand,Neither negative or positive,Once in a while,Quite connected,Slightly pleasant,Somewhat likely,A tremendous amount of respect,Very fair,Sometimes,Matter quite a bit,Helps my learning a tremendous amount,Slightly difficult,Belong somewhat,Almost never,Slightly unfairly,Almost never,Almost always,Somewhat confident,Sometimes,Slightly comfortable,Frequently,Almost always,Somewhat well
stu-m5-29,y,Most of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Sometimes,Understand somewhat,Slightly positive,Once in a while,Extremely connected,Somewhat pleasant,Somewhat likely,Some respect,Somewhat fair,Almost never,Matter somewhat,Neither helps nor hurts my learning,Not at all difficult,Belong a little bit,Sometimes,Slightly unfairly,Once in a while,Sometimes,Slightly confident,Sometimes,Somewhat comfortable,Sometimes,Frequently,Somewhat well
stu-m5-30,y,Most of my teachers,All of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,Once in a while,Understand somewhat,Slightly positive,Sometimes,Quite connected,Slightly pleasant,Slightly likely,Some respect,Very fair,Once in a while,Matter quite a bit,Neither helps nor hurts my learning,Slightly difficult,Belong somewhat,Sometimes,Not at all unfairly,Once in a while,Almost always,Quite confident,Frequently,Slightly comfortable,Almost always,Almost always,Quite well
stu-m5-31,y,None of my teachers,None of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Once in a while,Understand quite a bit,Neither negative or positive,Once in a while,Slightly connected,Slightly unpleasant,Not at all likely,Some respect,Very unfair,Frequently,Matter a little bit,Hurts my learning a little bit,Quite difficult,Belong a little bit,Sometimes,Quite unfairly,Once in a while,Sometimes,Not at all confident,Almost never,Somewhat comfortable,Sometimes,Once in a while,Somewhat well
stu-m5-32,y,None of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,Once in a while,Understand somewhat,Slightly negative,Frequently,Somewhat connected,Neither pleasant or unpleasant,Quite likely,Some respect,Slightly fair,Once in a while,Matter quite a bit,Hurts my learning a little bit,Quite difficult,Belong quite a bit,Almost never,Extremely unfairly,Almost never,Frequently,Somewhat confident,Sometimes,Somewhat comfortable,Sometimes,Sometimes,Quite well
stu-m5-33,y,Most of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,None of my teachers,Frequently,Understand a little,Somewhat negative,Frequently,Slightly connected,Slightly unpleasant,Quite likely,Some respect,Slightly unfair,Frequently,Matter a little bit,Neither helps nor hurts my learning,Extremely difficult,Belong somewhat,Once in a while,Somewhat unfairly,Sometimes,Once in a while,Slightly confident,Sometimes,Somewhat comfortable,Once in a while,Sometimes,Quite well
stu-m5-34,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-35,y,Most of my teachers,All of my teachers,Most of my teachers,All of my teachers,Most of my teachers,Almost never,Understand somewhat,Neither negative or positive,Sometimes,Quite connected,Slightly unpleasant,Somewhat likely,Quite a bit of respect,Slightly unfair,Almost always,Matter a little bit,Neither helps nor hurts my learning,Somewhat difficult,Belong a little bit,Almost always,Quite unfairly,Almost always,Almost never,Quite confident,Almost never,Extremely comfortable,Frequently,Sometimes,Somewhat well
stu-m5-36,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-37,y,About half of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Once in a while,Completely understand,Very positive,Once in a while,Quite connected,Somewhat pleasant,Slightly likely,A tremendous amount of respect,Slightly fair,Almost never,Matter quite a bit,Helps my learning a little bit,Somewhat difficult,Belong somewhat,Almost never,Slightly unfairly,Sometimes,Sometimes,Somewhat confident,Frequently,Somewhat comfortable,Sometimes,Frequently,Quite well
stu-m5-38,y,About half of my teachers,Most of my teachers,All of my teachers,About half of my teachers,About half of my teachers,Almost never,Understand quite a bit,Slightly positive,Almost never,Quite connected,Neither pleasant or unpleasant,Somewhat likely,A tremendous amount of respect,Slightly unfair,Almost always,Matter a little bit,Helps my learning a tremendous amount,Not at all difficult,Belong somewhat,Frequently,Somewhat unfairly,Almost always,Almost never,Somewhat confident,Frequently,Somewhat comfortable,Frequently,Sometimes,Somewhat well
stu-m5-39,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-40,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-41,y,All of my teachers,All of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Sometimes,Understand a little,Somewhat negative,Sometimes,Slightly connected,Very unpleasant,Extremely likely,Quite a bit of respect,Very unfair,Almost always,Matter a little bit,Helps my learning some,Somewhat difficult,Belong somewhat,Almost always,Somewhat unfairly,Frequently,Almost always,Quite confident,Once in a while,Extremely comfortable,Sometimes,Sometimes,Somewhat well
stu-m5-42,y,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Almost never,Understand somewhat,Slightly positive,Almost never,Quite connected,Very pleasant,Slightly likely,Some respect,Neither unfair or fair,Frequently,Do not matter at all,Helps my learning a little bit,Slightly difficult,Belong somewhat,Once in a while,Slightly unfairly,Almost never,Sometimes,Somewhat confident,Once in a while,Somewhat comfortable,Frequently,Frequently,Somewhat well
stu-m5-43,y,About half of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Sometimes,Understand a little,Slightly negative,Frequently,Somewhat connected,Somewhat unpleasant,Somewhat likely,A little bit of respect,Somewhat unfair,Sometimes,Matter quite a bit,Hurts my learning a tremendous amount,Slightly difficult,Belong somewhat,Frequently,Not at all unfairly,Frequently,Frequently,Not at all confident,Sometimes,Quite comfortable,Once in a while,Almost always,Slightly well
stu-m5-44,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-45,y,A few of my teachers,None of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Sometimes,Understand somewhat,Neither negative or positive,Once in a while,Quite connected,Slightly unpleasant,Quite likely,A tremendous amount of respect,Somewhat unfair,Almost always,Do not matter at all,Helps my learning a little bit,Not at all difficult,Belong a little bit,Sometimes,Slightly unfairly,Once in a while,Once in a while,Quite confident,Almost never,Slightly comfortable,Almost always,Sometimes,Not at all well
stu-m5-46,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-47,y,All of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Almost always,Understand a little,Slightly negative,Sometimes,Somewhat connected,Neither pleasant or unpleasant,Quite likely,Some respect,Slightly unfair,Frequently,Matter a little bit,Hurts my learning a little bit,Slightly difficult,Belong somewhat,Almost always,Not at all unfairly,Almost always,Frequently,Slightly confident,Once in a while,Extremely comfortable,Once in a while,Sometimes,Somewhat well
stu-m5-48,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-49,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-50,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-51,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-52,y,A few of my teachers,A few of my teachers,None of my teachers,A few of my teachers,About half of my teachers,Sometimes,Understand somewhat,Slightly negative,Frequently,Slightly connected,Slightly unpleasant,Somewhat likely,No respect at all,Neither unfair or fair,Frequently,Do not matter at all,Hurts my learning some,Quite difficult,Belong somewhat,Sometimes,Extremely unfairly,Sometimes,Almost never,Somewhat confident,Once in a while,Quite comfortable,Frequently,Once in a while,Not at all well
stu-m5-53,y,None of my teachers,None of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Once in a while,Understand somewhat,Slightly negative,Almost always,Slightly connected,Somewhat unpleasant,Somewhat likely,No respect at all,Neither unfair or fair,Sometimes,Matter a little bit,Hurts my learning a little bit,Quite difficult,Belong a little bit,Almost never,Extremely unfairly,Once in a while,Sometimes,Somewhat confident,Sometimes,Somewhat comfortable,Sometimes,Once in a while,Quite well
stu-m5-54,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-55,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-56,y,A few of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,Once in a while,Completely understand,Neither negative or positive,Sometimes,Slightly connected,Neither pleasant or unpleasant,Slightly likely,Some respect,Slightly fair,Sometimes,Matter a little bit,Neither helps nor hurts my learning,Somewhat difficult,Belong a little bit,Sometimes,Quite unfairly,Frequently,Sometimes,Quite confident,Almost never,Somewhat comfortable,Sometimes,Almost never,Slightly well
stu-m5-57,y,All of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Almost always,Understand somewhat,Slightly negative,Almost always,Slightly connected,Very unpleasant,Quite likely,No respect at all,Neither unfair or fair,Sometimes,Matter somewhat,Hurts my learning some,Extremely difficult,Belong a little bit,Sometimes,Somewhat unfairly,Frequently,Frequently,Somewhat confident,Almost never,Somewhat comfortable,Once in a while,Frequently,Somewhat well
stu-m5-58,y,None of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,Frequently,Do not understand at all,Very negative,Almost always,Not at all connected,Somewhat unpleasant,Somewhat likely,A little bit of respect,Somewhat unfair,Frequently,Do not matter at all,Hurts my learning a little bit,Quite difficult,Belong somewhat,Sometimes,Quite unfairly,Sometimes,Almost never,Slightly confident,Sometimes,Slightly comfortable,Almost never,Once in a while,Slightly well
stu-m5-59,y,All of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Almost always,Understand somewhat,Neither negative or positive,Sometimes,Somewhat connected,Slightly pleasant,Slightly likely,A little bit of respect,Very fair,Almost never,Matter a tremendous amount,Hurts my learning some,Quite difficult,Completely belong,Frequently,Quite unfairly,Sometimes,Almost never,Slightly confident,Sometimes,Quite comfortable,Sometimes,Almost never,Quite well
stu-m5-60,y,A few of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Almost always,Understand somewhat,Slightly negative,Sometimes,Somewhat connected,Somewhat unpleasant,Slightly likely,A little bit of respect,Somewhat unfair,Frequently,Matter somewhat,Neither helps nor hurts my learning,Slightly difficult,Belong quite a bit,Almost never,Not at all unfairly,Sometimes,Once in a while,Slightly confident,Frequently,Slightly comfortable,Almost never,Frequently,Somewhat well
stu-m5-61,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-62,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-63,y,None of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Almost always,Understand somewhat,Neither negative or positive,Sometimes,Somewhat connected,Slightly pleasant,Slightly likely,A little bit of respect,Very fair,Almost never,Matter quite a bit,Hurts my learning some,Somewhat difficult,Completely belong,Sometimes,Somewhat unfairly,Once in a while,Sometimes,Somewhat confident,Almost always,Not at all comfortable,Sometimes,Frequently,Extremely well
stu-m5-64,y,Most of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Almost always,Understand a little,Slightly negative,Almost always,Slightly connected,Very unpleasant,Extremely likely,No respect at all,Slightly unfair,Frequently,Do not matter at all,Hurts my learning a tremendous amount,Quite difficult,Belong somewhat,Almost always,Extremely unfairly,Sometimes,Sometimes,Not at all confident,Frequently,Somewhat comfortable,Almost never,Sometimes,Quite well
stu-m5-65,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-66,y,A few of my teachers,A few of my teachers,None of my teachers,A few of my teachers,None of my teachers,Once in a while,Completely understand,Neither negative or positive,Frequently,Quite connected,Slightly pleasant,Slightly likely,Some respect,Neither unfair or fair,Sometimes,Matter quite a bit,Helps my learning a little bit,Not at all difficult,Completely belong,Sometimes,Somewhat unfairly,Frequently,Almost never,Quite confident,Almost always,Extremely comfortable,Frequently,Once in a while,Quite well
stu-m5-67,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-68,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-69,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-70,y,A few of my teachers,About half of my teachers,A few of my teachers,None of my teachers,None of my teachers,Once in a while,Completely understand,Slightly positive,Once in a while,Quite connected,Slightly pleasant,Slightly likely,Quite a bit of respect,Neither unfair or fair,Once in a while,Matter a tremendous amount,Neither helps nor hurts my learning,Somewhat difficult,Belong quite a bit,Almost never,Somewhat unfairly,Almost never,Almost always,Quite confident,Frequently,Not at all comfortable,Sometimes,Sometimes,Extremely well
stu-m5-71,y,A few of my teachers,None of my teachers,None of my teachers,None of my teachers,None of my teachers,Frequently,Understand somewhat,Slightly negative,Almost always,Not at all connected,Somewhat unpleasant,Quite likely,A little bit of respect,Slightly unfair,Frequently,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong somewhat,Almost never,Somewhat unfairly,Almost never,Sometimes,Quite confident,Once in a while,Not at all comfortable,Frequently,Sometimes,Somewhat well
stu-m5-72,y,Most of my teachers,All of my teachers,All of my teachers,All of my teachers,All of my teachers,Once in a while,Understand quite a bit,Somewhat positive,Sometimes,Extremely connected,Somewhat pleasant,Slightly likely,Some respect,Neither unfair or fair,Sometimes,Matter somewhat,Helps my learning a little bit,Not at all difficult,Belong a little bit,Frequently,Somewhat unfairly,Almost always,Sometimes,Somewhat confident,Almost never,Extremely comfortable,Sometimes,Sometimes,Somewhat well
stu-m5-73,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-74,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-75,y,A few of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Almost always,Understand somewhat,Slightly positive,Almost never,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,A tremendous amount of respect,Slightly unfair,Almost always,Do not matter at all,Helps my learning a tremendous amount,Slightly difficult,Do not belong at all,Almost never,Somewhat unfairly,Once in a while,Almost never,Somewhat confident,Once in a while,Not at all comfortable,Once in a while,Sometimes,Somewhat well
stu-m5-76,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-77,y,All of my teachers,All of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Almost never,Completely understand,Neither negative or positive,Once in a while,Slightly connected,Slightly pleasant,Slightly likely,Quite a bit of respect,Neither unfair or fair,Sometimes,Matter quite a bit,Neither helps nor hurts my learning,Extremely difficult,Belong quite a bit,Almost always,Quite unfairly,Almost always,Sometimes,Somewhat confident,Frequently,Quite comfortable,Sometimes,Sometimes,Extremely well
stu-m5-78,y,All of my teachers,All of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Almost never,Understand somewhat,Slightly negative,Frequently,Somewhat connected,Somewhat unpleasant,Somewhat likely,A little bit of respect,Neither unfair or fair,Frequently,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong quite a bit,Sometimes,Somewhat unfairly,Once in a while,Once in a while,Slightly confident,Sometimes,Not at all comfortable,Sometimes,Once in a while,Somewhat well
stu-m5-79,y,About half of my teachers,About half of my teachers,Most of my teachers,All of my teachers,About half of my teachers,Once in a while,Understand somewhat,Slightly negative,Almost always,Not at all connected,Slightly unpleasant,Slightly likely,Some respect,Slightly unfair,Sometimes,Matter a little bit,Helps my learning a little bit,Extremely difficult,Belong a little bit,Once in a while,Somewhat unfairly,Once in a while,Once in a while,Somewhat confident,Once in a while,Not at all comfortable,Sometimes,Frequently,Not at all well
stu-m5-80,y,Most of my teachers,Most of my teachers,All of my teachers,All of my teachers,Most of my teachers,Once in a while,Understand quite a bit,Very positive,Sometimes,Extremely connected,Slightly pleasant,Not at all likely,Some respect,Neither unfair or fair,Sometimes,Matter a little bit,Hurts my learning a little bit,Not at all difficult,Belong somewhat,Sometimes,Somewhat unfairly,Sometimes,Once in a while,Not at all confident,Once in a while,Somewhat comfortable,Almost never,Once in a while,Slightly well
stu-m5-81,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-82,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-83,y,None of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,Almost never,Understand quite a bit,Slightly positive,Sometimes,Extremely connected,Somewhat pleasant,Not at all likely,Quite a bit of respect,Slightly fair,Sometimes,Matter a little bit,Neither helps nor hurts my learning,Slightly difficult,Belong a little bit,Once in a while,Slightly unfairly,Sometimes,Almost always,Slightly confident,Sometimes,Quite comfortable,Sometimes,Almost always,Quite well
stu-m5-84,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-85,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-86,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-87,y,None of my teachers,None of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Sometimes,Understand somewhat,Slightly positive,Sometimes,Quite connected,Neither pleasant or unpleasant,Slightly likely,Quite a bit of respect,Slightly unfair,Frequently,Do not matter at all,Neither helps nor hurts my learning,Not at all difficult,Belong a little bit,Frequently,Somewhat unfairly,Sometimes,Almost never,Somewhat confident,Once in a while,Quite comfortable,Frequently,Sometimes,Not at all well
stu-m5-88,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-89,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-90,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-91,y,About half of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,About half of my teachers,Sometimes,Understand quite a bit,Neither negative or positive,Once in a while,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,Some respect,Slightly unfair,Almost always,Do not matter at all,Helps my learning a little bit,Slightly difficult,Do not belong at all,Sometimes,Not at all unfairly,Once in a while,Almost never,Somewhat confident,Once in a while,Slightly comfortable,Sometimes,Frequently,Slightly well
stu-m5-92,y,None of my teachers,None of my teachers,A few of my teachers,About half of my teachers,Most of my teachers,Almost always,Do not understand at all,Neither negative or positive,Once in a while,Somewhat connected,Slightly unpleasant,Somewhat likely,Quite a bit of respect,Slightly unfair,Almost always,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong quite a bit,Sometimes,Extremely unfairly,Sometimes,Almost never,Somewhat confident,Almost always,Slightly comfortable,Sometimes,Almost never,Somewhat well
stu-m5-93,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-94,y,About half of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Once in a while,Understand somewhat,Slightly negative,Frequently,Slightly connected,Slightly unpleasant,Slightly likely,A little bit of respect,Very unfair,Frequently,Matter somewhat,Hurts my learning a tremendous amount,Somewhat difficult,Belong quite a bit,Frequently,Somewhat unfairly,Almost always,Almost never,Not at all confident,Almost always,Extremely comfortable,Sometimes,Sometimes,Extremely well
stu-m5-95,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m5-96,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
