id,answered,respect_teacher,concerned_teacher,visit_teachers,how_teacher,again_teacher,disrespectful_people,understand_people,energy_school,fights_students,connected_adults,space_school,online_bully,respect_students,fair_rules,school_violence,matter_others,behavior_students,adult_help,belong_school,excited_teachers,unfair_adults,teachers_race,think_race,honest_race,encourage_race,share_race,often_race,adults_race,school_race
stu-m8-15,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-16,y,All of my teachers,All of my teachers,Most of my teachers,All of my teachers,All of my teachers,Almost always,Understand a little,Somewhat negative,Almost always,Somewhat connected,Somewhat unpleasant,Quite likely,A little bit of respect,Somewhat unfair,Frequently,Matter somewhat,Hurts my learning a little bit,Slightly difficult,Belong a little bit,Frequently,Slightly unfairly,Almost always,Sometimes,Slightly confident,Once in a while,Quite comfortable,Once in a while,Frequently,Slightly well
stu-m8-17,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-18,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-19,y,A few of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Sometimes,Understand quite a bit,Neither negative or positive,Once in a while,Slightly connected,Slightly unpleasant,Slightly likely,A tremendous amount of respect,Neither unfair or fair,Once in a while,Matter somewhat,Helps my learning some,Quite difficult,Belong quite a bit,Almost always,Quite unfairly,Almost always,Almost never,Somewhat confident,Almost always,Quite comfortable,Frequently,Sometimes,Somewhat well
stu-m8-20,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-21,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-22,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-23,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-24,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-25,y,About half of my teachers,About half of my teachers,A few of my teachers,None of my teachers,None of my teachers,Sometimes,Understand a little,Very negative,Almost always,Somewhat connected,Neither pleasant or unpleasant,Extremely likely,Some respect,Neither unfair or fair,Once in a while,Matter somewhat,Helps my learning a little bit,Quite difficult,Belong a little bit,Once in a while,Somewhat unfairly,Sometimes,Almost always,Extremely confident,Almost never,Slightly comfortable,Sometimes,Frequently,Not at all well
stu-m8-26,y,Most of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Once in a while,Completely understand,Slightly positive,Almost never,Somewhat connected,Very pleasant,Slightly likely,A tremendous amount of respect,Slightly fair,Almost never,Matter quite a bit,Neither helps nor hurts my learning,Somewhat difficult,Belong quite a bit,Frequently,Somewhat unfairly,Sometimes,Almost never,Somewhat confident,Almost always,Slightly comfortable,Once in a while,Once in a while,Extremely well
stu-m8-27,y,About half of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Almost never,Understand somewhat,Neither negative or positive,Sometimes,Slightly connected,Slightly pleasant,Somewhat likely,Quite a bit of respect,Somewhat fair,Once in a while,Matter a tremendous amount,Helps my learning a little bit,Somewhat difficult,Belong quite a bit,Once in a while,Quite unfairly,Almost never,Almost never,Quite confident,Almost always,Slightly comfortable,Almost always,Almost never,Somewhat well
stu-m8-28,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-29,y,Most of my teachers,All of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,Almost never,Understand somewhat,Neither negative or positive,Frequently,Somewhat connected,Slightly pleasant,Somewhat likely,Some respect,Very fair,Sometimes,Matter a little bit,Helps my learning a little bit,Slightly difficult,Do not belong at all,Frequently,Somewhat unfairly,Frequently,Once in a while,Extremely confident,Sometimes,Extremely comfortable,Frequently,Once in a while,Somewhat well
stu-m8-30,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-31,y,A few of my teachers,A few of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Once in a while,Understand somewhat,Slightly negative,Sometimes,Not at all connected,Neither pleasant or unpleasant,Slightly likely,A little bit of respect,Slightly unfair,Sometimes,Matter somewhat,Neither helps nor hurts my learning,Somewhat difficult,Belong quite a bit,Almost always,Slightly unfairly,Sometimes,Frequently,Quite confident,Frequently,Somewhat comfortable,Sometimes,Almost always,Somewhat well
stu-m8-32,y,A few of my teachers,None of my teachers,None of my teachers,None of my teachers,A few of my teachers,Frequently,Understand a little,Slightly negative,Sometimes,Slightly connected,Slightly unpleasant,Extremely likely,Some respect,Slightly unfair,Almost always,Matter somewhat,Hurts my learning a little bit,Somewhat difficult,Belong quite a bit,Almost never,Quite unfairly,Almost never,Almost never,Somewhat confident,Frequently,Slightly comfortable,Sometimes,Sometimes,Somewhat well
stu-m8-33,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-34,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-35,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-36,y,A few of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,Once in a while,Understand quite a bit,Slightly positive,Once in a while,Extremely connected,Very pleasant,Not at all likely,A tremendous amount of respect,Somewhat fair,Sometimes,Matter a little bit,Neither helps nor hurts my learning,Not at all difficult,Belong somewhat,Once in a while,Somewhat unfairly,Sometimes,Frequently,Somewhat confident,Once in a while,Somewhat comfortable,Once in a while,Frequently,Not at all well
stu-m8-37,y,About half of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,Almost never,Completely understand,Slightly positive,Sometimes,Somewhat connected,Slightly pleasant,Somewhat likely,Quite a bit of respect,Slightly fair,Sometimes,Matter a little bit,Helps my learning some,Slightly difficult,Belong a little bit,Sometimes,Somewhat unfairly,Once in a while,Almost never,Extremely confident,Almost never,Not at all comfortable,Almost always,Frequently,Slightly well
stu-m8-38,y,A few of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Almost always,Do not understand at all,Somewhat negative,Sometimes,Not at all connected,Slightly unpleasant,Extremely likely,Quite a bit of respect,Slightly unfair,Sometimes,Matter quite a bit,Neither helps nor hurts my learning,Extremely difficult,Completely belong,Frequently,Extremely unfairly,Sometimes,Frequently,Quite confident,Frequently,Somewhat comfortable,Almost always,Once in a while,Somewhat well
stu-m8-39,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-40,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-41,y,A few of my teachers,About half of my teachers,A few of my teachers,None of my teachers,A few of my teachers,Frequently,Understand a little,Neither negative or positive,Frequently,Somewhat connected,Neither pleasant or unpleasant,Extremely likely,Some respect,Neither unfair or fair,Frequently,Do not matter at all,Helps my learning a little bit,Quite difficult,Do not belong at all,Sometimes,Extremely unfairly,Once in a while,Almost always,Somewhat confident,Once in a while,Not at all comfortable,Once in a while,Once in a while,Somewhat well
stu-m8-42,y,All of my teachers,All of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Almost never,Understand quite a bit,Neither negative or positive,Sometimes,Quite connected,Neither pleasant or unpleasant,Slightly likely,A little bit of respect,Slightly unfair,Sometimes,Matter quite a bit,Hurts my learning a tremendous amount,Slightly difficult,Belong quite a bit,Frequently,Not at all unfairly,Frequently,Frequently,Slightly confident,Frequently,Quite comfortable,Sometimes,Frequently,Somewhat well
stu-m8-43,y,About half of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,Almost never,Completely understand,Neither negative or positive,Sometimes,Somewhat connected,Slightly unpleasant,Somewhat likely,A little bit of respect,Very unfair,Sometimes,Matter somewhat,Hurts my learning a tremendous amount,Slightly difficult,Belong quite a bit,Almost always,Slightly unfairly,Frequently,Sometimes,Not at all confident,Almost always,Extremely comfortable,Once in a while,Frequently,Quite well
stu-m8-44,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-45,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-46,y,About half of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Sometimes,Understand somewhat,Neither negative or positive,Sometimes,Quite connected,Slightly unpleasant,Slightly likely,Some respect,Neither unfair or fair,Frequently,Do not matter at all,Neither helps nor hurts my learning,Not at all difficult,Belong somewhat,Frequently,Slightly unfairly,Frequently,Frequently,Slightly confident,Once in a while,Somewhat comfortable,Once in a while,Frequently,Slightly well
stu-m8-47,y,All of my teachers,Most of my teachers,All of my teachers,Most of my teachers,All of my teachers,Almost never,Understand quite a bit,Neither negative or positive,Frequently,Slightly connected,Slightly unpleasant,Slightly likely,A little bit of respect,Very unfair,Almost always,Matter a little bit,Neither helps nor hurts my learning,Quite difficult,Do not belong at all,Almost always,Extremely unfairly,Frequently,Almost always,Quite confident,Once in a while,Quite comfortable,Almost always,Sometimes,Somewhat well
stu-m8-48,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-49,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-50,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-51,y,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Almost always,Do not understand at all,Neither negative or positive,Sometimes,Slightly connected,Neither pleasant or unpleasant,Quite likely,Some respect,Neither unfair or fair,Sometimes,Matter a little bit,Neither helps nor hurts my learning,Quite difficult,Do not belong at all,Once in a while,Extremely unfairly,Sometimes,Almost always,Quite confident,Once in a while,Quite comfortable,Frequently,Almost never,Slightly well
stu-m8-52,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-53,y,About half of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Sometimes,Understand somewhat,Slightly positive,Almost never,Extremely connected,Slightly pleasant,Quite likely,Quite a bit of respect,Very fair,Almost never,Matter quite a bit,Neither helps nor hurts my learning,Somewhat difficult,Belong quite a bit,Frequently,Somewhat unfairly,Almost always,Almost always,Somewhat confident,Almost always,Quite comfortable,Once in a while,Sometimes,Quite well
stu-m8-54,y,Most of my teachers,All of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Sometimes,Understand somewhat,Slightly negative,Almost always,Slightly connected,Somewhat unpleasant,Slightly likely,Some respect,Somewhat unfair,Frequently,Do not matter at all,Hurts my learning a little bit,Quite difficult,Do not belong at all,Almost always,Quite unfairly,Almost always,Frequently,Not at all confident,Sometimes,Extremely comfortable,Almost never,Once in a while,Quite well
stu-m8-55,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-56,y,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,None of my teachers,Once in a while,Completely understand,Somewhat positive,Almost never,Extremely connected,Somewhat pleasant,Not at all likely,Some respect,Slightly fair,Sometimes,Matter somewhat,Helps my learning a little bit,Somewhat difficult,Belong a little bit,Sometimes,Quite unfairly,Sometimes,Once in a while,Somewhat confident,Almost never,Slightly comfortable,Frequently,Once in a while,Slightly well
stu-m8-57,y,About half of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Frequently,Do not understand at all,Somewhat negative,Almost always,Somewhat connected,Slightly unpleasant,Somewhat likely,Some respect,Very unfair,Almost always,Matter a little bit,Hurts my learning a little bit,Quite difficult,Belong a little bit,Almost always,Quite unfairly,Almost always,Almost never,Slightly confident,Almost never,Extremely comfortable,Once in a while,Sometimes,Somewhat well
stu-m8-58,y,About half of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Almost always,Understand somewhat,Slightly positive,Sometimes,Quite connected,Slightly pleasant,Somewhat likely,A little bit of respect,Slightly fair,Almost never,Matter quite a bit,Neither helps nor hurts my learning,Not at all difficult,Belong somewhat,Sometimes,Slightly unfairly,Once in a while,Almost never,Somewhat confident,Sometimes,Slightly comfortable,Frequently,Frequently,Somewhat well
stu-m8-59,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-60,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-61,y,A few of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Frequently,Do not understand at all,Very negative,Almost always,Somewhat connected,Somewhat unpleasant,Somewhat likely,No respect at all,Somewhat unfair,Almost always,Do not matter at all,Hurts my learning a tremendous amount,Quite difficult,Do not belong at all,Almost never,Quite unfairly,Almost never,Almost never,Not at all confident,Almost never,Somewhat comfortable,Once in a while,Once in a while,Not at all well
stu-m8-62,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-63,y,None of my teachers,A few of my teachers,None of my teachers,None of my teachers,About half of my teachers,Sometimes,Understand a little,Neither negative or positive,Sometimes,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,A little bit of respect,Slightly fair,Once in a while,Matter somewhat,Neither helps nor hurts my learning,Slightly difficult,Belong quite a bit,Once in a while,Slightly unfairly,Sometimes,Almost never,Slightly confident,Almost always,Slightly comfortable,Once in a while,Sometimes,Somewhat well
stu-m8-64,y,All of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Frequently,Understand somewhat,Slightly positive,Once in a while,Quite connected,Slightly pleasant,Quite likely,Quite a bit of respect,Slightly fair,Almost never,Matter a tremendous amount,Helps my learning a little bit,Not at all difficult,Belong quite a bit,Once in a while,Not at all unfairly,Once in a while,Almost never,Quite confident,Sometimes,Not at all comfortable,Frequently,Frequently,Somewhat well
stu-m8-65,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-66,y,A few of my teachers,A few of my teachers,None of my teachers,None of my teachers,About half of my teachers,Once in a while,Understand quite a bit,Slightly positive,Almost never,Somewhat connected,Very pleasant,Slightly likely,Quite a bit of respect,Neither unfair or fair,Sometimes,Matter a little bit,Neither helps nor hurts my learning,Somewhat difficult,Do not belong at all,Once in a while,Quite unfairly,Once in a while,Almost always,Somewhat confident,Once in a while,Somewhat comfortable,Frequently,Sometimes,Somewhat well
stu-m8-67,y,All of my teachers,Most of my teachers,All of my teachers,All of my teachers,Most of my teachers,Once in a while,Completely understand,Somewhat positive,Once in a while,Extremely connected,Very pleasant,Not at all likely,Quite a bit of respect,Somewhat fair,Sometimes,Matter quite a bit,Neither helps nor hurts my learning,Somewhat difficult,Belong somewhat,Frequently,Slightly unfairly,Sometimes,Once in a while,Somewhat confident,Sometimes,Somewhat comfortable,Frequently,Sometimes,Somewhat well
stu-m8-68,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-69,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-70,y,Most of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Once in a while,Understand somewhat,Slightly negative,Frequently,Not at all connected,Neither pleasant or unpleasant,Somewhat likely,A little bit of respect,Slightly fair,Once in a while,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong somewhat,Almost never,Extremely unfairly,Almost never,Almost never,Quite confident,Sometimes,Slightly comfortable,Sometimes,Almost never,Quite well
stu-m8-71,y,None of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Almost always,Understand somewhat,Slightly negative,Almost always,Not at all connected,Somewhat unpleasant,Slightly likely,A little bit of respect,Somewhat unfair,Sometimes,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong quite a bit,Frequently,Quite unfairly,Frequently,Frequently,Somewhat confident,Sometimes,Quite comfortable,Sometimes,Almost never,Somewhat well
stu-m8-72,y,A few of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Frequently,Understand a little,Somewhat negative,Sometimes,Slightly connected,Slightly unpleasant,Extremely likely,Some respect,Very unfair,Frequently,Do not matter at all,Helps my learning a little bit,Somewhat difficult,Belong a little bit,Frequently,Somewhat unfairly,Sometimes,Once in a while,Extremely confident,Almost never,Slightly comfortable,Frequently,Once in a while,Not at all well
stu-m8-73,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-74,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-75,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-76,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-77,y,Most of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Almost always,Understand somewhat,Slightly negative,Sometimes,Not at all connected,Somewhat unpleasant,Slightly likely,Quite a bit of respect,Neither unfair or fair,Frequently,Matter a little bit,Neither helps nor hurts my learning,Extremely difficult,Belong a little bit,Once in a while,Extremely unfairly,Once in a while,Almost always,Somewhat confident,Sometimes,Slightly comfortable,Once in a while,Once in a while,Slightly well
stu-m8-78,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-79,y,A few of my teachers,None of my teachers,None of my teachers,None of my teachers,None of my teachers,Frequently,Do not understand at all,Somewhat negative,Frequently,Not at all connected,Somewhat unpleasant,Extremely likely,No respect at all,Very unfair,Almost always,Matter a little bit,Neither helps nor hurts my learning,Quite difficult,Do not belong at all,Once in a while,Quite unfairly,Once in a while,Sometimes,Somewhat confident,Almost never,Not at all comfortable,Frequently,Almost never,Slightly well
stu-m8-80,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-81,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-82,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-83,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-84,y,All of my teachers,All of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Frequently,Do not understand at all,Neither negative or positive,Once in a while,Somewhat connected,Neither pleasant or unpleasant,Somewhat likely,A tremendous amount of respect,Slightly fair,Once in a while,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong a little bit,Almost never,Quite unfairly,Once in a while,Almost always,Quite confident,Almost never,Slightly comfortable,Frequently,Sometimes,Not at all well
stu-m8-85,y,A few of my teachers,About half of my teachers,Most of my teachers,All of my teachers,About half of my teachers,Almost always,Understand somewhat,Neither negative or positive,Frequently,Somewhat connected,Slightly pleasant,Slightly likely,Some respect,Neither unfair or fair,Once in a while,Matter somewhat,Neither helps nor hurts my learning,Somewhat difficult,Belong a little bit,Sometimes,Slightly unfairly,Frequently,Almost always,Slightly confident,Almost never,Extremely comfortable,Almost never,Frequently,Not at all well
stu-m8-86,y,About half of my teachers,Most of my teachers,All of my teachers,About half of my teachers,Most of my teachers,Almost always,Understand a little,Very negative,Sometimes,Slightly connected,Very unpleasant,Somewhat likely,A little bit of respect,Somewhat unfair,Almost always,Matter a little bit,Neither helps nor hurts my learning,Extremely difficult,Belong a little bit,Almost always,Extremely unfairly,Almost always,Sometimes,Slightly confident,Almost never,Somewhat comfortable,Almost never,Sometimes,Not at all well
stu-m8-87,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-88,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-89,y,Most of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Frequently,Do not understand at all,Neither negative or positive,Frequently,Somewhat connected,Slightly pleasant,Quite likely,No respect at all,Very fair,Almost never,Matter quite a bit,Neither helps nor hurts my learning,Quite difficult,Completely belong,Sometimes,Somewhat unfairly,Sometimes,Almost never,Slightly confident,Almost always,Slightly comfortable,Once in a while,Once in a while,Extremely well
stu-m8-90,y,A few of my teachers,None of my teachers,A few of my teachers,None of my teachers,A few of my teachers,Frequently,Understand somewhat,Neither negative or positive,Sometimes,Slightly connected,Neither pleasant or unpleasant,Quite likely,A little bit of respect,Slightly fair,Almost never,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong quite a bit,Sometimes,Quite unfairly,Frequently,Frequently,Slightly confident,Frequently,Somewhat comfortable,Almost never,Almost never,Extremely well
stu-m8-91,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-92,y,None of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,Frequently,Do not understand at all,Somewhat negative,Almost always,Slightly connected,Very unpleasant,Quite likely,No respect at all,Neither unfair or fair,Once in a while,Matter a tremendous amount,Hurts my learning some,Extremely difficult,Belong somewhat,Sometimes,Quite unfairly,Frequently,Almost never,Somewhat confident,Frequently,Somewhat comfortable,Sometimes,Sometimes,Somewhat well
stu-m8-93,y,All of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Once in a while,Understand quite a bit,Slightly positive,Sometimes,Somewhat connected,Very pleasant,Slightly likely,A little bit of respect,Very fair,Almost never,Matter a tremendous amount,Hurts my learning some,Quite difficult,Belong somewhat,Sometimes,Somewhat unfairly,Once in a while,Sometimes,Slightly confident,Sometimes,Slightly comfortable,Almost never,Once in a while,Quite well
stu-m8-94,y,All of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Almost never,Understand quite a bit,Very positive,Sometimes,Extremely connected,Neither pleasant or unpleasant,Slightly likely,Some respect,Slightly fair,Almost never,Matter a tremendous amount,Neither helps nor hurts my learning,Somewhat difficult,Belong quite a bit,Sometimes,Somewhat unfairly,Frequently,Sometimes,Somewhat confident,Frequently,Somewhat comfortable,Once in a while,Sometimes,Somewhat well
stu-m8-95,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m8-96,y,A few of my teachers,None of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Sometimes,Understand quite a bit,Somewhat positive,Almost never,Somewhat connected,Somewhat pleasant,Somewhat likely,A tremendous amount of respect,Very fair,Once in a while,Matter somewhat,Helps my learning a tremendous amount,Somewhat difficult,Belong quite a bit,Almost always,Slightly unfairly,Frequently,Almost never,Quite confident,Almost always,Quite comfortable,Sometimes,Frequently,Quite well
stu-m8-97,y,All of my teachers,Most of my teachers,All of my teachers,Most of my teachers,Most of my teachers,Almost never,Completely understand,Neither negative or positive,Once in a while,Somewhat connected,Neither pleasant or unpleasant,Not at all likely,Some respect,Slightly unfair,Almost always,Do not matter at all,Neither helps nor hurts my learning,Somewhat difficult,Belong somewhat,Frequently,Quite unfairly,Sometimes,Almost never,Quite confident,Once in a while,Quite comfortable,Frequently,Almost never,Slightly well
stu-m8-98,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
