id,answered,concerned_teacher,how_teacher,again_teacher,respect_teacher,disrespectful_people,understand_people,energy_school,fights_students,support_adults,fair_rules,online_bully,respect_students,behavior_students,school_violence,belong_school,excited_teacher,adult_help
stu-e7-21,y,Slightly concerned,Sometimes,Slightly excited,Somewhat respectful,Once in a while,Understand somewhat,Slightly negative,Sometimes,Some support,Somewhat unfair,Quite likely,Some respect,Helps my learning a little bit,Sometimes,Belong quite a bit,Frequently,Slightly difficult
stu-e7-22,y,Not at all concerned,Sometimes,Quite excited,Extremely respectful,Almost always,Understand somewhat,Slightly positive,Frequently,Some support,Slightly fair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Once in a while,Belong somewhat,Sometimes,Somewhat difficult
stu-e7-23,y,Slightly concerned,Almost never,Somewhat excited,Somewhat respectful,Sometimes,Understand a little,Somewhat negative,Sometimes,A little bit of support,Neither unfair or fair,Extremely likely,A little bit of respect,Hurts my learning a little bit,Frequently,Do not belong at all,Once in a while,Somewhat difficult
stu-e7-24,y,Extremely concerned,Almost always,Extremely excited,Somewhat respectful,Almost never,Completely understand,Very positive,Sometimes,A little bit of support,Slightly fair,Somewhat likely,A little bit of respect,Hurts my learning some,Almost never,Belong somewhat,Once in a while,Quite difficult
stu-e7-25,y,Extremely concerned,Frequently,Quite excited,Extremely respectful,Frequently,Understand a little,Slightly negative,Almost never,Some support,Very unfair,Quite likely,No respect at all,Hurts my learning a little bit,Frequently,Do not belong at all,Almost always,Quite difficult
stu-e7-26,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-27,y,Slightly concerned,Almost never,Somewhat excited,Somewhat respectful,Sometimes,Understand quite a bit,Neither negative or positive,Once in a while,No support at all,Slightly fair,Slightly likely,No respect at all,Hurts my learning some,Once in a while,Belong somewhat,Frequently,Extremely difficult
stu-e7-28,y,Not at all concerned,Sometimes,Slightly excited,Not at all respectful,Almost never,Understand somewhat,Slightly negative,Frequently,Some support,Slightly unfair,Somewhat likely,Quite a bit of respect,Helps my learning a little bit,Sometimes,Belong somewhat,Almost never,Quite difficult
stu-e7-29,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-30,y,Somewhat concerned,Frequently,Quite excited,Extremely respectful,Almost always,Do not understand at all,Slightly negative,Almost never,Some support,Somewhat unfair,Somewhat likely,Some respect,Hurts my learning a little bit,Sometimes,Belong quite a bit,Sometimes,Slightly difficult
stu-e7-31,y,Extremely concerned,Sometimes,Slightly excited,Slightly respectful,Almost always,Understand a little,Very negative,Almost never,A tremendous amount of support,Somewhat unfair,Somewhat likely,Some respect,Helps my learning a little bit,Frequently,Do not belong at all,Once in a while,Slightly difficult
stu-e7-32,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-33,y,Slightly concerned,Once in a while,Not at all excited,Not at all respectful,Almost always,Understand somewhat,Neither negative or positive,Sometimes,Some support,Neither unfair or fair,Slightly likely,A little bit of respect,Hurts my learning a tremendous amount,Sometimes,Belong somewhat,Once in a while,Slightly difficult
stu-e7-34,y,Not at all concerned,Almost never,Slightly excited,Slightly respectful,Once in a while,Understand quite a bit,Slightly positive,Almost never,Quite a bit of support,Somewhat fair,Slightly likely,A little bit of respect,Neither helps nor hurts my learning,Once in a while,Belong quite a bit,Once in a while,Not at all difficult
stu-e7-35,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-36,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-37,y,Not at all concerned,Almost never,Somewhat excited,Slightly respectful,Once in a while,Understand somewhat,Slightly negative,Almost never,No support at all,Slightly unfair,Slightly likely,No respect at all,Hurts my learning a tremendous amount,Almost always,Belong somewhat,Sometimes,Quite difficult
stu-e7-38,y,Extremely concerned,Frequently,Somewhat excited,Somewhat respectful,Almost always,Understand somewhat,Slightly negative,Almost always,A little bit of support,Somewhat unfair,Quite likely,Quite a bit of respect,Helps my learning a little bit,Frequently,Do not belong at all,Frequently,Quite difficult
stu-e7-39,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-40,y,Quite concerned,Almost always,Extremely excited,Extremely respectful,Once in a while,Completely understand,Slightly positive,Frequently,A little bit of support,Somewhat fair,Somewhat likely,Quite a bit of respect,Helps my learning a tremendous amount,Sometimes,Belong a little bit,Frequently,Somewhat difficult
stu-e7-41,y,Somewhat concerned,Once in a while,Not at all excited,Not at all respectful,Once in a while,Understand quite a bit,Very positive,Frequently,Some support,Somewhat fair,Somewhat likely,Some respect,Helps my learning a little bit,Once in a while,Belong somewhat,Once in a while,Quite difficult
stu-e7-42,y,Extremely concerned,Sometimes,Slightly excited,Somewhat respectful,Almost never,Understand quite a bit,Somewhat positive,Sometimes,No support at all,Slightly fair,Not at all likely,Quite a bit of respect,Neither helps nor hurts my learning,Almost never,Completely belong,Frequently,Somewhat difficult
stu-e7-43,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-44,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-45,y,Extremely concerned,Almost always,Extremely excited,Extremely respectful,Frequently,Understand somewhat,Slightly negative,Sometimes,Some support,Somewhat unfair,Slightly likely,Some respect,Neither helps nor hurts my learning,Almost always,Belong a little bit,Almost always,Slightly difficult
stu-e7-46,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-47,y,Extremely concerned,Sometimes,Quite excited,Somewhat respectful,Once in a while,Completely understand,Neither negative or positive,Frequently,Quite a bit of support,Slightly unfair,Somewhat likely,A tremendous amount of respect,Helps my learning a tremendous amount,Frequently,Belong a little bit,Sometimes,Slightly difficult
stu-e7-48,y,Not at all concerned,Almost never,Not at all excited,Slightly respectful,Sometimes,Understand somewhat,Slightly positive,Almost always,A tremendous amount of support,Slightly fair,Slightly likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong somewhat,Almost never,Not at all difficult
stu-e7-49,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-50,y,Not at all concerned,Almost never,Slightly excited,Somewhat respectful,Almost never,Understand quite a bit,Very positive,Frequently,Some support,Very fair,Slightly likely,A tremendous amount of respect,Helps my learning a tremendous amount,Sometimes,Belong quite a bit,Once in a while,Slightly difficult
stu-e7-51,y,Extremely concerned,Frequently,Somewhat excited,Slightly respectful,Frequently,Do not understand at all,Somewhat negative,Sometimes,A little bit of support,Neither unfair or fair,Quite likely,Some respect,Neither helps nor hurts my learning,Once in a while,Belong quite a bit,Almost never,Extremely difficult
stu-e7-52,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-53,y,Slightly concerned,Once in a while,Somewhat excited,Somewhat respectful,Almost never,Understand quite a bit,Slightly positive,Frequently,Quite a bit of support,Very fair,Somewhat likely,Some respect,Hurts my learning a little bit,Almost never,Completely belong,Once in a while,Somewhat difficult
stu-e7-54,y,Extremely concerned,Almost always,Somewhat excited,Somewhat respectful,Almost never,Completely understand,Very positive,Sometimes,Some support,Neither unfair or fair,Not at all likely,A little bit of respect,Hurts my learning a little bit,Sometimes,Belong somewhat,Frequently,Slightly difficult
stu-e7-55,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-56,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-57,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-58,y,Not at all concerned,Sometimes,Slightly excited,Slightly respectful,Sometimes,Understand a little,Neither negative or positive,Almost always,Some support,Slightly unfair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Frequently,Do not belong at all,Sometimes,Quite difficult
stu-e7-59,y,Not at all concerned,Once in a while,Not at all excited,Slightly respectful,Almost always,Understand a little,Neither negative or positive,Once in a while,No support at all,Slightly fair,Extremely likely,A little bit of respect,Neither helps nor hurts my learning,Almost never,Belong quite a bit,Once in a while,Extremely difficult
stu-e7-60,y,Slightly concerned,Once in a while,Not at all excited,Not at all respectful,Frequently,Do not understand at all,Slightly negative,Almost never,A tremendous amount of support,Neither unfair or fair,Somewhat likely,A little bit of respect,Hurts my learning a tremendous amount,Frequently,Belong somewhat,Once in a while,Slightly difficult
stu-e7-61,y,Not at all concerned,Once in a while,Slightly excited,Slightly respectful,Once in a while,Understand somewhat,Neither negative or positive,Frequently,Some support,Slightly fair,Quite likely,A tremendous amount of respect,Helps my learning a little bit,Sometimes,Belong somewhat,Sometimes,Slightly difficult
stu-e7-62,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-63,y,Somewhat concerned,Frequently,Somewhat excited,Slightly respectful,Sometimes,Understand somewhat,Neither negative or positive,Sometimes,Quite a bit of support,Slightly unfair,Quite likely,Quite a bit of respect,Helps my learning a little bit,Almost always,Do not belong at all,Once in a while,Slightly difficult
stu-e7-64,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-65,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-66,y,Extremely concerned,Sometimes,Quite excited,Extremely respectful,Almost always,Understand a little,Neither negative or positive,Sometimes,Some support,Neither unfair or fair,Quite likely,Some respect,Helps my learning a little bit,Frequently,Do not belong at all,Frequently,Slightly difficult
stu-e7-67,y,Quite concerned,Almost always,Somewhat excited,Somewhat respectful,Sometimes,Understand quite a bit,Slightly positive,Almost always,Some support,Slightly fair,Not at all likely,Some respect,Hurts my learning a little bit,Once in a while,Completely belong,Sometimes,Somewhat difficult
stu-e7-68,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-69,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-70,y,Somewhat concerned,Frequently,Quite excited,Somewhat respectful,Sometimes,Understand a little,Very negative,Almost never,Some support,Somewhat unfair,Extremely likely,A little bit of respect,Hurts my learning a little bit,Frequently,Belong a little bit,Sometimes,Slightly difficult
stu-e7-71,y,Extremely concerned,Frequently,Somewhat excited,Quite respectful,Sometimes,Understand a little,Neither negative or positive,Almost never,Some support,Slightly unfair,Somewhat likely,No respect at all,Neither helps nor hurts my learning,Sometimes,Belong somewhat,Sometimes,Slightly difficult
stu-e7-72,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-73,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-74,y,Somewhat concerned,Once in a while,Not at all excited,Somewhat respectful,Almost never,Understand quite a bit,Slightly positive,Sometimes,A tremendous amount of support,Slightly fair,Somewhat likely,Some respect,Helps my learning a little bit,Almost never,Completely belong,Once in a while,Not at all difficult
stu-e7-75,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-76,y,Not at all concerned,Sometimes,Somewhat excited,Somewhat respectful,Almost always,Understand somewhat,Neither negative or positive,Once in a while,A tremendous amount of support,Slightly fair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong a little bit,Frequently,Somewhat difficult
stu-e7-77,y,Quite concerned,Almost always,Somewhat excited,Quite respectful,Once in a while,Understand somewhat,Slightly positive,Almost never,A little bit of support,Very fair,Slightly likely,Some respect,Helps my learning a little bit,Once in a while,Belong quite a bit,Almost always,Quite difficult
stu-e7-78,y,Somewhat concerned,Frequently,Quite excited,Somewhat respectful,Sometimes,Understand quite a bit,Somewhat positive,Almost always,No support at all,Slightly fair,Slightly likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong a little bit,Sometimes,Somewhat difficult
stu-e7-79,y,Extremely concerned,Frequently,Somewhat excited,Slightly respectful,Almost never,Completely understand,Very positive,Once in a while,No support at all,Somewhat fair,Slightly likely,A little bit of respect,Hurts my learning a tremendous amount,Sometimes,Belong quite a bit,Once in a while,Somewhat difficult
stu-e7-80,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-81,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-82,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-83,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-84,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-85,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-86,y,Somewhat concerned,Once in a while,Slightly excited,Slightly respectful,Almost never,Understand quite a bit,Very positive,Sometimes,No support at all,Slightly fair,Somewhat likely,Quite a bit of respect,Helps my learning a tremendous amount,Once in a while,Completely belong,Almost never,Quite difficult
stu-e7-87,y,Not at all concerned,Almost never,Not at all excited,Slightly respectful,Almost never,Completely understand,Somewhat positive,Sometimes,A tremendous amount of support,Neither unfair or fair,Somewhat likely,A little bit of respect,Hurts my learning some,Frequently,Belong somewhat,Once in a while,Slightly difficult
stu-e7-88,y,Quite concerned,Almost always,Extremely excited,Quite respectful,Almost never,Understand somewhat,Slightly positive,Once in a while,A tremendous amount of support,Somewhat fair,Slightly likely,No respect at all,Hurts my learning a tremendous amount,Almost never,Belong somewhat,Almost always,Somewhat difficult
stu-e7-89,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-90,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-91,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-92,y,Quite concerned,Sometimes,Slightly excited,Slightly respectful,Almost never,Understand somewhat,Slightly positive,Sometimes,A tremendous amount of support,Somewhat fair,Slightly likely,A little bit of respect,Neither helps nor hurts my learning,Once in a while,Completely belong,Almost never,Somewhat difficult
stu-e7-93,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-94,y,Slightly concerned,Almost never,Somewhat excited,Somewhat respectful,Frequently,Do not understand at all,Very negative,Almost never,Some support,Neither unfair or fair,Extremely likely,No respect at all,Hurts my learning some,Sometimes,Belong somewhat,Sometimes,Quite difficult
stu-e7-95,y,Somewhat concerned,Sometimes,Slightly excited,Not at all respectful,Almost never,Completely understand,Neither negative or positive,Almost never,Quite a bit of support,Slightly fair,Not at all likely,A little bit of respect,Hurts my learning a tremendous amount,Almost never,Belong somewhat,Once in a while,Not at all difficult
stu-e7-96,y,Not at all concerned,Once in a while,Somewhat excited,Somewhat respectful,Frequently,Understand a little,Very negative,Almost never,A tremendous amount of support,Slightly unfair,Extremely likely,A little bit of respect,Hurts my learning some,Frequently,Belong somewhat,Once in a while,Slightly difficult
stu-e7-97,y,Not at all concerned,Once in a while,Somewhat excited,Quite respectful,Almost never,Completely understand,Slightly positive,Almost never,A tremendous amount of support,Slightly fair,Not at all likely,A little bit of respect,Hurts my learning some,Once in a while,Belong somewhat,Frequently,Slightly difficult
stu-e7-98,y,Not at all concerned,Once in a while,Not at all excited,Slightly respectful,Almost always,Do not understand at all,Slightly negative,Almost always,A little bit of support,Somewhat unfair,Somewhat likely,Quite a bit of respect,Helps my learning some,Sometimes,Belong a little bit,Sometimes,Quite difficult
stu-e7-99,y,Somewhat concerned,Sometimes,Slightly excited,Slightly respectful,Frequently,Understand a little,Somewhat negative,Almost never,Quite a bit of support,Slightly unfair,Somewhat likely,Some respect,Hurts my learning a little bit,Frequently,Do not belong at all,Once in a while,Slightly difficult
stu-e7-100,y,Extremely concerned,Almost always,Extremely excited,Somewhat respectful,Almost always,Understand somewhat,Slightly positive,Frequently,No support at all,Somewhat fair,Somewhat likely,Some respect,Hurts my learning a little bit,Sometimes,Belong a little bit,Sometimes,Quite difficult
stu-e7-101,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-102,y,Slightly concerned,Once in a while,Slightly excited,Somewhat respectful,Sometimes,Understand somewhat,Neither negative or positive,Frequently,A tremendous amount of support,Slightly unfair,Slightly likely,Quite a bit of respect,Neither helps nor hurts my learning,Almost always,Belong somewhat,Frequently,Slightly difficult
stu-e7-103,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-104,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-105,y,Somewhat concerned,Sometimes,Quite excited,Somewhat respectful,Almost always,Understand a little,Somewhat negative,Once in a while,Some support,Slightly unfair,Quite likely,Some respect,Hurts my learning a little bit,Frequently,Do not belong at all,Once in a while,Somewhat difficult
stu-e7-106,y,Somewhat concerned,Frequently,Quite excited,Extremely respectful,Frequently,Understand a little,Slightly negative,Almost always,A little bit of support,Somewhat unfair,Somewhat likely,A tremendous amount of respect,Helps my learning some,Sometimes,Belong a little bit,Sometimes,Quite difficult
stu-e7-107,y,Somewhat concerned,Sometimes,Somewhat excited,Quite respectful,Once in a while,Completely understand,Slightly positive,Almost never,A tremendous amount of support,Neither unfair or fair,Slightly likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong somewhat,Sometimes,Not at all difficult
stu-e7-108,y,Extremely concerned,Sometimes,Quite excited,Somewhat respectful,Almost always,Understand a little,Somewhat negative,Sometimes,Quite a bit of support,Somewhat unfair,Somewhat likely,Quite a bit of respect,Neither helps nor hurts my learning,Almost always,Belong a little bit,Once in a while,Not at all difficult
stu-e7-109,y,Not at all concerned,Sometimes,Slightly excited,Not at all respectful,Sometimes,Understand somewhat,Neither negative or positive,Frequently,Quite a bit of support,Slightly fair,Slightly likely,A tremendous amount of respect,Helps my learning some,Sometimes,Belong quite a bit,Almost never,Somewhat difficult
stu-e7-110,y,Not at all concerned,Once in a while,Not at all excited,Somewhat respectful,Once in a while,Understand somewhat,Slightly negative,Sometimes,Some support,Somewhat unfair,Slightly likely,A little bit of respect,Neither helps nor hurts my learning,Sometimes,Belong somewhat,Sometimes,Somewhat difficult
stu-e7-111,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-112,y,Somewhat concerned,Once in a while,Slightly excited,Somewhat respectful,Sometimes,Understand a little,Somewhat negative,Frequently,No support at all,Neither unfair or fair,Somewhat likely,Quite a bit of respect,Helps my learning a tremendous amount,Frequently,Belong somewhat,Frequently,Extremely difficult
stu-e7-113,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-114,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-115,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-116,y,Somewhat concerned,Sometimes,Slightly excited,Not at all respectful,Once in a while,Completely understand,Very positive,Frequently,Some support,Somewhat fair,Not at all likely,Some respect,Neither helps nor hurts my learning,Almost never,Completely belong,Sometimes,Quite difficult
stu-e7-117,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-118,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-119,y,Quite concerned,Sometimes,Quite excited,Somewhat respectful,Sometimes,Understand a little,Slightly negative,Almost always,A tremendous amount of support,Slightly unfair,Quite likely,Some respect,Helps my learning a little bit,Almost always,Belong somewhat,Once in a while,Slightly difficult
stu-e7-120,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-121,y,Somewhat concerned,Frequently,Quite excited,Quite respectful,Sometimes,Understand a little,Somewhat negative,Almost never,No support at all,Slightly unfair,Extremely likely,Some respect,Helps my learning a little bit,Frequently,Belong a little bit,Almost always,Extremely difficult
stu-e7-122,y,Somewhat concerned,Sometimes,Slightly excited,Slightly respectful,Sometimes,Understand somewhat,Slightly negative,Sometimes,Quite a bit of support,Very unfair,Quite likely,Some respect,Helps my learning a little bit,Almost always,Belong a little bit,Sometimes,Slightly difficult
stu-e7-123,y,Slightly concerned,Sometimes,Somewhat excited,Slightly respectful,Once in a while,Understand quite a bit,Neither negative or positive,Frequently,No support at all,Slightly fair,Somewhat likely,Some respect,Neither helps nor hurts my learning,Sometimes,Belong somewhat,Almost never,Somewhat difficult
stu-e7-124,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-125,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-126,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-127,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-128,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-129,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-130,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-131,y,Not at all concerned,Almost never,Somewhat excited,Somewhat respectful,Sometimes,Understand a little,Neither negative or positive,Once in a while,A little bit of support,Neither unfair or fair,Quite likely,A little bit of respect,Hurts my learning a tremendous amount,Frequently,Do not belong at all,Once in a while,Quite difficult
stu-e7-132,y,Slightly concerned,Almost never,Somewhat excited,Slightly respectful,Almost always,Do not understand at all,Somewhat negative,Almost never,A tremendous amount of support,Slightly unfair,Quite likely,Some respect,Neither helps nor hurts my learning,Almost always,Belong somewhat,Almost never,Not at all difficult
stu-e7-133,y,Extremely concerned,Sometimes,Slightly excited,Slightly respectful,Almost always,Understand a little,Somewhat negative,Once in a while,No support at all,Very unfair,Quite likely,Some respect,Helps my learning a little bit,Frequently,Belong a little bit,Once in a while,Extremely difficult
stu-e7-134,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-135,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-136,y,Somewhat concerned,Sometimes,Slightly excited,Not at all respectful,Frequently,Understand a little,Neither negative or positive,Almost always,Quite a bit of support,Neither unfair or fair,Quite likely,Some respect,Helps my learning a little bit,Sometimes,Belong somewhat,Almost never,Not at all difficult
stu-e7-137,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-138,y,Slightly concerned,Almost never,Somewhat excited,Somewhat respectful,Frequently,Do not understand at all,Neither negative or positive,Almost always,A tremendous amount of support,Slightly fair,Extremely likely,Quite a bit of respect,Helps my learning a little bit,Once in a while,Belong quite a bit,Sometimes,Not at all difficult
stu-e7-139,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-140,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-141,y,Extremely concerned,Frequently,Quite excited,Quite respectful,Almost never,Completely understand,Neither negative or positive,Almost never,Some support,Slightly unfair,Not at all likely,Some respect,Hurts my learning a little bit,Sometimes,Belong a little bit,Sometimes,Somewhat difficult
stu-e7-142,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-143,y,Not at all concerned,Almost never,Not at all excited,Somewhat respectful,Almost never,Completely understand,Very positive,Once in a while,Some support,Very fair,Somewhat likely,Some respect,Helps my learning a little bit,Once in a while,Belong somewhat,Frequently,Somewhat difficult
stu-e7-144,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-145,y,Slightly concerned,Sometimes,Somewhat excited,Somewhat respectful,Frequently,Do not understand at all,Very negative,Once in a while,A little bit of support,Neither unfair or fair,Extremely likely,No respect at all,Neither helps nor hurts my learning,Frequently,Belong a little bit,Frequently,Extremely difficult
stu-e7-146,y,Quite concerned,Almost always,Extremely excited,Somewhat respectful,Frequently,Understand somewhat,Slightly negative,Sometimes,A tremendous amount of support,Neither unfair or fair,Quite likely,A little bit of respect,Hurts my learning a tremendous amount,Frequently,Belong somewhat,Sometimes,Slightly difficult
stu-e7-147,y,Extremely concerned,Almost always,Quite excited,Extremely respectful,Almost always,Understand somewhat,Slightly negative,Frequently,Some support,Very unfair,Slightly likely,Quite a bit of respect,Helps my learning some,Almost always,Belong somewhat,Frequently,Quite difficult
stu-e7-148,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-e7-149,y,Somewhat concerned,Once in a while,Not at all excited,Slightly respectful,Almost always,Do not understand at all,Very negative,Almost always,Quite a bit of support,Slightly unfair,Extremely likely,A tremendous amount of respect,Helps my learning a little bit,Frequently,Do not belong at all,Once in a while,Slightly difficult
