"id","answered","enthusiastic_students","staff_trusted","positive_colleagues","supportive_students","respectful_staff_students","optimistic_improvement","students_help_students","colleagues_support_initiatives","positive_environment","positive_leaders","leaders_important_staff_satisfied","leaders_positive_influence","leaders_communicate_effective","leaders_knowledge","leaders_responsive","leaders_effective_rules","leaders_clear_goals","staff_input","friendly_families","meet_families","caring_families","supportive_families","trust_parents","respectful_parents","challenging_families"
h1-18,y,Not at all enthusiastic,Trusted quite a bit,Not at all positive,Not at all supportive,Slightly respectful,Not at all optimistic,Almost never,Slightly supportive,Somewhat positive,Quite positive,Quite important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Not at all responsive,Slightly effective,Not at all clearly,Almost no input,Not at all friendly,Almost all the time,Slightly caring,Somewhat supportive,Trust some,Quite respectful,Slightly challenging
h1-19,y,Slightly enthusiastic,Trusted a little bit,Not at all positive,Slightly supportive,Slightly respectful,Not at all optimistic,Sometimes,Somewhat supportive,Quite positive,Slightly positive,Slightly important,Slightly positive,Slightly effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Some input,Somewhat friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust some,Quite respectful,Somewhat challenging
h1-20,y,Slightly enthusiastic,Not at all trusted,Quite positive,Slightly supportive,Quite respectful,Somewhat optimistic,Almost never,Quite supportive,Somewhat positive,Not at all positive,Not important at all,Slightly positive,Not at all effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Not at all friendly,Frequently,Somewhat caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Slightly challenging
h1-21,y,Slightly enthusiastic,Trusted a tremendous amount,Quite positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Slightly supportive,Not at all positive,Somewhat positive,Quite important,Extremely positive,Quite effectively,Extremely knowledgeable,Extremely responsive,Extremely effective,Somewhat clearly,Some input,Somewhat friendly,Once in a while,Slightly caring,Not at all supportive,Trust a little bit,Not at all respectful,Extremely challenging
h1-22,y,Not at all enthusiastic,Trusted a little bit,Extremely positive,Not at all supportive,Extremely respectful,Extremely optimistic,Sometimes,Quite supportive,Extremely positive,Slightly positive,Slightly important,Slightly positive,Not at all effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Slightly friendly,Frequently,Somewhat caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Not at all challenging
h1-23,y,Quite enthusiastic,Trusted quite a bit,Extremely positive,Extremely supportive,Extremely respectful,Somewhat optimistic,Almost all the time,Somewhat supportive,Quite positive,Somewhat positive,Quite important,Somewhat positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Quite effective,Quite clearly,Some input,Quite friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Not at all challenging
h1-24,y,Slightly enthusiastic,Not at all trusted,Extremely positive,Not at all supportive,Extremely respectful,Extremely optimistic,Almost never,Somewhat supportive,Slightly positive,Somewhat positive,Somewhat important,Somewhat positive,Quite effectively,Extremely knowledgeable,Extremely responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Once in a while,Slightly caring,Somewhat supportive,Trust some,Somewhat respectful,Slightly challenging
h1-25,y,Quite enthusiastic,Trusted a little bit,Slightly positive,Quite supportive,Slightly respectful,Not at all optimistic,Almost all the time,Slightly supportive,Slightly positive,Slightly positive,Not important at all,Not at all positive,Not at all effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Quite a bit of input,Extremely friendly,Once in a while,Extremely caring,Extremely supportive,Trust a tremendous amount,Quite respectful,Slightly challenging
h1-26,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-27,y,Not at all enthusiastic,Trusted a tremendous amount,Not at all positive,Somewhat supportive,Not at all respectful,Somewhat optimistic,Sometimes,Quite supportive,Extremely positive,Extremely positive,Extremely important,Somewhat positive,Slightly effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Once in a while,Slightly caring,Not at all supportive,Trust some,Slightly respectful,Somewhat challenging
h1-28,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-29,y,Somewhat enthusiastic,Trusted quite a bit,Extremely positive,Slightly supportive,Extremely respectful,Somewhat optimistic,Almost never,Slightly supportive,Somewhat positive,Somewhat positive,Quite important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Somewhat responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Slightly friendly,Almost never,Not at all caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Somewhat challenging
h1-30,y,Slightly enthusiastic,Not at all trusted,Quite positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Frequently,Extremely supportive,Extremely positive,Slightly positive,Somewhat important,Somewhat positive,Quite effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Slightly clearly,A little bit of input,Extremely friendly,Frequently,Somewhat caring,Quite supportive,Trust a tremendous amount,Somewhat respectful,Quite challenging
h1-31,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-32,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-33,y,Not at all enthusiastic,Trusted a little bit,Somewhat positive,Slightly supportive,Somewhat respectful,Quite optimistic,Almost never,Quite supportive,Extremely positive,Slightly positive,Somewhat important,Slightly positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Slightly clearly,Almost no input,Slightly friendly,Frequently,Slightly caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Somewhat challenging
h1-34,y,Slightly enthusiastic,Trusted a tremendous amount,Extremely positive,Not at all supportive,Somewhat respectful,Somewhat optimistic,Almost never,Somewhat supportive,Slightly positive,Somewhat positive,Quite important,Extremely positive,Somewhat effectively,Somewhat knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,A little bit of input,Not at all friendly,Once in a while,Somewhat caring,Slightly supportive,Trust some,Quite respectful,Not at all challenging
h1-35,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-36,y,Quite enthusiastic,Trusted a little bit,Slightly positive,Extremely supportive,Somewhat respectful,Slightly optimistic,Frequently,Not at all supportive,Not at all positive,Slightly positive,Slightly important,Somewhat positive,Quite effectively,Extremely knowledgeable,Quite responsive,Extremely effective,Somewhat clearly,A little bit of input,Somewhat friendly,Frequently,Slightly caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Somewhat challenging
h1-37,y,Quite enthusiastic,Trusted somewhat,Slightly positive,Extremely supportive,Somewhat respectful,Slightly optimistic,Sometimes,Somewhat supportive,Somewhat positive,Somewhat positive,Quite important,Quite positive,Quite effectively,Quite knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,A little bit of input,Somewhat friendly,Sometimes,Somewhat caring,Somewhat supportive,Trust a little bit,Not at all respectful,Quite challenging
h1-38,y,Quite enthusiastic,Trusted a little bit,Extremely positive,Extremely supportive,Somewhat respectful,Quite optimistic,Sometimes,Extremely supportive,Extremely positive,Somewhat positive,Quite important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Some input,Slightly friendly,Sometimes,Somewhat caring,Quite supportive,Trust quite a bit,Somewhat respectful,Somewhat challenging
h1-39,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-40,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-41,y,Somewhat enthusiastic,Trusted a tremendous amount,Extremely positive,Quite supportive,Extremely respectful,Somewhat optimistic,Frequently,Somewhat supportive,Somewhat positive,Somewhat positive,Somewhat important,Somewhat positive,Slightly effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,A little bit of input,Extremely friendly,Sometimes,Extremely caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Somewhat challenging
h1-42,y,Not at all enthusiastic,Trusted a little bit,Quite positive,Not at all supportive,Somewhat respectful,Somewhat optimistic,Once in a while,Quite supportive,Extremely positive,Slightly positive,Not important at all,Somewhat positive,Quite effectively,Extremely knowledgeable,Quite responsive,Quite effective,Quite clearly,Quite a bit of input,Slightly friendly,Almost all the time,Somewhat caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Quite challenging
h1-43,y,Somewhat enthusiastic,Trusted quite a bit,Somewhat positive,Somewhat supportive,Slightly respectful,Quite optimistic,Once in a while,Extremely supportive,Extremely positive,Quite positive,Extremely important,Quite positive,Quite effectively,Quite knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Slightly friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust a little bit,Slightly respectful,Quite challenging
h1-44,y,Not at all enthusiastic,Trusted a little bit,Somewhat positive,Somewhat supportive,Quite respectful,Slightly optimistic,Frequently,Somewhat supportive,Slightly positive,Not at all positive,Slightly important,Not at all positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Slightly effective,Slightly clearly,Some input,Somewhat friendly,Once in a while,Slightly caring,Somewhat supportive,Trust some,Slightly respectful,Somewhat challenging
h1-45,y,Slightly enthusiastic,Not at all trusted,Extremely positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Slightly positive,Somewhat positive,Slightly important,Somewhat positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,A little bit of input,Quite friendly,Almost never,Somewhat caring,Slightly supportive,Trust some,Somewhat respectful,Quite challenging
h1-46,y,Quite enthusiastic,Not at all trusted,Slightly positive,Somewhat supportive,Somewhat respectful,Not at all optimistic,Once in a while,Slightly supportive,Slightly positive,Somewhat positive,Slightly important,Somewhat positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Quite effective,Quite clearly,A tremendous amount of input,Slightly friendly,Once in a while,Somewhat caring,Slightly supportive,Trust some,Slightly respectful,Quite challenging
h1-47,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-48,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-49,y,Extremely enthusiastic,Not at all trusted,Somewhat positive,Quite supportive,Quite respectful,Somewhat optimistic,Sometimes,Quite supportive,Quite positive,Slightly positive,Somewhat important,Slightly positive,Not at all effectively,Not knowledgeable at all,Somewhat responsive,Slightly effective,Not at all clearly,A little bit of input,Quite friendly,Almost never,Extremely caring,Extremely supportive,Trust some,Slightly respectful,Extremely challenging
h1-50,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-51,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-52,y,Not at all enthusiastic,Not at all trusted,Extremely positive,Not at all supportive,Quite respectful,Somewhat optimistic,Almost never,Slightly supportive,Somewhat positive,Somewhat positive,Quite important,Extremely positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Not at all clearly,A little bit of input,Not at all friendly,Sometimes,Not at all caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Slightly challenging
h1-53,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-54,y,Quite enthusiastic,Trusted a little bit,Somewhat positive,Extremely supportive,Quite respectful,Slightly optimistic,Sometimes,Not at all supportive,Not at all positive,Not at all positive,Slightly important,Slightly positive,Not at all effectively,Somewhat knowledgeable,Quite responsive,Extremely effective,Extremely clearly,A tremendous amount of input,Quite friendly,Almost never,Extremely caring,Quite supportive,Trust a tremendous amount,Quite respectful,Somewhat challenging
h1-55,y,Not at all enthusiastic,Not at all trusted,Extremely positive,Somewhat supportive,Somewhat respectful,Somewhat optimistic,Once in a while,Quite supportive,Somewhat positive,Not at all positive,Not important at all,Somewhat positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Quite effective,Extremely clearly,Quite a bit of input,Somewhat friendly,Almost all the time,Slightly caring,Slightly supportive,Do not trust at all,Somewhat respectful,Somewhat challenging
h1-56,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-57,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-58,y,Slightly enthusiastic,Trusted a little bit,Not at all positive,Slightly supportive,Not at all respectful,Somewhat optimistic,Almost never,Quite supportive,Quite positive,Somewhat positive,Somewhat important,Quite positive,Extremely effectively,Quite knowledgeable,Extremely responsive,Quite effective,Somewhat clearly,Some input,Slightly friendly,Frequently,Somewhat caring,Somewhat supportive,Trust quite a bit,Extremely respectful,Not at all challenging
h1-59,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-60,y,Slightly enthusiastic,Trusted quite a bit,Slightly positive,Somewhat supportive,Not at all respectful,Slightly optimistic,Frequently,Somewhat supportive,Slightly positive,Extremely positive,Extremely important,Extremely positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,A little bit of input,Somewhat friendly,Almost all the time,Quite caring,Quite supportive,Trust some,Slightly respectful,Somewhat challenging
h1-61,y,Not at all enthusiastic,Not at all trusted,Somewhat positive,Somewhat supportive,Slightly respectful,Somewhat optimistic,Once in a while,Quite supportive,Quite positive,Slightly positive,Somewhat important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Slightly effective,Somewhat clearly,A little bit of input,Somewhat friendly,Frequently,Somewhat caring,Quite supportive,Trust quite a bit,Somewhat respectful,Slightly challenging
h1-62,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-63,y,Slightly enthusiastic,Trusted a little bit,Not at all positive,Not at all supportive,Somewhat respectful,Slightly optimistic,Almost never,Somewhat supportive,Somewhat positive,Not at all positive,Not important at all,Not at all positive,Somewhat effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Almost never,Somewhat caring,Slightly supportive,Trust some,Quite respectful,Slightly challenging
h1-64,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-65,y,Extremely enthusiastic,Trusted somewhat,Somewhat positive,Quite supportive,Slightly respectful,Slightly optimistic,Frequently,Slightly supportive,Somewhat positive,Quite positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Quite responsive,Extremely effective,Quite clearly,A tremendous amount of input,Quite friendly,Almost all the time,Extremely caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Not at all challenging
h1-66,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-67,y,Quite enthusiastic,Not at all trusted,Not at all positive,Extremely supportive,Not at all respectful,Somewhat optimistic,Frequently,Quite supportive,Quite positive,Somewhat positive,Slightly important,Slightly positive,Slightly effectively,Not knowledgeable at all,Slightly responsive,Somewhat effective,Somewhat clearly,Some input,Quite friendly,Almost all the time,Extremely caring,Quite supportive,Trust some,Quite respectful,Slightly challenging
h1-68,y,Quite enthusiastic,Not at all trusted,Not at all positive,Quite supportive,Somewhat respectful,Somewhat optimistic,Almost all the time,Quite supportive,Somewhat positive,Somewhat positive,Quite important,Extremely positive,Extremely effectively,Extremely knowledgeable,Somewhat responsive,Quite effective,Quite clearly,Some input,Quite friendly,Almost never,Quite caring,Quite supportive,Trust some,Quite respectful,Slightly challenging
h1-69,y,Somewhat enthusiastic,Trusted a little bit,Slightly positive,Slightly supportive,Slightly respectful,Somewhat optimistic,Once in a while,Slightly supportive,Not at all positive,Slightly positive,Slightly important,Not at all positive,Somewhat effectively,Slightly knowledgeable,Slightly responsive,Somewhat effective,Slightly clearly,A little bit of input,Slightly friendly,Almost all the time,Somewhat caring,Slightly supportive,Trust a little bit,Somewhat respectful,Quite challenging
h1-70,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-71,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-72,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-73,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-74,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-75,y,Quite enthusiastic,Trusted a tremendous amount,Somewhat positive,Somewhat supportive,Somewhat respectful,Quite optimistic,Sometimes,Quite supportive,Quite positive,Quite positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Slightly responsive,Slightly effective,Slightly clearly,A little bit of input,Slightly friendly,Sometimes,Not at all caring,Not at all supportive,Do not trust at all,Not at all respectful,Extremely challenging
h1-76,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-77,y,Extremely enthusiastic,Not at all trusted,Somewhat positive,Quite supportive,Somewhat respectful,Quite optimistic,Frequently,Extremely supportive,Somewhat positive,Not at all positive,Slightly important,Not at all positive,Not at all effectively,Not knowledgeable at all,Slightly responsive,Somewhat effective,Slightly clearly,A little bit of input,Quite friendly,Sometimes,Quite caring,Quite supportive,Trust some,Somewhat respectful,Somewhat challenging
h1-78,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-79,y,Slightly enthusiastic,Trusted quite a bit,Somewhat positive,Not at all supportive,Quite respectful,Somewhat optimistic,Sometimes,Somewhat supportive,Quite positive,Extremely positive,Quite important,Quite positive,Extremely effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,Almost no input,Quite friendly,Sometimes,Extremely caring,Extremely supportive,Trust some,Quite respectful,Not at all challenging
h1-80,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-81,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-82,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-83,y,Extremely enthusiastic,Not at all trusted,Quite positive,Somewhat supportive,Extremely respectful,Quite optimistic,Sometimes,Somewhat supportive,Slightly positive,Somewhat positive,Somewhat important,Quite positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Extremely effective,Extremely clearly,Some input,Somewhat friendly,Frequently,Slightly caring,Not at all supportive,Trust some,Somewhat respectful,Somewhat challenging
h1-84,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-85,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-86,y,Slightly enthusiastic,Trusted quite a bit,Extremely positive,Somewhat supportive,Extremely respectful,Extremely optimistic,Once in a while,Extremely supportive,Somewhat positive,Somewhat positive,Quite important,Quite positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Somewhat clearly,A little bit of input,Slightly friendly,Almost never,Somewhat caring,Somewhat supportive,Trust some,Quite respectful,Slightly challenging
h1-87,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-88,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-89,y,Not at all enthusiastic,Not at all trusted,Slightly positive,Not at all supportive,Somewhat respectful,Slightly optimistic,Sometimes,Slightly supportive,Slightly positive,Slightly positive,Slightly important,Slightly positive,Slightly effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,A little bit of input,Quite friendly,Frequently,Quite caring,Extremely supportive,Trust quite a bit,Extremely respectful,Not at all challenging
h1-90,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-91,y,Slightly enthusiastic,Trusted somewhat,Quite positive,Somewhat supportive,Quite respectful,Somewhat optimistic,Once in a while,Quite supportive,Extremely positive,Somewhat positive,Slightly important,Slightly positive,Not at all effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Quite clearly,A tremendous amount of input,Not at all friendly,Almost never,Not at all caring,Slightly supportive,Do not trust at all,Slightly respectful,Extremely challenging
h1-92,y,Quite enthusiastic,Trusted a tremendous amount,Extremely positive,Extremely supportive,Extremely respectful,Extremely optimistic,Frequently,Quite supportive,Extremely positive,Quite positive,Extremely important,Quite positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Quite friendly,Almost all the time,Quite caring,Somewhat supportive,Trust quite a bit,Quite respectful,Slightly challenging
h1-93,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-94,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-95,y,Quite enthusiastic,Trusted a tremendous amount,Not at all positive,Quite supportive,Somewhat respectful,Slightly optimistic,Sometimes,Not at all supportive,Somewhat positive,Somewhat positive,Somewhat important,Slightly positive,Slightly effectively,Not knowledgeable at all,Not at all responsive,Somewhat effective,Somewhat clearly,A little bit of input,Quite friendly,Almost all the time,Extremely caring,Somewhat supportive,Trust some,Slightly respectful,Quite challenging
h1-96,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-97,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-98,y,Somewhat enthusiastic,Trusted quite a bit,Not at all positive,Somewhat supportive,Somewhat respectful,Slightly optimistic,Once in a while,Not at all supportive,Not at all positive,Extremely positive,Extremely important,Extremely positive,Quite effectively,Quite knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,A little bit of input,Slightly friendly,Almost never,Not at all caring,Not at all supportive,Trust a little bit,Not at all respectful,Quite challenging
h1-99,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-100,y,Somewhat enthusiastic,Trusted quite a bit,Somewhat positive,Quite supportive,Quite respectful,Quite optimistic,Frequently,Somewhat supportive,Slightly positive,Somewhat positive,Slightly important,Not at all positive,Not at all effectively,Not knowledgeable at all,Somewhat responsive,Quite effective,Extremely clearly,Quite a bit of input,Extremely friendly,Almost all the time,Quite caring,Extremely supportive,Trust a tremendous amount,Somewhat respectful,Somewhat challenging
h1-101,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-102,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-103,y,Somewhat enthusiastic,Trusted a tremendous amount,Somewhat positive,Somewhat supportive,Slightly respectful,Slightly optimistic,Frequently,Not at all supportive,Slightly positive,Somewhat positive,Somewhat important,Quite positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Extremely effective,Somewhat clearly,A little bit of input,Somewhat friendly,Frequently,Somewhat caring,Somewhat supportive,Trust some,Quite respectful,Slightly challenging
h1-104,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-105,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-106,n,,,,,,,,,,,,,,,,,,,,,,,,,
h1-107,y,Extremely enthusiastic,Not at all trusted,Not at all positive,Extremely supportive,Slightly respectful,Somewhat optimistic,Frequently,Quite supportive,Quite positive,Somewhat positive,Quite important,Extremely positive,Extremely effectively,Somewhat knowledgeable,Slightly responsive,Slightly effective,Somewhat clearly,Some input,Extremely friendly,Frequently,Extremely caring,Extremely supportive,Trust a tremendous amount,Extremely respectful,Not at all challenging
h1-108,y,Somewhat enthusiastic,Trusted a little bit,Quite positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Once in a while,Extremely supportive,Somewhat positive,Not at all positive,Not important at all,Somewhat positive,Quite effectively,Quite knowledgeable,Quite responsive,Extremely effective,Extremely clearly,Quite a bit of input,Somewhat friendly,Sometimes,Somewhat caring,Quite supportive,Trust quite a bit,Extremely respectful,Somewhat challenging
h1-109,y,Somewhat enthusiastic,Not at all trusted,Not at all positive,Somewhat supportive,Not at all respectful,Somewhat optimistic,Frequently,Somewhat supportive,Somewhat positive,Slightly positive,Not important at all,Slightly positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Extremely friendly,Almost never,Extremely caring,Quite supportive,Trust some,Somewhat respectful,Somewhat challenging
h1-110,n,,,,,,,,,,,,,,,,,,,,,,,,,
